"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 4 14 "GO:0033106" "cis-Golgi network membrane" 1
0 1 4 26 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 1
0 1 2 8 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 1 2 13 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 1
0 1 -1 127 "GO:0033267;GO:0098793;GO:0043679;GO:0044306" "obsolete axon part" 1
0 1 2 12 "GO:0033268;GO:0033270;GO:0043194" "node of Ranvier" 1
0 1 2 13 "GO:0033276" "transcription factor TFTC complex" 1
0 1 5 15 "GO:0033391" "chromatoid body" 1
0 1 3 14 "GO:0033565" "ESCRT-0 complex" 1
0 1 2 6 "GO:0034098" "VCP-NPL4-UFD1 AAA ATPase complex" 1
0 1 2 7 "GO:0034364" "high-density lipoprotein particle" 1
0 1 2 71 "GO:0034399" "nuclear periphery" 1
0 1 2 7 "GO:0034451" "centriolar satellite" 1
0 1 2 7 "GO:0034464" "BBSome" 1
0 1 2 5 "GO:0034466;GO:0043196" "chromaffin granule lumen" 1
0 1 2 12 "GO:0034518;GO:0005845" "RNA cap binding complex" 1
0 1 2 106 "GO:0034702" "ion channel complex" 1
0 1 3 68 "GO:0034703" "cation channel complex" 1
0 1 2 14 "GO:0034706" "sodium channel complex" 1
0 1 4 48 "GO:0034708;GO:0035097" "methyltransferase complex" 1
0 1 2 17 "GO:0034774" "secretory granule lumen" 1
0 1 2 14 "GO:0035003" "subapical complex" 1
0 1 2 6 "GO:0035060" "brahma complex" 1
0 1 3 8 "GO:0035098" "ESC/E(Z) complex" 1
0 1 2 9 "GO:0035102" "PRC1 complex" 1
0 1 2 23 "GO:0035145" "exon-exon junction complex" 1
0 1 2 11 "GO:0035183;GO:0035324" "female germline ring canal" 1
0 1 2 5 "GO:0035253" "ciliary rootlet" 1
0 1 5 15 "GO:0035267;GO:0043189" "NuA4 histone acetyltransferase complex" 1
0 1 2 23 "GO:0035327" "transcriptionally active chromatin" 1
0 1 2 6 "GO:0035371;GO:1990752" "microtubule plus-end" 1
0 1 2 29 "GO:0035631" "CD40 receptor complex" 1
0 1 2 5 "GO:0035748" "myelin sheath abaxonal region" 1
0 1 3 114 "GO:0035770;GO:0036464" "ribonucleoprotein granule" 1
0 1 2 48 "GO:0035869" "ciliary transition zone" 1
0 1 2 13 "GO:0036038" "MKS complex" 1
0 1 3 19 "GO:0036056" "filtration diaphragm" 1
0 1 2 14 "GO:0036057" "slit diaphragm" 1
0 1 2 5 "GO:0036062" "presynaptic periactive zone" 1
0 1 2 11 "GO:0036064" "ciliary basal body" 1
0 1 3 15 "GO:0036126;GO:0097729" "9+2 motile cilium" 1
0 1 2 27 "GO:0036452" "ESCRT complex" 1
0 1 2 6 "GO:0038201" "TOR complex" 1
0 1 3 54 "GO:0042383" "sarcolemma" 1
0 1 3 7 "GO:0042405" "nuclear inclusion body" 1
0 1 6 77 "GO:0042470;GO:0048770" "pigment granule" 1
0 1 2 7 "GO:0042555" "MCM complex" 1
0 1 2 7 "GO:0042583;GO:0042584" "chromaffin granule" 1
0 1 2 6 "GO:0042588" "zymogen granule" 1
0 1 2 7 "GO:0042599" "lamellar body" 1
0 1 2 7 "GO:0042718;GO:0060417" "yolk granule" 1
0 1 2 47 "GO:0042734" "presynaptic membrane" 1
0 1 3 5 "GO:0042765;GO:0008303" "caspase complex" 1
0 1 2 7 "GO:0043020" "NADPH oxidase complex" 1
0 1 2 450 "GO:0043025;GO:0044297" "cell body" 1
0 1 2 7 "GO:0043034" "costamere" 1
0 1 2 21 "GO:0043073" "germ cell nucleus" 1
0 1 2 13 "GO:0043083" "synaptic cleft" 1
0 1 2 70 "GO:0043186;GO:0045495;GO:0060293" "pole plasm" 1
0 1 4 33 "GO:0043190;GO:0098533" "ATPase dependent transmembrane transport complex" 1
0 1 3 74 "GO:0043195" "terminal bouton" 1
0 1 4 56 "GO:0043197;GO:0044309;GO:0098794" "dendritic spine" 1
0 1 2 29 "GO:0043198" "dendritic shaft" 1
0 1 2 58 "GO:0043204" "perikaryon" 1
0 1 2 14 "GO:0043209" "myelin sheath" 1
0 1 2 7 "GO:0043218;GO:0043220" "compact myelin" 1
0 1 4 64 "GO:0043230;GO:0065010;GO:0070062;GO:1903561" "extracellular vesicle" 1
0 1 2 126 "GO:0043235" "receptor complex" 1
0 1 2 10 "GO:0043240" "Fanconi anaemia nuclear complex" 1
0 0.105258684274146 5 166 "GO:0043292;GO:0044449" "contractile fiber" 1
0 1 2 35 "GO:0043596" "nuclear replication fork" 1
0 1 2 9 "GO:0044292" "dendrite terminus" 1
0 1 2 16 "GO:0044295" "axonal growth cone" 1
0 1 2 26 "GO:0044304" "main axon" 1
0 0.079452706759222 -1 124 "GO:0044420" "obsolete extracellular matrix component" 1
0 0.31881255906383 -1 554 "GO:0044421" "obsolete extracellular region part" 1
0 1 -1 527 "GO:0044429" "obsolete mitochondrial part" 1
0 1 -1 51 "GO:0044438;GO:0044439" "obsolete microbody part" 1
0 1 -1 112 "GO:0044445" "obsolete cytosolic part" 1
0 1 -1 41 "GO:0044447" "obsolete axoneme part" 1
0 1 -1 75 "GO:0044448" "obsolete cell cortex part" 1
0 1 -1 63 "GO:0044450" "obsolete microtubule organizing center part" 1
0 0.331603301470939 -1 580 "GO:0044451" "obsolete nucleoplasm part" 1
0 1 -1 34 "GO:0044452" "obsolete nucleolar part" 1
0 1 -1 101 "GO:0044455" "obsolete mitochondrial membrane part" 1
0 1 -1 345 "GO:0044456" "obsolete synapse part" 1
0 1 -1 572 "GO:0044463" "obsolete cell projection part" 1
0 1 4 7 "GO:0044545" "NSL complex" 1
0 1 2 5 "GO:0044614" "nuclear pore cytoplasmic filaments" 1
0 1 2 6 "GO:0044615" "nuclear pore nuclear basket" 1
0 1 2 27 "GO:0044665;GO:0071339" "MLL1/2 complex" 1
0 1 2 8 "GO:0044666" "MLL3/4 complex" 1
0 1 2 34 "GO:0044815;GO:0000786" "DNA packaging complex" 1
0 1 2 48 "GO:0045111" "intermediate filament cytoskeleton" 1
0 1 2 14 "GO:0045120" "pronucleus" 1
0 1 4 156 "GO:0045121;GO:0098857;GO:0098589" "membrane region" 1
0 0.0196763693193497 2 30 "GO:0045169" "fusome" 1
0 1 2 27 "GO:0045172;GO:0045171" "intercellular bridge" 1
0 1 2 307 "GO:0045177" "apical part of cell" 1
0 1 2 48 "GO:0045178" "basal part of cell" 1
0 1 5 17 "GO:0045179" "apical cortex" 1
0 0.289618418056624 2 496 "GO:0045202" "synapse" 1
0 1 2 110 "GO:0045211" "postsynaptic membrane" 1
0 1 2 9 "GO:0045298" "tubulin complex" 1
0 1 2 17 "GO:0045334" "clathrin-coated endocytic vesicle" 1
0 1 2 79 "GO:0045335" "phagocytic vesicle" 1
0 1 2 9 "GO:0046536" "dosage compensation complex" 1
0 1 3 11 "GO:0046581" "intercellular canaliculus" 1
0 1 2 9 "GO:0048188" "Set1C/COMPASS complex" 1
0 0.278820193979294 2 475 "GO:0048471" "perinuclear region of cytoplasm" 1
0 1 2 19 "GO:0048786" "presynaptic active zone" 1
0 1 2 48 "GO:0051233" "spindle midzone" 1
0 1 2 10 "GO:0051286" "cell tip" 1
0 1 7 64 "GO:0055037" "recycling endosome" 1
0 1 2 22 "GO:0055038" "recycling endosome membrane" 1
0 1 2 49 "GO:0055120" "striated muscle dense body" 1
0 1 3 19 "GO:0060076" "excitatory synapse" 1
0 1 3 13 "GO:0060077" "inhibitory synapse" 1
0 1 2 9 "GO:0060102" "collagen and cuticulin-based cuticle extracellular matrix" 1
0 1 2 24 "GO:0060170" "ciliary membrane" 1
0 1 2 14 "GO:0060187" "cell pole" 1
0 1 2 8 "GO:0060198;GO:0061200;GO:0061202" "clathrin-sculpted vesicle" 1
0 1 8 17 "GO:0060473" "cortical granule" 1
0 1 4 147 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 1 2 12 "GO:0070069" "cytochrome complex" 1
0 1 2 10 "GO:0070090" "metaphase plate" 1
0 1 2 73 "GO:0070160;GO:0043296" "apical junction complex" 1
0 1 2 5 "GO:0070419" "nonhomologous end joining complex" 1
0 1 3 22 "GO:0070461" "SAGA-type complex" 1
0 1 2 7 "GO:0070531;GO:0070552" "BRCA1-A complex" 1
0 1 3 5 "GO:0070652" "HAUS complex" 1
0 1 -1 5 "GO:0070688" "obsolete MLL5-L complex" 1
0 1 4 7 "GO:0070732" "spindle envelope" 1
0 1 2 6 "GO:0070761" "pre-snoRNP complex" 1
0 1 4 16 "GO:0070822" "Sin3-type complex" 1
0 1 2 24 "GO:0070852" "cell body fiber" 1
0 1 2 9 "GO:0070864" "sperm individualization complex" 1
0 1 2 8 "GO:0070937" "CRD-mediated mRNA stability complex" 1
0 1 2 11 "GO:0070938" "contractile ring" 1
0 1 2 5 "GO:0070971" "endoplasmic reticulum exit site" 1
0 1 4 141 "GO:0071011;GO:0071013" "catalytic step 2 spliceosome" 1
0 1 2 8 "GO:0071203" "WASH complex" 1
0 1 2 9 "GO:0071437" "invadopodium" 1
0 1 2 6 "GO:0071438" "invadopodium membrane" 1
0 1 3 6 "GO:0071546" "pi-body" 1
0 1 3 21 "GO:0071547" "piP-body" 1
0 1 6 6 "GO:0071556" "integral component of lumenal side of endoplasmic reticulum membrane" 1
0 1 5 10 "GO:0071564;GO:0016514;GO:0071565" "nBAF complex" 1
0 1 6 7 "GO:0071682;GO:0097013" "phagocytic vesicle lumen" 1
0 1 3 10 "GO:0071782;GO:0098827" "endoplasmic reticulum subcompartment" 1
0 1 2 7 "GO:0071817" "MMXD complex" 1
0 1 3 5 "GO:0072546" "ER membrane protein complex" 1
0 1 6 53 "GO:0072686" "mitotic spindle" 1
0 1 3 16 "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" 1
0 1 2 5 "GO:0090533" "cation-transporting ATPase complex" 1
0 1 3 48 "GO:0090575" "RNA polymerase II transcription regulator complex" 1
0 1 2 150 "GO:0097060" "synaptic membrane" 1
0 1 3 5 "GO:0097208" "alveolar lamellar body" 1
0 1 -1 66 "GO:0097223" "obsolete sperm part" 1
0 1 2 5 "GO:0097225" "sperm midpiece" 1
0 1 2 5 "GO:0097361" "CIA complex" 1
0 1 2 23 "GO:0097431;GO:1990023" "mitotic spindle pole" 1
0 1 -1 859 "GO:0097458;GO:0043005" "obsolete neuron part" 1
0 1 2 39 "GO:0097525" "spliceosomal snRNP complex" 1
0 1 2 239 "GO:0098552" "side of membrane" 1
0 1 2 28 "GO:0098573;GO:0032592" "intrinsic component of mitochondrial membrane" 1
0 1 3 595 "GO:0098590" "plasma membrane region" 1
0 1 2 5 "GO:0098651" "basement membrane collagen trimer" 1
0 1 2 170 "GO:0098687" "chromosomal region" 1
0 1 3 261 "GO:0098791;GO:0031984" "organelle subcompartment" 1
0 1 2 551 "GO:0098796" "membrane protein complex" 1
0 1 3 245 "GO:0098797" "plasma membrane protein complex" 1
0 1 2 132 "GO:0098798" "mitochondrial protein complex" 1
0 1 2 56 "GO:0098800" "inner mitochondrial membrane protein complex" 1
0 1 2 90 "GO:0098802" "plasma membrane signaling receptor complex" 1
0 1 2 613 "GO:0098805" "whole membrane" 1
0 1 4 79 "GO:0098858" "actin-based cell projection" 1
0 1 2 119 "GO:0098862" "cluster of actin-based cell projections" 1
0 1 2 27 "GO:0099023" "vesicle tethering complex" 1
0 0.299283333256275 2 515 "GO:0099080" "supramolecular complex" 1
0 1 3 269 "GO:0099503" "secretory vesicle" 1
0 0.207545138784791 4 342 "GO:0099512;GO:0099081" "supramolecular fiber" 1
0 1 2 94 "GO:0099568" "cytoplasmic region" 1
0 1 2 23 "GO:0099738" "cell cortex region" 1
0 1 2 765 "GO:1902494" "catalytic complex" 1
0 1 3 142 "GO:1902495;GO:1990351" "transporter complex" 1
0 1 2 36 "GO:1902554;GO:1902911" "protein kinase complex" 1
0 1 2 9 "GO:1902555;GO:1905348" "endonuclease complex" 1
0 1 2 36 "GO:1902562" "H4 histone acetyltransferase complex" 1
0 1 3 39 "GO:1904949;GO:0070603" "ATPase complex" 1
0 1 3 77 "GO:1905368" "peptidase complex" 1
0 1 3 61 "GO:1990204" "oxidoreductase complex" 1
0 1 3 375 "GO:1990234" "transferase complex" 1
0 1 2 24 "GO:1990391" "DNA repair complex" 1
0 1 2 369 "GO:1990904" "ribonucleoprotein complex" 1
