name	term	lev	seq	value
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora25355	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora01990	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora03720	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora03934	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora04074	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora04672	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora22519	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora10130	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora10131	1
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora10133	1
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora08349	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora19786	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora24361	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora21220	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora21219	0
"poly-pyrimidine tract binding"	GO:0008187;GO:0008266	4	Amillepora21222	0
"isomerase activity"	GO:0016853	2	Amillepora26476	0
"isomerase activity"	GO:0016853	2	Amillepora26567	0
"isomerase activity"	GO:0016853	2	Amillepora26568	0
"isomerase activity"	GO:0016853	2	Amillepora27187	0
"isomerase activity"	GO:0016853	2	Amillepora27197	1
"isomerase activity"	GO:0016853	2	Amillepora12943	0
"isomerase activity"	GO:0016853	2	Amillepora13447	0
"isomerase activity"	GO:0016853	2	Amillepora13446	0
"isomerase activity"	GO:0016853	2	Amillepora13500	0
"isomerase activity"	GO:0016853	2	Amillepora14298	0
"isomerase activity"	GO:0016853	2	Amillepora14735	0
"isomerase activity"	GO:0016853	2	Amillepora15434	1
"isomerase activity"	GO:0016853	2	Amillepora16686	0
"isomerase activity"	GO:0016853	2	Amillepora24884	0
"isomerase activity"	GO:0016853	2	Amillepora25129	0
"isomerase activity"	GO:0016853	2	Amillepora25273	0
"isomerase activity"	GO:0016853	2	Amillepora26017	0
"isomerase activity"	GO:0016853	2	Amillepora26062	0
"isomerase activity"	GO:0016853	2	Amillepora26149	0
"isomerase activity"	GO:0016853	2	Amillepora00175	0
"isomerase activity"	GO:0016853	2	Amillepora00545	1
"isomerase activity"	GO:0016853	2	Amillepora00568	1
"isomerase activity"	GO:0016853	2	Amillepora00652	0
"isomerase activity"	GO:0016853	2	Amillepora00748	0
"isomerase activity"	GO:0016853	2	Amillepora00836	1
"isomerase activity"	GO:0016853	2	Amillepora01132	0
"isomerase activity"	GO:0016853	2	Amillepora01505	1
"isomerase activity"	GO:0016853	2	Amillepora01515	1
"isomerase activity"	GO:0016853	2	Amillepora01891	0
"isomerase activity"	GO:0016853	2	Amillepora01920	0
"isomerase activity"	GO:0016853	2	Amillepora02524	0
"isomerase activity"	GO:0016853	2	Amillepora02595	0
"isomerase activity"	GO:0016853	2	Amillepora02839	0
"isomerase activity"	GO:0016853	2	Amillepora02852	0
"isomerase activity"	GO:0016853	2	Amillepora02858	0
"isomerase activity"	GO:0016853	2	Amillepora02859	0
"isomerase activity"	GO:0016853	2	Amillepora02961	0
"isomerase activity"	GO:0016853	2	Amillepora03003	0
"isomerase activity"	GO:0016853	2	Amillepora03044	0
"isomerase activity"	GO:0016853	2	Amillepora05332	0
"isomerase activity"	GO:0016853	2	Amillepora05701	0
"isomerase activity"	GO:0016853	2	Amillepora05968	0
"isomerase activity"	GO:0016853	2	Amillepora21918	0
"isomerase activity"	GO:0016853	2	Amillepora21982	0
"isomerase activity"	GO:0016853	2	Amillepora22127	1
"isomerase activity"	GO:0016853	2	Amillepora22240	0
"isomerase activity"	GO:0016853	2	Amillepora22578	0
"isomerase activity"	GO:0016853	2	Amillepora23250	0
"isomerase activity"	GO:0016853	2	Amillepora23252	0
"isomerase activity"	GO:0016853	2	Amillepora23394	0
"isomerase activity"	GO:0016853	2	Amillepora09207	0
"isomerase activity"	GO:0016853	2	Amillepora10153	0
"isomerase activity"	GO:0016853	2	Amillepora10797	0
"isomerase activity"	GO:0016853	2	Amillepora06216	1
"isomerase activity"	GO:0016853	2	Amillepora08354	0
"isomerase activity"	GO:0016853	2	Amillepora08467	0
"isomerase activity"	GO:0016853	2	Amillepora08459	0
"isomerase activity"	GO:0016853	2	Amillepora19333	0
"isomerase activity"	GO:0016853	2	Amillepora19334	0
"isomerase activity"	GO:0016853	2	Amillepora19448	0
"isomerase activity"	GO:0016853	2	Amillepora19601	0
"isomerase activity"	GO:0016853	2	Amillepora11046	0
"isomerase activity"	GO:0016853	2	Amillepora11671	0
"isomerase activity"	GO:0016853	2	Amillepora12336	0
"isomerase activity"	GO:0016853	2	Amillepora12441	0
"isomerase activity"	GO:0016853	2	Amillepora12443	0
"isomerase activity"	GO:0016853	2	Amillepora12737	0
"isomerase activity"	GO:0016853	2	Amillepora12757	0
"isomerase activity"	GO:0016853	2	Amillepora24748	0
"isomerase activity"	GO:0016853	2	Amillepora24842	0
"isomerase activity"	GO:0016853	2	Amillepora24847	1
"isomerase activity"	GO:0016853	2	Amillepora20360	0
"isomerase activity"	GO:0016853	2	Amillepora20509	0
"isomerase activity"	GO:0016853	2	Amillepora20591	0
"isomerase activity"	GO:0016853	2	Amillepora20655	1
"isomerase activity"	GO:0016853	2	Amillepora20654	0
"isomerase activity"	GO:0016853	2	Amillepora21396	0
"isomerase activity"	GO:0016853	2	Amillepora30492	0
"isomerase activity"	GO:0016853	2	Amillepora30491	0
"isomerase activity"	GO:0016853	2	Amillepora33748	0
"isomerase activity"	GO:0016853	2	Amillepora33756	0
"isomerase activity"	GO:0016853	2	Amillepora31882	0
"isomerase activity"	GO:0016853	2	Amillepora29738	0
"isomerase activity"	GO:0016853	2	Amillepora29750	1
"isomerase activity"	GO:0016853	2	Amillepora30003	0
"isomerase activity"	GO:0016853	2	Amillepora32550	0
"isomerase activity"	GO:0016853	2	Amillepora36008	0
"isomerase activity"	GO:0016853	2	Amillepora36535	0
"isomerase activity"	GO:0016853	2	Amillepora36566	0
"snRNA binding"	GO:0017069	5	Amillepora16890	0
"snRNA binding"	GO:0017069	5	Amillepora26620	0
"snRNA binding"	GO:0017069	5	Amillepora13217	0
"snRNA binding"	GO:0017069	5	Amillepora26244	1
"snRNA binding"	GO:0017069	5	Amillepora00043	0
"snRNA binding"	GO:0017069	5	Amillepora00163	0
"snRNA binding"	GO:0017069	5	Amillepora09680	0
"snRNA binding"	GO:0017069	5	Amillepora10126	0
"snRNA binding"	GO:0017069	5	Amillepora06373	0
"snRNA binding"	GO:0017069	5	Amillepora08535	0
"snRNA binding"	GO:0017069	5	Amillepora19556	0
"snRNA binding"	GO:0017069	5	Amillepora12798	0
"snRNA binding"	GO:0017069	5	Amillepora12840	0
"snRNA binding"	GO:0017069	5	Amillepora33515	0
"RNA-directed 5'-3' RNA polymerase activity"	GO:0003968	2	Amillepora16937	0
"RNA-directed 5'-3' RNA polymerase activity"	GO:0003968	2	Amillepora16939	0
"RNA-directed 5'-3' RNA polymerase activity"	GO:0003968	2	Amillepora16936	0
"RNA-directed 5'-3' RNA polymerase activity"	GO:0003968	2	Amillepora16952	0
"RNA-directed 5'-3' RNA polymerase activity"	GO:0003968	2	Amillepora05949	0
"RNA-directed 5'-3' RNA polymerase activity"	GO:0003968	2	Amillepora33530	0
"potassium channel activity"	GO:0005267	4	Amillepora16875	0
"potassium channel activity"	GO:0005267	4	Amillepora17923	0
"potassium channel activity"	GO:0005267	4	Amillepora12975	0
"potassium channel activity"	GO:0005267	4	Amillepora13215	0
"potassium channel activity"	GO:0005267	4	Amillepora14323	0
"potassium channel activity"	GO:0005267	4	Amillepora14600	1
"potassium channel activity"	GO:0005267	4	Amillepora14650	0
"potassium channel activity"	GO:0005267	4	Amillepora14880	0
"potassium channel activity"	GO:0005267	4	Amillepora15348	0
"potassium channel activity"	GO:0005267	4	Amillepora15354	0
"potassium channel activity"	GO:0005267	4	Amillepora26154	1
"potassium channel activity"	GO:0005267	4	Amillepora00051	0
"potassium channel activity"	GO:0005267	4	Amillepora01481	0
"potassium channel activity"	GO:0005267	4	Amillepora03576	0
"potassium channel activity"	GO:0005267	4	Amillepora04915	0
"potassium channel activity"	GO:0005267	4	Amillepora22178	0
"potassium channel activity"	GO:0005267	4	Amillepora22661	0
"potassium channel activity"	GO:0005267	4	Amillepora22673	0
"potassium channel activity"	GO:0005267	4	Amillepora23203	0
"potassium channel activity"	GO:0005267	4	Amillepora09662	0
"potassium channel activity"	GO:0005267	4	Amillepora10169	0
"potassium channel activity"	GO:0005267	4	Amillepora10254	0
"potassium channel activity"	GO:0005267	4	Amillepora07597	0
"potassium channel activity"	GO:0005267	4	Amillepora08429	0
"potassium channel activity"	GO:0005267	4	Amillepora08468	0
"potassium channel activity"	GO:0005267	4	Amillepora08587	0
"potassium channel activity"	GO:0005267	4	Amillepora19665	0
"potassium channel activity"	GO:0005267	4	Amillepora19672	0
"potassium channel activity"	GO:0005267	4	Amillepora24431	0
"potassium channel activity"	GO:0005267	4	Amillepora24693	0
"potassium channel activity"	GO:0005267	4	Amillepora24705	0
"potassium channel activity"	GO:0005267	4	Amillepora20405	0
"potassium channel activity"	GO:0005267	4	Amillepora20558	1
"potassium channel activity"	GO:0005267	4	Amillepora20587	0
"potassium channel activity"	GO:0005267	4	Amillepora21217	0
"potassium channel activity"	GO:0005267	4	Amillepora21498	0
"potassium channel activity"	GO:0005267	4	Amillepora21497	0
"potassium channel activity"	GO:0005267	4	Amillepora21499	1
"potassium channel activity"	GO:0005267	4	Amillepora21500	1
"potassium channel activity"	GO:0005267	4	Amillepora21506	0
"potassium channel activity"	GO:0005267	4	Amillepora21517	0
"potassium channel activity"	GO:0005267	4	Amillepora21523	0
"potassium channel activity"	GO:0005267	4	Amillepora21659	0
"potassium channel activity"	GO:0005267	4	Amillepora34527	0
"potassium channel activity"	GO:0005267	4	Amillepora34058	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	GO:0016812	2	Amillepora05349	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	GO:0016812	2	Amillepora09998	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	GO:0016812	2	Amillepora29597	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	GO:0016812	2	Amillepora29633	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	GO:0016812	2	Amillepora34499	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora16900	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora16901	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora16903	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora16905	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora16904	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora16908	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora16959	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora25993	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora05098	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora10106	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora06544	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora06549	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora11239	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora11238	1
"semaphorin receptor activity"	GO:0017154	2	Amillepora11237	1
"semaphorin receptor activity"	GO:0017154	2	Amillepora11245	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora24451	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora28518	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora32321	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora32320	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora32335	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora32332	0
"semaphorin receptor activity"	GO:0017154	2	Amillepora30399	0
"hexosaminidase activity"	GO:0015929	2	Amillepora27429	1
"hexosaminidase activity"	GO:0015929	2	Amillepora16336	0
"hexosaminidase activity"	GO:0015929	2	Amillepora16339	0
"hexosaminidase activity"	GO:0015929	2	Amillepora02856	0
"hexosaminidase activity"	GO:0015929	2	Amillepora02853	0
"hexosaminidase activity"	GO:0015929	2	Amillepora05269	0
"hexosaminidase activity"	GO:0015929	2	Amillepora08807	0
"hexosaminidase activity"	GO:0015929	2	Amillepora09102	0
"hexosaminidase activity"	GO:0015929	2	Amillepora10175	0
"hexosaminidase activity"	GO:0015929	2	Amillepora10334	0
"hexosaminidase activity"	GO:0015929	2	Amillepora19331	0
"hexosaminidase activity"	GO:0015929	2	Amillepora11194	0
"chromatin DNA binding"	GO:0031490	3	Amillepora15219	0
"chromatin DNA binding"	GO:0031490	3	Amillepora15378	0
"chromatin DNA binding"	GO:0031490	3	Amillepora15564	0
"chromatin DNA binding"	GO:0031490	3	Amillepora25018	0
"chromatin DNA binding"	GO:0031490	3	Amillepora26016	0
"chromatin DNA binding"	GO:0031490	3	Amillepora03103	0
"chromatin DNA binding"	GO:0031490	3	Amillepora04737	0
"chromatin DNA binding"	GO:0031490	3	Amillepora05811	0
"chromatin DNA binding"	GO:0031490	3	Amillepora06092	0
"chromatin DNA binding"	GO:0031490	3	Amillepora21928	0
"chromatin DNA binding"	GO:0031490	3	Amillepora22027	0
"chromatin DNA binding"	GO:0031490	3	Amillepora08816	0
"chromatin DNA binding"	GO:0031490	3	Amillepora06476	0
"chromatin DNA binding"	GO:0031490	3	Amillepora06616	0
"chromatin DNA binding"	GO:0031490	3	Amillepora19240	0
"chromatin DNA binding"	GO:0031490	3	Amillepora30026	0
"chromatin DNA binding"	GO:0031490	3	Amillepora30092	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora14407	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora14757	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora25161	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora25181	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora25500	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora26064	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora26209	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora02828	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora04428	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora05008	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora05293	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora06028	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora21956	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora22019	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora22843	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora22854	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora08688	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora09988	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora10129	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora10253	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora10807	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora10881	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora07314	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora07986	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora08347	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora08539	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora18682	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora18685	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora12218	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora24364	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora24751	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora31960	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora31972	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora30469	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora31675	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora36445	1
"kinase activator activity"	GO:0019209;GO:0030295	2	Amillepora36703	0
"ubiquitin activating enzyme activity"	GO:0004839	2	Amillepora26541	0
"ubiquitin activating enzyme activity"	GO:0004839	2	Amillepora25701	0
"ubiquitin activating enzyme activity"	GO:0004839	2	Amillepora22008	0
"ubiquitin activating enzyme activity"	GO:0004839	2	Amillepora24439	0
"ubiquitin activating enzyme activity"	GO:0004839	2	Amillepora31848	0
"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"	GO:0016670	3	Amillepora27566	1
"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"	GO:0016670	3	Amillepora13943	0
"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"	GO:0016670	3	Amillepora01505	1
"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"	GO:0016670	3	Amillepora01515	1
"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"	GO:0016670	3	Amillepora32423	0
"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"	GO:0016670	3	Amillepora32444	1
"lipid binding"	GO:0008289	2	Amillepora16892	0
"lipid binding"	GO:0008289	2	Amillepora16931	0
"lipid binding"	GO:0008289	2	Amillepora17022	0
"lipid binding"	GO:0008289	2	Amillepora17091	1
"lipid binding"	GO:0008289	2	Amillepora17231	1
"lipid binding"	GO:0008289	2	Amillepora17714	0
"lipid binding"	GO:0008289	2	Amillepora18401	0
"lipid binding"	GO:0008289	2	Amillepora18457	0
"lipid binding"	GO:0008289	2	Amillepora18572	1
"lipid binding"	GO:0008289	2	Amillepora18581	1
"lipid binding"	GO:0008289	2	Amillepora18576	1
"lipid binding"	GO:0008289	2	Amillepora26297	0
"lipid binding"	GO:0008289	2	Amillepora26603	0
"lipid binding"	GO:0008289	2	Amillepora26609	0
"lipid binding"	GO:0008289	2	Amillepora27215	0
"lipid binding"	GO:0008289	2	Amillepora27224	0
"lipid binding"	GO:0008289	2	Amillepora27324	0
"lipid binding"	GO:0008289	2	Amillepora27357	0
"lipid binding"	GO:0008289	2	Amillepora27376	0
"lipid binding"	GO:0008289	2	Amillepora12927	0
"lipid binding"	GO:0008289	2	Amillepora12954	0
"lipid binding"	GO:0008289	2	Amillepora13171	0
"lipid binding"	GO:0008289	2	Amillepora13170	0
"lipid binding"	GO:0008289	2	Amillepora13233	0
"lipid binding"	GO:0008289	2	Amillepora13300	0
"lipid binding"	GO:0008289	2	Amillepora13715	0
"lipid binding"	GO:0008289	2	Amillepora13956	0
"lipid binding"	GO:0008289	2	Amillepora14091	0
"lipid binding"	GO:0008289	2	Amillepora14170	0
"lipid binding"	GO:0008289	2	Amillepora14485	0
"lipid binding"	GO:0008289	2	Amillepora14598	1
"lipid binding"	GO:0008289	2	Amillepora14652	1
"lipid binding"	GO:0008289	2	Amillepora14651	1
"lipid binding"	GO:0008289	2	Amillepora14822	0
"lipid binding"	GO:0008289	2	Amillepora14879	0
"lipid binding"	GO:0008289	2	Amillepora15299	0
"lipid binding"	GO:0008289	2	Amillepora15375	0
"lipid binding"	GO:0008289	2	Amillepora15503	0
"lipid binding"	GO:0008289	2	Amillepora15771	0
"lipid binding"	GO:0008289	2	Amillepora16078	0
"lipid binding"	GO:0008289	2	Amillepora16111	0
"lipid binding"	GO:0008289	2	Amillepora16260	0
"lipid binding"	GO:0008289	2	Amillepora16268	0
"lipid binding"	GO:0008289	2	Amillepora16272	1
"lipid binding"	GO:0008289	2	Amillepora16285	1
"lipid binding"	GO:0008289	2	Amillepora16276	0
"lipid binding"	GO:0008289	2	Amillepora16283	0
"lipid binding"	GO:0008289	2	Amillepora16289	1
"lipid binding"	GO:0008289	2	Amillepora16297	0
"lipid binding"	GO:0008289	2	Amillepora16302	0
"lipid binding"	GO:0008289	2	Amillepora16304	0
"lipid binding"	GO:0008289	2	Amillepora16323	0
"lipid binding"	GO:0008289	2	Amillepora16353	0
"lipid binding"	GO:0008289	2	Amillepora16351	0
"lipid binding"	GO:0008289	2	Amillepora16355	0
"lipid binding"	GO:0008289	2	Amillepora16671	0
"lipid binding"	GO:0008289	2	Amillepora16673	0
"lipid binding"	GO:0008289	2	Amillepora16717	0
"lipid binding"	GO:0008289	2	Amillepora16723	1
"lipid binding"	GO:0008289	2	Amillepora16737	0
"lipid binding"	GO:0008289	2	Amillepora16768	0
"lipid binding"	GO:0008289	2	Amillepora24952	0
"lipid binding"	GO:0008289	2	Amillepora24970	0
"lipid binding"	GO:0008289	2	Amillepora25166	1
"lipid binding"	GO:0008289	2	Amillepora25177	0
"lipid binding"	GO:0008289	2	Amillepora25392	0
"lipid binding"	GO:0008289	2	Amillepora25573	0
"lipid binding"	GO:0008289	2	Amillepora25580	0
"lipid binding"	GO:0008289	2	Amillepora25586	0
"lipid binding"	GO:0008289	2	Amillepora25661	0
"lipid binding"	GO:0008289	2	Amillepora25658	0
"lipid binding"	GO:0008289	2	Amillepora25670	1
"lipid binding"	GO:0008289	2	Amillepora25679	1
"lipid binding"	GO:0008289	2	Amillepora25672	0
"lipid binding"	GO:0008289	2	Amillepora26057	0
"lipid binding"	GO:0008289	2	Amillepora26133	0
"lipid binding"	GO:0008289	2	Amillepora26147	0
"lipid binding"	GO:0008289	2	Amillepora26184	0
"lipid binding"	GO:0008289	2	Amillepora00092	0
"lipid binding"	GO:0008289	2	Amillepora00094	0
"lipid binding"	GO:0008289	2	Amillepora00097	0
"lipid binding"	GO:0008289	2	Amillepora00120	0
"lipid binding"	GO:0008289	2	Amillepora00122	0
"lipid binding"	GO:0008289	2	Amillepora00132	0
"lipid binding"	GO:0008289	2	Amillepora00355	0
"lipid binding"	GO:0008289	2	Amillepora00711	0
"lipid binding"	GO:0008289	2	Amillepora00981	0
"lipid binding"	GO:0008289	2	Amillepora01201	1
"lipid binding"	GO:0008289	2	Amillepora01263	0
"lipid binding"	GO:0008289	2	Amillepora01283	0
"lipid binding"	GO:0008289	2	Amillepora01736	0
"lipid binding"	GO:0008289	2	Amillepora01989	0
"lipid binding"	GO:0008289	2	Amillepora02576	0
"lipid binding"	GO:0008289	2	Amillepora02686	0
"lipid binding"	GO:0008289	2	Amillepora02685	0
"lipid binding"	GO:0008289	2	Amillepora02704	0
"lipid binding"	GO:0008289	2	Amillepora02941	0
"lipid binding"	GO:0008289	2	Amillepora03077	0
"lipid binding"	GO:0008289	2	Amillepora03383	0
"lipid binding"	GO:0008289	2	Amillepora03388	1
"lipid binding"	GO:0008289	2	Amillepora03386	0
"lipid binding"	GO:0008289	2	Amillepora03387	1
"lipid binding"	GO:0008289	2	Amillepora03389	0
"lipid binding"	GO:0008289	2	Amillepora03392	1
"lipid binding"	GO:0008289	2	Amillepora03460	1
"lipid binding"	GO:0008289	2	Amillepora03463	1
"lipid binding"	GO:0008289	2	Amillepora03464	0
"lipid binding"	GO:0008289	2	Amillepora03466	0
"lipid binding"	GO:0008289	2	Amillepora03599	0
"lipid binding"	GO:0008289	2	Amillepora03723	0
"lipid binding"	GO:0008289	2	Amillepora03724	0
"lipid binding"	GO:0008289	2	Amillepora03828	1
"lipid binding"	GO:0008289	2	Amillepora03949	0
"lipid binding"	GO:0008289	2	Amillepora04033	0
"lipid binding"	GO:0008289	2	Amillepora04357	0
"lipid binding"	GO:0008289	2	Amillepora04361	0
"lipid binding"	GO:0008289	2	Amillepora04372	0
"lipid binding"	GO:0008289	2	Amillepora04404	0
"lipid binding"	GO:0008289	2	Amillepora04473	0
"lipid binding"	GO:0008289	2	Amillepora04708	0
"lipid binding"	GO:0008289	2	Amillepora04814	0
"lipid binding"	GO:0008289	2	Amillepora05039	0
"lipid binding"	GO:0008289	2	Amillepora05038	0
"lipid binding"	GO:0008289	2	Amillepora05050	0
"lipid binding"	GO:0008289	2	Amillepora05040	0
"lipid binding"	GO:0008289	2	Amillepora05046	0
"lipid binding"	GO:0008289	2	Amillepora05439	0
"lipid binding"	GO:0008289	2	Amillepora05628	0
"lipid binding"	GO:0008289	2	Amillepora06035	0
"lipid binding"	GO:0008289	2	Amillepora06092	0
"lipid binding"	GO:0008289	2	Amillepora21898	0
"lipid binding"	GO:0008289	2	Amillepora21900	0
"lipid binding"	GO:0008289	2	Amillepora22064	0
"lipid binding"	GO:0008289	2	Amillepora22198	0
"lipid binding"	GO:0008289	2	Amillepora22249	0
"lipid binding"	GO:0008289	2	Amillepora22260	0
"lipid binding"	GO:0008289	2	Amillepora22261	0
"lipid binding"	GO:0008289	2	Amillepora22287	0
"lipid binding"	GO:0008289	2	Amillepora22292	0
"lipid binding"	GO:0008289	2	Amillepora22342	0
"lipid binding"	GO:0008289	2	Amillepora22366	0
"lipid binding"	GO:0008289	2	Amillepora22467	0
"lipid binding"	GO:0008289	2	Amillepora22531	0
"lipid binding"	GO:0008289	2	Amillepora22643	0
"lipid binding"	GO:0008289	2	Amillepora23210	0
"lipid binding"	GO:0008289	2	Amillepora23351	0
"lipid binding"	GO:0008289	2	Amillepora08668	0
"lipid binding"	GO:0008289	2	Amillepora08790	0
"lipid binding"	GO:0008289	2	Amillepora08791	0
"lipid binding"	GO:0008289	2	Amillepora08974	0
"lipid binding"	GO:0008289	2	Amillepora08996	1
"lipid binding"	GO:0008289	2	Amillepora09026	0
"lipid binding"	GO:0008289	2	Amillepora09138	0
"lipid binding"	GO:0008289	2	Amillepora09315	0
"lipid binding"	GO:0008289	2	Amillepora09511	1
"lipid binding"	GO:0008289	2	Amillepora09624	0
"lipid binding"	GO:0008289	2	Amillepora09623	0
"lipid binding"	GO:0008289	2	Amillepora09708	0
"lipid binding"	GO:0008289	2	Amillepora09784	0
"lipid binding"	GO:0008289	2	Amillepora10167	0
"lipid binding"	GO:0008289	2	Amillepora10304	0
"lipid binding"	GO:0008289	2	Amillepora10333	0
"lipid binding"	GO:0008289	2	Amillepora10664	0
"lipid binding"	GO:0008289	2	Amillepora10708	0
"lipid binding"	GO:0008289	2	Amillepora06148	0
"lipid binding"	GO:0008289	2	Amillepora06314	0
"lipid binding"	GO:0008289	2	Amillepora06390	1
"lipid binding"	GO:0008289	2	Amillepora06392	0
"lipid binding"	GO:0008289	2	Amillepora06530	0
"lipid binding"	GO:0008289	2	Amillepora06570	0
"lipid binding"	GO:0008289	2	Amillepora06910	0
"lipid binding"	GO:0008289	2	Amillepora07217	0
"lipid binding"	GO:0008289	2	Amillepora07243	0
"lipid binding"	GO:0008289	2	Amillepora07343	0
"lipid binding"	GO:0008289	2	Amillepora07361	0
"lipid binding"	GO:0008289	2	Amillepora07441	0
"lipid binding"	GO:0008289	2	Amillepora07718	0
"lipid binding"	GO:0008289	2	Amillepora08054	0
"lipid binding"	GO:0008289	2	Amillepora08236	0
"lipid binding"	GO:0008289	2	Amillepora08250	0
"lipid binding"	GO:0008289	2	Amillepora08258	0
"lipid binding"	GO:0008289	2	Amillepora08529	0
"lipid binding"	GO:0008289	2	Amillepora08544	0
"lipid binding"	GO:0008289	2	Amillepora08554	0
"lipid binding"	GO:0008289	2	Amillepora18731	0
"lipid binding"	GO:0008289	2	Amillepora18885	0
"lipid binding"	GO:0008289	2	Amillepora19340	0
"lipid binding"	GO:0008289	2	Amillepora19339	0
