chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr2	4474807	4476367	Amillepora03598	496	296	414	355	0	11	4	4	7	4
chr2	4506926	4511187	Amillepora03603	1338	807	1365	752	0	78	14	12	35	43
chr2	4497011	4503519	Amillepora03600	2045	1226	2052	1186	0	87	12	16	48	37
chr2	4539750	4557156	Amillepora03606	5498	3493	5269	3147	0	351	49	58	176	161
chr2	4488957	4496950	Amillepora03599	2530	1419	2476	1569	0	123	25	28	58	59
chr2	4553038	4557171	Amillepora03607	1410	785	1185	754	0	51	6	13	29	29
chr2	4511476	4535000	Amillepora03604	7791	4219	7022	4493	0	546	110	110	261	245
chr2	4504443	4506877	Amillepora03601	755	428	788	464	0	30	4	3	18	19
chr2	4538546	4539523	Amillepora03605	241	173	320	244	0	33	3	3	11	14
chr2	4603933	4606517	Amillepora03611	754	529	757	545	0	91	21	23	41	45
chr2	4558462	4589930	Amillepora03608	9076	6373	10194	5826	0	636	148	115	263	303
chr2	4675120	4676796	Amillepora03620	442	295	537	403	0	43	12	6	22	23
chr2	4590337	4592634	Amillepora03610	581	462	748	507	0	109	19	22	49	55
chr2	4644583	4674061	Amillepora03616	9152	5689	9553	5085	0	434	85	81	213	190
chr2	4678502	4723231	Amillepora03621	13358	9057	13826	8489	0	1549	261	299	719	710
chr2	4739624	4757342	Amillepora03624	5199	3439	5602	3479	0	582	116	110	266	268
chr2	4614066	4637249	Amillepora03613	6684	4667	7553	4280	0	724	102	124	337	354
chr2	4772251	4776513	Amillepora03626	1208	870	1441	744	0	57	11	12	28	23
chr2	4723521	4742799	Amillepora03623	6034	3643	5683	3919	0	589	107	127	269	277
chr2	4782426	4787819	Amillepora03627	1795	908	1672	1019	0	60	13	15	26	33
chr2	4762084	4772060	Amillepora03625	3214	1889	2795	2079	0	307	50	49	153	158
chr2	4817975	4822270	Amillepora03630	1150	1030	1262	854	0	140	21	42	65	64
chr2	4799948	4804417	Amillepora03628	1220	1066	1287	897	0	145	22	27	80	70
chr2	4863644	4867300	Amillepora03635	1116	711	1231	599	0	63	16	13	23	26
chr2	4852165	4854740	Amillepora03634	754	543	871	408	0	20	2	5	11	8
chr2	4831312	4843258	Amillepora03632	3544	2458	3611	2334	0	479	99	90	241	232
chr2	4845636	4850529	Amillepora03633	1525	952	1376	1041	0	128	26	25	69	67
chr2	4873304	4874272	Amillepora03637	302	171	298	198	0	21	4	4	10	12
chr2	4825903	4826487	Amillepora03631	172	118	199	96	0	0	0	0	0	0
chr2	4922085	4928522	Amillepora03646	1949	1304	2028	1157	0	140	29	31	57	68
chr2	4877649	4879830	Amillepora03639	620	448	736	378	0	32	8	6	12	13
chr2	4891439	4894628	Amillepora03642	975	636	1078	501	0	56	7	14	26	25
chr2	4902029	4916408	Amillepora03644	4497	2793	4606	2484	0	262	42	48	124	140
chr2	4868597	4873707	Amillepora03636	1569	977	1640	925	0	64	9	7	33	32
chr2	4896431	4896877	Amillepora03643	100	75	169	103	0	19	4	1	7	11
chr2	4929508	4958503	Amillepora03647	8785	5621	8328	6262	0	1119	203	184	529	556
chr2	4880416	4890986	Amillepora03640	3269	1943	3372	1987	0	119	30	24	60	59
chr2	4916680	4921908	Amillepora03645	1602	946	1649	1032	0	62	12	12	28	27
chr2	4987628	4990866	Amillepora03648	1150	830	684	575	0	126	12	24	80	54
chr2	5003392	5012071	Amillepora03650	2622	1754	2752	1552	0	205	45	40	94	94
chr2	5060041	5063457	Amillepora03656	994	614	1106	703	0	128	23	23	64	72
chr2	5029235	5039131	Amillepora03654	3172	1751	3032	1942	0	221	49	32	91	124
chr2	4990941	5003110	Amillepora03649	3877	2189	3698	2406	0	212	57	49	98	95
chr2	5016189	5020047	Amillepora03652	1151	741	1217	750	0	136	27	26	59	73
chr2	5021094	5027621	Amillepora03653	2037	1250	1885	1356	0	238	45	45	117	109
chr2	5131145	5139142	Amillepora03660	2446	1575	2462	1515	0	240	47	47	107	95
chr2	5139884	5148901	Amillepora03661	2735	1759	2903	1621	0	211	32	51	102	111
chr2	5039212	5086914	Amillepora03655	14503	9390	14824	8986	0	1355	253	222	666	623
chr2	5159294	5160022	Amillepora03662	209	169	155	196	0	46	14	9	23	17
chr2	5092398	5102890	Amillepora03658	3157	2064	3541	1731	0	171	28	37	79	75
chr2	5087151	5090509	Amillepora03657	1095	641	1049	574	0	36	4	5	17	21
chr2	5102486	5126874	Amillepora03659	7017	4783	7546	5043	0	844	165	127	418	419
chr2	5228742	5230623	Amillepora03665	533	437	518	394	0	73	15	12	29	36
chr2	5232123	5252792	Amillepora03666	6174	4112	6596	3788	0	506	93	99	240	222
chr2	5176502	5208392	Amillepora03663	9960	6019	9653	6259	0	1116	189	179	535	541
chr2	5366559	5368946	Amillepora03675	752	489	648	499	0	111	24	24	62	51
chr2	5326299	5328131	Amillepora03672	591	345	500	397	0	69	14	12	33	33
chr2	5373094	5382943	Amillepora03676	3060	1875	3173	1742	0	151	28	22	71	65
chr2	5265526	5275776	Amillepora03669	3370	1904	2822	2155	0	246	55	41	134	133
chr2	5350530	5363053	Amillepora03674	3927	2372	3673	2552	0	359	62	62	175	172
chr2	5334971	5345984	Amillepora03673	3327	2142	3352	2193	0	439	81	72	212	212
chr2	5253992	5263738	Amillepora03668	2995	1965	2862	1925	0	361	73	81	169	147
chr2	5311039	5314295	Amillepora03671	900	719	913	725	0	169	34	33	84	75
chr2	5283413	5305727	Amillepora03670	6956	4216	6726	4417	0	730	124	129	338	351
chr2	5425520	5433340	Amillepora03682	2455	1442	2542	1382	0	106	35	22	52	58
chr2	5445161	5455739	Amillepora03686	3018	2129	3303	2129	0	395	51	63	188	186
chr2	5397171	5405858	Amillepora03680	2549	1665	2843	1631	0	222	43	43	108	119
chr2	5458413	5467685	Amillepora03687	2724	1726	2916	1907	0	183	36	27	84	99
chr2	5435824	5445084	Amillepora03684	3040	1531	2853	1837	0	151	23	30	68	69
chr2	5409826	5425277	Amillepora03681	4883	2766	4691	3112	0	283	42	47	132	120
chr2	5472964	5484380	Amillepora03688	3680	1990	3578	2169	0	236	39	42	113	129
chr2	5385293	5389850	Amillepora03679	1407	839	1388	924	0	115	17	22	59	53
chr2	5498101	5500600	Amillepora03691	794	506	756	444	0	78	13	18	43	39
chr2	5488733	5491204	Amillepora03689	692	524	737	519	0	107	21	17	51	52
chr2	5539480	5542198	Amillepora03694	887	520	831	481	0	21	4	4	11	14
chr2	5579165	5588626	Amillepora03698	2757	1909	2820	1976	0	371	82	54	175	182
chr2	5567779	5578657	Amillepora03696	3498	1913	3354	2114	0	134	20	31	57	61
chr2	5517526	5518263	Amillepora03693	166	185	244	143	0	34	7	13	12	19
chr2	5501184	5506244	Amillepora03692	1571	960	1546	984	0	156	32	29	81	79
chr2	5493206	5494330	Amillepora03690	323	249	313	240	0	45	11	10	24	25
chr2	5560822	5564664	Amillepora03695	959	1230	860	794	0	233	26	60	119	92
chr2	5608405	5611492	Amillepora03702	939	622	919	608	0	102	12	9	50	51
chr2	5647706	5653876	Amillepora03705	1886	1204	1822	1259	0	211	40	24	93	102
chr2	5625063	5634415	Amillepora03703	2794	1875	2969	1715	0	261	49	41	135	117
chr2	5589295	5595834	Amillepora03699	1866	1296	2024	1354	0	257	39	36	121	130
chr2	5636065	5644197	Amillepora03704	2227	1682	2593	1631	0	309	61	69	130	142
chr2	5608211	5631099	Amillepora03701	7324	4404	6744	4417	0	604	111	105	302	268
chr2	5596890	5607900	Amillepora03700	3326	2067	3306	2312	0	401	92	63	156	199
chr2	5763204	5766439	Amillepora03710	965	694	929	648	0	113	26	27	53	43
chr2	5695658	5696713	Amillepora03706	320	238	296	202	0	46	3	6	23	24
chr2	5753736	5761012	Amillepora03707	2358	1323	2071	1525	0	198	47	33	109	93
chr2	5768789	5773974	Amillepora03711	1609	1013	1598	966	0	120	19	28	61	56
chr2	5780224	5782995	Amillepora03712	935	585	680	572	0	52	6	12	29	24
chr2	5794484	5816392	Amillepora03714	6396	4565	6878	4070	0	623	122	112	281	299
chr2	5828381	5843786	Amillepora03717	4670	3100	4770	2866	0	272	44	45	145	132
chr2	5847997	5857294	Amillepora03718	2688	1960	2874	1776	0	340	34	49	170	160
chr2	5858450	5868112	Amillepora03719	2893	1890	3197	1683	0	153	30	28	70	77
chr2	5787179	5790929	Amillepora03713	1159	805	1059	728	0	137	26	27	65	50
chr2	5868663	5879609	Amillepora03720	3574	1937	3223	2213	0	137	27	25	75	71
chr2	5819345	5828037	Amillepora03716	2818	1504	2623	1748	0	212	47	34	105	89
chr2	5879844	5883995	Amillepora03721	1133	839	1385	795	0	87	8	14	48	46
chr2	5961429	5964960	Amillepora03730	1063	717	1117	635	0	79	12	16	43	46
chr2	5892765	5906602	Amillepora03723	4284	2820	4125	2609	0	475	78	79	216	215
chr2	5958069	5960891	Amillepora03729	886	530	921	486	0	48	8	10	25	22
chr2	5938000	5940601	Amillepora03726	791	528	783	500	0	120	19	20	54	49
chr2	5907639	5923785	Amillepora03724	4837	3104	5096	3110	0	571	90	111	275	288
chr2	5953552	5957004	Amillepora03728	1007	650	1086	710	0	123	19	15	44	57
chr2	5950470	5953337	Amillepora03727	910	532	855	571	0	107	15	17	53	46
chr2	6011924	6014558	Amillepora03734	765	535	805	530	0	99	13	16	53	40
chr2	6039288	6048753	Amillepora03739	3035	2073	2555	1803	0	379	60	83	199	160
chr2	6051774	6053957	Amillepora03740	689	486	662	347	0	34	9	4	19	16
chr2	6019536	6026469	Amillepora03736	2186	1313	2178	1257	0	210	33	36	119	106
chr2	6031608	6038640	Amillepora03738	2072	1502	2089	1370	0	264	44	48	121	112
chr2	5990345	6005358	Amillepora03733	4685	2742	4430	3157	0	416	61	56	190	211
chr2	6076828	6089188	Amillepora03744	3938	2249	3736	2438	0	166	34	33	76	81
chr2	6053564	6072017	Amillepora03741	6220	3104	5674	3456	0	276	60	54	143	150
chr2	5968559	5983593	Amillepora03732	4572	2987	4366	3110	0	568	100	112	262	254
chr2	6118539	6135779	Amillepora03747	5269	3430	5421	3121	0	367	75	50	176	173
chr2	6076248	6078101	Amillepora03743	550	354	607	343	0	29	3	3	16	10
chr2	6101936	6115493	Amillepora03746	3943	2661	4347	2607	0	389	84	55	178	176
chr2	6149538	6149960	Amillepora03750	99	108	128	88	0	21	2	5	13	11
chr2	6089973	6132770	Amillepora03745	12996	8355	13494	7953	0	979	203	153	469	454
chr2	6193781	6197759	Amillepora03753	1266	819	1190	704	0	63	9	11	27	29
chr2	6254619	6259953	Amillepora03755	1551	1230	1410	1144	0	263	59	61	126	125
chr2	6245564	6248005	Amillepora03754	782	507	713	440	0	89	13	13	45	34
chr2	6350331	6359256	Amillepora03762	2861	1728	2809	1528	0	148	23	29	73	68
chr2	6342634	6349100	Amillepora03761	2041	1109	1996	1321	0	98	21	16	45	49
chr2	6261606	6303774	Amillepora03756	13203	8091	12670	8205	0	1448	259	235	669	627
chr2	6308645	6309055	Amillepora03758	89	116	116	90	0	11	1	2	3	5
chr2	6360936	6378296	Amillepora03763	5596	3379	5137	3249	0	547	108	93	265	242
chr2	6325175	6332067	Amillepora03760	2050	1343	2157	1343	0	211	35	34	98	93
chr2	6449057	6455493	Amillepora03768	1997	1199	1993	1248	0	203	43	40	89	87
chr2	6388476	6420617	Amillepora03764	10074	6167	9900	6001	0	1010	183	196	502	466
chr2	6427642	6429027	Amillepora03765	416	255	467	248	0	40	5	5	18	17
chr2	6530704	6537743	Amillepora03774	2008	1427	2258	1347	0	248	41	49	105	124
chr2	6443470	6446691	Amillepora03767	955	646	959	662	0	115	14	23	64	55
chr2	6440466	6441444	Amillepora03766	348	227	212	192	0	30	3	6	19	15
chr2	6455607	6497656	Amillepora03769	12395	8187	13644	7824	0	1125	208	217	567	575
chr2	6499534	6500607	Amillepora03772	311	242	302	219	0	48	13	7	19	19
chr2	6681498	6689483	Amillepora03778	2469	1563	2280	1674	0	264	56	46	139	115
chr2	6609340	6611279	Amillepora03775	526	419	636	359	0	96	17	23	39	41
chr2	6628841	6659570	Amillepora03776	9525	5868	9134	6203	0	1004	189	178	457	480
chr2	6665682	6667315	Amillepora03777	471	253	556	354	0	24	7	4	12	10
chr2	6720918	6731229	Amillepora03781	3480	1783	3058	1991	0	204	30	35	104	96
chr2	6703962	6714252	Amillepora03780	3311	1799	3204	1977	0	221	34	27	98	103
chr2	6739736	6741049	Amillepora03782	434	224	397	259	0	3	1	0	0	0
chr2	6746015	6769835	Amillepora03783	7630	4411	7134	4646	0	512	105	101	246	221
chr2	6690893	6701372	Amillepora03779	3466	1783	3189	2042	0	217	37	56	109	120
chr2	6771118	6772680	Amillepora03784	431	299	452	381	0	66	18	16	32	33
chr2	6804176	6809951	Amillepora03789	1805	1269	1567	1135	0	179	37	34	97	80
chr2	6773965	6782713	Amillepora03785	2488	1831	2801	1629	0	176	32	29	86	86
chr2	6850088	6851017	Amillepora03792	286	189	264	191	0	15	2	2	5	8
chr2	6784060	6793387	Amillepora03787	2920	1846	2952	1610	0	171	35	38	86	86
chr2	6811084	6817323	Amillepora03790	2035	1056	1975	1174	0	100	19	22	45	49
chr2	6795803	6804130	Amillepora03788	2655	1478	2579	1616	0	109	22	23	53	58
chr2	6836957	6840273	Amillepora03791	984	604	1050	679	0	66	14	8	28	32
chr2	6936172	6938373	Amillepora03795	694	424	654	430	0	34	6	8	15	22
chr2	6951176	6954586	Amillepora03796	796	841	948	826	0	163	23	35	73	80
chr2	6888943	6896687	Amillepora03793	2293	1456	2427	1569	0	252	40	39	111	124
chr2	6909762	6912527	Amillepora03794	880	478	896	512	0	72	12	11	39	35
chr2	6978915	6981676	Amillepora03798	889	472	889	512	0	72	12	10	41	34
chr2	6954589	6956084	Amillepora03797	436	304	396	360	0	69	12	11	32	36
chr2	6997064	6997766	Amillepora03799	228	144	172	159	0	31	7	4	18	15
chr2	7067498	7068052	Amillepora03803	149	128	113	165	0	31	6	8	12	7
chr2	7055762	7058262	Amillepora03802	696	526	795	484	0	84	9	10	36	39
chr2	7068202	7068573	Amillepora03804	112	93	73	94	0	14	1	3	6	5
chr2	7052536	7055698	Amillepora03801	905	773	820	665	0	114	24	18	63	52
chr2	7017261	7027460	Amillepora03800	3124	2000	3125	1951	0	390	57	53	185	192
chr2	7121654	7126402	Amillepora03808	1372	939	1513	925	0	146	17	23	67	74
chr2	7140634	7144009	Amillepora03811	948	692	1096	640	0	103	14	14	45	49
chr2	7077717	7082594	Amillepora03805	1451	930	1540	957	0	165	22	24	78	72
chr2	7138123	7140604	Amillepora03810	734	477	786	485	0	79	10	11	36	38
chr2	7105592	7111544	Amillepora03807	1757	1121	1898	1177	0	193	30	33	86	100
chr2	7091839	7099580	Amillepora03806	2347	1469	2475	1451	0	245	45	40	114	129
chr2	7180329	7188881	Amillepora03813	2345	1702	3000	1506	0	271	50	49	126	137
chr2	7154161	7155648	Amillepora03812	396	315	479	298	0	48	4	9	20	25
chr2	7250480	7253488	Amillepora03815	855	605	938	611	0	109	17	17	48	55
chr2	7345972	7348288	Amillepora03818	667	515	676	459	0	91	12	18	44	45
chr2	7265375	7308792	Amillepora03816	13720	8134	12805	8759	0	1159	215	190	537	552
chr2	7356800	7363498	Amillepora03819	2126	1267	1973	1333	0	143	34	29	71	80
chr2	7434433	7435887	Amillepora03828	419	318	287	431	0	114	41	16	48	49
chr2	7411105	7418838	Amillepora03826	2408	1528	2246	1552	0	294	53	57	131	142
chr2	7399894	7407425	Amillepora03825	2197	1424	2453	1458	0	262	41	39	106	113
chr2	7365542	7389199	Amillepora03820	6892	5001	7309	4456	0	508	73	114	263	258
chr2	7427111	7431002	Amillepora03827	1303	750	1152	687	0	61	8	9	31	35
chr2	7485485	7486281	Amillepora03831	256	208	170	163	0	23	5	5	8	8
chr2	7565862	7567823	Amillepora03837	507	416	658	381	0	65	15	9	29	39
chr2	7537773	7538096	Amillepora03833	75	91	78	80	0	15	7	2	6	6
chr2	7547859	7548839	Amillepora03834	297	225	256	203	0	27	4	6	19	12
chr2	7534242	7536308	Amillepora03832	563	550	507	447	0	63	18	11	31	30
chr2	7603677	7605811	Amillepora03840	630	389	704	412	0	63	17	7	30	36
chr2	7651197	7662389	Amillepora03841	3476	1852	3451	2414	0	299	54	58	121	154
chr2	7588603	7600471	Amillepora03839	3579	2322	3796	2172	0	384	68	71	183	187
chr2	7721091	7725275	Amillepora03846	1335	823	1233	794	0	73	12	9	30	40
chr2	7708315	7711363	Amillepora03843	801	623	932	693	0	110	26	18	40	57
chr2	7707930	7708253	Amillepora03842	84	72	95	73	0	10	1	1	6	6
chr2	7711412	7712775	Amillepora03845	384	266	394	320	0	52	14	10	23	23
chr2	7843844	7845154	Amillepora03859	369	269	431	242	0	42	10	6	20	21
chr2	7818729	7820037	Amillepora03854	369	270	429	241	0	42	10	6	20	21
chr2	7835301	7836611	Amillepora03857	369	269	431	242	0	42	10	6	20	21
chr2	7826217	7831694	Amillepora03856	1516	1315	1389	1258	0	223	55	28	93	106
chr2	7858691	7864527	Amillepora03861	1745	1214	1773	1105	0	203	35	33	101	103
chr2	7775864	7803432	Amillepora03849	8524	5202	8474	5369	0	672	120	120	339	343
chr2	7845885	7847025	Amillepora03860	305	237	316	283	0	57	11	14	26	27
chr2	7804179	7805352	Amillepora03852	314	245	322	293	0	61	13	15	29	29
chr2	7837342	7838515	Amillepora03858	312	246	323	293	0	61	13	15	29	29
chr2	7768286	7792887	Amillepora03848	8063	4508	7387	4644	0	586	100	95	302	280
chr2	7794152	7799966	Amillepora03850	1680	1187	1747	1201	0	196	45	40	97	105
chr2	7820408	7821582	Amillepora03855	320	219	364	272	0	40	6	10	21	19
chr2	7809087	7815146	Amillepora03853	1715	1456	1545	1344	0	236	59	28	103	112
chr2	7938364	7954635	Amillepora03867	5129	3292	4659	3192	0	564	97	97	265	246
chr2	7916631	7928202	Amillepora03865	3491	2326	3517	2238	0	277	49	55	133	141
chr2	7970829	7971224	Amillepora03869	126	88	92	90	0	18	6	2	9	11
chr2	7869549	7906306	Amillepora03862	11979	6781	10701	7297	0	1005	174	154	478	470
chr2	7910555	7916382	Amillepora03864	1785	1073	1774	1196	0	141	25	20	68	72
chr2	8041302	8052007	Amillepora03871	3646	2044	3009	2007	0	279	63	47	145	118
chr2	8085364	8085729	Amillepora03873	110	80	85	91	0	17	3	1	9	10
chr2	8018795	8027653	Amillepora03870	2322	1900	2592	2045	0	352	75	80	163	162
chr2	8063699	8066481	Amillepora03872	874	528	818	563	0	117	21	13	54	59
chr2	8140072	8141963	Amillepora03877	570	436	535	351	0	56	14	10	30	21
chr2	8143148	8146273	Amillepora03878	937	655	907	627	0	106	25	20	43	49
chr2	8115322	8122752	Amillepora03874	2215	1415	2279	1522	0	246	42	29	116	115
chr2	8128351	8135101	Amillepora03875	2052	1224	2069	1406	0	189	34	33	88	81
chr2	8243889	8260678	Amillepora03886	5046	3404	5285	3055	0	446	72	86	225	214
chr2	8222520	8226151	Amillepora03884	1057	826	1017	732	0	151	34	33	78	59
chr2	8156872	8169840	Amillepora03880	3882	2670	3999	2418	0	322	57	59	140	137
chr2	8209424	8217610	Amillepora03883	2607	1569	2593	1418	0	161	32	25	73	84
chr2	8174521	8186750	Amillepora03881	3243	2410	4070	2507	0	332	65	57	139	153
chr2	8230426	8244368	Amillepora03885	4513	2523	4218	2689	0	297	53	40	138	143
chr2	8193146	8201721	Amillepora03882	2757	1554	2614	1651	0	139	28	34	67	73
chr2	8278179	8296813	Amillepora03889	5386	3975	5620	3654	0	474	82	83	236	232
chr2	8264694	8273977	Amillepora03888	2679	1899	3018	1688	0	193	35	33	83	97
chr2	8328003	8328675	Amillepora03896	191	164	151	167	0	42	6	9	23	14
chr2	8372491	8373116	Amillepora03897	155	117	207	147	0	28	7	4	10	13
chr2	8430476	8441870	Amillepora03900	3516	2337	3322	2220	0	393	86	77	181	183
chr2	8443518	8461171	Amillepora03901	5197	3484	5827	3146	0	503	81	78	254	268
chr2	8393483	8411739	Amillepora03898	5335	3540	5843	3539	0	471	77	70	203	226
chr2	8412376	8427360	Amillepora03899	4403	3012	4921	2649	0	314	45	58	148	150
chr2	8465549	8471236	Amillepora03902	1617	1146	1821	1104	0	222	44	36	115	119
chr2	8550285	8552311	Amillepora03909	559	407	636	425	0	62	12	8	27	37
chr2	8496132	8505185	Amillepora03905	2754	1761	2908	1631	0	224	45	32	115	115
chr2	8518729	8520477	Amillepora03907	506	396	525	322	0	57	10	13	30	25
chr2	8671706	8673639	Amillepora03913	558	394	597	385	0	61	10	6	30	34
chr2	8606347	8607385	Amillepora03911	287	210	346	196	0	23	5	1	9	12
chr2	8601234	8604336	Amillepora03910	989	594	899	621	0	117	19	18	63	49
chr2	8621249	8622115	Amillepora03912	269	206	225	167	0	27	5	7	17	9
chr2	8761099	8763028	Amillepora03917	552	383	603	392	0	59	10	5	26	31
chr2	8744009	8761166	Amillepora03915	4982	3491	5228	3457	0	657	145	130	265	284
chr2	8835727	8836104	Amillepora03923	102	124	84	68	0	21	1	5	14	6
chr2	8851655	8862167	Amillepora03925	3247	1954	3411	1901	0	206	38	52	107	103
chr2	8799209	8825940	Amillepora03919	7770	5354	8347	5261	0	771	156	159	347	352
chr2	8843637	8845536	Amillepora03924	622	399	551	328	0	66	9	9	35	29
chr2	8832523	8833341	Amillepora03922	194	183	229	213	0	36	5	8	14	18
chr2	8789376	8799060	Amillepora03918	3050	1802	2889	1944	0	243	39	40	117	118
chr2	8800632	8808332	Amillepora03920	1973	1750	2267	1711	0	259	59	56	115	127
chr2	8829016	8831252	Amillepora03921	727	556	505	449	0	86	15	13	50	36
chr2	8949505	8962143	Amillepora03934	4211	2364	3714	2350	0	378	67	64	167	161
chr2	8971667	8984856	Amillepora03935	4142	2668	3667	2713	0	229	62	38	124	111
chr2	8940936	8948264	Amillepora03933	2382	1320	2199	1428	0	166	38	27	85	76
chr2	8929636	8937676	Amillepora03932	2482	1671	2329	1559	0	146	16	21	73	68
chr2	8867507	8904942	Amillepora03926	12570	6546	11082	7238	0	762	127	138	357	340
chr2	8919481	8925881	Amillepora03930	1547	1269	1998	1587	0	273	70	62	105	138
chr2	8905058	8907768	Amillepora03929	798	523	829	561	0	108	13	21	51	52
chr2	9008097	9013923	Amillepora03939	1874	1274	1609	1070	0	157	21	30	85	75
chr2	8991490	9000992	Amillepora03937	3272	1541	2839	1851	0	138	26	20	69	70
chr2	9028981	9032257	Amillepora03942	768	743	917	849	0	159	49	31	73	78
chr2	9004802	9007999	Amillepora03938	921	560	1054	663	0	81	19	19	39	41
chr2	9014295	9028962	Amillepora03940	4690	2785	4442	2751	0	479	74	88	232	216
chr2	9040712	9049086	Amillepora03944	2493	1735	2351	1796	0	334	71	52	154	168
chr2	9095533	9095868	Amillepora03946	117	78	78	63	0	5	1	0	2	1
chr2	9057571	9062501	Amillepora03945	1426	1123	1305	1077	0	159	36	32	85	81
chr2	9099316	9137622	Amillepora03947	11919	7469	11657	7262	0	1299	233	223	631	614
chr2	9153087	9163192	Amillepora03949	3228	1936	2962	1980	0	327	70	51	147	140
chr2	9142770	9146516	Amillepora03948	977	735	1269	766	0	116	20	21	52	70
chr2	9256181	9259021	Amillepora03955	896	660	730	555	0	97	23	16	45	36
chr2	9241734	9250974	Amillepora03954	2828	1766	2884	1763	0	228	39	44	112	110
chr2	9204714	9212935	Amillepora03951	2526	1593	2632	1471	0	123	21	17	71	58
chr2	9213428	9240629	Amillepora03952	8424	5133	8113	5532	0	726	129	125	343	348
chr2	9179679	9193880	Amillepora03950	4495	2605	4211	2891	0	402	74	76	191	208
chr2	9302983	9306543	Amillepora03961	1068	907	878	708	0	142	12	32	76	62
chr2	9324234	9335227	Amillepora03962	3313	2274	3324	2083	0	386	61	48	186	197
chr2	9357008	9360582	Amillepora03964	1123	745	1004	703	0	103	21	22	47	31
chr2	9369452	9373536	Amillepora03965	1245	857	1180	803	0	140	33	26	71	49
chr2	9374551	9375873	Amillepora03966	437	290	308	288	0	50	5	9	31	15
chr2	9335846	9351503	Amillepora03963	5090	2899	4545	3124	0	406	67	71	205	182
chr2	9282318	9300616	Amillepora03956	5757	3420	5582	3540	0	531	105	106	251	246
chr2	9384915	9390390	Amillepora03967	1723	1126	1494	1133	0	218	60	46	116	73
chr2	9394619	9400326	Amillepora03969	1463	1162	1748	1335	0	192	41	35	82	94
chr2	9481140	9482607	Amillepora03971	450	305	420	293	0	47	11	7	23	16
chr2	9390861	9393555	Amillepora03968	813	542	805	535	0	89	18	13	39	35
chr2	9419818	9425185	Amillepora03970	1612	1086	1485	1185	0	226	45	33	107	111
chr2	9505157	9507305	Amillepora03973	676	454	594	425	0	68	22	17	36	20
chr2	9508392	9508842	Amillepora03974	132	99	121	99	0	18	3	0	7	9
chr2	9491105	9494682	Amillepora03972	1128	739	1005	706	0	110	23	22	49	33
chr2	9548218	9555747	Amillepora03978	2399	1571	2251	1309	0	159	30	30	81	68
chr2	9568384	9572123	Amillepora03979	1175	781	1075	709	0	135	14	25	62	58
chr2	9513789	9543070	Amillepora03975	8907	5744	8754	5877	0	864	141	174	384	417
chr2	9640674	9646413	Amillepora03982	1696	1244	1679	1121	0	235	49	42	109	103
chr2	9590549	9590926	Amillepora03980	112	74	120	72	0	16	1	5	11	4
chr2	9597516	9626207	Amillepora03981	8946	5576	8349	5821	0	698	127	129	349	319
chr2	9644630	9667506	Amillepora03983	6948	4673	6609	4647	0	832	150	144	377	362
chr2	9761746	9766876	Amillepora03992	1469	997	1652	1013	0	219	35	41	99	131
chr2	9684598	9691250	Amillepora03986	2009	1387	1948	1309	0	299	61	59	136	136
chr2	9711143	9714195	Amillepora03989	964	573	895	621	0	113	26	16	46	61
chr2	9737767	9759755	Amillepora03991	6473	4387	6824	4305	0	700	134	133	340	338
chr2	9669585	9679913	Amillepora03985	3043	2080	3170	2036	0	400	59	66	195	184
chr2	9694399	9708721	Amillepora03988	4389	2802	4284	2848	0	510	92	75	236	241
chr2	9770815	9785888	Amillepora03993	4722	2847	4482	3023	0	485	77	95	251	224
chr2	9716665	9730683	Amillepora03990	4351	2548	4229	2891	0	432	89	68	207	206
chr2	9866060	9887549	Amillepora04001	6312	4291	6702	4185	0	613	116	132	290	283
chr2	9850773	9861616	Amillepora04000	3092	2128	3537	2087	0	265	57	44	122	125
chr2	9788674	9812356	Amillepora03996	7932	4278	6995	4478	0	602	116	104	284	309
chr2	9828864	9836341	Amillepora03999	2306	1498	2049	1625	0	247	43	46	100	102
chr2	9814270	9822188	Amillepora03997	2411	1657	2213	1638	0	291	52	57	147	136
chr2	9826936	9828850	Amillepora03998	480	406	553	476	0	99	22	11	42	42
chr2	9929225	9933654	Amillepora04004	1254	985	1319	872	0	161	26	36	83	74
chr2	9891023	9912895	Amillepora04002	6543	4249	6859	4222	0	621	122	121	312	289
chr2	9938571	9942929	Amillepora04005	1340	972	1132	915	0	147	23	29	63	72
chr2	9956194	9959592	Amillepora04008	1086	685	977	651	0	88	16	21	49	36
chr2	9904168	9904716	Amillepora04003	155	109	160	125	0	17	2	3	10	5
chr2	9943536	9943768	Amillepora04006	84	56	58	35	0	6	2	3	3	1
chr2	10034256	10035797	Amillepora04012	481	319	435	307	0	54	9	10	24	28
chr2	10061066	10066573	Amillepora04013	1687	1136	1653	1032	0	200	41	44	111	99
chr2	10014958	10022713	Amillepora04011	2247	1542	2491	1476	0	263	41	47	134	125
chr2	10076714	10077646	Amillepora04014	306	176	262	189	0	6	1	0	3	4
chr2	10108912	10111652	Amillepora04016	867	538	753	583	0	107	23	14	53	54
chr2	10173211	10173787	Amillepora04022	186	127	151	113	0	5	2	1	3	2
chr2	10115743	10116678	Amillepora04018	317	197	244	178	0	35	5	10	21	11
