chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr1	9611822	9616371	Amillepora00836	315	285	287	291	256	256	266	329	166	222	187	182	267	188	139	107
chr1	9616458	9626338	Amillepora00837	161	119	177	128	184	213	163	241	320	335	429	279	564	386	432	366
chr1	9627099	9631225	Amillepora00838	101	53	87	58	80	115	90	137	171	233	248	188	300	185	279	197
chr1	9643716	9649533	Amillepora00839	79	44	75	67	94	121	85	129	170	214	220	159	288	176	197	157
chr1	9650594	9652653	Amillepora00840	54	29	59	33	43	40	31	42	86	98	107	88	93	77	91	74
chr1	9656602	9676184	Amillepora00841	443	278	430	405	303	405	287	438	728	919	1070	696	979	710	774	596
chr1	9698173	9699037	Amillepora00842	6	2	3	6	6	3	2	5	10	11	10	10	4	9	5	4
chr1	9706191	9707120	Amillepora00843	5	3	6	0	2	1	1	7	10	12	15	8	13	6	9	5
chr1	9708509	9709492	Amillepora00844	5	0	5	6	7	7	8	5	13	14	21	14	35	16	25	16
chr1	9749090	9765636	Amillepora00845	412	343	349	360	261	307	259	356	274	341	332	249	361	284	165	125
chr1	9751688	9772905	Amillepora00846	747	680	620	647	538	563	515	699	314	388	374	307	513	417	202	152
chr1	9779083	9780190	Amillepora00847	45	31	35	34	44	34	38	43	53	50	66	46	65	49	47	33
chr1	9780205	9782132	Amillepora00848	21	6	25	16	23	24	16	27	43	56	78	47	77	58	64	56
chr1	9785484	9793745	Amillepora00849	270	202	229	209	211	251	212	305	251	296	319	247	434	305	322	228
chr1	9802796	9805948	Amillepora00850	50	45	67	65	68	110	84	127	108	129	167	115	211	138	145	142
chr1	9805995	9806921	Amillepora00851	20	11	16	16	9	25	15	14	38	37	50	31	61	41	57	36
chr1	9807151	9813412	Amillepora00852	129	96	125	111	97	131	89	132	206	267	280	193	314	224	236	214
chr1	9814397	9837172	Amillepora00853	649	480	634	601	504	573	516	694	743	858	1011	691	1224	888	881	707
chr1	9837896	9844143	Amillepora00854	436	381	390	419	207	217	216	298	177	233	249	193	379	251	243	190
chr1	9850381	9857617	Amillepora00856	146	125	178	143	127	190	136	185	242	309	321	205	329	248	243	196
chr1	9857641	9861181	Amillepora00857	39	16	51	34	67	66	60	94	107	125	122	98	153	99	98	72
chr1	9865800	9871902	Amillepora00858	293	249	256	269	249	292	258	311	163	188	208	174	291	219	150	141
chr1	9876335	9903931	Amillepora00859	1196	1066	1102	1122	956	1045	923	1168	893	1196	1275	857	1441	1124	884	741
chr1	9909569	9917571	Amillepora00861	188	147	168	148	192	236	171	253	190	238	188	161	356	250	182	135
chr1	9916820	9924826	Amillepora00862	304	305	241	264	269	271	300	317	116	164	113	126	235	203	83	64
chr1	9929230	9934042	Amillepora00863	138	87	141	145	168	186	133	200	254	307	345	263	414	278	346	245
chr1	9937328	9945325	Amillepora00864	267	207	232	227	114	151	135	172	248	326	342	268	288	204	198	162
chr1	9953575	9956727	Amillepora00865	58	29	61	61	45	44	52	66	108	134	148	94	105	87	91	58
chr1	9956774	9957700	Amillepora00866	11	9	16	9	14	24	11	16	35	41	44	30	46	39	42	36
chr1	9957930	9964239	Amillepora00867	153	94	137	130	118	147	102	164	218	254	306	217	317	239	274	225
chr1	9980007	9999272	Amillepora00911	494	362	429	410	393	434	387	593	578	680	768	520	988	721	726	583
chr1	9999854	10007262	Amillepora00912	263	224	219	241	184	192	165	227	201	254	266	173	361	232	236	166
chr1	10012553	10020274	Amillepora00914	210	158	173	186	140	196	152	203	294	359	387	241	384	269	244	224
chr1	10020302	10023969	Amillepora00915	77	34	56	48	61	70	64	84	119	162	175	120	185	135	170	124
chr1	10028600	10034350	Amillepora00916	272	214	203	220	153	161	159	173	174	187	221	158	207	168	142	107
chr1	10034931	10057689	Amillepora00917	962	717	783	822	648	703	629	801	806	973	1096	693	1339	893	869	649
chr1	10062918	10077127	Amillepora00919	715	520	673	619	529	619	519	680	797	1001	1042	807	1196	840	819	677
chr1	10080005	10083010	Amillepora00921	94	60	94	86	84	108	92	141	203	219	251	177	291	237	227	193
chr1	10083758	10089716	Amillepora00922	270	156	227	212	225	233	205	310	402	454	563	350	632	478	491	378
chr1	10097143	10120955	Amillepora00923	946	626	910	750	793	901	696	1048	1389	1646	1830	1347	2259	1528	1582	1199
chr1	10122904	10139501	Amillepora00924	911	701	853	807	737	823	679	956	1015	1220	1291	926	1568	1143	1009	832
chr1	10141255	10153718	Amillepora00925	866	667	783	714	642	717	675	913	738	837	960	707	1104	812	614	470
chr1	10155166	10178342	Amillepora00926	1922	1659	1750	1663	1407	1590	1463	1889	1251	1588	1787	1306	2258	1526	1421	1069
chr1	10178504	10189899	Amillepora00929	884	790	812	808	699	790	717	942	533	699	692	537	836	695	477	338
chr1	10198143	10211649	Amillepora00930	1225	1004	956	925	774	791	654	918	658	881	735	589	1104	836	412	261
chr1	10222851	10224689	Amillepora00931	59	26	55	39	63	98	76	97	102	95	128	111	214	157	167	116
chr1	10225539	10247538	Amillepora00932	793	544	816	667	731	860	779	1038	1135	1408	1597	1137	1892	1326	1347	1003
chr1	10247567	10250208	Amillepora00934	239	195	207	198	159	189	168	194	100	166	145	96	188	134	94	59
chr1	10250931	10256881	Amillepora00935	247	167	224	209	239	213	176	265	309	396	403	302	450	327	300	247
chr1	10257896	10260189	Amillepora00936	65	27	71	39	70	64	52	71	152	156	211	153	252	168	189	153
chr1	10262310	10267960	Amillepora00937	182	91	155	124	166	231	143	221	354	441	499	292	575	385	425	332
chr1	10269651	10282555	Amillepora00938	437	258	450	363	357	478	371	498	782	962	1100	753	1270	860	944	727
chr1	10286626	10296986	Amillepora00939	255	144	285	228	285	310	245	375	536	665	808	596	923	646	745	557
chr1	10298212	10301596	Amillepora00940	96	70	114	94	95	120	124	163	213	242	286	189	356	234	258	171
chr1	10307311	10314844	Amillepora00941	206	119	223	164	216	286	158	246	487	544	601	427	739	486	562	431
chr1	10316694	10331176	Amillepora00943	407	214	416	345	421	491	393	482	805	991	1142	806	1387	967	1012	798
chr1	10332532	10336330	Amillepora00944	69	48	97	73	92	118	91	127	266	269	307	206	369	253	295	222
chr1	10338241	10339047	Amillepora00945	24	21	23	20	24	28	31	51	38	44	64	48	72	55	62	52
chr1	10347357	10360606	Amillepora00946	380	225	385	281	345	447	284	485	745	934	1058	739	1154	809	969	722
chr1	10364134	10374433	Amillepora00947	324	157	294	238	284	320	263	406	617	671	753	526	924	656	762	569
chr1	10387922	10398873	Amillepora00948	413	225	366	323	332	388	294	433	659	838	865	662	1105	701	853	637
chr1	10408268	10423899	Amillepora00950	460	231	418	356	403	510	364	508	980	1113	1269	872	1470	997	1089	858
chr1	10424682	10431531	Amillepora00951	212	114	214	162	180	239	173	253	418	494	530	362	605	416	436	323
chr1	10433360	10445806	Amillepora00952	367	216	375	287	358	438	324	452	753	921	1030	776	1240	880	1002	801
chr1	10449595	10458813	Amillepora00953	399	312	382	377	457	517	461	610	550	659	761	513	851	632	569	474
chr1	10462591	10466937	Amillepora00954	334	341	293	325	257	257	291	318	204	281	284	190	406	270	198	137
chr1	10473418	10479459	Amillepora00955	525	442	456	418	265	290	262	380	355	375	435	313	415	300	248	183
chr1	10480347	10485377	Amillepora00956	1176	1105	965	1025	674	722	701	736	152	284	211	212	304	316	115	102
chr1	10486433	10489977	Amillepora00957	295	234	279	243	200	199	169	215	162	206	188	157	262	195	93	75
chr1	10501741	10563990	Amillepora00958	5235	4482	4581	4707	3847	4252	3826	4858	3131	3936	3939	3012	5086	3689	3032	2238
chr1	10603788	10604315	Amillepora00962	18	15	16	19	5	2	3	4	23	24	36	27	7	7	2	1
chr1	10604334	10604840	Amillepora00963	34	22	20	25	14	15	6	18	23	28	42	34	7	10	4	1
chr1	10648388	10662349	Amillepora00964	770	621	775	655	603	668	595	748	800	1023	1065	744	1213	826	831	623
chr1	10666365	10690519	Amillepora00965	794	522	787	638	734	850	755	1005	1298	1464	1770	1229	2035	1391	1532	1100
chr1	10708654	10717206	Amillepora00966	108	63	106	85	88	92	66	95	219	241	292	209	266	187	202	176
chr1	10727998	10736400	Amillepora00967	275	201	266	237	126	181	157	234	270	329	356	248	411	270	295	267
chr1	10736956	10740046	Amillepora00968	128	92	106	108	105	105	119	150	101	105	110	104	162	108	84	52
chr1	10743742	10751435	Amillepora00969	101	32	85	52	72	115	45	82	232	265	273	203	311	185	263	191
chr1	10766175	10770910	Amillepora00970	130	61	115	101	136	165	122	168	302	317	329	242	472	305	354	279
chr1	10776155	10780815	Amillepora00971	128	51	107	89	117	154	88	143	290	325	394	292	430	262	343	296
chr1	10785383	10786363	Amillepora00972	29	16	32	22	27	38	24	41	68	88	68	59	107	53	87	73
chr1	10786350	10796826	Amillepora00973	658	530	581	556	525	576	489	635	568	610	675	499	811	626	464	323
chr1	10796833	10805077	Amillepora00974	765	709	732	716	652	721	699	826	387	467	514	395	655	536	417	331
chr1	10806429	10817539	Amillepora00975	557	468	548	525	374	461	396	567	503	570	623	476	774	590	576	436
chr1	10822204	10824029	Amillepora00976	161	132	125	117	66	78	63	77	109	104	108	87	155	106	77	62
chr1	10824129	10830375	Amillepora00977	340	258	297	319	329	356	362	454	402	483	557	412	706	487	525	398
chr1	10835849	10840968	Amillepora00979	450	399	404	420	338	345	316	435	236	277	276	231	375	290	145	108
chr1	10841775	10844871	Amillepora00980	80	54	73	50	85	110	61	93	191	200	174	124	263	180	133	104
chr1	10846261	10860885	Amillepora00981	1336	1118	1168	1128	879	998	888	1087	851	1041	1087	847	1298	894	794	648
chr1	10860998	10867811	Amillepora00983	454	438	487	469	365	374	441	545	311	461	439	350	537	371	293	219
chr1	10869983	10870624	Amillepora00984	26	13	37	22	33	30	29	33	55	80	73	36	84	52	73	49
chr1	10877311	10908566	Amillepora00985	2188	1822	1945	1921	1807	2060	1837	2441	1828	2253	2287	1629	2429	1778	1602	1224
chr1	10908634	10921979	Amillepora00987	1531	1370	1235	1242	1005	1062	951	1269	631	850	753	598	1011	715	446	320
chr1	10923548	10924276	Amillepora00988	21	16	20	21	24	29	17	32	29	46	51	44	73	39	44	43
chr1	10931209	10934819	Amillepora00989	260	229	257	256	212	229	218	319	203	221	214	189	283	253	160	98
chr1	10936994	10940640	Amillepora00990	117	73	124	95	108	113	93	167	253	289	328	266	340	273	300	225
chr1	10941585	10943745	Amillepora00991	73	38	70	52	65	72	52	88	157	164	198	126	196	148	170	127
chr1	10947692	10950148	Amillepora00992	78	57	79	82	85	95	107	150	166	164	208	132	272	163	150	123
chr1	10953376	10956407	Amillepora00993	83	42	82	59	92	103	62	98	201	207	274	197	288	211	227	149
chr1	10958936	10967783	Amillepora00994	268	158	269	217	196	316	224	325	532	627	745	484	844	580	668	519
chr1	10970453	10984764	Amillepora00996	592	487	557	537	590	627	570	768	794	996	1053	751	1208	852	806	590
chr1	10985323	10992080	Amillepora00998	227	114	206	169	198	221	218	296	434	514	539	421	635	459	483	416
chr1	11002775	11029434	Amillepora01000	1645	1268	1425	1404	1164	1279	986	1388	1464	1712	1821	1246	2186	1618	1094	815
chr1	11010278	11027295	Amillepora01001	1201	948	1063	1041	800	853	653	891	869	1054	981	696	1263	971	538	392
chr1	11039921	11041318	Amillepora01002	43	26	55	39	36	55	43	69	97	102	136	84	163	95	124	108
chr1	11041957	11055828	Amillepora01003	656	446	548	587	510	611	506	724	841	1005	1103	825	1284	866	870	657
chr1	11060720	11065920	Amillepora01006	214	173	184	166	227	231	230	296	292	405	378	278	510	352	241	176
chr1	11068908	11075139	Amillepora01007	406	335	403	390	337	352	311	421	338	436	469	328	590	415	372	265
chr1	11075874	11094057	Amillepora01009	903	703	821	776	726	845	777	1092	1117	1320	1313	943	1602	1239	971	683
chr1	11094653	11101794	Amillepora01010	751	640	652	662	538	544	496	688	345	455	420	332	558	404	253	189
chr1	11108444	11114789	Amillepora01011	227	110	186	166	180	229	173	260	428	520	575	382	628	440	432	365
chr1	11115271	11147638	Amillepora01012	4745	4371	3791	4256	2991	3208	2792	3490	1412	1872	1657	1391	2333	1833	982	736
chr1	11171679	11185943	Amillepora01013	1302	1107	1098	1104	876	979	799	1025	716	910	917	622	1121	802	622	464
chr1	11192147	11196629	Amillepora01014	125	101	127	98	137	183	111	182	302	334	324	221	520	332	371	291
chr1	11197282	11208560	Amillepora01015	1122	956	965	950	798	830	716	957	687	800	816	602	1122	845	632	489
chr1	11208481	11213475	Amillepora01016	420	376	335	371	309	361	252	373	256	308	307	216	402	289	193	123
chr1	11213559	11220220	Amillepora01017	420	324	286	302	283	337	304	389	362	432	457	311	577	395	324	248
chr1	11227626	11229967	Amillepora01018	61	27	58	43	68	73	36	66	152	190	180	138	218	141	159	151
chr1	11233929	11235973	Amillepora01019	70	35	64	61	70	79	66	82	125	158	173	118	221	139	184	109
chr1	11244358	11249630	Amillepora01020	158	99	149	137	183	207	133	202	335	387	460	339	543	397	382	304
chr1	11252194	11262521	Amillepora01021	299	171	316	250	279	345	251	374	641	759	899	605	986	699	805	641
chr1	11271910	11283729	Amillepora01022	698	540	673	634	551	595	573	799	623	818	853	580	1095	769	766	603
chr1	11327687	11346282	Amillepora01024	1020	826	932	916	959	1142	995	1278	876	1149	1194	875	1601	1119	1051	789
chr1	11347963	11360166	Amillepora01025	518	359	524	432	418	507	417	609	728	928	1023	685	1223	858	911	689
chr1	11380735	11390943	Amillepora01026	310	208	307	256	228	309	249	345	479	539	623	451	674	486	510	405
chr1	11400441	11405643	Amillepora01027	194	126	171	139	136	191	152	219	273	362	377	297	413	288	340	229
chr1	11407164	11407456	Amillepora01029	9	10	12	16	21	14	12	22	12	23	21	19	36	20	20	10
chr1	11463567	11466455	Amillepora01030	212	169	181	165	153	163	158	189	160	193	203	162	243	174	145	93
chr1	11469843	11478576	Amillepora01031	1135	1049	1006	1033	686	739	730	853	388	524	451	414	694	526	406	292
chr1	11480136	11514514	Amillepora01032	1150	631	1181	944	1038	1219	1021	1410	2220	2568	3031	2192	3319	2274	2668	2021
chr1	11520607	11530199	Amillepora01037	317	189	358	250	304	362	299	419	616	740	855	606	968	655	682	540
chr1	11531253	11537240	Amillepora01038	174	90	180	151	167	218	114	194	375	469	494	357	578	414	418	330
chr1	11541540	11548595	Amillepora01039	567	547	507	525	477	471	491	650	367	500	483	386	641	480	260	165
chr1	11549080	11560073	Amillepora01040	1422	1353	1198	1219	817	917	744	939	477	679	620	517	811	611	326	225
chr1	11575254	11576774	Amillepora01041	54	36	65	44	47	67	55	79	122	128	138	112	178	111	129	106
chr1	11577122	11579381	Amillepora01042	177	141	166	173	106	124	124	141	166	222	237	154	324	222	237	166
chr1	11584327	11590595	Amillepora01043	198	98	175	161	147	224	147	221	440	513	586	379	667	432	507	381
chr1	11602341	11616179	Amillepora01044	905	748	766	770	724	819	640	880	834	995	1098	752	1249	918	901	704
chr1	11602392	11603653	Amillepora01045	34	40	44	24	41	50	31	40	76	94	114	66	152	108	115	80
chr1	11616345	11620743	Amillepora01047	382	326	367	359	256	258	261	336	234	302	321	248	366	295	202	126
chr1	11621973	11627998	Amillepora01048	219	103	203	179	191	220	162	242	379	459	488	400	610	361	370	312
chr1	11629481	11635836	Amillepora01049	217	141	183	186	219	289	184	237	444	545	538	374	630	475	459	324
chr1	11641885	11645024	Amillepora01050	174	125	152	160	160	175	117	189	218	249	277	198	300	224	230	209
chr1	11658117	11670172	Amillepora01052	351	192	368	294	327	387	296	464	803	935	1031	731	1170	844	935	697
chr1	11672425	11690053	Amillepora01054	1366	1233	1287	1306	877	983	798	1079	1028	1212	1393	964	1568	1159	1018	790
chr1	11696187	11725686	Amillepora01057	2552	2272	2226	2377	1989	2116	1843	2365	1532	1810	1897	1442	2481	1824	1351	1034
chr1	11727288	11735010	Amillepora01059	1023	964	862	973	688	751	646	808	350	461	470	391	554	477	254	174
chr1	11735380	11739314	Amillepora01061	133	86	133	120	121	135	106	157	232	271	275	192	336	231	227	180
chr1	11748446	11759628	Amillepora01062	353	203	370	301	335	423	342	474	705	890	1028	633	1159	733	860	673
chr1	11760105	11775014	Amillepora01063	634	470	679	576	549	575	438	631	880	1047	1100	831	1394	985	813	640
chr1	11779815	11789269	Amillepora01064	761	640	679	668	535	656	575	722	569	652	639	534	849	668	485	350
chr1	11790320	11800081	Amillepora01065	662	538	583	535	486	511	426	515	527	662	652	477	740	533	291	208
chr1	11800194	11802507	Amillepora01066	137	126	158	132	132	118	107	163	134	141	159	120	209	142	100	70
chr1	11800762	11810691	Amillepora01067	443	337	416	397	386	373	370	518	629	713	790	568	908	646	653	516
chr1	11817107	11834095	Amillepora01068	543	316	506	435	464	611	438	679	1046	1284	1390	999	1607	1101	1171	947
chr1	11853663	11860331	Amillepora01070	144	106	146	122	79	78	84	83	122	156	164	99	112	106	81	78
chr1	11869668	11886901	Amillepora01071	1674	1451	1489	1533	1153	1225	1207	1520	708	935	973	767	1199	902	513	350
chr1	11887254	11890298	Amillepora01072	88	68	89	86	85	135	91	152	198	221	246	178	302	207	238	183
chr1	11912508	11913867	Amillepora01074	8	1	10	10	28	31	27	46	28	19	31	18	35	24	10	13
chr1	11914301	11915920	Amillepora01075	14	5	15	2	18	23	24	24	31	33	28	28	59	33	34	30
chr1	11966734	11984778	Amillepora01077	847	636	797	749	762	754	697	966	884	1057	1175	809	1420	1033	921	697
chr1	11987708	12000467	Amillepora01078	367	174	351	277	372	427	300	483	722	940	1081	756	1250	835	950	756
chr1	12002660	12022521	Amillepora01079	612	350	603	569	537	646	533	760	1112	1353	1515	1031	1746	1262	1328	1007
chr1	12028665	12028971	Amillepora01080	9	11	14	5	14	10	11	19	11	41	35	22	38	24	32	14
chr1	12030616	12045102	Amillepora01081	619	340	594	497	454	575	491	705	1261	1401	1726	1252	1648	1114	1340	1037
chr1	12056152	12064687	Amillepora01082	526	431	460	472	465	513	478	616	410	523	533	353	704	493	410	303
chr1	12064911	12071674	Amillepora01084	544	499	438	446	369	426	401	478	324	401	366	268	470	387	203	138
chr1	12072015	12095681	Amillepora01086	1802	1469	1595	1570	1327	1400	1270	1620	1261	1470	1501	1127	1888	1443	925	717
chr1	12096988	12124968	Amillepora01087	1657	1399	1553	1527	1335	1476	1279	1726	1580	1888	1977	1490	2391	1779	1458	1157
chr1	12125936	12145409	Amillepora01089	1303	1100	1193	1222	1116	1229	1073	1452	1046	1166	1293	968	1667	1207	1153	835
chr1	12147487	12158224	Amillepora01090	942	800	818	806	647	765	631	755	584	761	703	498	843	633	445	312
chr1	12165591	12167793	Amillepora01091	176	163	162	152	107	150	127	162	125	173	157	128	200	144	148	106
chr1	12168607	12175995	Amillepora01092	922	810	778	892	641	661	617	796	321	409	389	351	560	409	271	192
chr1	12176182	12177690	Amillepora01093	76	66	74	73	27	45	27	38	78	123	95	80	137	85	101	80
chr1	12178368	12182710	Amillepora01094	362	301	303	288	254	263	263	315	254	299	306	214	392	274	182	147
chr1	12197315	12200679	Amillepora01095	116	48	89	66	103	91	72	102	219	270	310	200	371	251	232	192
chr1	12213860	12214537	Amillepora01096	23	16	25	20	21	30	19	30	48	51	53	46	81	42	61	35
chr1	12222659	12223614	Amillepora01097	26	10	21	10	32	34	18	23	62	93	85	59	110	75	87	78
chr1	12235240	12236452	Amillepora01098	32	19	38	30	31	36	29	42	99	90	121	81	122	88	113	96
chr1	12238576	12251610	Amillepora01099	629	482	625	562	558	594	552	717	762	923	1017	717	1128	808	807	574
chr1	12253074	12260481	Amillepora01100	259	163	270	212	296	304	256	398	468	557	595	446	654	513	531	416
chr1	12260996	12262689	Amillepora01101	89	83	75	63	73	74	64	84	106	104	107	60	149	91	62	37
chr1	12265210	12271149	Amillepora01102	166	93	155	128	165	188	128	187	328	408	465	323	552	392	454	345
chr1	12277578	12283502	Amillepora01103	244	152	219	200	214	234	167	225	409	452	500	340	633	442	495	384
chr1	12295193	12296716	Amillepora01104	56	23	70	34	55	57	52	88	109	142	162	95	170	122	135	100
chr1	12297080	12302080	Amillepora01105	163	78	152	145	132	169	133	204	390	425	524	334	550	362	423	352
chr1	12303192	12310250	Amillepora01106	392	320	359	349	257	280	237	337	400	453	471	330	644	441	408	349
chr1	12312234	12322667	Amillepora01107	652	449	592	495	456	535	453	636	597	681	794	545	875	633	633	471
chr1	12326113	12332771	Amillepora01108	726	635	649	625	553	594	525	673	276	374	339	269	459	401	192	135
chr1	12331574	12338214	Amillepora01109	667	555	575	611	485	506	514	621	261	365	351	293	477	349	243	154
chr1	12341118	12343469	Amillepora01110	58	36	70	59	61	76	67	113	122	144	155	104	200	142	159	119
chr1	12350909	12359373	Amillepora01111	125	71	134	130	177	224	190	292	243	287	335	233	574	379	441	314
chr1	12375382	12378139	Amillepora01113	61	26	53	53	57	80	59	89	139	166	176	113	201	137	171	128
chr1	12391600	12400517	Amillepora01115	676	554	564	571	444	416	389	533	244	344	351	238	507	362	193	118
chr1	12424671	12441114	Amillepora01116	766	674	711	750	482	531	495	645	465	547	625	491	733	537	427	317
chr1	12442633	12443193	Amillepora01118	18	8	18	8	20	29	23	23	46	38	74	45	87	64	74	55
chr1	12443538	12446135	Amillepora01119	82	48	94	80	78	95	85	127	181	205	240	140	254	186	233	164
chr1	12447362	12454916	Amillepora01120	213	157	272	214	241	308	225	339	508	562	687	452	844	576	650	520
chr1	12456756	12463843	Amillepora01121	241	151	220	203	197	250	221	322	511	592	674	434	728	514	681	481
chr1	12464873	12482448	Amillepora01122	518	256	559	400	502	611	428	649	1193	1424	1552	1104	1761	1285	1507	1147
chr1	12484876	12492138	Amillepora01123	561	449	478	463	351	427	417	550	374	481	515	375	689	431	418	279
chr1	12492305	12496979	Amillepora01124	219	173	141	147	190	190	127	205	210	294	225	172	360	263	140	115
chr1	12497143	12504584	Amillepora01125	380	266	344	318	282	341	313	432	499	576	646	448	729	509	577	461
chr1	12505498	12510733	Amillepora01127	178	107	181	134	180	191	146	216	321	412	430	318	474	329	375	258
chr1	12526719	12531065	Amillepora01128	251	209	270	248	190	196	165	244	209	247	279	198	317	245	147	118
chr1	12531100	12533415	Amillepora01129	212	163	185	210	117	128	133	168	117	150	139	117	212	161	87	73
chr1	12534551	12539649	Amillepora01130	428	374	425	351	304	310	266	364	230	357	346	261	367	281	195	124
chr1	12540360	12544951	Amillepora01131	291	227	227	249	206	244	172	269	238	294	251	203	358	275	188	149
chr1	12544228	12546233	Amillepora01132	103	69	68	83	94	104	89	108	112	148	132	107	159	115	84	60
chr1	12546316	12559795	Amillepora01133	688	557	720	661	503	602	501	755	809	1033	1084	807	1161	807	829	630
chr1	12561261	12581551	Amillepora01134	2121	1892	1960	1943	873	1006	914	1186	1301	1695	1735	1295	1766	1283	1079	768
chr1	12584898	12589091	Amillepora01135	532	418	419	444	281	316	306	382	193	238	256	216	333	229	153	117
chr1	12591435	12602504	Amillepora01136	722	563	656	615	448	536	449	601	573	706	678	493	838	582	470	366
chr1	12602436	12604214	Amillepora01137	176	132	128	125	117	150	145	163	87	92	88	90	157	105	82	54
chr1	12605042	12629385	Amillepora01138	984	628	889	817	745	905	694	996	1402	1642	1933	1343	2334	1559	1689	1311
chr1	12631734	12643776	Amillepora01140	314	164	363	247	313	409	234	362	812	878	1097	723	1155	826	963	748
chr1	12651608	12654107	Amillepora01141	66	31	60	53	79	73	66	74	156	169	219	151	230	167	178	133
chr1	12661166	12675827	Amillepora01142	781	549	730	704	630	717	627	832	824	907	1100	781	1196	893	820	626
chr1	12675964	12678402	Amillepora01143	131	102	132	101	113	134	93	141	145	154	180	130	215	172	122	89
chr1	12679923	12685212	Amillepora01144	893	807	778	773	541	635	562	716	191	295	228	207	311	278	106	93
chr1	12697663	12697926	Amillepora01145	2	4	3	2	3	9	2	4	7	6	5	5	12	10	4	2
chr1	12701935	12704206	Amillepora01146	151	108	147	111	119	144	129	168	157	180	194	167	261	178	177	125
chr1	12706101	12711312	Amillepora01147	385	337	369	336	277	362	288	420	308	324	356	269	410	300	240	180
chr1	12714241	12725354	Amillepora01149	774	696	690	723	559	618	516	691	603	789	757	534	975	678	574	429
chr1	12736046	12739655	Amillepora01150	190	149	217	143	144	167	145	202	236	289	325	208	410	270	305	233
chr1	12746946	12751411	Amillepora01152	420	404	389	402	333	384	315	378	203	263	267	185	318	257	189	129
chr1	12756367	12764466	Amillepora01153	927	827	785	849	627	633	624	885	383	509	464	405	597	476	216	174
chr1	12765580	12770814	Amillepora01154	489	449	385	378	276	303	249	329	261	312	285	223	363	271	146	107
chr1	12771597	12793342	Amillepora01155	1715	1506	1606	1585	1289	1425	1290	1725	1170	1402	1471	1012	1898	1430	1049	751
chr1	12793729	12809732	Amillepora01157	408	214	408	324	383	500	317	470	1006	1185	1303	873	1472	1049	1072	921
chr1	12831658	12844311	Amillepora01158	688	511	619	605	513	622	523	708	965	1175	1186	867	1317	930	849	579
chr1	12853761	12855065	Amillepora01160	36	28	58	37	13	28	24	35	99	113	128	95	77	50	55	47
chr1	12859866	12861832	Amillepora01161	106	63	103	88	31	40	34	50	140	162	158	119	54	26	25	18
chr1	12867231	12870034	Amillepora01162	73	51	87	65	38	45	34	47	204	216	242	148	112	87	118	73
chr1	12882033	12885459	Amillepora01163	230	160	202	216	103	153	111	161	343	386	494	320	340	226	280	173
chr1	12894209	12905027	Amillepora01164	154	120	151	139	82	69	58	71	220	245	258	208	161	106	98	81
chr1	12909897	12913558	Amillepora01165	60	47	59	60	57	88	48	85	95	100	120	74	166	99	115	93
chr1	12924143	12925828	Amillepora01167	111	105	104	100	17	25	17	28	84	136	133	88	78	52	62	47
chr1	12942814	12946797	Amillepora01168	384	361	351	392	251	279	281	362	223	265	311	236	258	178	153	106
chr1	12963611	12966834	Amillepora01169	46	29	63	56	50	62	49	78	91	112	120	75	147	118	109	100
chr1	12983762	12985923	Amillepora01171	148	111	130	137	26	41	28	45	127	166	173	121	108	74	79	83
chr1	12994876	12997512	Amillepora01172	95	61	109	69	75	91	74	103	208	250	288	188	235	177	193	141
chr1	13007713	13015244	Amillepora01173	407	327	425	390	370	422	394	457	446	569	586	434	646	492	399	306
chr1	13025260	13026375	Amillepora01174	164	135	164	141	101	129	131	153	66	73	87	70	102	73	29	18
chr1	13029907	13032085	Amillepora01175	241	199	213	219	149	113	133	174	107	154	123	116	167	149	79	45
chr1	13036175	13037377	Amillepora01176	112	123	89	108	101	109	90	132	68	114	74	63	120	94	43	38
chr1	13044745	13062224	Amillepora01177	841	795	812	802	594	654	645	848	502	700	699	485	839	584	512	434
chr1	13081877	13089445	Amillepora01178	75	38	60	46	72	78	78	101	101	143	154	94	203	114	143	118
chr1	13101611	13102878	Amillepora01179	32	38	43	30	25	16	24	31	25	30	22	20	41	27	9	10
chr1	13106941	13113044	Amillepora01180	193	125	194	146	157	166	120	209	292	341	360	259	409	283	323	265
chr1	13138535	13144984	Amillepora01181	69	60	60	62	56	60	56	77	70	83	103	59	101	61	83	62
chr1	13154080	13164829	Amillepora01182	421	365	409	387	376	417	359	460	335	416	428	292	509	380	256	214
chr1	13166313	13200033	Amillepora01183	765	487	762	709	620	736	600	849	1242	1431	1568	1187	1698	1205	1232	923
chr1	13206484	13231583	Amillepora01185	401	243	418	351	361	389	289	447	802	941	1096	737	1004	715	773	614
chr1	13241190	13268735	Amillepora01188	518	394	583	486	550	663	504	777	887	971	1150	808	1589	1102	1142	769
chr1	13274263	13308116	Amillepora01191	753	485	695	629	604	746	571	813	1078	1398	1448	1052	1604	1131	1080	883
chr1	13309604	13325585	Amillepora01192	372	292	376	316	303	306	266	344	426	529	570	384	648	504	493	373
