chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr13	20330255	20330326	SINE_1060	0	1	2	3	4	8	7	12	1	0	0	0	5	5	1	1
chr13	20549659	20549788	SINE_1061	4	3	9	7	5	3	1	7	10	9	12	10	8	3	1	3
chr13	20549659	20549788	SINE_1062	4	3	9	7	5	3	1	7	10	9	12	10	8	3	1	3
chr13	20565451	20565647	SINE_1063	6	5	7	4	5	7	4	10	9	8	9	11	20	12	7	2
chr13	20565451	20565647	SINE_1064	6	5	7	4	5	7	4	10	9	8	9	11	20	12	7	2
chr13	20836916	20837143	SINE_1065	18	12	14	28	12	16	23	24	23	21	17	11	19	12	6	5
chr13	20836916	20837143	SINE_1066	18	12	14	28	12	16	23	24	23	21	17	11	19	12	6	5
chr13	21166081	21166324	SINE_1067	13	6	11	11	20	9	14	21	17	28	36	19	33	32	33	16
chr13	21166081	21166324	SINE_1068	13	6	11	11	20	9	14	21	17	28	36	19	33	32	33	16
chr13	21215407	21216219	SINE_1069	28	24	31	27	32	43	29	51	60	56	91	45	109	76	91	78
chr13	21215407	21216219	SINE_1070	28	24	31	27	32	43	29	51	60	56	91	45	109	76	91	78
chr13	21262055	21262154	SINE_1071	6	5	9	3	1	3	5	5	9	9	14	12	21	14	12	11
chr13	21262055	21262154	SINE_1072	6	5	9	3	1	3	5	5	9	9	14	12	21	14	12	11
chr13	21530834	21531075	SINE_1073	13	6	7	8	5	4	5	13	23	25	23	21	27	17	9	10
chr13	21530834	21531075	SINE_1074	13	6	7	8	5	4	5	13	23	25	23	21	27	17	9	10
chr13	21651229	21651453	SINE_1075	34	27	32	32	19	29	29	33	19	12	17	11	19	15	10	7
chr13	21651229	21651453	SINE_1076	34	27	32	32	19	29	29	33	19	12	17	11	19	15	10	7
chr13	21855817	21855896	SINE_1077	3	2	5	1	1	7	2	2	1	12	6	5	15	11	6	11
chr13	21855817	21855896	SINE_1078	3	2	5	1	1	7	2	2	1	12	6	5	15	11	6	11
chr13	22260740	22260947	SINE_1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	22260740	22260947	SINE_1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	22270304	22270471	SINE_1081	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0
chr13	22270304	22270471	SINE_1082	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0
chr14	73510	74059	SINE_1083	24	28	22	37	14	11	10	21	26	35	28	25	45	34	21	18
chr14	73510	74059	SINE_1084	24	28	22	37	14	11	10	21	26	35	28	25	45	34	21	18
chr14	176723	177253	SINE_1085	9	18	10	18	13	11	14	14	12	17	11	18	32	16	23	12
chr14	176723	177253	SINE_1086	9	18	10	18	13	11	14	14	12	17	11	18	32	16	23	12
chr14	382863	383059	SINE_1087	7	15	22	8	9	15	12	6	13	24	26	18	24	15	7	9
chr14	382863	383059	SINE_1088	7	15	22	8	9	15	12	6	13	24	26	18	24	15	7	9
chr14	817600	817824	SINE_1089	29	20	34	24	11	8	9	15	9	14	5	12	8	2	4	3
chr14	817600	817824	SINE_1090	29	20	34	24	11	8	9	15	9	14	5	12	8	2	4	3
chr14	1058661	1058909	SINE_1091	24	17	16	19	14	26	13	28	30	32	31	24	37	26	18	16
chr14	1058661	1058909	SINE_1092	24	17	16	19	14	26	13	28	30	32	31	24	37	26	18	16
chr14	1161736	1161997	SINE_1093	31	31	25	34	4	8	7	10	16	18	21	24	34	18	18	14
chr14	1161736	1161997	SINE_1094	31	31	25	34	4	8	7	10	16	18	21	24	34	18	18	14
chr14	1221681	1221989	SINE_1095	30	24	20	34	24	35	26	38	27	28	21	23	34	26	13	8
chr14	1221681	1221989	SINE_1096	30	24	20	34	24	35	26	38	27	28	21	23	34	26	13	8
chr14	1378717	1378909	SINE_1097	35	30	26	23	31	41	33	47	45	50	49	39	74	51	38	26
chr14	1378717	1378909	SINE_1098	35	30	26	23	31	41	33	47	45	50	49	39	74	51	38	26
chr14	1470649	1470763	SINE_1099	20	12	15	13	17	20	14	14	6	8	6	4	16	10	2	0
chr14	1470649	1470763	SINE_1100	20	12	15	13	17	20	14	14	6	8	6	4	16	10	2	0
chr14	1536133	1536329	SINE_1101	5	2	8	2	10	10	4	7	17	16	20	17	37	15	21	14
chr14	1536133	1536329	SINE_1102	5	2	8	2	10	10	4	7	17	16	20	17	37	15	21	14
chr14	1644131	1644380	SINE_1103	25	20	23	20	14	21	15	15	18	13	18	13	24	19	6	2
chr14	1644131	1644380	SINE_1104	25	20	23	20	14	21	15	15	18	13	18	13	24	19	6	2
chr14	1930419	1930502	SINE_1105	6	3	4	3	9	11	2	7	14	16	12	13	15	12	13	11
chr14	1930419	1930502	SINE_1106	6	3	4	3	9	11	2	7	14	16	12	13	15	12	13	11
chr14	2094812	2095018	SINE_1107	32	20	34	28	17	17	27	28	18	18	20	12	31	13	12	12
chr14	2094812	2095018	SINE_1108	32	20	34	28	17	17	27	28	18	18	20	12	31	13	12	12
chr14	2131081	2131322	SINE_1109	11	4	12	10	13	16	9	17	28	32	41	24	35	26	30	26
chr14	2131081	2131322	SINE_1110	11	4	12	10	13	16	9	17	28	32	41	24	35	26	30	26
chr14	2147330	2147562	SINE_1111	7	5	8	2	7	14	8	8	9	20	27	8	29	16	14	25
chr14	2147330	2147562	SINE_1112	7	5	8	2	7	14	8	8	9	20	27	8	29	16	14	25
chr14	2372826	2372990	SINE_1113	5	4	6	0	4	10	8	10	13	11	23	20	31	12	22	17
chr14	2372826	2372990	SINE_1114	5	4	6	0	4	10	8	10	13	11	23	20	31	12	22	17
chr14	2495753	2495869	SINE_1115	7	3	4	6	4	6	4	6	13	22	12	11	10	10	18	9
chr14	2495753	2495869	SINE_1116	7	3	4	6	4	6	4	6	13	22	12	11	10	10	18	9
chr14	2912011	2912206	SINE_1117	1	4	3	2	4	5	4	7	10	11	8	9	8	6	14	9
chr14	2912011	2912206	SINE_1118	1	4	3	2	4	5	4	7	10	11	8	9	8	6	14	9
chr14	2935779	2935833	SINE_1119	1	0	1	2	2	2	1	3	3	5	3	4	11	6	4	6
chr14	2935779	2935833	SINE_1120	1	0	1	2	2	2	1	3	3	5	3	4	11	6	4	6
chr14	2997568	2997654	SINE_1121	7	1	7	6	4	3	2	10	8	11	18	4	13	18	11	6
chr14	2997568	2997654	SINE_1122	7	1	7	6	4	3	2	10	8	11	18	4	13	18	11	6
chr14	3007670	3007824	SINE_1123	26	25	19	14	18	15	15	17	6	10	9	4	18	8	3	0
chr14	3007670	3007824	SINE_1124	26	25	19	14	18	15	15	17	6	10	9	4	18	8	3	0
chr14	3081937	3082091	SINE_1125	11	2	7	10	5	7	4	6	0	3	4	2	3	3	0	0
chr14	3081937	3082091	SINE_1126	11	2	7	10	5	7	4	6	0	3	4	2	3	3	0	0
chr14	3091975	3092061	SINE_1127	1	0	1	0	0	0	0	1	0	1	0	0	0	0	2	1
chr14	3091975	3092061	SINE_1128	1	0	1	0	0	0	0	1	0	1	0	0	0	0	2	1
chr14	3136787	3136840	SINE_1129	1	0	1	0	1	0	2	3	3	1	2	0	2	2	0	1
chr14	3136787	3136840	SINE_1130	1	0	1	0	1	0	2	3	3	1	2	0	2	2	0	1
chr14	3151496	3151550	SINE_1131	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0
chr14	3151496	3151550	SINE_1132	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0
chr14	3178928	3179123	SINE_1133	5	3	5	1	1	4	4	5	6	14	6	6	13	9	11	7
chr14	3178928	3179123	SINE_1134	5	3	5	1	1	4	4	5	6	14	6	6	13	9	11	7
chr14	3856996	3857407	SINE_1135	7	10	11	5	26	22	21	24	36	39	38	36	71	41	64	40
chr14	3856996	3857407	SINE_1136	7	10	11	5	26	22	21	24	36	39	38	36	71	41	64	40
chr14	4276701	4276863	SINE_1137	29	19	22	21	16	23	12	34	13	15	11	13	19	16	10	3
chr14	4276701	4276863	SINE_1138	29	19	22	21	16	23	12	34	13	15	11	13	19	16	10	3
chr14	4300396	4300604	SINE_1139	37	45	25	46	42	34	40	57	11	12	6	10	9	9	5	1
chr14	4300396	4300604	SINE_1140	37	45	25	46	42	34	40	57	11	12	6	10	9	9	5	1
chr14	4381126	4381281	SINE_1141	3	5	6	2	11	2	13	15	10	4	7	6	9	14	8	2
chr14	4381126	4381281	SINE_1142	3	5	6	2	11	2	13	15	10	4	7	6	9	14	8	2
chr14	4383022	4383176	SINE_1143	8	7	6	6	11	9	9	9	2	9	4	1	6	6	2	4
chr14	4383022	4383176	SINE_1144	8	7	6	6	11	9	9	9	2	9	4	1	6	6	2	4
chr14	4399687	4399846	SINE_1145	10	7	10	6	11	12	11	11	5	7	10	9	10	8	1	2
chr14	4399687	4399846	SINE_1146	10	7	10	6	11	12	11	11	5	7	10	9	10	8	1	2
chr14	4689309	4689494	SINE_1147	7	3	8	7	4	4	2	7	15	17	27	12	34	20	13	9
chr14	4689309	4689494	SINE_1148	7	3	8	7	4	4	2	7	15	17	27	12	34	20	13	9
chr14	4714398	4714467	SINE_1149	5	5	2	5	3	3	4	10	4	7	4	6	16	5	4	3
chr14	4714398	4714467	SINE_1150	5	5	2	5	3	3	4	10	4	7	4	6	16	5	4	3
chr14	4767880	4768139	SINE_1151	29	29	28	28	26	38	33	28	24	30	24	14	31	32	9	8
chr14	4767880	4768139	SINE_1152	29	29	28	28	26	38	33	28	24	30	24	14	31	32	9	8
chr14	4943988	4944213	SINE_1153	37	30	24	27	27	22	34	31	11	14	21	21	9	14	4	3
chr14	4943988	4944213	SINE_1154	37	30	24	27	27	22	34	31	11	14	21	21	9	14	4	3
chr14	5166916	5167030	SINE_1155	7	3	6	3	8	3	6	5	7	15	14	15	25	16	14	15
chr14	5166916	5167030	SINE_1156	7	3	6	3	8	3	6	5	7	15	14	15	25	16	14	15
chr14	5167171	5167250	SINE_1157	3	5	5	2	3	4	8	9	11	8	10	6	13	11	7	5
chr14	5167171	5167250	SINE_1158	3	5	5	2	3	4	8	9	11	8	10	6	13	11	7	5
chr14	5196227	5196349	SINE_1159	2	0	4	2	6	5	6	8	3	5	9	5	15	13	13	10
chr14	5196227	5196349	SINE_1160	2	0	4	2	6	5	6	8	3	5	9	5	15	13	13	10
chr14	5415233	5415298	SINE_1161	2	1	5	2	3	5	5	3	7	7	11	9	18	11	14	7
chr14	5415233	5415298	SINE_1162	2	1	5	2	3	5	5	3	7	7	11	9	18	11	14	7
chr14	5416684	5416807	SINE_1163	5	1	5	4	1	8	1	5	9	8	23	10	16	9	16	4
chr14	5416684	5416807	SINE_1164	5	1	5	4	1	8	1	5	9	8	23	10	16	9	16	4
chr14	5419489	5419582	SINE_1165	3	4	3	2	5	8	3	7	3	10	16	11	12	8	13	12
chr14	5419489	5419582	SINE_1166	3	4	3	2	5	8	3	7	3	10	16	11	12	8	13	12
chr14	5452814	5453054	SINE_1167	13	3	6	8	8	10	6	9	13	17	27	21	27	20	19	13
chr14	5452814	5453054	SINE_1168	13	3	6	8	8	10	6	9	13	17	27	21	27	20	19	13
chr14	5827454	5827630	SINE_1169	4	2	7	6	4	6	2	11	10	19	26	16	27	17	20	21
chr14	5827454	5827630	SINE_1170	4	2	7	6	4	6	2	11	10	19	26	16	27	17	20	21
chr14	5827705	5827769	SINE_1171	4	5	4	0	3	3	3	3	7	9	7	6	9	9	9	15
chr14	5827705	5827769	SINE_1172	4	5	4	0	3	3	3	3	7	9	7	6	9	9	9	15
chr14	6656211	6656314	SINE_1173	2	1	2	2	1	3	1	1	9	10	11	5	4	4	2	2
chr14	6656211	6656314	SINE_1174	2	1	2	2	1	3	1	1	9	10	11	5	4	4	2	2
chr14	6685999	6686147	SINE_1175	0	1	1	1	1	1	0	0	0	4	1	1	4	2	6	1
chr14	6685999	6686147	SINE_1176	0	1	1	1	1	1	0	0	0	4	1	1	4	2	6	1
chr14	6699631	6699868	SINE_1177	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr14	6699631	6699868	SINE_1178	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr14	6717334	6717573	SINE_1179	1	1	0	0	0	0	0	0	6	1	11	4	0	0	0	0
chr14	6717334	6717573	SINE_1180	1	1	0	0	0	0	0	0	6	1	11	4	0	0	0	0
chr14	6735136	6735376	SINE_1181	15	10	13	15	17	14	26	25	26	39	38	35	36	32	41	20
chr14	6735136	6735376	SINE_1182	15	10	13	15	17	14	26	25	26	39	38	35	36	32	41	20
chr14	6753314	6753513	SINE_1183	3	2	4	4	8	5	1	9	6	15	19	8	21	13	21	16
chr14	6753314	6753513	SINE_1184	3	2	4	4	8	5	1	9	6	15	19	8	21	13	21	16
chr14	6760422	6760657	SINE_1185	3	2	0	0	3	9	2	5	5	12	6	5	15	14	12	7
chr14	6760422	6760657	SINE_1186	3	2	0	0	3	9	2	5	5	12	6	5	15	14	12	7
chr14	6777604	6777806	SINE_1187	2	0	2	3	2	0	0	3	6	12	15	5	4	8	4	6
chr14	6777604	6777806	SINE_1188	2	0	2	3	2	0	0	3	6	12	15	5	4	8	4	6
chr14	6798823	6799068	SINE_1189	3	0	2	2	2	0	1	2	8	6	8	12	8	5	5	5
chr14	6798823	6799068	SINE_1190	3	0	2	2	2	0	1	2	8	6	8	12	8	5	5	5
chr14	6811804	6812039	SINE_1191	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0
chr14	6811804	6812039	SINE_1192	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0
chr14	7991159	7991288	SINE_1193	10	5	11	4	10	14	13	15	25	26	29	19	35	21	33	28
chr14	7991159	7991288	SINE_1194	10	5	11	4	10	14	13	15	25	26	29	19	35	21	33	28
chr14	8091075	8091287	SINE_1195	24	20	23	22	7	8	11	10	18	12	17	7	11	11	3	3
chr14	8091075	8091287	SINE_1196	24	20	23	22	7	8	11	10	18	12	17	7	11	11	3	3
chr14	8173987	8174185	SINE_1197	9	4	9	9	13	9	7	10	16	13	14	18	26	23	19	10
chr14	8173987	8174185	SINE_1198	9	4	9	9	13	9	7	10	16	13	14	18	26	23	19	10
chr14	8225072	8225274	SINE_1199	15	7	9	13	11	11	7	19	12	13	23	21	31	14	20	15
chr14	8225072	8225274	SINE_1200	15	7	9	13	11	11	7	19	12	13	23	21	31	14	20	15
chr14	8259885	8259963	SINE_1201	1	2	1	0	2	4	2	8	4	5	4	4	9	8	11	16
chr14	8259885	8259963	SINE_1202	1	2	1	0	2	4	2	8	4	5	4	4	9	8	11	16
chr14	8340839	8340979	SINE_1203	7	11	7	11	8	12	10	9	7	13	10	1	17	8	7	9
chr14	8340839	8340979	SINE_1204	7	11	7	11	8	12	10	9	7	13	10	1	17	8	7	9
chr14	8629560	8629695	SINE_1205	2	1	4	5	4	9	2	9	8	8	6	7	7	4	9	6
chr14	8629560	8629695	SINE_1206	2	1	4	5	4	9	2	9	8	8	6	7	7	4	9	6
chr14	9197742	9198021	SINE_1207	4	3	12	7	10	11	11	29	11	16	11	11	37	31	35	22
chr14	9197742	9198021	SINE_1208	4	3	12	7	10	11	11	29	11	16	11	11	37	31	35	22
chr14	10215059	10215236	SINE_1209	26	26	28	23	17	10	19	24	8	12	4	8	18	12	5	9
chr14	10215059	10215236	SINE_1210	26	26	28	23	17	10	19	24	8	12	4	8	18	12	5	9
chr14	10258566	10258686	SINE_1211	6	3	6	3	11	6	5	8	13	16	17	12	20	12	23	17
chr14	10258566	10258686	SINE_1212	6	3	6	3	11	6	5	8	13	16	17	12	20	12	23	17
chr14	10378000	10378249	SINE_1213	9	4	11	8	17	10	8	17	16	16	35	14	27	23	30	22
chr14	10378000	10378249	SINE_1214	9	4	11	8	17	10	8	17	16	16	35	14	27	23	30	22
chr14	10788293	10788370	SINE_1215	8	5	6	7	4	6	3	6	6	7	7	5	4	3	2	4
chr14	10788293	10788370	SINE_1216	8	5	6	7	4	6	3	6	6	7	7	5	4	3	2	4
chr14	10944637	10944690	SINE_1217	6	11	8	11	0	0	0	0	0	4	3	3	0	0	0	0
chr14	10944637	10944690	SINE_1218	6	11	8	11	0	0	0	0	0	4	3	3	0	0	0	0
chr14	11779981	11780175	SINE_1219	9	3	7	6	5	2	3	5	13	23	13	11	13	8	12	14
chr14	11779981	11780175	SINE_1220	9	3	7	6	5	2	3	5	13	23	13	11	13	8	12	14
chr14	11998577	11998749	SINE_1221	55	49	42	42	25	27	34	35	13	20	23	14	26	15	6	5
chr14	11998577	11998749	SINE_1222	55	49	42	42	25	27	34	35	13	20	23	14	26	15	6	5
chr14	12570665	12570784	SINE_1223	38	33	32	27	31	39	34	40	11	10	10	7	11	17	3	3
chr14	12570665	12570784	SINE_1224	38	33	32	27	31	39	34	40	11	10	10	7	11	17	3	3
chr14	12974102	12974374	SINE_1225	9	16	17	8	13	12	14	29	25	19	25	11	45	36	40	35
chr14	12974102	12974374	SINE_1226	9	16	17	8	13	12	14	29	25	19	25	11	45	36	40	35
chr14	13123239	13123376	SINE_1227	8	2	7	6	4	3	6	2	6	14	21	11	28	15	19	16
chr14	13123239	13123376	SINE_1228	8	2	7	6	4	3	6	2	6	14	21	11	28	15	19	16
chr14	14152820	14152948	SINE_1229	3	3	5	6	3	9	4	7	11	14	14	7	19	11	9	10
chr14	14152820	14152948	SINE_1230	3	3	5	6	3	9	4	7	11	14	14	7	19	11	9	10
chr14	14160996	14161444	SINE_1231	4	3	9	11	11	15	14	25	18	22	22	25	49	29	49	41
chr14	14160996	14161444	SINE_1232	4	3	9	11	11	15	14	25	18	22	22	25	49	29	49	41
chr14	14666125	14666302	SINE_1233	25	17	24	13	9	13	13	26	6	8	7	10	19	18	7	7
chr14	14666125	14666302	SINE_1234	25	17	24	13	9	13	13	26	6	8	7	10	19	18	7	7
chr14	14670908	14671022	SINE_1235	15	16	16	18	13	20	24	14	8	15	11	5	16	7	4	5
chr14	14670908	14671022	SINE_1236	15	16	16	18	13	20	24	14	8	15	11	5	16	7	4	5
chr14	14937484	14937686	SINE_1237	31	37	35	38	24	40	31	40	13	19	9	18	23	16	8	4
chr14	14937484	14937686	SINE_1238	31	37	35	38	24	40	31	40	13	19	9	18	23	16	8	4
chr14	15069466	15069655	SINE_1239	9	3	13	5	6	5	10	17	14	19	18	16	23	19	9	22
chr14	15069466	15069655	SINE_1240	9	3	13	5	6	5	10	17	14	19	18	16	23	19	9	22
chr14	15071909	15072064	SINE_1241	3	2	6	2	10	9	5	8	15	20	25	11	22	20	10	22
chr14	15071909	15072064	SINE_1242	3	2	6	2	10	9	5	8	15	20	25	11	22	20	10	22
chr14	15132890	15133131	SINE_1243	4	3	3	5	1	1	0	2	10	11	10	4	1	0	0	0
chr14	15132890	15133131	SINE_1244	4	3	3	5	1	1	0	2	10	11	10	4	1	0	0	0
chr14	15404790	15404834	SINE_1245	2	2	3	7	3	11	2	8	15	16	13	11	13	16	8	6
chr14	15404790	15404834	SINE_1246	2	2	3	7	3	11	2	8	15	16	13	11	13	16	8	6
chr14	15432902	15432946	SINE_1247	1	0	1	1	2	3	0	2	5	6	3	3	5	4	5	2
chr14	15432902	15432946	SINE_1248	1	0	1	1	2	3	0	2	5	6	3	3	5	4	5	2
chr14	15836311	15836508	SINE_1249	6	3	13	9	9	13	9	8	26	22	19	26	27	19	23	29
chr14	15836311	15836508	SINE_1250	6	3	13	9	9	13	9	8	26	22	19	26	27	19	23	29
chr14	15957506	15957625	SINE_1251	3	4	8	2	9	1	3	5	18	19	22	12	18	16	15	10
chr14	15957506	15957625	SINE_1252	3	4	8	2	9	1	3	5	18	19	22	12	18	16	15	10
chr14	16129040	16129121	SINE_1253	7	5	7	6	8	5	6	13	9	8	12	2	10	7	5	10
chr14	16129040	16129121	SINE_1254	7	5	7	6	8	5	6	13	9	8	12	2	10	7	5	10
chr14	16190013	16190129	SINE_1255	2	3	6	4	1	4	5	8	6	7	18	12	14	11	6	10
chr14	16190013	16190129	SINE_1256	2	3	6	4	1	4	5	8	6	7	18	12	14	11	6	10
chr14	16354069	16354272	SINE_1257	7	3	7	7	8	17	7	9	18	17	24	15	25	16	23	14
chr14	16354069	16354272	SINE_1258	7	3	7	7	8	17	7	9	18	17	24	15	25	16	23	14
chr14	16794189	16794322	SINE_1259	4	1	4	4	7	7	2	3	9	13	17	10	15	11	8	11
chr14	16794189	16794322	SINE_1260	4	1	4	4	7	7	2	3	9	13	17	10	15	11	8	11
chr14	16995247	16995467	SINE_1261	22	13	19	15	17	20	11	21	15	18	24	13	31	15	10	7
chr14	16995247	16995467	SINE_1262	22	13	19	15	17	20	11	21	15	18	24	13	31	15	10	7
chr14	17070966	17071145	SINE_1263	5	1	6	7	8	6	7	9	13	16	19	11	25	25	22	22
chr14	17070966	17071145	SINE_1264	5	1	6	7	8	6	7	9	13	16	19	11	25	25	22	22
chr14	17378910	17379151	SINE_1265	19	12	18	20	23	17	14	26	15	17	33	18	35	26	11	18
chr14	17378910	17379151	SINE_1266	19	12	18	20	23	17	14	26	15	17	33	18	35	26	11	18
chr14	17396211	17396363	SINE_1267	11	1	3	2	7	5	5	2	14	21	29	14	23	14	16	16
chr14	17396211	17396363	SINE_1268	11	1	3	2	7	5	5	2	14	21	29	14	23	14	16	16
chr2	302734	302911	SINE_1269	10	4	7	6	4	12	6	17	17	16	23	18	40	23	25	8
chr2	302734	302911	SINE_1270	10	4	7	6	4	12	6	17	17	16	23	18	40	23	25	8
chr2	396270	396406	SINE_1271	5	3	6	7	9	3	6	8	13	9	13	14	10	15	18	6
chr2	396270	396406	SINE_1272	5	3	6	7	9	3	6	8	13	9	13	14	10	15	18	6
chr2	404920	405090	SINE_1273	5	1	5	1	4	5	3	6	6	11	14	7	16	11	7	4
chr2	404920	405090	SINE_1274	5	1	5	1	4	5	3	6	6	11	14	7	16	11	7	4
chr2	590419	590570	SINE_1275	7	3	3	4	4	6	12	7	11	17	20	12	27	15	14	13
chr2	590419	590570	SINE_1276	7	3	3	4	4	6	12	7	11	17	20	12	27	15	14	13
chr2	612259	612408	SINE_1277	9	3	11	9	7	12	3	8	19	27	28	14	32	32	35	24
chr2	612259	612408	SINE_1278	9	3	11	9	7	12	3	8	19	27	28	14	32	32	35	24
chr2	629582	629701	SINE_1279	6	4	10	3	5	6	5	5	20	10	21	14	13	13	7	13
chr2	629582	629701	SINE_1280	6	4	10	3	5	6	5	5	20	10	21	14	13	13	7	13
chr2	641415	641535	SINE_1281	4	5	8	9	5	8	2	7	12	20	29	17	17	16	14	14
chr2	641415	641535	SINE_1282	4	5	8	9	5	8	2	7	12	20	29	17	17	16	14	14
chr2	649688	649812	SINE_1283	7	1	9	4	9	10	5	11	10	14	25	21	26	19	24	14
chr2	649688	649812	SINE_1284	7	1	9	4	9	10	5	11	10	14	25	21	26	19	24	14
chr2	659141	659266	SINE_1285	7	5	6	3	6	9	4	7	13	14	16	16	16	13	13	15
chr2	659141	659266	SINE_1286	7	5	6	3	6	9	4	7	13	14	16	16	16	13	13	15
chr2	760402	760591	SINE_1287	23	28	19	23	17	25	14	23	16	17	15	11	23	14	7	4
chr2	760402	760591	SINE_1288	23	28	19	23	17	25	14	23	16	17	15	11	23	14	7	4
chr2	987419	987825	SINE_1289	8	4	11	11	11	14	12	18	26	27	31	33	42	29	34	34
chr2	987419	987825	SINE_1290	8	4	11	11	11	14	12	18	26	27	31	33	42	29	34	34
chr2	1053336	1053476	SINE_1291	5	4	2	3	8	16	9	19	20	16	19	13	24	16	16	11
chr2	1053336	1053476	SINE_1292	5	4	2	3	8	16	9	19	20	16	19	13	24	16	16	11
chr2	1073105	1073336	SINE_1293	6	4	13	11	13	13	17	19	19	22	21	19	36	21	16	18
chr2	1073105	1073336	SINE_1294	6	4	13	11	13	13	17	19	19	22	21	19	36	21	16	18
chr2	1435064	1435177	SINE_1295	7	5	4	5	5	5	5	7	9	17	14	13	14	11	10	8
chr2	1435064	1435177	SINE_1296	7	5	4	5	5	5	5	7	9	17	14	13	14	11	10	8
chr2	1574137	1574317	SINE_1297	27	18	22	17	18	15	20	18	19	18	18	16	28	14	10	8
chr2	1574137	1574317	SINE_1298	27	18	22	17	18	15	20	18	19	18	18	16	28	14	10	8
chr2	1640143	1640771	SINE_1299	69	64	60	79	38	24	21	44	43	37	41	28	44	31	10	9
chr2	1640143	1640771	SINE_1300	69	64	60	79	38	24	21	44	43	37	41	28	44	31	10	9
chr2	1766112	1766167	SINE_1301	1	0	4	0	1	2	1	1	3	3	6	3	5	1	9	6
chr2	1766112	1766167	SINE_1302	1	0	4	0	1	2	1	1	3	3	6	3	5	1	9	6
chr2	1826372	1826497	SINE_1303	3	4	4	6	5	5	4	6	1	2	5	1	3	2	0	5
chr2	1826372	1826497	SINE_1304	3	4	4	6	5	5	4	6	1	2	5	1	3	2	0	5
chr2	1909252	1909379	SINE_1305	2	0	0	0	0	2	1	3	3	5	6	2	7	3	3	5
chr2	1909252	1909379	SINE_1306	2	0	0	0	0	2	1	3	3	5	6	2	7	3	3	5
chr2	1995066	1995312	SINE_1307	30	26	29	26	26	38	39	32	7	12	18	5	20	13	2	3
chr2	1995066	1995312	SINE_1308	30	26	29	26	26	38	39	32	7	12	18	5	20	13	2	3
chr2	2119365	2119475	SINE_1309	1	0	1	0	0	1	0	1	1	1	0	0	1	2	1	0
chr2	2119365	2119475	SINE_1310	1	0	1	0	0	1	0	1	1	1	0	0	1	2	1	0
chr2	2191635	2191861	SINE_1311	2	3	3	1	9	4	3	10	9	9	15	5	14	12	19	6
chr2	2191635	2191861	SINE_1312	2	3	3	1	9	4	3	10	9	9	15	5	14	12	19	6
chr2	2250946	2251128	SINE_1313	1	0	0	2	4	4	4	7	3	4	4	8	18	10	9	6
chr2	2250946	2251128	SINE_1314	1	0	0	2	4	4	4	7	3	4	4	8	18	10	9	6
chr2	2346362	2346615	SINE_1315	8	6	9	5	4	3	8	7	13	18	15	17	17	18	10	6
chr2	2346362	2346615	SINE_1316	8	6	9	5	4	3	8	7	13	18	15	17	17	18	10	6
chr2	2406988	2407214	SINE_1317	1	2	1	0	4	5	3	4	7	5	6	4	5	7	7	6
chr2	2406988	2407214	SINE_1318	1	2	1	0	4	5	3	4	7	5	6	4	5	7	7	6
chr2	2482700	2482818	SINE_1319	11	5	6	12	9	8	3	10	8	15	11	9	13	12	6	3
chr2	2482700	2482818	SINE_1320	11	5	6	12	9	8	3	10	8	15	11	9	13	12	6	3
chr2	2620704	2620950	SINE_1321	12	14	18	15	10	7	14	7	1	2	7	4	8	9	4	3
chr2	2620704	2620950	SINE_1322	12	14	18	15	10	7	14	7	1	2	7	4	8	9	4	3
chr2	2706885	2707012	SINE_1323	3	2	3	1	3	2	3	4	10	9	10	9	11	5	5	5
chr2	2706885	2707012	SINE_1324	3	2	3	1	3	2	3	4	10	9	10	9	11	5	5	5
chr2	2768567	2768744	SINE_1325	16	9	16	12	10	10	19	21	10	15	10	8	8	14	2	5
chr2	2768567	2768744	SINE_1326	16	9	16	12	10	10	19	21	10	15	10	8	8	14	2	5
chr2	3149071	3149312	SINE_1327	30	19	23	24	20	20	18	21	25	35	32	20	28	21	19	21
chr2	3149071	3149312	SINE_1328	30	19	23	24	20	20	18	21	25	35	32	20	28	21	19	21
chr2	3316013	3316127	SINE_1329	2	0	7	2	5	7	3	12	8	8	8	8	15	4	9	8
chr2	3316013	3316127	SINE_1330	2	0	7	2	5	7	3	12	8	8	8	8	15	4	9	8
