chr	start	end	name	nM	nU	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr1	23119256	23120276	RC_113	90	1000	256	47	0.18359375	0.08256880733944955	8.98402270472583	0	22.543117496272973	1.4089448435170622	100	0
chr1	23119256	23120276	RC_114	90	1000	256	47	0.18359375	0.08256880733944955	8.98402270472583	0	22.543117496272973	1.4089448435170622	100	0
chr1	24319368	24319945	RC_117	10	9	9	6	0.6666666666666666	0.5263157894736842	50.37037037037037	40	45.1061847337432	15.035394911247733	100	0
chr1	24319368	24319945	RC_118	10	9	9	6	0.6666666666666666	0.5263157894736842	50.37037037037037	40	45.1061847337432	15.035394911247733	100	0
chr1	24320120	24321736	RC_119	104	73	34	26	0.7647058823529411	0.5875706214689266	55.512796027501906	58.712121212121204	37.95626491233438	6.509445729759597	100	0
chr1	24320120	24321736	RC_120	104	73	34	26	0.7647058823529411	0.5875706214689266	55.512796027501906	58.712121212121204	37.95626491233438	6.509445729759597	100	0
chr1	24322545	24323203	RC_121	24	24	23	16	0.6956521739130435	0.5	57.50517598343685	50	43.10808385030331	8.988656845169244	100	0
chr1	24322545	24323203	RC_122	24	24	23	16	0.6956521739130435	0.5	57.50517598343685	50	43.10808385030331	8.988656845169244	100	0
chr1	24323765	24323893	RC_123	6	14	7	4	0.5714285714285714	0.3	38.36734693877551	28.5714285714286	44.92948800207142	16.981750255277323	100	0
chr1	24323765	24323893	RC_124	6	14	7	4	0.5714285714285714	0.3	38.36734693877551	28.5714285714286	44.92948800207142	16.981750255277323	100	0
chr1	24342070	24342294	RC_125	91	49	36	23	0.6388888888888888	0.65	49.51401267577738	53.571428571428555	41.84267403806905	6.973779006344842	100	0
chr1	24342070	24342294	RC_126	91	49	36	23	0.6388888888888888	0.65	49.51401267577738	53.571428571428555	41.84267403806905	6.973779006344842	100	0
chr1	24781917	24785295	RC_127	23	187	92	17	0.18478260869565216	0.10952380952380952	11.537200721983329	0	26.953421446643652	2.810088439890147	100	0
chr1	24781917	24785295	RC_128	23	187	92	17	0.18478260869565216	0.10952380952380952	11.537200721983329	0	26.953421446643652	2.810088439890147	100	0
chr1	24788773	24788882	RC_129	13	64	37	7	0.1891891891891892	0.16883116883116883	17.56756756756757	0	37.20479400153556	6.116430456756879	100	0
chr1	24788773	24788882	RC_130	13	64	37	7	0.1891891891891892	0.16883116883116883	17.56756756756757	0	37.20479400153556	6.116430456756879	100	0
chr1	24960910	24960979	RC_131	0	48	16	0	0	0	0	0	0	0	0	0
chr1	24960910	24960979	RC_132	0	48	16	0	0	0	0	0	0	0	0	0
chr1	25071616	25072053	RC_133	0	7	7	0	0	0	0	0	0	0	0	0
chr1	25071616	25072053	RC_134	0	7	7	0	0	0	0	0	0	0	0	0
chr1	25227831	25229628	RC_135	19	133	91	16	0.17582417582417584	0.125	17.77777777777778	0	38.211023337863516	4.005603636070965	100	0
chr1	25227831	25229628	RC_136	19	133	91	16	0.17582417582417584	0.125	17.77777777777778	0	38.211023337863516	4.005603636070965	100	0
chr1	25229671	25231286	RC_137	2	2	4	2	0.5	0.5	50	50	57.735026918962575	28.867513459481287	100	0
chr1	25229671	25231286	RC_138	2	2	4	2	0.5	0.5	50	50	57.735026918962575	28.867513459481287	100	0
chr1	25297382	25297451	RC_139	8	346	32	4	0.125	0.022598870056497175	2.3611111111111107	0	8.957179519630431	1.5834205946589839	50	0
chr1	25297382	25297451	RC_140	8	346	32	4	0.125	0.022598870056497175	2.3611111111111107	0	8.957179519630431	1.5834205946589839	50	0
chr1	25377114	25377358	RC_141	2	18	11	1	0.09090909090909091	0.1	9.090909090909092	0	30.15113445777636	9.09090909090909	100	0
chr1	25377114	25377358	RC_142	2	18	11	1	0.09090909090909091	0.1	9.090909090909092	0	30.15113445777636	9.09090909090909	100	0
chr1	25410194	25411726	RC_143	19	240	122	18	0.14754098360655737	0.07335907335907337	11.133879781420765	0	30.02926824000916	2.7187222032201377	100	0
chr1	25410194	25411726	RC_144	19	240	122	18	0.14754098360655737	0.07335907335907337	11.133879781420765	0	30.02926824000916	2.7187222032201377	100	0
chr1	25906946	25910158	RC_145	39	462	136	23	0.16911764705882354	0.07784431137724551	12.877567693744163	0	29.98859891530994	2.5715011421909137	100	0
chr1	25906946	25910158	RC_146	39	462	136	23	0.16911764705882354	0.07784431137724551	12.877567693744163	0	29.98859891530994	2.5715011421909137	100	0
chr1	25925329	25925878	RC_147	8	99	74	7	0.0945945945945946	0.07476635514018691	7.477477477477477	0	25.47455716301447	2.961357118244882	100	0
chr1	25925329	25925878	RC_148	8	99	74	7	0.0945945945945946	0.07476635514018691	7.477477477477477	0	25.47455716301447	2.961357118244882	100	0
chr1	26716612	26719874	RC_149	53	1077	318	26	0.08176100628930817	0.046902654867256637	4.7442075743962535	0	16.49696107524037	0.9251036398135138	100	0
chr1	26716612	26719874	RC_150	53	1077	318	26	0.08176100628930817	0.046902654867256637	4.7442075743962535	0	16.49696107524037	0.9251036398135138	100	0
chr1	27985206	27990894	RC_151	303	590	233	123	0.5278969957081545	0.3393057110862262	34.940253936569995	22.2222222222222	38.72438254956812	2.536918650583695	100	0
chr1	27985206	27990894	RC_152	303	590	233	123	0.5278969957081545	0.3393057110862262	34.940253936569995	22.2222222222222	38.72438254956812	2.536918650583695	100	0
chr1	28645845	28648764	RC_153	410	1312	423	158	0.3735224586288416	0.23809523809523808	22.522022479675975	0	32.98747670294579	1.6039060029373948	100	0
chr1	28645845	28648764	RC_154	410	1312	423	158	0.3735224586288416	0.23809523809523808	22.522022479675975	0	32.98747670294579	1.6039060029373948	100	0
chr1	28904078	28906910	RC_155	65	208	101	36	0.3564356435643564	0.23809523809523808	21.82050073139182	0	34.64440921290751	3.4472475599696524	100	0
chr1	28904078	28906910	RC_156	65	208	101	36	0.3564356435643564	0.23809523809523808	21.82050073139182	0	34.64440921290751	3.4472475599696524	100	0
chr1	30015858	30015985	RC_157	2	1	3	2	0.6666666666666666	0.6666666666666666	66.66666666666667	100	57.735026918962575	33.333333333333336	100	0
chr1	30015858	30015985	RC_158	2	1	3	2	0.6666666666666666	0.6666666666666666	66.66666666666667	100	57.735026918962575	33.333333333333336	100	0
chr1	30016274	30016607	RC_159	84	13	36	34	0.9444444444444444	0.865979381443299	83.67724867724868	100	28.324239348012284	4.720706558002046	100	0
chr1	30016274	30016607	RC_160	84	13	36	34	0.9444444444444444	0.865979381443299	83.67724867724868	100	28.324239348012284	4.720706558002046	100	0
chr1	30695980	30696118	RC_161	4	24	13	2	0.15384615384615385	0.14285714285714285	8.653846153846153	0	19.870933259512217	5.51120528911493	66.6666666666667	0
chr1	30695980	30696118	RC_162	4	24	13	2	0.15384615384615385	0.14285714285714285	8.653846153846153	0	19.870933259512217	5.51120528911493	66.6666666666667	0
chr1	30696383	30696645	RC_163	2	51	25	2	0.08	0.03773584905660377	5	0	20.412414523193153	4.08248290463863	100	0
chr1	30696383	30696645	RC_164	2	51	25	2	0.08	0.03773584905660377	5	0	20.412414523193153	4.08248290463863	100	0
chr1	30696868	30697315	RC_165	2	84	15	1	0.06666666666666667	0.023255813953488372	2.77777777777778	0	7.497795090353649	1.9359223678810278	25	0
chr1	30696868	30697315	RC_166	2	84	15	1	0.06666666666666667	0.023255813953488372	2.77777777777778	0	7.497795090353649	1.9359223678810278	25	0
chr1	31107843	31108071	RC_167	7	98	40	2	0.05	0.06666666666666667	5.000000000000003	0	18.946618668626844	2.9957234475763905	100	0
chr1	31107843	31108071	RC_168	7	98	40	2	0.05	0.06666666666666667	5.000000000000003	0	18.946618668626844	2.9957234475763905	100	0
chr1	31548554	31549140	RC_169	109	390	74	38	0.5135135135135135	0.218436873747495	24.770785954996484	14.58333333333335	29.471192630947602	3.425956554311906	100	0
chr1	31548554	31549140	RC_170	109	390	74	38	0.5135135135135135	0.218436873747495	24.770785954996484	14.58333333333335	29.471192630947602	3.425956554311906	100	0
chr1	32757285	32757385	RC_173	0	1	1	0	0	0	0	0	NA	NA	0	0
chr1	32757285	32757385	RC_174	0	1	1	0	0	0	0	0	NA	NA	0	0
chr1	32757452	32757664	RC_175	2	83	27	2	0.07407407407407407	0.023529411764705882	4.9382716049382704	0	20.05058496856172	3.8587368763361907	100	0
chr1	32757452	32757664	RC_176	2	83	27	2	0.07407407407407407	0.023529411764705882	4.9382716049382704	0	20.05058496856172	3.8587368763361907	100	0
chr1	33483442	33487459	RC_177	18	432	235	14	0.059574468085106386	0.04	4.214792299898683	0	17.74902248924275	1.1578185638989942	100	0
chr1	33483442	33487459	RC_178	18	432	235	14	0.059574468085106386	0.04	4.214792299898683	0	17.74902248924275	1.1578185638989942	100	0
chr1	36278456	36278511	RC_181	3	143	43	1	0.023255813953488372	0.02054794520547945	3.003875968992249	0	15.465804931697166	2.358513141126764	100	0
chr1	36278456	36278511	RC_182	3	143	43	1	0.023255813953488372	0.02054794520547945	3.003875968992249	0	15.465804931697166	2.358513141126764	100	0
chr1	38158198	38158520	RC_185	0	37	18	0	0	0	0	0	0	0	0	0
chr1	38158198	38158520	RC_186	0	37	18	0	0	0	0	0	0	0	0	0
chr1	38829154	38829213	RC_187	0	162	59	0	0	0	0	0	0	0	0	0
chr1	38829154	38829213	RC_188	0	162	59	0	0	0	0	0	0	0	0	0
chr10	1697212	1700000	RC_193	13	53	46	12	0.2608695652173913	0.19696969696969696	19.927536231884055	0	36.95502191393141	5.44872072073714	100	0
chr10	1697212	1700000	RC_194	13	53	46	12	0.2608695652173913	0.19696969696969696	19.927536231884055	0	36.95502191393141	5.44872072073714	100	0
chr10	1700003	1701799	RC_195	323	534	171	76	0.4444444444444444	0.37689614935822635	27.172895190986928	0	35.59277813051749	2.72184777176825	100	0
chr10	1700003	1701799	RC_196	323	534	171	76	0.4444444444444444	0.37689614935822635	27.172895190986928	0	35.59277813051749	2.72184777176825	100	0
chr10	4769961	4770520	RC_197	13	5	16	11	0.6875	0.7222222222222222	68.75	100	47.871355387816905	11.967838846954226	100	0
chr10	4769961	4770520	RC_198	13	5	16	11	0.6875	0.7222222222222222	68.75	100	47.871355387816905	11.967838846954226	100	0
chr10	5423543	5424601	RC_199	0	12	12	0	0	0	0	0	0	0	0	0
chr10	5423543	5424601	RC_200	0	12	12	0	0	0	0	0	0	0	0	0
chr10	5522625	5524722	RC_201	4	18	10	3	0.3	0.18181818181818182	12.5	0	21.245914639969936	6.718548123582124	50	0
chr10	5522625	5524722	RC_202	4	18	10	3	0.3	0.18181818181818182	12.5	0	21.245914639969936	6.718548123582124	50	0
chr10	5525032	5526237	RC_203	43	527	151	21	0.1390728476821192	0.07543859649122807	5.950124195157308	0	16.704861106749313	1.3594223174047797	100	0
chr10	5525032	5526237	RC_204	43	527	151	21	0.1390728476821192	0.07543859649122807	5.950124195157308	0	16.704861106749313	1.3594223174047797	100	0
chr10	5689779	5692238	RC_205	68	327	177	42	0.23728813559322035	0.17215189873417722	14.441305712492152	0	29.331233860912825	2.204670542797718	100	0
chr10	5689779	5692238	RC_206	68	327	177	42	0.23728813559322035	0.17215189873417722	14.441305712492152	0	29.331233860912825	2.204670542797718	100	0
chr10	5692819	5697849	RC_207	10	162	113	8	0.07079646017699115	0.05813953488372093	6.371681415929204	0	24.240681085089758	2.2803714560575443	100	0
chr10	5692819	5697849	RC_208	10	162	113	8	0.07079646017699115	0.05813953488372093	6.371681415929204	0	24.240681085089758	2.2803714560575443	100	0
chr10	5698770	5699879	RC_209	68	478	265	58	0.2188679245283019	0.12454212454212454	12.02755315962863	0	26.540416391665513	1.6303648188139834	100	0
chr10	5698770	5699879	RC_210	68	478	265	58	0.2188679245283019	0.12454212454212454	12.02755315962863	0	26.540416391665513	1.6303648188139834	100	0
chr10	5705175	5705300	RC_211	1	20	10	1	0.1	0.047619047619047616	3.33333333333333	0	10.540925533894589	3.3333333333333295	33.3333333333333	0
chr10	5705175	5705300	RC_212	1	20	10	1	0.1	0.047619047619047616	3.33333333333333	0	10.540925533894589	3.3333333333333295	33.3333333333333	0
chr10	5838409	5839651	RC_213	0	36	31	0	0	0	0	0	0	0	0	0
chr10	5838409	5839651	RC_214	0	36	31	0	0	0	0	0	0	0	0	0
chr10	6513969	6514049	RC_215	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	6513969	6514049	RC_216	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	6780333	6785591	RC_217	1004	1224	682	377	0.5527859237536656	0.4506283662477558	41.82302000854928	33.3333333333333	42.51113132601303	1.6278353502709277	100	0
chr10	6780333	6785591	RC_218	1004	1224	682	377	0.5527859237536656	0.4506283662477558	41.82302000854928	33.3333333333333	42.51113132601303	1.6278353502709277	100	0
chr10	7741381	7758794	RC_219	1099	32507	4781	419	0.0876385693369588	0.03270249360233292	3.9487488614812203	0	13.756726512029434	0.19895540020574376	100	0
chr10	7741381	7758794	RC_220	1099	32507	4781	419	0.0876385693369588	0.03270249360233292	3.9487488614812203	0	13.756726512029434	0.19895540020574376	100	0
chr10	8300690	8301053	RC_221	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	8300690	8301053	RC_222	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	8880060	8883591	RC_223	45	247	109	13	0.11926605504587157	0.1541095890410959	7.3975964572294854	0	21.372889261710846	2.0471515125987505	100	0
chr10	8880060	8883591	RC_224	45	247	109	13	0.11926605504587157	0.1541095890410959	7.3975964572294854	0	21.372889261710846	2.0471515125987505	100	0
chr10	9015075	9016175	RC_225	8	214	57	6	0.10526315789473684	0.036036036036036036	6.390977443609023	0	20.272619086252842	2.685173994219626	100	0
chr10	9015075	9016175	RC_226	8	214	57	6	0.10526315789473684	0.036036036036036036	6.390977443609023	0	20.272619086252842	2.685173994219626	100	0
chr10	9164769	9166276	RC_227	36	1103	310	21	0.06774193548387097	0.03160667251975417	3.0764128344773507	0	13.15728358147281	0.7472834916642074	100	0
chr10	9164769	9166276	RC_228	36	1103	310	21	0.06774193548387097	0.03160667251975417	3.0764128344773507	0	13.15728358147281	0.7472834916642074	100	0
chr10	9489908	9490462	RC_229	1	34	16	1	0.0625	0.02857142857142857	3.125	0	12.5	3.125	50	0
chr10	9489908	9490462	RC_230	1	34	16	1	0.0625	0.02857142857142857	3.125	0	12.5	3.125	50	0
chr10	9490621	9491670	RC_231	9	69	28	7	0.25	0.11538461538461539	16.0485347985348	0	30.68179753839078	5.798314718786839	100	0
chr10	9490621	9491670	RC_232	9	69	28	7	0.25	0.11538461538461539	16.0485347985348	0	30.68179753839078	5.798314718786839	100	0
chr10	9678474	9678892	RC_233	2	89	33	1	0.030303030303030304	0.02197802197802198	1.2121212121212122	0	6.96310623822791	1.2121212121212122	40	0
chr10	9678474	9678892	RC_234	2	89	33	1	0.030303030303030304	0.02197802197802198	1.2121212121212122	0	6.96310623822791	1.2121212121212122	40	0
chr10	10489492	10490701	RC_235	321	270	233	151	0.648068669527897	0.5431472081218274	52.036629322037044	50	43.45163504846884	2.8466112587260843	100	0
chr10	10489492	10490701	RC_236	321	270	233	151	0.648068669527897	0.5431472081218274	52.036629322037044	50	43.45163504846884	2.8466112587260843	100	0
chr10	10495983	10498046	RC_237	58	150	63	33	0.5238095238095238	0.27884615384615385	31.556714658218418	16.6666666666667	37.97200764638984	4.784023286390028	100	0
chr10	10495983	10498046	RC_238	58	150	63	33	0.5238095238095238	0.27884615384615385	31.556714658218418	16.6666666666667	37.97200764638984	4.784023286390028	100	0
chr10	10498988	10500000	RC_241	34	43	50	22	0.44	0.44155844155844154	36.33333333333333	0	45.29319952158925	6.405425704670213	100	0
chr10	10498988	10500000	RC_242	34	43	50	22	0.44	0.44155844155844154	36.33333333333333	0	45.29319952158925	6.405425704670213	100	0
chr10	10500003	10501184	RC_243	53	57	51	29	0.5686274509803921	0.4818181818181818	48.221288515406165	50	44.920977553437204	6.290195022314738	100	0
chr10	10500003	10501184	RC_244	53	57	51	29	0.5686274509803921	0.4818181818181818	48.221288515406165	50	44.920977553437204	6.290195022314738	100	0
chr10	10501242	10501490	RC_245	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	10501242	10501490	RC_246	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	11355883	11355953	RC_247	3	91	12	1	0.08333333333333333	0.031914893617021274	2.222222222222225	0	5.3810992330776655	1.5533895453767395	16.6666666666667	0
chr10	11355883	11355953	RC_248	3	91	12	1	0.08333333333333333	0.031914893617021274	2.222222222222225	0	5.3810992330776655	1.5533895453767395	16.6666666666667	0
chr10	12383299	12383454	RC_249	3	49	14	2	0.14285714285714285	0.057692307692307696	8.163265306122451	0	26.705137832143368	7.137248302461103	100	0
chr10	12383299	12383454	RC_250	3	49	14	2	0.14285714285714285	0.057692307692307696	8.163265306122451	0	26.705137832143368	7.137248302461103	100	0
chr10	16732245	16733619	RC_253	31	2523	543	12	0.022099447513812154	0.012137823022709476	1.2920426799461402	0	7.182785918318351	0.30824284735194263	100	0
chr10	16732245	16733619	RC_254	31	2523	543	12	0.022099447513812154	0.012137823022709476	1.2920426799461402	0	7.182785918318351	0.30824284735194263	100	0
chr10	16952431	16952754	RC_257	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	16952431	16952754	RC_258	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	16954659	16955030	RC_259	17	38	37	15	0.40540540540540543	0.3090909090909091	32.567567567567565	0	44.21572152560705	7.269019841785486	100	0
chr10	16954659	16955030	RC_260	17	38	37	15	0.40540540540540543	0.3090909090909091	32.567567567567565	0	44.21572152560705	7.269019841785486	100	0
chr10	16955160	16955733	RC_261	0	31	18	0	0	0	0	0	0	0	0	0
chr10	16955160	16955733	RC_262	0	31	18	0	0	0	0	0	0	0	0	0
chr10	16983140	16984383	RC_263	30	83	46	16	0.34782608695652173	0.26548672566371684	29.003623188405797	0	41.86364143092639	6.172457184342982	100	0
chr10	16983140	16984383	RC_264	30	83	46	16	0.34782608695652173	0.26548672566371684	29.003623188405797	0	41.86364143092639	6.172457184342982	100	0
chr10	17050506	17051517	RC_265	40	252	89	27	0.30337078651685395	0.136986301369863	16.343410023185303	0	28.325450012121095	3.002491696307448	100	0
chr10	17050506	17051517	RC_266	40	252	89	27	0.30337078651685395	0.136986301369863	16.343410023185303	0	28.325450012121095	3.002491696307448	100	0
chr10	18214421	18217741	RC_267	134	558	302	81	0.2682119205298013	0.1936416184971098	21.19914853358562	0	37.84470746473629	2.1777182018176777	100	0
chr10	18214421	18217741	RC_268	134	558	302	81	0.2682119205298013	0.1936416184971098	21.19914853358562	0	37.84470746473629	2.1777182018176777	100	0
chr10	18579855	18580730	RC_269	70	356	77	24	0.3116883116883117	0.1643192488262911	20.898299926374143	0	35.23895401052964	4.015851512874632	100	0
chr10	18579855	18580730	RC_270	70	356	77	24	0.3116883116883117	0.1643192488262911	20.898299926374143	0	35.23895401052964	4.015851512874632	100	0
chr10	18872070	18877349	RC_271	394	498	356	212	0.5955056179775281	0.44170403587443946	44.11351678907859	45	41.7393779784319	2.2121826084960996	100	0
chr10	18872070	18877349	RC_272	394	498	356	212	0.5955056179775281	0.44170403587443946	44.11351678907859	45	41.7393779784319	2.2121826084960996	100	0
chr10	18877563	18877958	RC_273	76	50	51	33	0.6470588235294118	0.6031746031746031	54.96031746031746	66.6666666666667	43.90899464842624	6.148489071588374	100	0
chr10	18877563	18877958	RC_274	76	50	51	33	0.6470588235294118	0.6031746031746031	54.96031746031746	66.6666666666667	43.90899464842624	6.148489071588374	100	0
chr10	19151292	19153246	RC_275	60	1812	408	21	0.051470588235294115	0.03205128205128205	2.791786700739988	0	12.251184651190805	0.6065240190465087	100	0
chr10	19151292	19153246	RC_276	60	1812	408	21	0.051470588235294115	0.03205128205128205	2.791786700739988	0	12.251184651190805	0.6065240190465087	100	0
chr10	20181388	20181472	RC_277	0	5	4	0	0	0	0	0	0	0	0	0
chr10	20181388	20181472	RC_278	0	5	4	0	0	0	0	0	0	0	0	0
chr10	20181796	20181828	RC_279	2	10	10	2	0.2	0.16666666666666666	20	0	42.16370213557839	13.333333333333332	100	0
chr10	20181796	20181828	RC_280	2	10	10	2	0.2	0.16666666666666666	20	0	42.16370213557839	13.333333333333332	100	0
chr10	20596814	20600000	RC_281	13	75	60	13	0.21666666666666667	0.14772727272727273	17.777777777777775	0	36.42016094196034	4.701822559813539	100	0
chr10	20596814	20600000	RC_282	13	75	60	13	0.21666666666666667	0.14772727272727273	17.777777777777775	0	36.42016094196034	4.701822559813539	100	0
chr10	20600001	20600329	RC_283	35	220	118	19	0.16101694915254236	0.13725490196078433	10.258272800645683	0	26.617701285012316	2.4503580189781946	100	0
chr10	20600001	20600329	RC_284	35	220	118	19	0.16101694915254236	0.13725490196078433	10.258272800645683	0	26.617701285012316	2.4503580189781946	100	0
chr11	488692	488754	RC_285	63	39	16	15	0.9375	0.6176470588235294	55.7528409090909	50	26.403686246684817	6.600921561671204	100	0
chr11	488692	488754	RC_286	63	39	16	15	0.9375	0.6176470588235294	55.7528409090909	50	26.403686246684817	6.600921561671204	100	0
chr11	1034685	1034946	RC_287	1	9	8	1	0.125	0.1	12.5	0	35.35533905932738	12.5	100	0
chr11	1034685	1034946	RC_288	1	9	8	1	0.125	0.1	12.5	0	35.35533905932738	12.5	100	0
chr11	1221331	1221842	RC_291	76	121	63	43	0.6825396825396826	0.38578680203045684	43.184223184223185	33.3333333333333	38.43538032341666	4.842402756283133	100	0
chr11	1221331	1221842	RC_292	76	121	63	43	0.6825396825396826	0.38578680203045684	43.184223184223185	33.3333333333333	38.43538032341666	4.842402756283133	100	0
chr11	1580620	1580983	RC_293	3	16	12	2	0.16666666666666666	0.15789473684210525	16.666666666666668	0	38.92494720807615	11.236664374387368	100	0
chr11	1580620	1580983	RC_294	3	16	12	2	0.16666666666666666	0.15789473684210525	16.666666666666668	0	38.92494720807615	11.236664374387368	100	0
chr11	1661783	1663879	RC_295	1364	491	458	389	0.8493449781659389	0.7353099730458221	70.70220460218702	88.8888888888889	36.315078312622326	1.6968921713418759	100	0
chr11	1661783	1663879	RC_296	1364	491	458	389	0.8493449781659389	0.7353099730458221	70.70220460218702	88.8888888888889	36.315078312622326	1.6968921713418759	100	0
chr11	1687094	1689833	RC_297	190	600	170	90	0.5294117647058824	0.24050632911392406	31.463391559383616	18.1818181818182	36.201999144319515	2.776566586997551	100	0
chr11	1687094	1689833	RC_298	190	600	170	90	0.5294117647058824	0.24050632911392406	31.463391559383616	18.1818181818182	36.201999144319515	2.776566586997551	100	0
chr11	2097274	2100000	RC_299	52	1256	378	30	0.07936507936507936	0.039755351681957186	4.521002694438735	0	16.77999318419641	0.8630697202208631	100	0
chr11	2097274	2100000	RC_300	52	1256	378	30	0.07936507936507936	0.039755351681957186	4.521002694438735	0	16.77999318419641	0.8630697202208631	100	0
chr11	3832515	3833010	RC_301	1	14	11	1	0.09090909090909091	0.06666666666666667	4.545454545454546	0	15.075567228888177	4.545454545454545	50	0
chr11	3832515	3833010	RC_302	1	14	11	1	0.09090909090909091	0.06666666666666667	4.545454545454546	0	15.075567228888177	4.545454545454545	50	0
chr11	4260939	4261044	RC_303	8	201	73	5	0.0684931506849315	0.03827751196172249	5.068493150684931	0	20.758083276376457	2.429549880259914	100	0
chr11	4260939	4261044	RC_304	8	201	73	5	0.0684931506849315	0.03827751196172249	5.068493150684931	0	20.758083276376457	2.429549880259914	100	0
chr11	4331948	4332051	RC_307	3	162	44	2	0.045454545454545456	0.01818181818181818	1.6504329004329	0	6.506418795590887	0.9808795397223212	33.3333333333333	0
chr11	4331948	4332051	RC_308	3	162	44	2	0.045454545454545456	0.01818181818181818	1.6504329004329	0	6.506418795590887	0.9808795397223212	33.3333333333333	0
chr11	4332144	4332293	RC_309	0	2	1	0	0	0	0	0	NA	NA	0	0
chr11	4332144	4332293	RC_310	0	2	1	0	0	0	0	0	NA	NA	0	0
chr11	4447563	4450282	RC_311	132	1141	226	55	0.24336283185840707	0.10369206598586017	14.238714254477502	0	30.078043108364767	2.0007616660598395	100	0
chr11	4447563	4450282	RC_312	132	1141	226	55	0.24336283185840707	0.10369206598586017	14.238714254477502	0	30.078043108364767	2.0007616660598395	100	0
chr11	4652037	4653411	RC_313	13	290	106	10	0.09433962264150944	0.0429042904290429	6.163522012578616	0	22.08948828430559	2.1455207677252437	100	0
chr11	4652037	4653411	RC_314	13	290	106	10	0.09433962264150944	0.0429042904290429	6.163522012578616	0	22.08948828430559	2.1455207677252437	100	0
chr11	5877167	5877690	RC_315	4	240	85	3	0.03529411764705882	0.01639344262295082	2.226890756302521	0	12.396026161066064	1.3445378151260505	100	0
chr11	5877167	5877690	RC_316	4	240	85	3	0.03529411764705882	0.01639344262295082	2.226890756302521	0	12.396026161066064	1.3445378151260505	100	0
chr11	5878220	5878493	RC_317	0	83	46	0	0	0	0	0	0	0	0	0
chr11	5878220	5878493	RC_318	0	83	46	0	0	0	0	0	0	0	0	0
chr11	5879150	5879239	RC_319	0	29	11	0	0	0	0	0	0	0	0	0
chr11	5879150	5879239	RC_320	0	29	11	0	0	0	0	0	0	0	0	0
chr11	5889168	5890244	RC_321	7	141	77	4	0.05194805194805195	0.0472972972972973	3.896103896103896	0	17.913066528567896	2.041383387755444	100	0
chr11	5889168	5890244	RC_322	7	141	77	4	0.05194805194805195	0.0472972972972973	3.896103896103896	0	17.913066528567896	2.041383387755444	100	0
chr11	5992887	5992948	RC_323	4	179	57	3	0.05263157894736842	0.02185792349726776	2.909356725146198	0	14.132594537049785	1.8719078753603111	100	0
chr11	5992887	5992948	RC_324	4	179	57	3	0.05263157894736842	0.02185792349726776	2.909356725146198	0	14.132594537049785	1.8719078753603111	100	0
chr11	5993237	5994302	RC_325	44	489	164	27	0.16463414634146342	0.0825515947467167	6.953287227677471	0	18.299408970193173	1.4289437696065879	100	0
chr11	5993237	5994302	RC_326	44	489	164	27	0.16463414634146342	0.0825515947467167	6.953287227677471	0	18.299408970193173	1.4289437696065879	100	0
chr11	6003306	6003373	RC_327	3	237	49	2	0.04081632653061224	0.0125	1.6326530612244898	0	7.731682324347393	1.1045260463353412	50	0
chr11	6003306	6003373	RC_328	3	237	49	2	0.04081632653061224	0.0125	1.6326530612244898	0	7.731682324347393	1.1045260463353412	50	0
chr11	6004009	6006790	RC_329	39	1667	600	28	0.04666666666666667	0.022860492379835874	2.8079365079365077	0	13.79306750940743	0.5630996230968174	100	0
chr11	6004009	6006790	RC_330	39	1667	600	28	0.04666666666666667	0.022860492379835874	2.8079365079365077	0	13.79306750940743	0.5630996230968174	100	0
chr11	6014069	6014439	RC_331	1	91	65	1	0.015384615384615385	0.010869565217391304	1.5384615384615385	0	12.403473458920843	1.5384615384615385	100	0
chr11	6014069	6014439	RC_332	1	91	65	1	0.015384615384615385	0.010869565217391304	1.5384615384615385	0	12.403473458920843	1.5384615384615385	100	0
chr11	7230358	7233181	RC_333	15	252	71	6	0.08450704225352113	0.056179775280898875	4.348054136786533	0	14.207004326554848	1.6860612152636008	100	0
chr11	7230358	7233181	RC_334	15	252	71	6	0.08450704225352113	0.056179775280898875	4.348054136786533	0	14.207004326554848	1.6860612152636008	100	0
chr11	7406266	7406791	RC_335	4	194	60	3	0.05	0.020202020202020204	4.166666666666667	0	18.570626625345835	2.397457588286682	100	0
chr11	7406266	7406791	RC_336	4	194	60	3	0.05	0.020202020202020204	4.166666666666667	0	18.570626625345835	2.397457588286682	100	0
chr11	7406878	7407021	RC_337	1	292	71	1	0.014084507042253521	0.0034129692832764505	0.352112676056338	0	2.966954145484633	0.352112676056338	25	0
chr11	7406878	7407021	RC_338	1	292	71	1	0.014084507042253521	0.0034129692832764505	0.352112676056338	0	2.966954145484633	0.352112676056338	25	0
