chr	start	end	name	nM	nU	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr11	14143881	14143942	Amillepora27390-RA:five_prime_utr	5	87	25	2	0.08	0.05434782608695652	3.833333333333332	0	9.76577546180385	1.9531550923607703	33.3333333333333	0
chr11	14182568	14182764	Amillepora27393-RA:five_prime_utr	11	516	65	5	0.07692307692307693	0.020872865275142316	2.9718230487461255	0	13.285829936369234	1.6479043899549184	100	0
chr11	14161896	14162020	Amillepora27392-RA:five_prime_utr	24	1200	112	4	0.03571428571428571	0.0196078431372549	1.527134635445394	0	3.602456539173348	0.3404001468418249	16.6666666666667	0
chr11	14114934	14115130	Amillepora27386-RA:five_prime_utr	28	1658	158	7	0.04430379746835443	0.0166073546856465	1.1818805842689746	0	3.8978127721176365	0.31009333432113806	33.3333333333333	0
chr11	14124639	14124793	Amillepora27388-RA:five_prime_utr	7	349	118	4	0.03389830508474576	0.019662921348314606	1.3851896690879746	0	6.244106185786934	0.5748165666097363	50	0
chr11	14185254	14186152	Amillepora27394-RA:five_prime_utr	85	3981	536	29	0.054104477611940295	0.020905066404328577	1.7824660141324329	0	6.889883959486713	0.2975976604260026	100	0
chr11	14186807	14187915	Amillepora27394-RA:five_prime_utr	1427	281	257	228	0.8871595330739299	0.835480093676815	79.04487211072231	100	33.68158916122068	2.100999806859849	100	0
chr11	14188642	14188794	Amillepora27394-RA:five_prime_utr	95	7	31	28	0.9032258064516129	0.9313725490196079	88.59447004608295	100	30.05337308367208	5.397745149616273	100	0
chr11	14189067	14189219	Amillepora27394-RA:five_prime_utr	598	34	83	78	0.9397590361445783	0.9462025316455697	89.15132310298112	100	24.778498145868124	2.719793512637128	100	0
chr11	14189401	14189436	Amillepora27394-RA:five_prime_utr	0	2	2	0	0	0	0	0	0	0	0	0
chr11	14189834	14189909	Amillepora27394-RA:five_prime_utr	24	3	8	7	0.875	0.8888888888888888	86.36363636363636	100	35.040876787615694	12.388820797622671	100	0
chr11	14190328	14190426	Amillepora27394-RA:five_prime_utr	57	2	31	31	1	0.9661016949152542	98.11827956989248	100	7.3628438482729015	1.3224057931450361	100	66.6666666666667
chr11	14191152	14191255	Amillepora27394-RA:five_prime_utr	137	3	64	63	0.984375	0.9785714285714285	97.13541666666667	100	14.412261920003877	1.8015327400004837	100	0
chr11	14191843	14192000	Amillepora27394-RA:five_prime_utr	44	25	25	19	0.76	0.6376811594202898	59.095238095238095	50	42.272913835482186	8.454582767096436	100	0
chr11	14192409	14192515	Amillepora27394-RA:five_prime_utr	27	8	12	11	0.9166666666666666	0.7714285714285715	78.75	91.66666666666666	31.035374082560118	8.95914079048341	100	0
chr11	14192797	14192934	Amillepora27394-RA:five_prime_utr	50	20	27	21	0.7777777777777778	0.7142857142857143	65.30864197530865	83.3333333333333	41.015519881646746	7.8934404815404	100	0
chr11	14193318	14193409	Amillepora27394-RA:five_prime_utr	134	7	16	16	1	0.950354609929078	94.29315476190477	100	12.736831917030658	3.1842079792576636	100	50
chr11	14193746	14193832	Amillepora27394-RA:five_prime_utr	51	15	16	16	1	0.7727272727272727	78.33333333333334	77.5	17.79513042005218	4.4487826050130455	100	50
chr11	14194528	14194642	Amillepora27394-RA:five_prime_utr	23	29	16	11	0.6875	0.4423076923076923	38.2514880952381	41.428571428571445	32.385349804991854	8.096337451247964	100	0
chr11	14194936	14195073	Amillepora27394-RA:five_prime_utr	18	1075	93	1	0.010752688172043012	0.01646843549862763	1.5991092153331248	0	3.751585564842439	0.389021300938957	16.6666666666667	0
chr11	14195227	14195342	Amillepora27394-RA:five_prime_utr	3	203	40	0	0	0.014563106796116505	0.75505050505050475	0	2.695187389972237	0.4261465436638365	11.1111111111111	0
chr11	14196088	14196327	Amillepora27394-RA:five_prime_utr	26	1638	193	4	0.02072538860103627	0.015625	1.3906065826212124	0	4.3379813492472925	0.31225473016422683	33.3333333333333	0
chr11	14197239	14198806	Amillepora27394-RA:five_prime_utr	221	14854	1400	41	0.029285714285714286	0.014660033167495853	1.529772143030294	0	5.484531205115085	0.14658026211865266	100	0
chr11	14228189	14228373	Amillepora27396-RA:five_prime_utr	15	1361	157	5	0.03184713375796178	0.010901162790697675	1.4808346026892805	0	6.548183217357601	0.52260191428641	50	0
chr11	14254242	14254391	Amillepora27397-RA:five_prime_utr	9	548	146	8	0.0547945205479452	0.01615798922800718	2.8310502283105015	0	13.461125898686742	1.1140507060970988	100	0
chr11	14220435	14220486	Amillepora27395-RA:five_prime_utr	6	236	48	4	0.08333333333333333	0.024793388429752067	2.446338383838383	0	7.692904035918097	1.1103750539968185	33.3333333333333	0
chr11	14322601	14322853	Amillepora27402-RA:five_prime_utr	14	689	164	8	0.04878048780487805	0.01991465149359886	2.5839844437405413	0	11.181380458037344	0.8731191246197197	100	0
chr11	14303506	14303791	Amillepora27401-RA:five_prime_utr	41	2004	217	8	0.03686635944700461	0.020048899755501223	1.679935181379422	0	4.696703341350514	0.31883299788066516	33.3333333333333	0
chr11	14438804	14438947	Amillepora27411-RA:five_prime_utr	3	175	54	2	0.037037037037037035	0.016853932584269662	1.3888888888888888	0	7.549626172593709	1.0273739928675398	50	0
chr11	14394164	14394684	Amillepora27406-RA:five_prime_utr	62	2908	386	20	0.05181347150259067	0.020875420875420877	2.3250451551787155	0	9.071857086358147	0.4617453681001413	100	0
chr11	14399641	14399680	Amillepora27407-RA:five_prime_utr	0	57	16	0	0	0	0	0	0	0	0	0
chr11	14393839	14394019	Amillepora27405-RA:five_prime_utr	0	55	29	0	0	0	0	0	0	0	0	0
chr11	14438719	14438739	Amillepora27408-RA:five_prime_utr	2	94	26	2	0.07692307692307693	0.020833333333333332	1.9230769230769231	0	6.793662204867575	1.3323467750529827	25	0
chr11	14367901	14368007	Amillepora27404-RA:five_prime_utr	27	7	14	12	0.8571428571428571	0.7941176470588235	76.66666666666666	100	38.05079825526987	10.169503597462533	100	0
chr11	14520691	14520797	Amillepora27414-RA:five_prime_utr	0	117	21	0	0	0	0	0	0	0	0	0
chr11	14566191	14566402	Amillepora27417-RA:five_prime_utr	17	884	97	5	0.05154639175257732	0.018867924528301886	2.312735419762007	0	7.590846304565577	0.7707336685459368	50	0
chr11	14588035	14588113	Amillepora27420-RA:five_prime_utr	0	8	7	0	0	0	0	0	0	0	0	0
chr11	14588200	14588266	Amillepora27420-RA:five_prime_utr	9	420	70	3	0.04285714285714286	0.02097902097902098	1.6729183514897799	0	5.632133141805789	0.6731686662666675	33.3333333333333	0
chr11	14643578	14643638	Amillepora27424-RA:five_prime_utr	0	48	19	0	0	0	0	0	0	0	0	0
chr11	14610279	14610552	Amillepora27421-RA:five_prime_utr	39	1631	207	11	0.05314009661835749	0.023353293413173652	1.7961812665563726	0	5.620275212078789	0.3906361308953708	40	0
chr11	14607800	14607870	Amillepora27421-RA:five_prime_utr	0	2	2	0	0	0	0	0	0	0	0	0
chr11	14622648	14623042	Amillepora27423-RA:five_prime_utr	14	615	145	9	0.06206896551724138	0.022257551669316374	2.4444444444444433	0	9.839112133318546	0.8170937884461945	75	0
chr11	14565544	14565841	Amillepora27416-RA:five_prime_utr	50	2872	236	14	0.059322033898305086	0.017111567419575632	2.730687915788658	0	11.167356511696008	0.7269329913961557	100	0
chr11	14668869	14668951	Amillepora27425-RA:five_prime_utr	2	100	35	1	0.02857142857142857	0.0196078431372549	1.122448979591837	0	4.804977268540602	0.8121893964761794	25	0
chr11	14666611	14666701	Amillepora27425-RA:five_prime_utr	2	118	26	2	0.07692307692307693	0.016666666666666666	3.205128205128204	0	11.56549539625016	2.268180258071042	50	0
chr11	14697947	14698097	Amillepora27430-RA:five_prime_utr	6	462	86	1	0.011627906976744186	0.01282051282051282	1.2131279573140046	0	4.888052815929291	0.527092290706532	33.3333333333333	0
chr11	14769876	14769965	Amillepora27436-RA:five_prime_utr	8	336	51	2	0.0392156862745098	0.023255813953488372	2.2408473879062107	0	6.351338406859011	0.8893652678046858	33.3333333333333	0
chr11	14667511	14667622	Amillepora27427-RA:five_prime_utr	6	265	74	2	0.02702702702702703	0.02214022140221402	1.8822393822393837	0	7.309447732426502	0.8497060394159466	50	0
chr11	14683397	14683452	Amillepora27428-RA:five_prime_utr	16	623	63	5	0.07936507936507936	0.025039123630672927	3.0662635424540183	0	7.395257564152681	0.9317148760008234	33.3333333333333	0
chr11	14725254	14725315	Amillepora27431-RA:five_prime_utr	6	320	73	3	0.0410958904109589	0.018404907975460124	1.5047737650477366	0	6.288453219426942	0.7360077788909304	33.3333333333333	0
chr11	14866594	14866743	Amillepora27447-RA:five_prime_utr	5	182	24	1	0.041666666666666664	0.026737967914438502	1.5816648629148633	0	3.817541181525388	0.7792523305665676	14.2857142857143	0
chr11	14864039	14864061	Amillepora27447-RA:five_prime_utr	0	1	1	0	0	0	0	0	NA	NA	0	0
chr11	14827663	14827760	Amillepora27442-RA:five_prime_utr	14	608	62	3	0.04838709677419355	0.022508038585209004	1.8030960974509365	0	4.641131632978375	0.5894243068128555	23.0769230769231	0
chr11	14827130	14827260	Amillepora27442-RA:five_prime_utr	19	1140	153	3	0.0196078431372549	0.01639344262295082	1.2640267268294951	0	4.024135675024748	0.32533208705771105	22.2222222222222	0
chr11	14826503	14826614	Amillepora27442-RA:five_prime_utr	3	252	33	1	0.030303030303030304	0.011764705882352941	1.2237762237762235	0	4.65672049016336	0.8106309873685055	25	0
chr11	14825704	14825814	Amillepora27442-RA:five_prime_utr	3	150	51	2	0.0392156862745098	0.0196078431372549	1.9607843137254901	0	9.801960588196076	1.3725490196078431	50	0
chr11	14825416	14825570	Amillepora27442-RA:five_prime_utr	29	1954	192	6	0.03125	0.014624306606152295	1.3561357682028148	0	3.908432496403391	0.2820668192384972	25	0
chr11	14824689	14824770	Amillepora27442-RA:five_prime_utr	3	124	32	1	0.03125	0.023622047244094488	1.4930555555555562	0	4.852334627179976	0.8577796798663151	20	0
chr11	14824234	14824415	Amillepora27442-RA:five_prime_utr	6	614	95	1	0.010526315789473684	0.00967741935483871	0.7748538011695909	0	4.738282347585639	0.48613751146900863	42.8571428571429	0
chr11	14823623	14823686	Amillepora27442-RA:five_prime_utr	33	247	33	10	0.30303030303030304	0.11785714285714285	11.81773811452956	0	20.094383529214323	3.4979831826404117	100	0
chr11	14822845	14822895	Amillepora27442-RA:five_prime_utr	58	1166	80	15	0.1875	0.04738562091503268	4.434995142537913	0	7.877964861167143	0.8807832476962214	33.3333333333333	0
chr11	14822653	14822730	Amillepora27442-RA:five_prime_utr	81	623	34	18	0.5294117647058824	0.11505681818181818	10.283591031798128	10.26315789473685	10.292201982670745	1.7650980780289567	40	0
chr11	14821951	14822061	Amillepora27442-RA:five_prime_utr	83	1013	67	21	0.31343283582089554	0.07572992700729927	6.500665410511776	4	7.959537813026174	0.9724123119504079	33.3333333333333	0
chr11	14820920	14820962	Amillepora27442-RA:five_prime_utr	23	191	17	4	0.23529411764705882	0.10747663551401869	8.902519049577876	0	13.904280260730072	3.3722833037165154	45.4545454545455	0
chr11	14843261	14843441	Amillepora27445-RA:five_prime_utr	9	519	152	6	0.039473684210526314	0.017045454545454544	1.2097953216374264	0	5.700859906164056	0.4624007978226601	33.3333333333333	0
chr11	14843044	14843055	Amillepora27445-RA:five_prime_utr	2	255	32	0	0	0.007782101167315175	0.9672619047619062	0	3.818124651448348	0.6749554581136623	16.6666666666667	0
chr11	14895030	14895239	Amillepora27448-RA:five_prime_utr	7	697	89	3	0.033707865168539325	0.009943181818181818	2.3476169494014836	0	12.133822984035536	1.286182663945012	100	0
chr11	14893010	14893145	Amillepora27448-RA:five_prime_utr	5	264	59	1	0.01694915254237288	0.01858736059479554	1.8159806295399525	0	7.336443253454596	0.9551235576398668	50	0
chr11	14886408	14886452	Amillepora27448-RA:five_prime_utr	9	635	57	1	0.017543859649122806	0.013975155279503106	1.322180289966135	0	3.8024849041115205	0.503651429274708	16.6666666666667	0
chr11	14902395	14902616	Amillepora27449-RA:five_prime_utr	10	523	130	5	0.038461538461538464	0.01876172607879925	1.4230769230769222	0	6.400068429535431	0.5613231340237808	40	0
chr11	14909820	14909843	Amillepora27449-RA:five_prime_utr	7	413	33	1	0.030303030303030304	0.016666666666666666	1.793576793576794	0	4.115654264011373	0.7164434470031728	16.6666666666667	0
chr11	15060804	15061025	Amillepora27457-RA:five_prime_utr	26	431	97	14	0.14432989690721648	0.05689277899343545	6.962444771723122	0	17.341131758326004	1.760725162989311	100	0
chr11	15055500	15055632	Amillepora27456-RA:five_prime_utr	9	627	64	2	0.03125	0.014150943396226415	1.4900680916305926	0	4.407013536013112	0.5508766920016394	18.1818181818182	0
chr11	15130283	15130524	Amillepora27462-RA:five_prime_utr	5	588	149	2	0.013422818791946308	0.008431703204047217	0.7121551081282627	0	4.71850257005761	0.38655479224423106	50	0
chr11	15136099	15136222	Amillepora27463-RA:five_prime_utr	3	186	66	3	0.045454545454545456	0.015873015873015872	1.893939393939394	0	9.10473889775375	1.120715885902037	50	0
chr11	15165733	15165842	Amillepora27465-RA:five_prime_utr	1	104	40	1	0.025	0.009523809523809525	1.25	0	7.905694150420948	1.25	50	0
chr11	15159707	15159823	Amillepora27464-RA:five_prime_utr	6	187	62	4	0.06451612903225806	0.031088082901554404	2.338709677419355	0	8.660042011088688	1.0998264352352485	50	0
chr11	15118515	15118835	Amillepora27460-RA:five_prime_utr	12	677	146	4	0.0273972602739726	0.01741654571843251	1.5454693708118363	0	6.406302972440728	0.5301894064162809	50	0
chr11	15195146	15195335	Amillepora27469-RA:five_prime_utr	18	962	195	7	0.035897435897435895	0.018367346938775512	1.641490276105661	0	8.483069689693574	0.6074852382302623	100	0
chr11	15195499	15195609	Amillepora27469-RA:five_prime_utr	6	434	100	4	0.04	0.013636363636363636	1.559523809523809	0	7.322369492598856	0.7322369492598866	50	0
chr11	15244268	15244573	Amillepora27473-RA:five_prime_utr	17	1026	167	6	0.03592814371257485	0.016299137104506232	2.3022774228257994	0	10.317607709821777	0.7984004550033421	100	0
chr11	15222142	15222360	Amillepora27470-RA:five_prime_utr	12	405	89	6	0.06741573033707865	0.02877697841726619	3.442125914036027	0	13.034899590523843	1.3816965932051042	100	0
chr11	15324208	15324442	Amillepora27482-RA:five_prime_utr	27	1034	147	8	0.05442176870748299	0.02544769085768143	1.8586875689453564	0	5.481352049704426	0.45209429734570794	33.3333333333333	0
chr11	15383677	15383758	Amillepora27487-RA:five_prime_utr	6	205	33	1	0.030303030303030304	0.02843601895734597	2.0060549472314184	0	5.386640280358015	0.9376937134812663	22.2222222222222	0
chr11	15360622	15360714	Amillepora27484-RA:five_prime_utr	2	232	30	0	0	0.008547008547008548	0.5808080808080807	0	2.2125732541285026	0.40395876047293044	9.09090909090909	0
chr11	15390831	15390901	Amillepora27490-RA:five_prime_utr	3	142	16	1	0.0625	0.020689655172413793	1.527777777777775	0	4.194352464039298	1.0485881160098245	13.3333333333333	0
chr11	15419653	15420231	Amillepora27491-RA:five_prime_utr	43	2922	543	19	0.034990791896869246	0.014502529510961214	1.6058749225239142	0	6.869028969254965	0.2947782478976958	50	0
chr11	15555905	15556173	Amillepora27499-RA:five_prime_utr	19	616	119	7	0.058823529411764705	0.029921259842519685	3.4747535377787475	0	12.168899046925365	1.1155211466804518	100	0
chr11	15574509	15574727	Amillepora27502-RA:five_prime_utr	9	466	100	5	0.05	0.018947368421052633	1.674481074481074	0	6.241000266769392	0.6241000266769396	33.3333333333333	0
chr11	15576499	15576516	Amillepora27502-RA:five_prime_utr	30	3	13	12	0.9230769230769231	0.9090909090909091	87.17948717948718	100	29.77838371624855	8.259037645336619	100	0
chr11	15439597	15439926	Amillepora27493-RA:five_prime_utr	57	3530	401	16	0.0399002493765586	0.015890716476163927	1.7555963930212946	0	5.776076540944943	0.288443497740311	50	0
chr11	15440073	15440304	Amillepora27493-RA:five_prime_utr	13	735	87	3	0.034482758620689655	0.017379679144385027	1.9714044441812135	0	6.954884068202796	0.7456418387863898	50	0
chr11	15440458	15440655	Amillepora27493-RA:five_prime_utr	32	2309	191	7	0.03664921465968586	0.013669372063220846	1.8463125989383284	0	8.558208960291852	0.6192502670453268	100	0
chr11	15441241	15441334	Amillepora27493-RA:five_prime_utr	16	1062	81	3	0.037037037037037035	0.014842300556586271	1.740962821926396	0	4.821813629111298	0.5357570699012546	25	0
chr11	15441665	15441770	Amillepora27493-RA:five_prime_utr	8	262	55	5	0.09090909090909091	0.02962962962962963	2.8541458541458544	0	8.756177776465414	1.1806827705193361	50	0
chr11	15442002	15442093	Amillepora27493-RA:five_prime_utr	13	1069	128	4	0.03125	0.012014787430683918	1.436673443475861	0	5.8291632258323824	0.5152301057036663	50	0
chr11	15442354	15442424	Amillepora27493-RA:five_prime_utr	7	619	77	4	0.05194805194805195	0.011182108626198083	1.5909090909090908	0	6.988113626538723	0.7963694572458047	50	0
chr11	15443091	15443196	Amillepora27493-RA:five_prime_utr	22	1538	161	2	0.012422360248447204	0.014102564102564103	1.1917009544163577	0	3.801393057816184	0.2995917427070007	33.3333333333333	0
chr11	15443384	15443485	Amillepora27493-RA:five_prime_utr	11	570	81	4	0.04938271604938271	0.0189328743545611	2.1029152401701414	0	7.577866349000738	0.8419851498889706	50	0
chr11	15443861	15444017	Amillepora27493-RA:five_prime_utr	67	3684	194	10	0.05154639175257732	0.017861903492402027	1.4091509138707767	0	3.1860753886944475	0.2287468819284355	16.6666666666667	0
chr11	15444158	15444320	Amillepora27493-RA:five_prime_utr	22	1375	157	7	0.044585987261146494	0.015748031496062992	3.25774367175641	0	13.227862941760069	1.0556983923354022	100	0
chr11	15447054	15449350	Amillepora27493-RA:five_prime_utr	488	30301	2950	106	0.03593220338983051	0.01584981649290331	1.576786486739221	0	5.313394990732798	0.09782753126673374	100	0
chr11	15454302	15454400	Amillepora27494-RA:five_prime_utr	12	872	84	6	0.07142857142857142	0.013574660633484163	3.567176870748299	0	13.876753458343483	1.5140779315023631	100	0
chr11	15551848	15551975	Amillepora27498-RA:five_prime_utr	13	658	122	5	0.040983606557377046	0.019374068554396422	1.644873796513141	0	5.976478621935122	0.5410849507440593	40	0
chr11	15574088	15574169	Amillepora27500-RA:five_prime_utr	3	377	48	1	0.020833333333333332	0.007894736842105263	1.0574494949494957	0	4.452464851730869	0.6426579451760411	25	0
chr11	15635066	15635346	Amillepora27508-RA:five_prime_utr	53	13	25	22	0.88	0.803030303030303	79.36666666666667	100	34.808736664063915	6.961747332812786	100	0
chr11	15636478	15636520	Amillepora27508-RA:five_prime_utr	0	1	1	0	0	0	0	0	NA	NA	0	0
chr11	15640838	15640912	Amillepora27508-RA:five_prime_utr	13	2	8	7	0.875	0.8666666666666667	87.5	100	35.35533905932738	12.5	100	0
chr11	15600878	15601162	Amillepora27506-RA:five_prime_utr	19	1419	223	7	0.03139013452914798	0.01321279554937413	1.8835893143463707	0	9.542728476290183	0.6390283640806191	100	0
chr11	15599251	15599275	Amillepora27505-RA:five_prime_utr	12	386	33	1	0.030303030303030304	0.03015075376884422	3.205300591664228	0	5.0934849576292915	0.8866619220697142	18.1818181818182	0
chr11	15690768	15691221	Amillepora27512-RA:five_prime_utr	51	3036	435	20	0.04597701149425287	0.01652089407191448	2.318116500298629	0	10.123658415999696	0.4853922687245518	100	0
chr11	15701804	15701862	Amillepora27513-RA:five_prime_utr	1	130	13	0	0	0.007633587786259542	0.38461538461538464	0	1.3867504905630728	0.38461538461538464	5	0
chr11	15736192	15736235	Amillepora27516-RA:five_prime_utr	8	291	31	2	0.06451612903225806	0.026755852842809364	4.590800477897253	0	18.095504621054282	3.250048572791356	100	0
chr11	15815608	15815724	Amillepora27520-RA:five_prime_utr	10	418	75	5	0.06666666666666667	0.02336448598130841	2.9819772819772816	0	12.520793330427331	1.4457766799579788	100	0
chr11	15815980	15816026	Amillepora27520-RA:five_prime_utr	0	54	19	0	0	0	0	0	0	0	0	0
chr11	15817599	15817667	Amillepora27520-RA:five_prime_utr	125	10	30	29	0.9666666666666667	0.9259259259259259	90.61111111111111	100	20.671131021951663	3.7740149166225794	100	0
chr11	15819776	15822311	Amillepora27520-RA:five_prime_utr	2591	859	487	428	0.8788501026694046	0.7510144927536232	75.205926513011	100	35.24463978043282	1.5970870771298804	100	0
chr11	15805353	15805505	Amillepora27518-RA:five_prime_utr	16	532	105	7	0.06666666666666667	0.029197080291970802	2.34145880574452	0	8.064601080504671	0.7870244782765332	50	0
chr11	15801467	15801595	Amillepora27517-RA:five_prime_utr	21	1898	161	5	0.031055900621118012	0.010943199583116207	1.2798992074466566	0	4.54530043104626	0.358219856919064	33.3333333333333	0
chr11	15855212	15855283	Amillepora27522-RA:five_prime_utr	8	482	48	2	0.041666666666666664	0.0163265306122449	1.24866452991453	0	3.4987190528027248	0.5049965967386314	15.3846153846154	0
chr11	15919660	15919957	Amillepora27529-RA:five_prime_utr	23	1363	215	9	0.04186046511627907	0.016594516594516596	1.4568589365370992	0	6.292830138988491	0.42916745340393303	50	0
chr11	16125961	16126081	Amillepora27540-RA:five_prime_utr	6	444	40	0	0	0.013333333333333334	1.2552213868003346	0	3.461543845137545	0.5473181385585905	16.6666666666667	0
chr11	16196579	16196669	Amillepora27543-RA:five_prime_utr	4	430	80	1	0.0125	0.009216589861751152	0.9375	0	5.891624069576673	0.6587035958723695	50	0
chr11	16283544	16283587	Amillepora27547-RA:five_prime_utr	1	265	45	0	0	0.0037593984962406013	0.3174603174603178	0	2.1295885499998017	0.31746031746031783	14.2857142857143	0
chr11	16355574	16355676	Amillepora27551-RA:five_prime_utr	0	449	49	0	0	0	0	0	0	0	0	0
chr11	16436061	16436130	Amillepora27560-RA:five_prime_utr	1	68	20	0	0	0.014492753623188406	0.5	0	2.23606797749979	0.5	10	0
chr11	16418136	16418238	Amillepora27557-RA:five_prime_utr	12	738	82	4	0.04878048780487805	0.016	1.5689256542915082	0	5.122257216690172	0.5656586813869912	33.3333333333333	0
chr11	16508340	16508387	Amillepora27566-RA:five_prime_utr	4	379	64	2	0.03125	0.010443864229765013	0.9535256410256405	0	4.899130462637301	0.6123913078296629	33.3333333333333	0
chr12	54400	54833	Amillepora12916-RA:five_prime_utr	19	1322	209	6	0.028708133971291867	0.014168530947054437	1.2556784376937913	0	5.585905757453158	0.38638518062231186	50	0
chr12	16552	16569	Amillepora12910-RA:five_prime_utr	0	1	1	0	0	0	0	0	NA	NA	0	0
chr12	45510	45554	Amillepora12915-RA:five_prime_utr	2	94	36	2	0.05555555555555555	0.020833333333333332	2.7777777777777777	0	11.615534207286158	1.9359223678810267	50	0
chr12	45131	45447	Amillepora12912-RA:five_prime_utr	37	1675	207	12	0.057971014492753624	0.02161214953271028	1.7381438567780383	0	5.7422123067807895	0.3991113448465729	50	0
chr12	45019	45028	Amillepora12912-RA:five_prime_utr	4	103	15	1	0.06666666666666667	0.037383177570093455	2.8359788359788354	0	5.793687033299719	1.4959235595405111	20	0
chr12	62524	62595	Amillepora12917-RA:five_prime_utr	2	277	32	0	0	0.007168458781362007	0.7936507936507937	0	3.1488974626772768	0.5566516872800539	14.2857142857143	0
chr12	147855	147919	Amillepora12926-RA:five_prime_utr	8	375	67	3	0.04477611940298507	0.020887728459530026	2.549751243781094	0	8.331919825845704	1.0179060155448536	50	0
chr12	158316	158510	Amillepora12927-RA:five_prime_utr	13	567	124	7	0.056451612903225805	0.022413793103448276	2.8941052227342547	0	13.643607161474874	1.2252320924856823	100	0
chr12	114286	114327	Amillepora12924-RA:five_prime_utr	2	45	16	1	0.0625	0.0425531914893617	2.0833333333333313	0	8.333333333333325	2.0833333333333313	33.3333333333333	0
chr12	182298	182392	Amillepora12928-RA:five_prime_utr	20	1180	112	5	0.044642857142857144	0.016666666666666666	1.6717449462916065	0	4.524667222622208	0.4275408655851312	25	0
chr12	247186	247384	Amillepora12934-RA:five_prime_utr	26	1294	173	6	0.03468208092485549	0.019696969696969695	1.5234636910937494	0	5.111201908861639	0.3885974852074346	33.3333333333333	0
chr12	244980	245056	Amillepora12933-RA:five_prime_utr	4	183	48	4	0.08333333333333333	0.0213903743315508	1.875	0	6.326657549186684	0.9131743597733775	25	0
chr12	224975	225027	Amillepora12932-RA:five_prime_utr	10	401	33	3	0.09090909090909091	0.024330900243309004	2.4016261516261537	0	5.132639406085546	0.8934778366772168	16.6666666666667	0
chr12	312247	312346	Amillepora12938-RA:five_prime_utr	1	5	3	1	0.3333333333333333	0.16666666666666666	16.666666666666668	0	28.867513459481287	16.666666666666668	50	0
chr12	427878	428012	Amillepora12947-RA:five_prime_utr	25	659	95	8	0.08421052631578947	0.03654970760233918	3.0829769645559124	0	6.995836887925082	0.7177577201729904	33.3333333333333	0
chr12	450708	450882	Amillepora12949-RA:five_prime_utr	13	777	90	4	0.044444444444444446	0.016455696202531647	1.6058194232858833	0	6.326993789163806	0.6669237038498926	50	0
chr12	448788	448832	Amillepora12949-RA:five_prime_utr	40	5	8	8	1	0.8888888888888888	89.13690476190476	92.85714285714285	13.094271763974902	4.629524179503094	100	66.6666666666667
chr12	447429	447589	Amillepora12949-RA:five_prime_utr	74	4	32	31	0.96875	0.9487179487179487	94.27083333333333	100	20.12923078261169	3.5583788966134278	100	0
chr12	446703	446875	Amillepora12949-RA:five_prime_utr	292	23	66	62	0.9393939393939394	0.926984126984127	89.56709956709956	100	25.291218853078682	3.113133837310064	100	0
chr12	445885	446200	Amillepora12949-RA:five_prime_utr	1002	255	139	137	0.9856115107913669	0.7971360381861575	82.77639294658515	88.2352941176471	21.14864573823159	1.7938047192891529	100	0
chr12	444230	444446	Amillepora12949-RA:five_prime_utr	127	944	128	46	0.359375	0.11858076563958916	13.133685151325146	0	20.11689191672248	1.778098836338913	100	0
chr12	442930	443185	Amillepora12949-RA:five_prime_utr	42	1470	197	16	0.08121827411167512	0.027777777777777776	3.1323288784471224	0	8.145836183117149	0.5803667977318713	50	0
chr12	442370	442409	Amillepora12949-RA:five_prime_utr	0	1	1	0	0	0	0	0	NA	NA	0	0
chr12	405823	405853	Amillepora12943-RA:five_prime_utr	13	476	43	3	0.06976744186046512	0.026584867075664622	1.5876825494822084	0	3.6594287077199144	0.5580576461613781	13.3333333333333	0
chr12	464098	464120	Amillepora12951-RA:five_prime_utr	1	240	44	1	0.022727272727272728	0.004149377593360996	2.272727272727273	0	15.075567228888175	2.2727272727272725	100	0
chr12	483540	483718	Amillepora12952-RA:five_prime_utr	18	1102	141	5	0.03546099290780142	0.01607142857142857	1.94095885052783	0	7.071199805973363	0.5955024500845657	50	0
chr12	555847	555951	Amillepora12960-RA:five_prime_utr	4	665	96	1	0.010416666666666666	0.005979073243647235	1.2175730316659852	0	10.244957863214205	1.045621633382876	100	0
chr12	525843	526155	Amillepora12956-RA:five_prime_utr	9	335	53	3	0.05660377358490566	0.02616279069767442	2.341512343994967	0	7.85923585657595	1.0795490694650305	50	0
chr12	561765	561817	Amillepora12961-RA:five_prime_utr	2	58	14	0	0	0.03333333333333333	2.0408163265306145	0	5.187664565732597	1.3864616744627718	14.2857142857143	0
chr12	521251	521325	Amillepora12954-RA:five_prime_utr	16	425	107	6	0.056074766355140186	0.036281179138321996	1.8068639563966662	0	6.489929587126371	0.6274051743212122	33.3333333333333	0
chr12	541220	541307	Amillepora12957-RA:five_prime_utr	0	2	2	0	0	0	0	0	0	0	0	0
chr12	550419	550465	Amillepora12958-RA:five_prime_utr	14	290	55	3	0.05454545454545454	0.046052631578947366	3.3090343999434917	0	9.617217222741777	1.2967853057703254	50	0
chr12	616618	616716	Amillepora12964-RA:five_prime_utr	5	660	122	3	0.02459016393442623	0.007518796992481203	0.8652094717668484	0	4.560608398674895	0.4128980837818075	33.3333333333333	0
