chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr6	15450212	15450444	DNA_14148	61	41	76	55	0	6	0	1	5	5
chr6	15451707	15452309	DNA_14149	221	98	164	120	0	8	2	1	5	5
chr6	15451707	15452309	DNA_14150	221	98	164	120	0	8	2	1	5	5
chr6	15453085	15453153	DNA_14151	14	13	31	11	0	3	0	0	0	3
chr6	15453085	15453153	DNA_14152	14	13	31	11	0	3	0	0	0	3
chr6	15453753	15454641	DNA_14153	249	186	271	183	0	32	7	6	20	23
chr6	15453753	15454641	DNA_14154	249	186	271	183	0	32	7	6	20	23
chr6	15536725	15536901	DNA_14155	36	44	46	51	0	19	3	3	9	12
chr6	15536725	15536901	DNA_14156	36	44	46	51	0	19	3	3	9	12
chr6	15684422	15684494	DNA_14157	21	15	24	13	0	4	1	0	4	4
chr6	15684422	15684494	DNA_14158	21	15	24	13	0	4	1	0	4	4
chr6	15784968	15785038	DNA_14159	19	15	24	13	0	4	1	0	4	4
chr6	15784968	15785038	DNA_14160	19	15	24	13	0	4	1	0	4	4
chr6	15816463	15816830	DNA_14161	104	73	107	84	0	23	2	1	11	14
chr6	15816463	15816830	DNA_14162	104	73	107	84	0	23	2	1	11	14
chr6	15901080	15901575	DNA_14163	153	96	157	90	0	17	5	4	9	9
chr6	15901080	15901575	DNA_14164	153	96	157	90	0	17	5	4	9	9
chr6	15932947	15934107	DNA_14165	338	244	315	264	0	67	12	12	32	33
chr6	15932947	15934107	DNA_14166	338	244	315	264	0	67	12	12	32	33
chr6	16021419	16022111	DNA_14167	218	146	178	151	0	40	10	4	23	13
chr6	16021419	16022111	DNA_14168	218	146	178	151	0	40	10	4	23	13
chr6	16064976	16065077	DNA_14169	40	19	27	16	0	0	0	0	0	0
chr6	16064976	16065077	DNA_14170	40	19	27	16	0	0	0	0	0	0
chr6	16065357	16065600	DNA_14171	81	43	79	41	0	4	1	0	3	2
chr6	16065357	16065600	DNA_14172	81	43	79	41	0	4	1	0	3	2
chr6	16067671	16067722	DNA_14173	16	5	16	15	0	1	0	1	0	0
chr6	16067671	16067722	DNA_14174	16	5	16	15	0	1	0	1	0	0
chr6	16164942	16165105	DNA_14175	50	41	41	32	0	11	3	0	10	5
chr6	16164942	16165105	DNA_14176	50	41	41	32	0	11	3	0	10	5
chr6	16299109	16299151	DNA_14177	7	7	8	21	0	2	0	1	2	2
chr6	16299109	16299151	DNA_14178	7	7	8	21	0	2	0	1	2	2
chr6	16403828	16403988	DNA_14179	40	39	46	36	0	12	2	3	7	6
chr6	16403828	16403988	DNA_14180	40	39	46	36	0	12	2	3	7	6
chr6	16473807	16473963	DNA_14181	50	32	42	33	0	4	2	1	1	3
chr6	16473807	16473963	DNA_14182	50	32	42	33	0	4	2	1	1	3
chr6	16496702	16496964	DNA_14183	92	46	82	43	0	4	0	1	3	3
chr6	16496702	16496964	DNA_14184	92	46	82	43	0	4	0	1	3	3
chr6	16554727	16555482	DNA_14185	229	162	225	140	0	27	2	4	14	7
chr6	16554727	16555482	DNA_14186	229	162	225	140	0	27	2	4	14	7
chr6	16675441	16675691	DNA_14187	81	45	70	55	0	14	5	1	4	4
chr6	16675441	16675691	DNA_14188	81	45	70	55	0	14	5	1	4	4
chr6	16730857	16732703	DNA_14189	626	252	587	382	0	6	3	1	1	2
chr6	16730857	16732703	DNA_14190	626	252	587	382	0	6	3	1	1	2
chr6	16821994	16822132	DNA_14191	45	32	39	23	0	6	0	2	2	4
chr6	16821994	16822132	DNA_14192	45	32	39	23	0	6	0	2	2	4
chr6	17274473	17274583	DNA_14193	34	28	30	19	0	6	2	1	3	1
chr6	17274473	17274583	DNA_14194	34	28	30	19	0	6	2	1	3	1
chr6	17306122	17306187	DNA_14195	23	15	16	12	0	3	2	0	2	1
chr6	17306122	17306187	DNA_14196	23	15	16	12	0	3	2	0	2	1
chr6	17345823	17347729	DNA_14197	641	261	595	410	0	6	2	1	2	1
chr6	17345823	17347729	DNA_14198	641	261	595	410	0	6	2	1	2	1
chr6	17388305	17388404	DNA_14199	17	17	47	19	0	0	0	0	0	0
chr6	17388305	17388404	DNA_14200	17	17	47	19	0	0	0	0	0	0
chr6	17388820	17388965	DNA_14201	28	28	67	23	0	0	0	0	0	0
chr6	17388820	17388965	DNA_14202	28	28	67	23	0	0	0	0	0	0
chr6	17398504	17398575	DNA_14203	17	18	20	17	0	5	0	0	3	3
chr6	17398504	17398575	DNA_14204	17	18	20	17	0	5	0	0	3	3
chr6	17693146	17694023	DNA_14205	276	160	286	156	0	9	2	3	5	2
chr6	17693146	17694023	DNA_14206	276	160	286	156	0	9	2	3	5	2
chr6	17694566	17694651	DNA_14207	32	22	22	10	0	0	0	0	0	0
chr6	17694566	17694651	DNA_14208	32	22	22	10	0	0	0	0	0	0
chr6	17752230	17752292	DNA_14209	16	21	18	8	0	3	2	0	2	1
chr6	17752230	17752292	DNA_14210	16	21	18	8	0	3	2	0	2	1
chr6	17752396	17754117	DNA_14211	559	359	497	307	0	66	16	9	33	29
chr6	17752396	17754117	DNA_14212	559	359	497	307	0	66	16	9	33	29
chr6	17760215	17762483	DNA_14213	723	408	680	458	0	91	16	19	35	48
chr6	17760215	17762483	DNA_14214	723	408	680	458	0	91	16	19	35	48
chr6	17776659	17776818	DNA_14215	37	36	45	42	0	5	1	3	1	1
chr6	17776659	17776818	DNA_14216	37	36	45	42	0	5	1	3	1	1
chr6	17778975	17779538	DNA_14217	157	86	196	125	0	24	7	2	10	14
chr6	17778975	17779538	DNA_14218	157	86	196	125	0	24	7	2	10	14
chr6	17793684	17794023	DNA_14219	95	68	108	69	0	14	3	2	6	8
chr6	17793684	17794023	DNA_14220	95	68	108	69	0	14	3	2	6	8
chr6	17916019	17916368	DNA_14221	92	89	83	86	0	24	4	6	13	13
chr6	17916019	17916368	DNA_14222	92	89	83	86	0	24	4	6	13	13
chr6	17919603	17920321	DNA_14223	225	149	212	133	0	26	2	7	16	13
chr6	17919603	17920321	DNA_14224	225	149	212	133	0	26	2	7	16	13
chr6	17965079	17965142	DNA_14225	23	9	17	15	0	3	2	0	0	1
chr6	17965079	17965142	DNA_14226	23	9	17	15	0	3	2	0	0	1
chr6	17974244	17976763	DNA_14227	769	499	779	473	0	79	15	14	31	37
chr6	17974244	17976763	DNA_14228	769	499	779	473	0	79	15	14	31	37
chr6	18062903	18063880	DNA_14229	301	203	277	197	0	53	6	11	18	25
chr6	18062903	18063880	DNA_14230	301	203	277	197	0	53	6	11	18	25
chr6	18299102	18299410	DNA_14231	76	74	108	51	0	16	2	2	4	7
chr6	18299102	18299410	DNA_14232	76	74	108	51	0	16	2	2	4	7
chr6	18305107	18306077	DNA_14233	258	218	283	212	0	32	7	11	10	15
chr6	18305107	18306077	DNA_14234	258	218	283	212	0	32	7	11	10	15
chr6	18309964	18310370	DNA_14235	127	74	119	87	0	7	1	0	4	5
chr6	18309964	18310370	DNA_14236	127	74	119	87	0	7	1	0	4	5
chr6	18310632	18311154	DNA_14237	137	112	149	125	0	22	4	7	8	9
chr6	18310632	18311154	DNA_14238	137	112	149	125	0	22	4	7	8	9
chr6	18340465	18340828	DNA_14239	101	80	125	58	0	12	0	2	6	7
chr6	18340465	18340828	DNA_14240	101	80	125	58	0	12	0	2	6	7
chr6	18511494	18511839	DNA_14241	122	64	82	78	0	20	3	1	8	8
chr6	18511494	18511839	DNA_14242	122	64	82	78	0	20	3	1	8	8
chr6	18559376	18559413	DNA_14243	8	7	15	8	0	3	0	1	1	2
chr6	18559376	18559413	DNA_14244	8	7	15	8	0	3	0	1	1	2
chr6	18926546	18926608	DNA_14245	18	15	20	10	0	1	0	1	0	0
chr6	18926546	18926608	DNA_14246	18	15	20	10	0	1	0	1	0	0
chr6	18933120	18933237	DNA_14247	35	26	28	29	0	6	1	2	3	3
chr6	18933120	18933237	DNA_14248	35	26	28	29	0	6	1	2	3	3
chr6	19017857	19018044	DNA_14249	62	40	47	39	0	12	3	0	10	5
chr6	19017857	19018044	DNA_14250	62	40	47	39	0	12	3	0	10	5
chr6	19217332	19217488	DNA_14251	49	23	58	27	0	3	2	0	0	1
chr6	19217332	19217488	DNA_14252	49	23	58	27	0	3	2	0	0	1
chr6	19562526	19562665	DNA_14253	42	29	37	32	0	0	0	0	0	0
chr6	19562526	19562665	DNA_14254	42	29	37	32	0	0	0	0	0	0
chr6	19666437	19666743	DNA_14255	110	60	71	66	0	2	1	0	2	1
chr6	19666437	19666743	DNA_14256	110	60	71	66	0	2	1	0	2	1
chr6	19680920	19681416	DNA_14257	154	124	127	92	0	29	8	4	18	12
chr6	19680920	19681416	DNA_14258	154	124	127	92	0	29	8	4	18	12
chr6	19704363	19704655	DNA_14259	89	53	92	59	0	12	4	2	9	5
chr6	19704363	19704655	DNA_14260	89	53	92	59	0	12	4	2	9	5
chr6	19704817	19705194	DNA_14261	125	81	86	86	0	12	3	3	4	4
chr6	19704817	19705194	DNA_14262	125	81	86	86	0	12	3	3	4	4
chr6	19722388	19724929	DNA_14263	801	431	884	426	0	36	4	7	17	14
chr6	19722388	19724929	DNA_14264	801	431	884	426	0	36	4	7	17	14
chr6	19771090	19771370	DNA_14265	72	56	80	73	0	14	3	5	9	11
chr6	19771090	19771370	DNA_14266	72	56	80	73	0	14	3	5	9	11
chr6	19792810	19793079	DNA_14267	93	49	82	46	0	8	3	1	4	4
chr6	19792810	19793079	DNA_14268	93	49	82	46	0	8	3	1	4	4
chr6	19795426	19795910	DNA_14269	179	71	154	81	0	12	0	0	5	4
chr6	19795426	19795910	DNA_14270	179	71	154	81	0	12	0	0	5	4
chr7	176988	178017	DNA_14271	271	250	289	220	0	58	12	16	24	28
chr7	176988	178017	DNA_14272	271	250	289	220	0	58	12	16	24	28
chr7	280343	280640	DNA_14273	82	61	95	60	0	15	1	5	9	6
chr7	280343	280640	DNA_14274	82	61	95	60	0	15	1	5	9	6
chr7	315957	316050	DNA_14275	27	20	28	19	0	3	2	1	2	2
chr7	315957	316050	DNA_14276	27	20	28	19	0	3	2	1	2	2
chr7	336987	337215	DNA_14277	71	33	82	43	0	2	1	0	1	1
chr7	336987	337215	DNA_14278	71	33	82	43	0	2	1	0	1	1
chr7	343280	343537	DNA_14279	89	34	82	53	0	4	0	1	1	2
chr7	343280	343537	DNA_14280	89	34	82	53	0	4	0	1	1	2
chr7	344550	345665	DNA_14281	322	200	340	254	0	46	5	7	24	27
chr7	344550	345665	DNA_14282	322	200	340	254	0	46	5	7	24	27
chr7	363057	363833	DNA_14283	243	150	233	151	0	33	9	8	21	16
chr7	363057	363833	DNA_14284	243	150	233	151	0	33	9	8	21	16
chr7	493008	493097	DNA_14285	18	24	24	24	0	8	1	3	1	6
chr7	493008	493097	DNA_14286	18	24	24	24	0	8	1	3	1	6
chr7	515524	515573	DNA_14287	10	16	10	14	0	6	3	4	4	2
chr7	515524	515573	DNA_14288	10	16	10	14	0	6	3	4	4	2
chr7	682902	683108	DNA_14289	75	41	48	43	0	11	3	2	8	5
chr7	682902	683108	DNA_14290	75	41	48	43	0	11	3	2	8	5
chr7	687303	687351	DNA_14291	17	15	6	11	0	2	0	0	1	1
chr7	687303	687351	DNA_14292	17	15	6	11	0	2	0	0	1	1
chr7	697477	697525	DNA_14293	18	14	6	11	0	2	0	0	1	1
chr7	697477	697525	DNA_14294	18	14	6	11	0	2	0	0	1	1
chr7	705727	705820	DNA_14295	34	15	25	20	0	2	1	0	2	0
chr7	705727	705820	DNA_14296	34	15	25	20	0	2	1	0	2	0
chr7	708883	708931	DNA_14297	17	15	6	11	0	2	0	0	1	1
chr7	708883	708931	DNA_14298	17	15	6	11	0	2	0	0	1	1
chr7	749478	749672	DNA_14299	68	37	46	44	0	11	2	2	8	5
chr7	749478	749672	DNA_14300	68	37	46	44	0	11	2	2	8	5
chr7	769047	769172	DNA_14301	47	25	27	27	0	5	0	0	4	3
chr7	769047	769172	DNA_14302	47	25	27	27	0	5	0	0	4	3
chr7	835704	835807	DNA_14303	29	23	28	24	0	7	1	1	3	3
chr7	835704	835807	DNA_14304	29	23	28	24	0	7	1	1	3	3
chr7	881350	883261	DNA_14305	618	396	553	345	0	91	15	13	46	50
chr7	881350	883261	DNA_14306	618	396	553	345	0	91	15	13	46	50
chr7	887185	888288	DNA_14307	335	250	288	231	0	55	15	12	26	22
chr7	887185	888288	DNA_14308	335	250	288	231	0	55	15	12	26	22
chr7	889204	889434	DNA_14309	77	48	71	35	0	2	0	0	1	1
chr7	889204	889434	DNA_14310	77	48	71	35	0	2	0	0	1	1
chr7	890043	890337	DNA_14311	87	65	88	55	0	17	1	2	8	10
chr7	890043	890337	DNA_14312	87	65	88	55	0	17	1	2	8	10
chr7	890444	890518	DNA_14313	18	14	17	26	0	6	3	1	1	3
chr7	890444	890518	DNA_14314	18	14	17	26	0	6	3	1	1	3
chr7	905248	906392	DNA_14315	354	244	335	212	0	52	12	6	21	21
chr7	905248	906392	DNA_14316	354	244	335	212	0	52	12	6	21	21
chr7	909866	910612	DNA_14317	234	139	222	152	0	23	3	3	14	13
chr7	909866	910612	DNA_14318	234	139	222	152	0	23	3	3	14	13
chr7	991273	991419	DNA_14319	54	31	39	23	0	5	1	0	3	0
chr7	991273	991419	DNA_14320	54	31	39	23	0	5	1	0	3	0
chr7	1042767	1042839	DNA_14321	20	14	27	12	0	0	0	0	0	0
chr7	1042767	1042839	DNA_14322	20	14	27	12	0	0	0	0	0	0
chr7	1064049	1064174	DNA_14323	46	23	27	30	0	1	1	0	0	0
chr7	1064049	1064174	DNA_14324	46	23	27	30	0	1	1	0	0	0
chr7	1067937	1068026	DNA_14325	25	17	23	25	0	3	0	1	1	2
chr7	1067937	1068026	DNA_14326	25	17	23	25	0	3	0	1	1	2
chr7	1073083	1073337	DNA_14327	67	57	81	50	0	14	2	2	5	6
chr7	1073083	1073337	DNA_14328	67	57	81	50	0	14	2	2	5	6
chr7	1073394	1073739	DNA_14329	102	82	102	60	0	17	2	5	8	6
chr7	1073394	1073739	DNA_14330	102	82	102	60	0	17	2	5	8	6
chr7	1074036	1074657	DNA_14331	230	124	189	79	0	7	0	2	4	0
chr7	1074036	1074657	DNA_14332	230	124	189	79	0	7	0	2	4	0
chr7	1074872	1075152	DNA_14333	116	54	66	45	0	2	0	0	0	1
chr7	1074872	1075152	DNA_14334	116	54	66	45	0	2	0	0	0	1
chr7	1083174	1083244	DNA_14335	25	14	21	11	0	2	1	0	1	1
chr7	1083174	1083244	DNA_14336	25	14	21	11	0	2	1	0	1	1
chr7	1086866	1087493	DNA_14337	233	119	193	83	0	5	1	1	4	1
chr7	1086866	1087493	DNA_14338	233	119	193	83	0	5	1	1	4	1
chr7	1087689	1087969	DNA_14339	113	55	69	44	0	3	0	0	2	0
chr7	1087689	1087969	DNA_14340	113	55	69	44	0	3	0	0	2	0
chr7	1098871	1098924	DNA_14341	18	15	13	8	0	0	0	0	0	0
chr7	1098871	1098924	DNA_14342	18	15	13	8	0	0	0	0	0	0
chr7	1101139	1101228	DNA_14343	27	15	23	25	0	2	0	0	1	1
chr7	1101139	1101228	DNA_14344	27	15	23	25	0	2	0	0	1	1
chr7	1111798	1112299	DNA_14345	171	82	142	107	0	7	2	1	3	4
chr7	1111798	1112299	DNA_14346	171	82	142	107	0	7	2	1	3	4
chr7	1114116	1114205	DNA_14347	26	15	26	23	0	2	0	0	1	1
chr7	1114116	1114205	DNA_14348	26	15	26	23	0	2	0	0	1	1
chr7	1118943	1119145	DNA_14349	76	34	48	45	0	5	2	1	2	2
chr7	1118943	1119145	DNA_14350	76	34	48	45	0	5	2	1	2	2
chr7	1215255	1216553	DNA_14351	333	268	409	289	0	55	11	10	24	23
chr7	1215255	1216553	DNA_14352	333	268	409	289	0	55	11	10	24	23
chr7	1309115	1310048	DNA_14353	263	198	259	214	0	48	20	16	21	25
chr7	1309115	1310048	DNA_14354	263	198	259	214	0	48	20	16	21	25
chr7	1356519	1359115	DNA_14355	760	511	805	521	0	86	15	15	50	59
chr7	1356519	1359115	DNA_14356	760	511	805	521	0	86	15	15	50	59
chr7	1564800	1564972	DNA_14357	47	40	45	41	0	8	4	2	3	4
chr7	1564800	1564972	DNA_14358	47	40	45	41	0	8	4	2	3	4
chr7	1578503	1582725	DNA_14359	1362	801	1233	827	0	171	28	36	87	79
chr7	1578503	1582725	DNA_14360	1362	801	1233	827	0	171	28	36	87	79
chr7	1588494	1592515	DNA_14361	1216	830	1164	812	0	195	47	28	96	82
chr7	1588494	1592515	DNA_14362	1216	830	1164	812	0	195	47	28	96	82
chr7	1602266	1603395	DNA_14363	359	193	346	232	0	32	6	6	16	15
chr7	1602266	1603395	DNA_14364	359	193	346	232	0	32	6	6	16	15
chr7	1607387	1609139	DNA_14365	519	363	495	376	0	32	6	6	11	14
chr7	1607387	1609139	DNA_14366	519	363	495	376	0	32	6	6	11	14
chr7	1609537	1609675	DNA_14367	51	33	28	27	0	1	0	0	1	0
chr7	1609537	1609675	DNA_14368	51	33	28	27	0	1	0	0	1	0
chr7	1610358	1610440	DNA_14369	30	14	23	16	0	1	0	1	1	0
chr7	1610358	1610440	DNA_14370	30	14	23	16	0	1	0	1	1	0
chr7	1610592	1611008	DNA_14371	114	75	145	83	0	3	0	1	1	2
chr7	1610592	1611008	DNA_14372	114	75	145	83	0	3	0	1	1	2
chr7	1611218	1611267	DNA_14373	4	10	21	15	0	4	1	0	2	2
chr7	1611218	1611267	DNA_14374	4	10	21	15	0	4	1	0	2	2
chr7	1626984	1627133	DNA_14375	42	30	40	38	0	5	0	4	1	1
chr7	1626984	1627133	DNA_14376	42	30	40	38	0	5	0	4	1	1
chr7	1665537	1665657	DNA_14377	46	22	25	28	0	0	0	0	0	0
chr7	1665537	1665657	DNA_14378	46	22	25	28	0	0	0	0	0	0
chr7	1680622	1680693	DNA_14379	15	19	18	20	0	7	1	3	2	3
chr7	1680622	1680693	DNA_14380	15	19	18	20	0	7	1	3	2	3
chr7	1692064	1692487	DNA_14381	147	68	119	90	0	5	0	0	1	1
chr7	1692064	1692487	DNA_14382	147	68	119	90	0	5	0	0	1	1
chr7	1696810	1696892	DNA_14383	21	15	23	24	0	1	0	0	0	1
chr7	1696810	1696892	DNA_14384	21	15	23	24	0	1	0	0	0	1
chr7	1702995	1703189	DNA_14385	30	49	48	68	0	18	1	3	9	12
chr7	1702995	1703189	DNA_14386	30	49	48	68	0	18	1	3	9	12
chr7	1827426	1827495	DNA_14387	26	26	12	6	0	2	0	0	2	1
chr7	1827426	1827495	DNA_14388	26	26	12	6	0	2	0	0	2	1
chr7	1857868	1858024	DNA_14389	48	39	37	33	0	11	4	1	10	5
chr7	1857868	1858024	DNA_14390	48	39	37	33	0	11	4	1	10	5
chr7	1931254	1931358	DNA_14391	25	24	30	26	0	4	0	0	2	3
chr7	1931254	1931358	DNA_14392	25	24	30	26	0	4	0	0	2	3
chr7	1980772	1980962	DNA_14393	67	38	47	39	0	8	1	1	3	0
chr7	1980772	1980962	DNA_14394	67	38	47	39	0	8	1	1	3	0
chr7	2020380	2020815	DNA_14395	133	84	138	81	0	14	5	2	7	6
chr7	2020380	2020815	DNA_14396	133	84	138	81	0	14	5	2	7	6
chr7	2020926	2020994	DNA_14397	20	11	25	13	0	3	0	1	2	1
chr7	2020926	2020994	DNA_14398	20	11	25	13	0	3	0	1	2	1
chr7	2187063	2188147	DNA_14399	323	217	299	246	0	54	9	12	18	20
chr7	2187063	2188147	DNA_14400	323	217	299	246	0	54	9	12	18	20
chr7	2377720	2377790	DNA_14401	23	12	25	11	0	1	1	0	0	0
chr7	2377720	2377790	DNA_14402	23	12	25	11	0	1	1	0	0	0
chr7	2396916	2397004	DNA_14403	29	13	22	25	0	1	1	0	1	0
chr7	2396916	2397004	DNA_14404	29	13	22	25	0	1	1	0	1	0
chr7	2560849	2561387	DNA_14405	128	100	194	117	0	16	5	2	5	12
chr7	2560849	2561387	DNA_14406	128	100	194	117	0	16	5	2	5	12
chr7	2659477	2659761	DNA_14407	92	50	81	62	0	16	2	4	5	11
chr7	2659477	2659761	DNA_14408	92	50	81	62	0	16	2	4	5	11
chr7	2679686	2680757	DNA_14409	321	210	331	210	0	50	3	1	20	17
chr7	2679686	2680757	DNA_14410	321	210	331	210	0	50	3	1	20	17
chr7	2691319	2691701	DNA_14411	124	107	83	69	0	14	3	3	8	5
chr7	2691319	2691701	DNA_14412	124	107	83	69	0	14	3	3	8	5
chr7	2753541	2753629	DNA_14413	34	10	31	14	0	2	0	0	1	2
chr7	2753541	2753629	DNA_14414	34	10	31	14	0	2	0	0	1	2
chr7	2790920	2791095	DNA_14415	57	30	52	37	0	4	0	1	3	3
chr7	2790920	2791095	DNA_14416	57	30	52	37	0	4	0	1	3	3
chr7	2826861	2832191	DNA_14417	1699	1034	1580	1018	0	206	42	41	95	89
chr7	2826861	2832191	DNA_14418	1699	1034	1580	1018	0	206	42	41	95	89
chr7	2845762	2846124	DNA_14419	101	70	127	65	0	18	4	5	12	13
chr7	2845762	2846124	DNA_14420	101	70	127	65	0	18	4	5	12	13
chr7	2961380	2963346	DNA_14421	531	383	640	413	0	77	6	10	32	39
chr7	2961380	2963346	DNA_14422	531	383	640	413	0	77	6	10	32	39
chr7	2963445	2963979	DNA_14423	177	85	200	73	0	16	1	1	4	9
chr7	2963445	2963979	DNA_14424	177	85	200	73	0	16	1	1	4	9
chr7	2991289	2993704	DNA_14425	761	401	825	429	0	40	6	8	19	17
chr7	2991289	2993704	DNA_14426	761	401	825	429	0	40	6	8	19	17
chr7	3159714	3159940	DNA_14427	70	47	69	41	0	8	2	1	3	5
chr7	3159714	3159940	DNA_14428	70	47	69	41	0	8	2	1	3	5
chr7	3354226	3354476	DNA_14429	66	55	73	57	0	21	3	1	5	4
chr7	3354226	3354476	DNA_14430	66	55	73	57	0	21	3	1	5	4
chr7	3359682	3359734	DNA_14431	12	7	21	13	0	1	0	1	0	0
chr7	3359682	3359734	DNA_14432	12	7	21	13	0	1	0	1	0	0
chr7	3386011	3386069	DNA_14433	13	13	14	19	0	4	2	1	3	2
chr7	3386011	3386069	DNA_14434	13	13	14	19	0	4	2	1	3	2
chr7	3403587	3403694	DNA_14435	24	27	37	20	0	2	0	0	2	1
chr7	3403587	3403694	DNA_14436	24	27	37	20	0	2	0	0	2	1
chr7	3413249	3413389	DNA_14437	39	25	45	32	0	8	1	1	6	7
chr7	3413249	3413389	DNA_14438	39	25	45	32	0	8	1	1	6	7
chr7	3413975	3414054	DNA_14439	27	13	23	17	0	4	0	1	3	3
chr7	3413975	3414054	DNA_14440	27	13	23	17	0	4	0	1	3	3
chr7	3496475	3497489	DNA_14441	294	226	320	175	0	35	11	5	19	16
chr7	3496475	3497489	DNA_14442	294	226	320	175	0	35	11	5	19	16
chr7	3502471	3502585	DNA_14443	40	19	28	28	0	0	0	0	0	0
chr7	3502471	3502585	DNA_14444	40	19	28	28	0	0	0	0	0	0
chr7	3555108	3555527	DNA_14445	123	93	113	91	0	8	1	1	3	2
chr7	3555108	3555527	DNA_14446	123	93	113	91	0	8	1	1	3	2
chr7	3555608	3556202	DNA_14447	175	119	171	130	0	20	4	4	10	5
chr7	3555608	3556202	DNA_14448	175	119	171	130	0	20	4	4	10	5
chr7	3603429	3604837	DNA_14449	351	278	456	324	0	43	6	7	25	24
chr7	3603429	3604837	DNA_14450	351	278	456	324	0	43	6	7	25	24
chr7	3689940	3690968	DNA_14451	289	208	328	204	0	48	10	10	23	26
chr7	3689940	3690968	DNA_14452	289	208	328	204	0	48	10	10	23	26
chr7	3704599	3707019	DNA_14453	811	400	740	470	0	81	6	18	46	26
chr7	3704599	3707019	DNA_14454	811	400	740	470	0	81	6	18	46	26
chr7	3899449	3899719	DNA_14455	85	58	73	55	0	3	0	1	2	0
chr7	3899449	3899719	DNA_14456	85	58	73	55	0	3	0	1	2	0
chr7	3909147	3909267	DNA_14457	33	23	35	30	0	8	1	5	1	4
chr7	3909147	3909267	DNA_14458	33	23	35	30	0	8	1	5	1	4
chr7	3915629	3916666	DNA_14459	303	218	285	232	0	55	11	7	25	27
chr7	3915629	3916666	DNA_14460	303	218	285	232	0	55	11	7	25	27
chr7	3918963	3919505	DNA_14461	166	109	131	137	0	22	3	5	8	17
chr7	3918963	3919505	DNA_14462	166	109	131	137	0	22	3	5	8	17
chr7	3930767	3930972	DNA_14463	63	37	69	37	0	3	0	0	2	1
chr7	3930767	3930972	DNA_14464	63	37	69	37	0	3	0	0	2	1
chr7	3939175	3939316	DNA_14465	39	31	37	35	0	1	0	1	0	0
chr7	3939175	3939316	DNA_14466	39	31	37	35	0	1	0	1	0	0
chr7	3948212	3948389	DNA_14467	48	43	52	35	0	3	0	1	1	1
chr7	3948212	3948389	DNA_14468	48	43	52	35	0	3	0	1	1	1
chr7	3951193	3951337	DNA_14469	45	30	44	26	0	6	2	2	2	3
chr7	3951193	3951337	DNA_14470	45	30	44	26	0	6	2	2	2	3
chr7	3990975	3991257	DNA_14471	93	62	75	53	0	2	0	1	1	0
chr7	3990975	3991257	DNA_14472	93	62	75	53	0	2	0	1	1	0
chr7	4017998	4018222	DNA_14473	63	52	62	48	0	2	1	1	1	1
chr7	4017998	4018222	DNA_14474	63	52	62	48	0	2	1	1	1	1
chr7	4031076	4031196	DNA_14475	39	28	27	27	0	4	1	1	1	0
chr7	4031076	4031196	DNA_14476	39	28	27	27	0	4	1	1	1	0
chr7	4059867	4060154	DNA_14477	97	67	71	53	0	1	0	1	0	0
chr7	4059867	4060154	DNA_14478	97	67	71	53	0	1	0	1	0	0
chr7	4073371	4073595	DNA_14479	64	52	61	48	0	2	1	1	1	1
chr7	4073371	4073595	DNA_14480	64	52	61	48	0	2	1	1	1	1
chr7	4121142	4121249	DNA_14481	35	21	28	24	0	3	0	0	1	1
chr7	4121142	4121249	DNA_14482	35	21	28	24	0	3	0	0	1	1
chr7	4167325	4167600	DNA_14483	73	59	88	56	0	10	1	1	5	7
chr7	4167325	4167600	DNA_14484	73	59	88	56	0	10	1	1	5	7
chr7	4259443	4261806	DNA_14485	596	487	746	535	0	97	17	15	44	57
chr7	4259443	4261806	DNA_14486	596	487	746	535	0	97	17	15	44	57
chr7	4296414	4297545	DNA_14487	367	228	298	239	0	53	12	13	21	25
chr7	4296414	4297545	DNA_14488	367	228	298	239	0	53	12	13	21	25
chr7	4338559	4339147	DNA_14489	198	92	198	101	0	9	2	1	1	5
chr7	4338559	4339147	DNA_14490	198	92	198	101	0	9	2	1	1	5
chr7	4339226	4339793	DNA_14491	161	116	194	97	0	9	1	1	4	8
chr7	4339226	4339793	DNA_14492	161	116	194	97	0	9	1	1	4	8
chr7	4339899	4340399	DNA_14493	178	95	138	90	0	15	3	4	10	4
chr7	4339899	4340399	DNA_14494	178	95	138	90	0	15	3	4	10	4
chr7	4407888	4409139	DNA_14495	365	277	378	232	0	69	12	16	44	37
chr7	4407888	4409139	DNA_14496	365	277	378	232	0	69	12	16	44	37
chr7	4420606	4420816	DNA_14497	54	40	72	45	0	8	2	2	4	3
chr7	4420606	4420816	DNA_14498	54	40	72	45	0	8	2	2	4	3
chr7	4426258	4426396	DNA_14499	32	29	47	31	0	6	1	1	3	3
chr7	4426258	4426396	DNA_14500	32	29	47	31	0	6	1	1	3	3
chr7	4449807	4452570	DNA_14501	824	489	885	566	0	86	15	16	38	43
chr7	4449807	4452570	DNA_14502	824	489	885	566	0	86	15	16	38	43
chr7	4550416	4550485	DNA_14503	19	15	23	13	0	3	2	1	1	1
chr7	4550416	4550485	DNA_14504	19	15	23	13	0	3	2	1	1	1
chr7	4550653	4551273	DNA_14505	189	134	160	138	0	25	4	6	14	14
chr7	4550653	4551273	DNA_14506	189	134	160	138	0	25	4	6	14	14
