chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr4	266778	273118	intergenic15385	1971	1215	1930	1225	0	230	44	35	111	106
chr4	295272	297709	intergenic15386	822	490	622	504	0	96	15	15	58	43
chr4	306258	308498	intergenic15387	634	512	633	462	0	105	18	25	43	50
chr4	318450	322753	intergenic15388	1319	839	1323	823	0	161	25	29	78	85
chr4	331111	335482	intergenic15389	1332	843	1302	895	0	178	32	22	89	83
chr4	360768	362926	intergenic15390	652	402	706	399	0	75	14	11	35	37
chr4	363582	370134	intergenic15391	1876	1276	2035	1366	0	282	56	55	134	157
chr4	370460	371411	intergenic15392	324	187	273	168	0	37	4	2	17	11
chr4	391134	405262	intergenic15393	4570	2607	4330	2622	0	508	97	75	262	250
chr4	408144	410594	intergenic15394	747	474	759	471	0	102	14	24	52	53
chr4	411286	411815	intergenic15395	172	115	163	80	0	7	0	1	3	4
chr4	419943	424009	intergenic15396	1245	823	1229	770	0	188	31	37	83	86
chr4	432124	441280	intergenic15397	2901	1782	2620	1854	0	338	46	54	164	148
chr4	444245	452850	intergenic15398	2743	1688	2388	1787	0	288	71	57	150	146
chr4	459233	461494	intergenic15399	646	423	698	495	0	64	11	18	27	42
chr4	464769	465132	intergenic15400	74	89	119	82	0	12	1	3	2	8
chr4	466088	478459	intergenic15401	3851	2347	3700	2474	0	512	104	100	231	245
chr4	484539	488802	intergenic15402	1344	799	1306	815	0	136	25	24	77	74
chr4	497868	499712	intergenic15403	567	337	554	387	0	40	9	9	26	20
chr4	500473	500706	intergenic15404	49	45	85	55	0	11	0	1	2	4
chr4	511894	512489	intergenic15405	174	126	166	130	0	20	7	4	8	8
chr4	522056	527164	intergenic15406	1582	985	1548	994	0	161	39	32	73	72
chr4	536892	540087	intergenic15407	1023	561	1097	515	0	24	6	6	12	14
chr4	541995	542116	intergenic15408	21	18	45	38	0	6	2	1	1	4
chr4	544099	546760	intergenic15409	822	495	846	499	0	65	17	11	38	33
chr4	547439	550314	intergenic15410	815	602	905	554	0	117	18	19	55	62
chr4	573445	611450	intergenic15411	11046	7412	11681	7867	0	1471	290	266	739	721
chr4	642485	684407	intergenic15412	12292	8135	12932	8564	0	1581	302	300	769	804
chr4	722213	730868	intergenic15413	2599	1657	2747	1653	0	317	51	69	164	157
chr4	735112	736927	intergenic15414	575	348	555	338	0	63	9	15	39	31
chr4	741006	747561	intergenic15415	2159	1310	1934	1153	0	211	23	44	100	98
chr4	752972	760680	intergenic15416	2493	1425	2379	1412	0	260	42	51	119	120
chr4	765140	771943	intergenic15417	2113	1286	2088	1317	0	237	41	47	114	109
chr4	788626	793094	intergenic15418	1235	1002	1344	888	0	202	25	30	88	98
chr4	825397	829724	intergenic15419	1310	882	1302	834	0	177	20	28	81	84
chr4	847257	854175	intergenic15420	2075	1367	2037	1440	0	304	68	54	167	129
chr4	867436	874779	intergenic15421	2218	1409	2226	1491	0	270	72	55	148	108
chr4	885586	887156	intergenic15422	492	316	418	345	0	86	16	11	33	47
chr4	888136	888268	intergenic15423	50	23	37	23	0	1	0	0	0	0
chr4	891087	915129	intergenic15424	7307	4382	7122	5232	0	784	166	128	375	384
chr4	929412	939205	intergenic15425	3009	1972	2712	2101	0	397	74	93	212	198
chr4	942444	959151	intergenic15426	5112	3154	5116	3326	0	479	112	105	243	264
chr4	986257	997513	intergenic15427	3405	1995	3704	2153	0	255	60	39	116	135
chr4	1006539	1038043	intergenic15428	9498	5991	9869	6047	100	1103	176	203	553	517
chr4	1038567	1042128	intergenic15429	1073	689	1108	692	0	122	27	26	58	57
chr4	1066854	1083350	intergenic15430	4947	3128	5226	3196	0	562	105	109	263	281
chr4	1088826	1089678	intergenic15431	272	181	237	163	0	31	6	6	15	16
chr4	1093472	1098295	intergenic15432	1505	956	1375	988	0	226	57	32	121	130
chr4	1102644	1104099	intergenic15433	470	273	434	279	0	60	9	10	22	28
chr4	1112307	1118337	intergenic15434	1751	1217	1913	1150	0	207	40	45	84	120
chr4	1137983	1139479	intergenic15435	421	323	468	285	0	57	9	11	24	33
chr4	1158804	1161088	intergenic15436	675	459	686	465	0	82	18	14	46	45
chr4	1167707	1172804	intergenic15437	1622	1123	1371	982	0	177	30	34	101	77
chr4	1185752	1225149	intergenic15438	12702	7658	11560	7478	0	1391	235	239	709	658
chr4	1226302	1240122	intergenic15439	4604	2541	4053	2623	0	437	80	97	215	208
chr4	1241276	1245704	intergenic15440	1470	830	1302	827	0	141	21	32	82	62
chr4	1246063	1250875	intergenic15441	1277	943	1488	1105	0	168	40	46	68	95
chr4	1278656	1285076	intergenic15442	1871	1194	2123	1233	0	217	38	42	103	119
chr4	1288668	1299395	intergenic15443	3087	2164	3404	2073	0	400	79	89	191	193
chr4	1300360	1308185	intergenic15444	2311	1492	2506	1517	0	286	44	51	134	147
chr4	1309127	1316831	intergenic15445	2346	1482	2399	1478	0	271	39	54	124	150
chr4	1317811	1330726	intergenic15446	3933	2442	4088	2453	0	426	87	71	191	207
chr4	1348392	1349728	intergenic15447	396	210	518	213	0	13	5	3	5	5
chr4	1353075	1353178	intergenic15448	23	21	39	21	0	5	1	2	0	2
chr4	1359800	1360635	intergenic15449	226	176	248	186	0	42	5	9	17	23
chr4	1362633	1370879	intergenic15450	2542	1655	2536	1514	0	261	60	53	139	117
chr4	1402566	1408546	intergenic15451	1835	1087	1907	1152	0	197	47	40	92	76
chr4	1410597	1412743	intergenic15452	632	427	694	394	0	74	5	11	33	33
chr4	1419068	1421954	intergenic15453	879	545	921	542	0	105	18	16	53	54
chr4	1426081	1435888	intergenic15454	3034	1913	3006	1855	0	303	59	68	163	137
chr4	1439809	1441177	intergenic15455	433	224	488	224	0	10	2	5	4	8
chr4	1442054	1444080	intergenic15456	608	377	680	362	0	35	3	4	20	17
chr4	1446082	1454892	intergenic15457	2816	1674	2507	1814	0	329	58	69	167	154
chr4	1458674	1459715	intergenic15458	317	271	185	269	0	50	10	10	29	22
chr4	1461353	1498236	intergenic15459	11384	6871	11295	7334	0	1156	182	196	556	569
chr4	1506314	1514246	intergenic15460	2234	1592	2507	1600	0	281	47	67	138	141
chr4	1514734	1517453	intergenic15461	802	490	1000	428	0	28	3	5	11	15
chr4	1529903	1539091	intergenic15462	2764	1841	2859	1725	0	379	72	72	178	162
chr4	1553295	1557940	intergenic15463	1468	887	1437	854	0	157	21	27	81	83
chr4	1568566	1571077	intergenic15464	701	520	727	564	0	114	19	19	67	61
chr4	1573152	1573196	intergenic15465	14	8	12	11	0	0	0	0	0	0
chr4	1574841	1597428	intergenic15466	8643	3834	5744	4267	100	479	42	110	234	232
chr4	1607892	1608420	intergenic15467	155	113	144	117	0	27	1	3	6	11
chr4	1611489	1615972	intergenic15468	1481	864	1110	1029	0	172	39	39	77	69
chr4	1617628	1632688	intergenic15469	4662	2809	4758	2832	0	452	83	98	202	227
chr4	1644660	1648914	intergenic15470	1326	816	1263	850	0	126	25	33	50	58
chr4	1651416	1663880	intergenic15471	3801	2395	3835	2434	0	448	82	76	206	213
chr4	1669536	1672928	intergenic15472	1037	648	1015	693	0	105	22	34	52	51
chr4	1679576	1679896	intergenic15473	99	61	92	69	0	13	1	1	4	7
chr4	1684895	1685698	intergenic15474	257	176	233	138	0	31	5	10	17	11
chr4	1686720	1693467	intergenic15475	2094	1208	2172	1274	0	238	47	35	113	128
chr4	1694444	1695496	intergenic15476	274	178	364	237	0	27	5	5	12	18
chr4	1696470	1698066	intergenic15477	474	310	522	291	0	56	10	13	27	25
chr4	1700430	1702569	intergenic15478	642	426	674	398	0	86	10	14	42	44
chr4	1703843	1709419	intergenic15479	1732	1037	1649	1159	0	217	34	35	88	105
chr4	1710444	1712046	intergenic15480	485	325	501	292	0	62	15	9	31	34
chr4	1712893	1716740	intergenic15481	1234	694	1184	736	0	128	27	25	70	68
chr4	1738168	1741427	intergenic15482	1066	596	936	662	0	104	25	16	56	55
chr4	1753918	1757335	intergenic15483	995	740	977	706	0	122	25	33	58	54
chr4	1762481	1762896	intergenic15484	112	78	125	101	0	14	3	3	5	11
chr4	1771241	1776813	intergenic15485	1644	1094	1721	1114	0	214	40	48	103	103
chr4	1786996	1791154	intergenic15486	1206	816	1273	864	0	167	26	28	92	92
chr4	1793816	1800706	intergenic15487	2279	1182	2175	1255	0	155	26	23	79	77
chr4	1801578	1806376	intergenic15488	1413	1003	1354	1029	0	230	43	47	95	95
chr4	1807104	1811332	intergenic15489	1372	771	1297	789	0	40	4	9	19	19
chr4	1822459	1838785	intergenic15490	5260	3002	5002	3063	0	582	102	77	287	289
chr4	1839952	1841271	intergenic15491	451	259	351	259	0	48	7	6	29	25
chr4	1851006	1859409	intergenic15492	2608	1638	2516	1642	0	325	68	63	150	163
chr4	1869392	1872075	intergenic15493	817	545	792	530	0	111	22	27	60	60
chr4	1872794	1875673	intergenic15494	931	548	821	580	0	116	19	22	61	60
chr4	1879381	1879393	intergenic15495	2	4	5	2	0	0	0	0	0	0
chr4	1885706	1887534	intergenic15496	572	332	587	338	0	18	4	4	6	7
chr4	1890720	1893817	intergenic15497	985	586	981	546	0	41	6	8	25	17
chr4	1896192	1897087	intergenic15498	291	177	238	190	0	30	9	6	12	12
chr4	1898864	1899720	intergenic15499	296	134	279	148	0	6	3	3	5	3
chr4	1917827	1918373	intergenic15500	161	113	175	98	0	25	5	8	11	11
chr4	1919119	1921757	intergenic15501	813	432	929	465	0	41	8	8	22	21
chr4	1934000	1939299	intergenic15502	1609	1032	1598	1061	0	155	37	42	80	77
chr4	1945642	1946157	intergenic15503	129	129	137	121	0	12	7	1	4	8
chr4	1950644	1950743	intergenic15504	34	19	31	16	0	3	1	0	1	0
chr4	1955416	1955846	intergenic15505	126	56	190	59	0	2	0	1	2	2
chr4	1962786	1964138	intergenic15506	388	270	417	278	0	62	8	9	30	25
chr4	1973578	1975824	intergenic15507	644	447	670	486	0	83	32	21	45	36
chr4	1979894	1984946	intergenic15508	1503	1117	1367	1066	0	184	28	43	65	83
chr4	2004298	2004310	intergenic15509	1	6	3	3	0	1	0	0	0	0
chr4	2005002	2006232	intergenic15510	363	274	367	227	0	49	6	7	27	22
chr4	2015200	2018833	intergenic15511	1215	595	1137	687	0	31	6	4	18	15
chr4	2028760	2030552	intergenic15512	566	354	517	356	0	71	14	6	35	40
chr4	2031717	2038897	intergenic15513	2202	1392	2234	1353	0	262	50	43	124	129
chr4	2045363	2048666	intergenic15514	1015	625	1116	548	0	35	5	5	20	19
chr4	2064258	2065526	intergenic15515	354	278	393	244	0	41	7	9	17	24
chr4	2116803	2121008	intergenic15516	1274	832	1288	812	0	183	25	34	89	98
chr4	2133652	2135691	intergenic15517	596	404	632	408	0	53	11	13	19	20
chr4	2143351	2155307	intergenic15518	3861	2212	3577	2307	0	440	73	78	214	196
chr4	2156318	2204980	intergenic15519	15135	9261	14510	9757	0	1743	298	319	811	831
chr4	2208619	2215277	intergenic15520	1936	1274	2125	1324	0	196	40	48	88	96
chr4	2216773	2218464	intergenic15521	489	378	553	272	0	38	3	9	17	18
chr4	2226837	2227032	intergenic15522	49	41	52	54	0	13	2	2	5	7
chr4	2230698	2230894	intergenic15523	83	30	48	36	0	1	1	0	1	1
chr4	2235436	2245139	intergenic15524	2726	1944	3206	1828	0	397	70	72	204	203
chr4	2259296	2262187	intergenic15525	986	485	908	513	0	21	3	3	9	12
chr4	2273840	2282841	intergenic15526	2647	1860	2824	1671	0	224	45	74	114	109
chr4	2283410	2291584	intergenic15527	2422	1700	2364	1689	0	329	61	62	160	157
chr4	2313461	2313988	intergenic15528	172	103	143	110	0	20	4	2	12	9
chr4	2315829	2336856	intergenic15529	6409	4025	6553	4041	0	751	132	134	358	360
chr4	2344439	2351975	intergenic15530	2210	1528	2324	1475	0	256	44	51	126	129
chr4	2356888	2359404	intergenic15531	750	517	679	571	0	96	28	22	58	50
chr4	2361143	2363769	intergenic15532	776	504	858	489	0	82	13	17	42	40
chr4	2369518	2375542	intergenic15533	1738	1223	1796	1268	0	231	46	47	96	112
chr4	2384569	2387241	intergenic15534	803	507	903	460	0	46	5	12	22	24
chr4	2402523	2404556	intergenic15535	567	445	573	449	0	111	21	23	51	57
chr4	2416008	2420340	intergenic15536	1218	920	1308	887	0	184	37	46	72	83
chr4	2455725	2458575	intergenic15537	796	610	896	549	0	108	20	26	52	63
chr4	2466112	2490131	intergenic15538	7002	4826	7633	4559	0	454	77	86	207	208
chr4	2492178	2492243	intergenic15539	16	16	19	15	0	3	2	0	1	3
chr4	2494800	2496190	intergenic15540	331	283	450	327	0	71	11	8	36	42
chr4	2500891	2509809	intergenic15541	2679	1699	2918	1623	0	196	32	36	96	100
chr4	2521318	2528381	intergenic15542	2153	1353	2226	1332	0	236	35	32	104	103
chr4	2544250	2557647	intergenic15543	4195	2517	4151	2535	0	439	63	86	223	211
chr4	2558560	2561878	intergenic15544	994	618	1061	646	0	81	16	11	33	45
chr4	2567721	2569164	intergenic15545	387	283	479	295	0	51	4	9	23	23
chr4	2571844	2578164	intergenic15546	1895	1298	1929	1199	0	244	37	41	127	116
chr4	2585667	2587163	intergenic15547	462	333	429	273	0	49	9	8	23	21
chr4	2589166	2592441	intergenic15548	1017	605	1004	650	0	121	18	16	54	63
chr4	2607293	2610281	intergenic15549	909	606	845	629	0	146	27	23	66	66
chr4	2619487	2619819	intergenic15550	101	54	103	75	0	5	1	2	3	3
chr4	2641735	2642838	intergenic15551	313	247	320	224	0	54	6	15	30	23
chr4	2644187	2645105	intergenic15552	306	168	303	142	0	3	0	1	2	1
chr4	2646574	2647269	intergenic15553	202	152	201	141	0	26	3	10	11	11
chr4	2679893	2681698	intergenic15554	520	362	565	359	0	68	10	14	30	30
chr4	2682315	2682320	intergenic15555	4	0	0	2	0	0	0	0	0	0
chr4	2684493	2695372	intergenic15556	3051	2182	3593	2054	0	351	64	73	174	157
chr4	2696772	2710619	intergenic15557	3980	2765	4504	2599	0	465	86	85	226	240
chr4	2712713	2722550	intergenic15558	2855	1847	3189	1947	0	284	58	52	124	137
chr4	2726328	2731145	intergenic15559	1385	969	1546	918	0	194	37	42	83	92
chr4	2736602	2750072	intergenic15560	4254	2532	4203	2482	0	338	67	60	165	171
chr4	2764521	2768551	intergenic15561	1246	792	1180	813	0	188	39	30	88	89
chr4	2772947	2774773	intergenic15562	592	346	566	323	0	57	9	9	32	27
chr4	2794531	2795469	intergenic15563	246	200	299	194	0	39	6	9	18	19
chr4	2819365	2819894	intergenic15564	158	107	156	109	0	26	5	4	16	13
chr4	2824930	2825008	intergenic15565	23	9	20	27	0	1	0	0	0	1
chr4	2832538	2837023	intergenic15566	1386	868	1435	797	0	145	24	29	64	73
chr4	2843368	2845956	intergenic15567	675	608	806	500	0	103	22	22	52	50
chr4	2853726	2854586	intergenic15568	216	194	278	173	0	29	5	5	17	20
chr4	2875940	2876734	intergenic15569	204	166	230	195	0	33	11	3	17	13
chr4	2884650	2887046	intergenic15570	690	495	738	474	0	92	19	18	49	42
chr4	2899046	2906914	intergenic15571	2586	1432	2461	1390	0	144	22	21	74	70
chr4	2909054	2911261	intergenic15572	726	392	678	412	0	81	9	16	37	37
chr4	2922863	2922945	intergenic15573	30	16	25	12	0	3	1	0	0	2
chr4	2933265	2935057	intergenic15574	512	414	496	371	0	65	11	9	23	26
chr4	2936872	2940026	intergenic15575	932	614	994	615	0	99	16	16	44	48
chr4	2941492	2948524	intergenic15576	1904	1736	2292	1101	0	221	62	55	91	111
chr4	2957897	2976261	intergenic15577	5775	3674	5533	3383	0	534	109	116	255	247
chr4	2980404	2983887	intergenic15578	1054	680	1113	637	0	118	27	19	58	48
chr4	2988010	2989058	intergenic15579	313	228	271	237	0	47	12	12	21	28
chr4	3004325	3004730	intergenic15580	107	81	135	83	0	19	1	4	12	9
chr4	3007687	3012198	intergenic15581	1427	874	1356	855	0	157	29	33	75	71
chr4	3021454	3023954	intergenic15582	873	456	704	468	0	90	20	10	50	34
chr4	3024646	3025113	intergenic15583	172	98	108	90	0	19	1	5	12	4
chr4	3029160	3029172	intergenic15584	6	2	3	2	0	0	0	0	0	0
chr4	3044486	3045267	intergenic15585	195	161	256	170	0	35	7	17	11	22
chr4	3057902	3065318	intergenic15586	2115	1500	2340	1462	0	345	73	62	163	185
chr4	3066778	3066815	intergenic15587	9	7	9	13	0	2	0	0	1	2
chr4	3067756	3067872	intergenic15588	33	22	33	29	0	2	1	0	1	0
chr4	3071414	3074421	intergenic15589	828	609	992	579	0	109	13	22	45	61
chr4	3117831	3128184	intergenic15590	3047	2124	3159	2024	0	461	79	80	208	233
chr4	3161627	3164396	intergenic15591	820	551	891	508	0	100	16	20	48	52
chr4	3165108	3165130	intergenic15592	9	4	6	4	0	1	0	0	1	0
chr4	3166326	3166610	intergenic15593	86	54	95	50	0	14	1	3	5	6
chr4	3191287	3193460	intergenic15594	665	451	637	421	0	85	16	13	47	43
chr4	3201995	3202039	intergenic15595	17	8	8	12	0	1	0	0	1	1
chr4	3216068	3226977	intergenic15596	3276	2164	3337	2133	0	369	82	74	161	172
chr4	3227630	3228843	intergenic15597	418	228	344	224	0	54	6	8	23	26
chr4	3257752	3262261	intergenic15598	1429	849	1353	879	0	201	48	46	117	98
chr4	3296753	3298853	intergenic15599	580	421	667	433	0	78	10	17	38	35
chr4	3309955	3311366	intergenic15600	431	292	380	309	0	55	11	15	26	25
chr4	3316889	3326127	intergenic15601	2734	1850	2777	1878	0	374	78	70	193	187
chr4	3335071	3337240	intergenic15602	635	389	741	405	0	41	11	7	21	20
chr4	3338797	3339956	intergenic15603	372	234	364	190	0	5	0	1	1	1
chr4	3351015	3351040	intergenic15604	12	6	7	1	0	0	0	0	0	0
chr4	3355028	3357566	intergenic15605	717	552	801	469	0	106	13	19	54	52
chr4	3367841	3376227	intergenic15606	2462	1742	2496	1687	0	369	56	70	188	187
chr4	3386225	3403274	intergenic15607	6033	3198	4554	3165	100	526	83	124	244	243
chr4	3405284	3412094	intergenic15608	2107	1377	1993	1334	0	254	54	62	124	119
chr4	3414106	3420862	intergenic15609	2075	1368	1980	1334	0	255	49	62	126	120
chr4	3422757	3431618	intergenic15610	2751	1733	2663	1715	0	301	56	60	140	146
chr4	3433609	3436055	intergenic15611	771	487	748	441	0	77	13	17	34	35
chr4	3437232	3440966	intergenic15612	1189	692	1113	741	0	159	30	29	80	67
chr4	3450861	3451508	intergenic15613	190	140	219	99	0	23	2	2	14	11
chr4	3456405	3463938	intergenic15614	2344	1484	2290	1416	0	230	43	40	123	114
chr4	3469008	3473741	intergenic15615	1510	881	1385	958	0	176	42	30	74	81
chr4	3477379	3481928	intergenic15616	1474	862	1286	928	0	156	31	27	76	76
chr4	3489532	3489986	intergenic15617	162	92	121	80	0	13	2	3	7	8
chr4	3517098	3518592	intergenic15618	421	328	473	273	0	55	7	8	28	34
chr4	3520748	3524798	intergenic15619	1160	868	1176	847	0	141	38	33	74	66
chr4	3531529	3534027	intergenic15620	757	485	775	482	0	72	13	13	33	31
chr4	3538261	3548670	intergenic15621	3150	2256	3013	1991	0	365	56	64	151	139
chr4	3561801	3564312	intergenic15622	821	492	718	481	0	98	20	16	48	43
chr4	3567992	3569299	intergenic15623	411	251	379	267	0	64	18	12	32	26
chr4	3574160	3578760	intergenic15624	1381	980	1363	877	0	119	22	20	54	54
chr4	3582780	3594808	intergenic15625	3479	2534	3466	2550	0	488	94	93	230	233
chr4	3596868	3600876	intergenic15626	1251	785	1291	682	0	101	13	12	43	47
chr4	3603114	3603510	intergenic15627	139	74	99	85	0	9	1	2	3	4
chr4	3645159	3647436	intergenic15628	800	362	700	416	0	38	8	5	18	18
chr4	3648651	3667789	intergenic15629	5834	3598	5889	3818	0	727	161	116	334	361
chr4	3675416	3679902	intergenic15630	1420	821	1347	899	0	159	33	26	72	81
chr4	3681290	3682586	intergenic15631	428	235	363	271	0	43	6	6	21	18
chr4	3686682	3687633	intergenic15632	322	153	298	179	0	8	2	1	5	4
chr4	3692167	3712128	intergenic15633	5840	4222	5962	3938	0	686	148	158	349	342
chr4	3713780	3718530	intergenic15634	1436	917	1465	933	0	172	43	40	73	95
chr4	3722729	3727761	intergenic15635	1617	823	1665	928	0	60	11	9	27	31
chr4	3733629	3738015	intergenic15636	1277	929	1415	766	0	137	20	22	75	72
chr4	3742561	3746490	intergenic15637	1182	777	1217	754	0	187	32	36	96	107
chr4	3756333	3757730	intergenic15638	455	249	446	248	0	7	3	2	2	2
chr4	3759007	3759466	intergenic15639	154	87	130	89	0	17	1	0	11	6
chr4	3777597	3890454	intergenic15640	33748	22596	34470	22044	0	4102	739	719	1960	1942
chr4	3891866	4049258	intergenic15641	49842	29915	47263	30373	0	5296	861	862	2551	2552
chr4	4085954	4098982	intergenic15642	3985	2488	4029	2527	0	471	89	82	216	228
chr4	4100112	4102594	intergenic15643	729	487	772	495	0	80	18	13	33	38
chr4	4106930	4114255	intergenic15644	2300	1410	2149	1467	0	269	45	55	122	132
chr4	4116417	4118590	intergenic15645	639	417	662	456	0	84	14	13	45	46
chr4	4124806	4127410	intergenic15646	710	503	883	509	0	90	12	15	40	51
chr4	4133251	4140122	intergenic15647	2091	1731	1858	1192	0	212	34	43	101	87
chr4	4145047	4155686	intergenic15648	3244	2077	3406	1913	0	296	62	58	152	153
chr4	4156627	4162833	intergenic15649	1774	1367	1771	1295	0	220	48	41	108	98
chr4	4166427	4166505	intergenic15650	21	19	24	15	0	5	3	3	3	3
chr4	4176615	4178543	intergenic15651	615	406	530	378	0	32	8	7	15	17
chr4	4180270	4204290	intergenic15652	7271	4789	7104	4857	0	716	131	139	346	353
chr4	4206227	4226838	intergenic15653	6265	4126	6002	4219	0	599	107	114	293	290
chr4	4228067	4251532	intergenic15654	7186	4686	6840	4754	0	691	119	139	344	336
chr4	4256100	4274583	intergenic15655	5589	3920	5073	3902	0	754	135	153	376	362
chr4	4281392	4296099	intergenic15656	4505	2934	4351	2918	0	373	74	74	184	184
chr4	4296566	4326147	intergenic15657	8935	5881	8755	6011	0	921	181	182	426	441
chr4	4327580	4357294	intergenic15658	8653	5963	8502	6597	0	1073	209	213	499	517
chr4	4366184	4370890	intergenic15659	1487	882	1430	908	0	125	21	15	62	63
chr4	4384587	4384632	intergenic15660	14	8	17	7	0	0	0	0	0	0
chr4	4397079	4398957	intergenic15661	550	399	543	387	0	73	12	6	36	40
chr4	4411953	4415031	intergenic15662	937	681	864	597	0	120	23	33	61	44
chr4	4421498	4422635	intergenic15663	345	223	343	227	0	50	8	9	24	28
chr4	4424962	4442391	intergenic15664	5294	3303	5399	3434	0	638	115	105	295	320
chr4	4454999	4457847	intergenic15665	828	579	876	566	0	93	17	13	46	53
chr4	4461302	4467451	intergenic15666	1785	1133	2095	1137	0	165	30	24	78	82
chr4	4503850	4504373	intergenic15667	150	116	154	104	0	23	8	5	11	11
chr4	4509907	4528905	intergenic15668	5779	3747	5769	3704	0	649	119	135	295	283
chr4	4530062	4649676	intergenic15669	36260	23414	36813	23128	0	3913	696	686	1847	1766
chr4	4660584	4662924	intergenic15670	616	505	791	429	0	74	8	8	39	47
chr4	4668184	4668428	intergenic15671	71	54	76	44	0	11	1	2	5	3
chr4	4672395	4674240	intergenic15672	521	440	526	359	0	51	4	10	22	19
chr4	4679273	4680314	intergenic15673	328	199	330	185	0	16	4	5	8	6
chr4	4685090	4687731	intergenic15674	800	472	864	506	0	65	16	8	25	31
chr4	4692046	4699905	intergenic15675	2213	1608	2435	1604	0	312	57	58	147	163
chr4	4704421	4706149	intergenic15676	537	346	569	277	0	32	4	7	17	15
chr4	4712249	4713595	intergenic15677	428	262	391	252	14	60	13	11	30	24
chr4	4719560	4725637	intergenic15678	1860	1137	1870	1211	0	207	51	49	86	103
chr4	4743120	4750426	intergenic15679	2107	1470	2299	1431	0	237	39	50	115	125
chr4	4757052	4757719	intergenic15680	222	129	190	127	0	16	3	3	10	9
chr4	4759374	4759787	intergenic15681	134	71	111	98	0	13	2	4	8	9
chr4	4776206	4778164	intergenic15682	642	385	575	357	0	71	14	16	37	29
chr4	4779216	4783966	intergenic15683	1448	955	1445	903	0	192	42	33	93	92
chr4	4785045	4791522	intergenic15684	1944	1306	2041	1187	0	244	40	43	114	109
chr4	4795459	4796568	intergenic15685	342	206	336	226	0	38	8	7	21	11
chr4	4797596	4803860	intergenic15686	2031	1165	1840	1229	0	228	51	29	114	110
chr4	4804515	4804545	intergenic15687	6	6	9	10	0	2	1	1	1	1
chr4	4807786	4812130	intergenic15688	1257	860	1335	893	0	136	26	24	68	64
chr4	4814840	4818290	intergenic15689	1234	571	990	656	0	82	16	11	48	43
chr4	4831128	4847024	intergenic15690	5326	2827	4792	2952	0	411	72	58	202	203
chr4	4852854	4859367	intergenic15691	2053	1206	2019	1236	0	158	26	28	73	73
chr4	4860607	4869708	intergenic15692	2843	1815	2656	1788	0	300	57	56	148	128
chr4	4874167	4883687	intergenic15693	2733	1836	2979	1873	100	345	67	69	150	171
chr4	4884917	4888229	intergenic15694	1023	652	1019	619	0	70	14	11	34	33
chr4	4894041	4896251	intergenic15695	638	433	749	391	0	71	10	10	35	38
chr4	4899286	4910489	intergenic15696	3340	2231	3342	2291	0	436	91	86	238	223
chr4	4921646	4922743	intergenic15697	331	224	338	205	0	37	6	8	11	21
chr4	4926732	4933283	intergenic15698	2076	1193	1956	1327	0	245	43	41	105	118
chr4	4934362	4938712	intergenic15699	1308	821	1333	889	0	180	32	37	83	88
chr4	4939764	4942739	intergenic15700	841	548	949	638	0	111	26	29	54	59
chr4	4959007	4959420	intergenic15701	111	98	134	71	0	13	4	2	9	8
chr4	4961075	4961752	intergenic15702	194	129	224	131	0	16	3	3	9	10
chr4	4969389	4977031	intergenic15703	2409	1500	2219	1515	0	256	47	39	133	118
chr4	4992796	4998871	intergenic15704	1873	1208	1859	1136	0	204	47	51	101	87
chr4	5004859	5005923	intergenic15705	315	196	344	210	0	49	8	9	20	23
chr4	5006759	5010617	intergenic15706	1210	731	1172	746	0	141	27	29	73	65
chr4	5013678	5015256	intergenic15707	552	271	486	270	0	47	10	11	22	22
chr4	5023544	5025702	intergenic15708	704	427	584	444	0	72	19	12	37	37
chr4	5031468	5031917	intergenic15709	140	72	140	98	0	17	3	1	8	9
chr4	5041094	5058085	intergenic15710	4754	3838	5025	3375	0	772	160	152	400	389
chr4	5094600	5100869	intergenic15711	1836	1252	1951	1231	0	209	38	39	93	93
chr4	5117695	5118979	intergenic15712	341	231	428	285	0	61	17	7	25	28
chr4	5119459	5120027	intergenic15713	165	109	171	124	0	26	9	6	12	15
chr4	5127319	5136856	intergenic15714	3014	1971	2769	1784	0	336	53	79	162	163
chr4	5147294	5156992	intergenic15715	2960	1898	3045	1796	0	351	51	63	166	162
chr4	5162741	5167819	intergenic15716	1633	972	1574	900	0	192	41	40	83	75
chr4	5168526	5174929	intergenic15717	2014	1199	2008	1183	0	231	28	37	120	108
chr4	5177195	5183282	intergenic15718	1755	1103	1982	1248	0	264	75	45	129	141
chr4	5188737	5192299	intergenic15719	1087	694	1042	740	0	127	21	24	55	47
chr4	5193009	5197235	intergenic15720	1210	776	1374	867	0	146	32	23	76	67
chr4	5198596	5208621	intergenic15721	3139	1928	2948	2011	0	367	65	50	162	174
chr4	5221502	5222018	intergenic15722	153	115	152	97	0	34	7	3	10	17
chr4	5226949	5228186	intergenic15723	371	251	401	215	0	45	8	6	22	23
chr4	5233934	5235288	intergenic15724	427	256	411	261	0	48	11	5	25	20
chr4	5245469	5257225	intergenic15725	3413	2403	3552	2389	0	457	87	81	208	216
chr4	5266599	5267658	intergenic15726	362	173	344	181	0	37	8	6	14	19
chr4	5271160	5273952	intergenic15727	826	508	873	586	0	116	21	16	55	63
chr4	5286806	5290745	intergenic15728	1266	764	1145	765	0	142	18	30	77	79
