chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr1	13503939	13504792	Amillepora01205-RA:three_prime_utr	257	161	272	164	0	36	6	7	18	14
chr1	13559880	13559975	Amillepora01211-RA:three_prime_utr	30	13	30	23	0	0	0	0	0	0
chr1	13606417	13606721	Amillepora01213-RA:three_prime_utr	70	62	110	63	0	19	2	3	7	11
chr1	13606769	13608595	Amillepora01214-RA:three_prime_utr	607	327	555	338	0	48	10	12	27	24
chr1	13623599	13623686	Amillepora01216-RA:three_prime_utr	27	12	27	22	0	0	0	0	0	0
chr1	13623285	13623366	Amillepora01216-RA:three_prime_utr	26	20	15	21	0	2	1	0	1	0
chr1	13622380	13622584	Amillepora01216-RA:three_prime_utr	36	51	65	53	0	7	0	1	3	5
chr1	13620611	13620753	Amillepora01216-RA:three_prime_utr	38	28	46	31	0	4	1	0	2	3
chr1	13619474	13619617	Amillepora01216-RA:three_prime_utr	49	32	31	32	0	4	0	0	1	1
chr1	13619078	13619165	Amillepora01216-RA:three_prime_utr	22	18	25	23	0	2	0	0	1	0
chr1	13618712	13618779	Amillepora01216-RA:three_prime_utr	20	10	22	16	0	2	0	0	1	1
chr1	13616470	13617593	Amillepora01216-RA:three_prime_utr	383	182	309	250	0	31	4	5	15	8
chr1	13610262	13610337	Amillepora01215-RA:three_prime_utr	29	12	20	15	0	0	0	0	0	0
chr1	13689851	13690684	Amillepora01226-RA:three_prime_utr	287	154	227	166	0	30	6	4	13	12
chr1	13685606	13685700	Amillepora01224-RA:three_prime_utr	30	20	27	18	0	0	0	0	0	0
chr1	13722395	13722664	Amillepora01227-RA:three_prime_utr	68	67	90	45	0	8	0	3	1	3
chr1	13722742	13723062	Amillepora01227-RA:three_prime_utr	99	73	80	69	0	13	4	3	5	7
chr1	13724272	13724437	Amillepora01227-RA:three_prime_utr	44	41	37	44	0	8	3	1	3	3
chr1	13725477	13725766	Amillepora01227-RA:three_prime_utr	98	56	79	57	0	6	2	0	2	3
chr1	13781345	13782045	Amillepora01230-RA:three_prime_utr	215	148	185	153	0	32	5	4	18	13
chr1	13738927	13739953	Amillepora01228-RA:three_prime_utr	323	170	359	175	0	28	4	2	20	14
chr1	13675250	13675614	Amillepora01221-RA:three_prime_utr	89	79	116	81	0	5	0	0	3	2
chr1	13673613	13673919	Amillepora01221-RA:three_prime_utr	71	63	106	67	0	6	2	1	3	3
chr1	13671096	13671377	Amillepora01221-RA:three_prime_utr	56	62	91	73	0	15	2	0	5	9
chr1	13784529	13784734	Amillepora01231-RA:three_prime_utr	54	39	71	42	0	6	0	2	2	3
chr1	13685778	13686410	Amillepora01225-RA:three_prime_utr	179	114	196	144	0	8	4	2	4	2
chr1	13754631	13755582	Amillepora01229-RA:three_prime_utr	291	185	267	209	0	45	6	8	22	27
chr1	13754367	13754608	Amillepora01229-RA:three_prime_utr	72	62	57	51	0	12	0	2	7	7
chr1	13875700	13876097	Amillepora01244-RA:three_prime_utr	139	58	116	85	0	2	0	0	0	1
chr1	13789971	13790507	Amillepora01232-RA:three_prime_utr	178	113	143	103	0	20	4	7	11	9
chr1	13807854	13808743	Amillepora01235-RA:three_prime_utr	273	151	264	202	0	35	4	6	19	18
chr1	13978302	13979005	Amillepora01255-RA:three_prime_utr	206	151	228	119	0	30	6	4	17	15
chr1	13873578	13875723	Amillepora01243-RA:three_prime_utr	676	394	729	347	0	15	4	3	4	5
chr1	13831264	13831330	Amillepora01237-RA:three_prime_utr	22	12	23	10	0	2	1	0	1	1
chr1	13839520	13839686	Amillepora01240-RA:three_prime_utr	55	26	55	31	0	2	0	0	2	1
chr1	13840113	13840688	Amillepora01240-RA:three_prime_utr	166	106	206	98	0	5	0	1	3	0
chr1	13943876	13944588	Amillepora01253-RA:three_prime_utr	215	150	228	120	0	26	3	5	9	11
chr1	13916525	13917811	Amillepora01246-RA:three_prime_utr	394	257	375	261	0	50	8	9	24	28
chr1	13863767	13864179	Amillepora01242-RA:three_prime_utr	106	104	126	77	0	22	3	6	9	9
chr1	13889280	13889400	Amillepora01245-RA:three_prime_utr	49	14	37	21	0	1	0	0	0	0
chr1	14040341	14040960	Amillepora01266-RA:three_prime_utr	168	92	247	113	0	20	5	4	6	12
chr1	13979530	13981005	Amillepora01257-RA:three_prime_utr	492	252	468	264	0	22	3	3	10	9
chr1	13993984	13994392	Amillepora01259-RA:three_prime_utr	110	95	122	82	0	19	3	4	8	7
chr1	14008773	14009646	Amillepora01263-RA:three_prime_utr	308	121	273	172	0	7	2	0	3	4
chr1	14041590	14041833	Amillepora01267-RA:three_prime_utr	74	54	71	45	0	13	1	5	9	6
chr1	14138926	14139099	Amillepora01268-RA:three_prime_utr	51	29	68	26	0	3	1	2	1	1
chr1	14150604	14151410	Amillepora01272-RA:three_prime_utr	228	150	253	176	0	31	5	5	10	19
chr1	14141939	14142808	Amillepora01271-RA:three_prime_utr	286	166	254	164	0	22	3	6	10	15
chr1	14222312	14222854	Amillepora01277-RA:three_prime_utr	173	97	200	73	0	1	0	0	0	1
chr1	14202064	14204273	Amillepora01274-RA:three_prime_utr	627	425	751	407	0	65	11	8	41	31
chr1	14243342	14243441	Amillepora01279-RA:three_prime_utr	35	16	32	17	0	2	2	0	0	2
chr1	14244819	14244915	Amillepora01280-RA:three_prime_utr	35	11	34	17	0	1	1	0	0	0
chr1	14223685	14224439	Amillepora01278-RA:three_prime_utr	260	120	235	140	0	2	0	1	2	2
chr1	14210911	14211221	Amillepora01275-RA:three_prime_utr	83	61	100	67	0	9	1	1	3	3
chr1	14314429	14314525	Amillepora01286-RA:three_prime_utr	32	20	34	11	0	1	0	1	0	0
chr1	14330782	14331520	Amillepora01288-RA:three_prime_utr	228	142	253	116	0	4	1	0	2	2
chr1	14388265	14388439	Amillepora01295-RA:three_prime_utr	58	33	47	37	0	8	3	0	4	3
chr1	14347248	14347558	Amillepora01290-RA:three_prime_utr	99	67	85	60	0	9	1	1	3	3
chr1	14381751	14382323	Amillepora01294-RA:three_prime_utr	167	103	190	113	0	22	4	5	13	15
chr1	14332348	14332886	Amillepora01289-RA:three_prime_utr	198	74	167	100	0	2	0	0	2	1
chr1	14287432	14287955	Amillepora01283-RA:three_prime_utr	155	104	159	106	0	20	3	1	8	9
chr1	14350727	14352928	Amillepora01292-RA:three_prime_utr	748	406	624	424	0	65	9	10	31	41
chr1	14315539	14315634	Amillepora01287-RA:three_prime_utr	31	14	36	15	0	1	0	1	1	0
chr1	14392908	14393525	Amillepora01297-RA:three_prime_utr	165	131	200	122	0	19	3	7	8	10
chr1	14421844	14422561	Amillepora01302-RA:three_prime_utr	261	148	187	122	0	19	1	3	13	7
chr1	14483576	14483791	Amillepora01306-RA:three_prime_utr	72	32	77	35	0	2	0	1	2	2
chr1	14512236	14512404	Amillepora01310-RA:three_prime_utr	54	36	53	26	0	10	1	0	4	5
chr1	14521537	14522845	Amillepora01312-RA:three_prime_utr	395	293	266	355	0	27	5	10	15	6
chr1	14523776	14523841	Amillepora01312-RA:three_prime_utr	23	14	16	13	0	1	0	0	0	1
chr1	14525164	14525334	Amillepora01312-RA:three_prime_utr	57	44	47	23	0	6	1	1	3	3
chr1	14525644	14525741	Amillepora01312-RA:three_prime_utr	30	19	26	23	0	1	0	0	0	0
chr1	14526493	14526622	Amillepora01312-RA:three_prime_utr	36	29	34	31	0	7	3	1	2	4
chr1	14527503	14527609	Amillepora01312-RA:three_prime_utr	29	22	35	21	0	6	2	1	4	3
chr1	14528094	14528189	Amillepora01312-RA:three_prime_utr	26	27	21	22	0	2	0	1	1	0
chr1	14528788	14528950	Amillepora01312-RA:three_prime_utr	50	38	43	32	0	6	1	1	4	2
chr1	14529526	14529606	Amillepora01312-RA:three_prime_utr	11	18	32	20	0	4	0	0	0	3
chr1	14531020	14531519	Amillepora01312-RA:three_prime_utr	147	121	113	119	0	29	7	8	16	12
chr1	14531858	14533757	Amillepora01312-RA:three_prime_utr	521	409	604	366	0	74	18	16	36	41
chr1	14451234	14451291	Amillepora01304-RA:three_prime_utr	23	10	14	11	0	0	0	0	0	0
chr1	14451892	14452038	Amillepora01304-RA:three_prime_utr	51	44	34	18	0	4	1	1	3	1
chr1	14452144	14452386	Amillepora01304-RA:three_prime_utr	96	30	72	45	0	1	0	0	0	0
chr1	14581502	14581502	Amillepora01316-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0
chr1	14581657	14582557	Amillepora01316-RA:three_prime_utr	262	170	309	160	0	30	8	4	17	12
chr1	14552952	14553099	Amillepora01314-RA:three_prime_utr	63	28	42	15	0	5	0	0	3	0
chr1	14555218	14555690	Amillepora01315-RA:three_prime_utr	128	88	152	105	0	19	1	4	10	8
chr1	14453232	14453275	Amillepora01305-RA:three_prime_utr	11	4	18	11	0	0	0	0	0	0
chr1	14435815	14436564	Amillepora01303-RA:three_prime_utr	212	153	253	132	0	3	0	0	2	1
chr1	14618033	14618089	Amillepora01319-RA:three_prime_utr	24	9	13	11	0	1	0	1	0	0
chr1	14653808	14654486	Amillepora01323-RA:three_prime_utr	204	124	209	142	0	11	3	1	4	1
chr1	14662344	14663379	Amillepora01324-RA:three_prime_utr	300	203	300	233	0	57	12	12	26	28
chr1	14743797	14744240	Amillepora01329-RA:three_prime_utr	114	71	170	89	0	12	1	1	5	4
chr1	14716783	14716896	Amillepora01328-RA:three_prime_utr	30	19	46	19	0	2	1	0	0	0
chr1	14812032	14812128	Amillepora01334-RA:three_prime_utr	32	9	36	20	0	2	1	0	1	1
chr1	14821831	14822233	Amillepora01336-RA:three_prime_utr	128	81	127	67	0	6	2	0	5	4
chr1	14794162	14794219	Amillepora01332-RA:three_prime_utr	11	18	20	9	0	1	0	0	0	1
chr1	14877108	14878981	Amillepora01338-RA:three_prime_utr	580	372	610	312	0	30	9	4	14	11
chr1	14795803	14795898	Amillepora01333-RA:three_prime_utr	28	18	31	19	0	2	0	2	0	1
chr1	14831978	14832424	Amillepora01337-RA:three_prime_utr	127	64	152	104	0	14	5	1	6	9
chr1	14921726	14922254	Amillepora01344-RA:three_prime_utr	172	129	124	104	0	18	3	6	6	6
chr1	14922629	14922802	Amillepora01344-RA:three_prime_utr	55	51	34	34	0	8	0	4	4	2
chr1	14923568	14923856	Amillepora01344-RA:three_prime_utr	112	63	63	51	0	12	1	0	6	5
chr1	14924308	14924618	Amillepora01344-RA:three_prime_utr	93	88	69	61	0	12	5	3	7	5
chr1	14925217	14925327	Amillepora01344-RA:three_prime_utr	40	27	27	17	0	6	0	3	3	3
chr1	14926221	14926337	Amillepora01344-RA:three_prime_utr	32	37	33	15	0	2	0	0	1	1
chr1	14927427	14927544	Amillepora01344-RA:three_prime_utr	32	30	33	23	0	4	1	2	2	0
chr1	14927838	14929668	Amillepora01344-RA:three_prime_utr	611	369	526	325	0	60	6	12	29	23
chr1	14909927	14910138	Amillepora01343-RA:three_prime_utr	56	49	65	42	0	2	0	0	2	1
chr1	15010012	15010177	Amillepora01352-RA:three_prime_utr	46	23	58	39	0	4	1	0	1	3
chr1	15009194	15009841	Amillepora01352-RA:three_prime_utr	206	125	173	144	0	22	7	4	10	7
chr1	15008471	15008841	Amillepora01352-RA:three_prime_utr	103	60	123	85	0	13	3	1	9	8
chr1	15156681	15157033	Amillepora01367-RA:three_prime_utr	127	64	109	53	0	5	0	1	5	3
chr1	15158551	15158667	Amillepora01367-RA:three_prime_utr	32	25	39	21	0	2	0	0	1	1
chr1	15162516	15162576	Amillepora01367-RA:three_prime_utr	18	13	20	10	0	0	0	0	0	0
chr1	15164178	15164240	Amillepora01367-RA:three_prime_utr	17	19	14	13	0	1	1	0	1	0
chr1	15165168	15165231	Amillepora01367-RA:three_prime_utr	17	14	16	17	0	0	0	0	0	0
chr1	15167224	15167254	Amillepora01367-RA:three_prime_utr	4	8	11	8	0	2	1	0	1	2
chr1	15167600	15167739	Amillepora01367-RA:three_prime_utr	32	30	50	28	0	6	1	0	0	3
chr1	15168050	15168150	Amillepora01367-RA:three_prime_utr	18	24	38	21	0	3	1	0	1	1
chr1	15168441	15168568	Amillepora01367-RA:three_prime_utr	24	31	45	28	0	4	1	1	1	1
chr1	15168901	15169027	Amillepora01367-RA:three_prime_utr	34	31	27	35	0	4	4	2	1	0
chr1	15169405	15169491	Amillepora01367-RA:three_prime_utr	27	19	26	15	0	4	0	0	2	2
chr1	15170022	15170484	Amillepora01367-RA:three_prime_utr	147	98	125	93	0	19	2	2	9	8
chr1	15170663	15170730	Amillepora01367-RA:three_prime_utr	22	14	19	13	0	2	0	0	2	0
chr1	15171121	15171283	Amillepora01367-RA:three_prime_utr	22	41	65	35	0	5	1	2	2	3
chr1	15172371	15172663	Amillepora01367-RA:three_prime_utr	99	57	89	48	0	12	2	3	7	5
chr1	15100282	15100905	Amillepora01363-RA:three_prime_utr	210	109	201	104	0	18	2	3	6	10
chr1	15138430	15138695	Amillepora01366-RA:three_prime_utr	80	49	87	50	0	6	0	1	3	2
chr1	15172844	15173121	Amillepora01368-RA:three_prime_utr	85	53	86	54	0	13	2	1	4	7
chr1	15077576	15077847	Amillepora01362-RA:three_prime_utr	82	72	65	53	0	12	3	2	6	2
chr1	15077404	15077486	Amillepora01362-RA:three_prime_utr	17	16	32	18	0	2	1	0	0	1
chr1	15076422	15076586	Amillepora01362-RA:three_prime_utr	44	38	44	39	0	9	2	0	4	5
chr1	15075943	15075995	Amillepora01362-RA:three_prime_utr	16	10	21	6	0	0	0	0	0	0
chr1	15218053	15218364	Amillepora01370-RA:three_prime_utr	110	47	112	43	0	0	0	0	0	0
chr1	15208290	15208297	Amillepora01369-RA:three_prime_utr	2	0	5	1	0	0	0	0	0	0
chr1	15207575	15208119	Amillepora01369-RA:three_prime_utr	177	113	159	96	0	14	3	2	10	7
chr1	15219417	15220670	Amillepora01371-RA:three_prime_utr	404	239	381	230	0	36	4	8	16	17
chr1	15383660	15384456	Amillepora01381-RA:three_prime_utr	252	148	266	131	0	27	3	5	14	8
chr1	15361819	15362203	Amillepora01378-RA:three_prime_utr	104	79	127	75	0	11	4	1	4	8
chr1	15294414	15294627	Amillepora01374-RA:three_prime_utr	59	37	66	52	0	10	3	0	5	2
chr1	15238234	15238375	Amillepora01372-RA:three_prime_utr	37	33	40	32	0	6	1	1	2	2
chr1	15237850	15238032	Amillepora01372-RA:three_prime_utr	45	41	50	47	0	6	1	2	2	3
chr1	15237074	15237256	Amillepora01372-RA:three_prime_utr	48	41	59	35	0	4	1	1	2	1
chr1	15236248	15236405	Amillepora01372-RA:three_prime_utr	45	38	38	37	0	8	3	1	4	2
chr1	15235786	15235926	Amillepora01372-RA:three_prime_utr	37	25	44	35	0	1	0	0	1	1
chr1	15234816	15234978	Amillepora01372-RA:three_prime_utr	41	30	51	41	0	6	3	1	5	3
chr1	15233374	15234182	Amillepora01372-RA:three_prime_utr	227	175	224	183	0	34	6	5	17	17
chr1	15392392	15393449	Amillepora01382-RA:three_prime_utr	327	190	343	198	0	31	6	9	15	14
chr1	15417822	15418589	Amillepora01383-RA:three_prime_utr	293	145	211	119	0	20	3	1	9	11
chr1	15467181	15467664	Amillepora01388-RA:three_prime_utr	146	97	146	95	0	18	5	5	8	8
chr1	15459691	15461083	Amillepora01387-RA:three_prime_utr	425	270	432	266	0	47	6	7	21	20
chr1	15444607	15445389	Amillepora01385-RA:three_prime_utr	245	169	230	139	0	29	2	6	13	8
chr1	15425565	15426178	Amillepora01384-RA:three_prime_utr	173	114	166	161	0	23	6	5	8	12
chr1	15588660	15589351	Amillepora01397-RA:three_prime_utr	211	108	253	120	0	18	6	5	5	8
chr1	15498932	15499027	Amillepora01390-RA:three_prime_utr	17	22	31	26	0	5	1	3	1	4
chr1	15499711	15500044	Amillepora01391-RA:three_prime_utr	106	63	93	72	0	14	0	3	9	6
chr1	15602238	15603408	Amillepora01399-RA:three_prime_utr	411	213	336	211	0	36	7	10	17	18
chr1	15643830	15644372	Amillepora01403-RA:three_prime_utr	181	99	162	101	0	24	5	1	7	7
chr1	15629149	15629821	Amillepora01401-RA:three_prime_utr	199	169	167	138	0	24	4	5	12	12
chr1	15630099	15630959	Amillepora01401-RA:three_prime_utr	257	182	281	141	0	22	3	4	9	9
chr1	15668906	15669131	Amillepora01406-RA:three_prime_utr	83	24	77	42	0	3	0	0	1	2
chr1	15711065	15711316	Amillepora01409-RA:three_prime_utr	79	52	75	46	0	6	2	1	3	3
chr1	15763218	15763953	Amillepora01415-RA:three_prime_utr	264	106	262	104	0	2	0	0	1	1
chr1	15745953	15745985	Amillepora01414-RA:three_prime_utr	6	4	12	11	0	0	0	0	0	0
chr1	15745052	15745453	Amillepora01414-RA:three_prime_utr	124	69	125	84	0	6	0	2	3	3
chr1	15692426	15693130	Amillepora01408-RA:three_prime_utr	208	153	195	149	0	20	8	6	6	9
chr1	15691979	15692113	Amillepora01408-RA:three_prime_utr	40	22	46	27	0	2	0	1	0	1
chr1	15690987	15691182	Amillepora01408-RA:three_prime_utr	47	43	63	43	0	7	0	2	6	4
chr1	15690284	15690362	Amillepora01408-RA:three_prime_utr	15	20	22	22	0	5	0	0	1	3
chr1	15688845	15689732	Amillepora01408-RA:three_prime_utr	255	201	253	179	0	42	10	12	26	23
chr1	15688106	15688181	Amillepora01408-RA:three_prime_utr	25	11	28	12	0	1	0	1	1	1
chr1	15686570	15687303	Amillepora01408-RA:three_prime_utr	212	127	241	154	0	25	4	4	13	15
chr1	15866312	15867172	Amillepora01421-RA:three_prime_utr	292	127	308	134	0	9	2	1	3	5
chr1	15884297	15884329	Amillepora01422-RA:three_prime_utr	12	12	5	4	0	1	0	1	1	0
chr1	15884836	15885237	Amillepora01422-RA:three_prime_utr	124	85	125	68	0	4	1	0	2	2
chr1	15829999	15831178	Amillepora01420-RA:three_prime_utr	367	251	326	236	0	49	8	10	24	17
chr1	15812251	15813462	Amillepora01418-RA:three_prime_utr	414	218	330	250	0	40	7	6	22	18
chr1	15917001	15917252	Amillepora01426-RA:three_prime_utr	75	46	80	51	0	5	0	1	2	2
chr1	15941272	15941409	Amillepora01428-RA:three_prime_utr	36	21	49	32	0	4	2	1	2	4
chr1	15928976	15929059	Amillepora01427-RA:three_prime_utr	24	8	21	31	0	3	1	0	1	1
chr1	15968567	15968752	Amillepora01429-RA:three_prime_utr	67	37	50	32	0	4	1	3	0	2
chr1	16020490	16020792	Amillepora01431-RA:three_prime_utr	109	38	112	44	0	1	1	0	0	1
chr1	16020815	16021164	Amillepora01431-RA:three_prime_utr	116	60	133	41	0	2	0	0	0	0
chr1	16099864	16101636	Amillepora01436-RA:three_prime_utr	531	346	604	292	0	61	7	15	35	28
chr1	16128238	16129169	Amillepora01440-RA:three_prime_utr	347	166	275	144	0	6	1	0	5	4
chr1	16106243	16107353	Amillepora01437-RA:three_prime_utr	380	189	310	232	0	37	7	4	18	15
chr1	16142820	16143648	Amillepora01444-RA:three_prime_utr	262	145	302	120	0	6	1	1	5	4
chr1	16197761	16198182	Amillepora01446-RA:three_prime_utr	135	74	140	73	0	10	0	1	3	4
chr1	16134813	16134954	Amillepora01442-RA:three_prime_utr	35	22	57	28	0	0	0	0	0	0
chr1	16134993	16135015	Amillepora01442-RA:three_prime_utr	8	2	3	10	0	0	0	0	0	0
chr1	16280859	16281790	Amillepora01454-RA:three_prime_utr	276	145	346	165	0	5	0	1	3	4
chr1	16275052	16275214	Amillepora01453-RA:three_prime_utr	60	39	42	22	0	1	0	1	0	0
chr1	16266210	16267035	Amillepora01450-RA:three_prime_utr	303	120	261	142	0	6	1	2	3	4
chr1	16307389	16309159	Amillepora01458-RA:three_prime_utr	605	290	532	344	0	60	14	7	28	34
chr1	16210893	16211307	Amillepora01447-RA:three_prime_utr	137	72	133	73	0	11	1	1	5	4
chr1	16461195	16461333	Amillepora01466-RA:three_prime_utr	49	32	37	21	0	4	1	2	3	2
chr1	16434428	16434613	Amillepora01465-RA:three_prime_utr	52	30	68	36	0	3	2	0	1	0
chr1	16387751	16388462	Amillepora01462-RA:three_prime_utr	266	93	246	107	0	5	0	3	2	1
chr1	16395094	16396577	Amillepora01463-RA:three_prime_utr	493	302	396	293	0	53	9	9	22	19
chr1	16500247	16500747	Amillepora01468-RA:three_prime_utr	154	124	116	107	0	17	4	1	9	8
chr1	16501747	16501842	Amillepora01468-RA:three_prime_utr	42	24	13	17	0	2	0	1	1	2
chr1	16503052	16503147	Amillepora01468-RA:three_prime_utr	38	19	14	25	0	0	0	0	0	0
chr1	16503492	16503548	Amillepora01468-RA:three_prime_utr	27	15	10	5	0	0	0	0	0	0
chr1	16503626	16503721	Amillepora01468-RA:three_prime_utr	45	19	14	18	0	2	0	0	2	0
chr1	16503818	16503907	Amillepora01468-RA:three_prime_utr	35	24	15	16	0	5	0	1	4	0
chr1	16504572	16504637	Amillepora01468-RA:three_prime_utr	28	14	19	5	0	1	0	0	1	1
chr1	16505202	16505285	Amillepora01468-RA:three_prime_utr	25	15	23	21	0	4	1	0	1	2
chr1	16505608	16505645	Amillepora01468-RA:three_prime_utr	12	8	11	7	0	2	0	0	0	1
chr1	16506263	16506335	Amillepora01468-RA:three_prime_utr	29	17	16	11	0	1	0	1	1	1
chr1	16506776	16506842	Amillepora01468-RA:three_prime_utr	29	15	11	12	0	3	0	1	2	2
chr1	16507745	16507809	Amillepora01468-RA:three_prime_utr	16	15	21	13	0	4	1	0	3	1
chr1	16508203	16508262	Amillepora01468-RA:three_prime_utr	28	12	11	9	0	2	1	0	1	1
chr1	16508553	16508612	Amillepora01468-RA:three_prime_utr	26	10	15	9	0	2	0	0	1	1
chr1	16508770	16508882	Amillepora01468-RA:three_prime_utr	37	32	21	23	0	4	0	0	2	4
chr1	16510071	16510119	Amillepora01468-RA:three_prime_utr	20	8	15	6	0	0	0	0	0	0
chr1	16510948	16511668	Amillepora01468-RA:three_prime_utr	231	134	243	113	0	25	4	1	13	13
chr1	16519969	16520917	Amillepora01469-RA:three_prime_utr	312	152	307	178	0	15	1	2	9	7
chr1	16654613	16654923	Amillepora01480-RA:three_prime_utr	92	73	100	46	0	1	0	1	0	0
chr1	16611407	16613165	Amillepora01474-RA:three_prime_utr	538	309	629	283	0	19	1	2	9	9
chr1	16633594	16633742	Amillepora01478-RA:three_prime_utr	40	35	53	21	0	1	0	0	1	1
chr1	16685379	16685448	Amillepora01481-RA:three_prime_utr	21	17	17	15	0	3	0	1	1	2
chr1	16685758	16686019	Amillepora01481-RA:three_prime_utr	73	59	75	55	0	6	0	0	4	3
chr1	16686312	16686545	Amillepora01481-RA:three_prime_utr	70	53	66	45	0	3	1	0	0	2
chr1	16688099	16688207	Amillepora01481-RA:three_prime_utr	27	24	33	25	0	1	1	0	0	1
chr1	16689384	16689559	Amillepora01481-RA:three_prime_utr	51	34	47	44	0	1	0	0	0	0
chr1	16689649	16689720	Amillepora01481-RA:three_prime_utr	19	11	26	16	0	1	0	0	0	1
chr1	16690394	16690531	Amillepora01481-RA:three_prime_utr	36	34	39	29	0	6	1	3	1	3
chr1	16691658	16691808	Amillepora01481-RA:three_prime_utr	41	35	41	34	0	3	1	0	1	2
chr1	16692657	16692764	Amillepora01481-RA:three_prime_utr	30	25	30	23	0	2	1	0	2	1
chr1	16693023	16693106	Amillepora01481-RA:three_prime_utr	20	20	26	18	0	0	0	0	0	0
chr1	16693576	16693689	Amillepora01481-RA:three_prime_utr	37	20	29	28	0	0	0	0	0	0
chr1	16695955	16696057	Amillepora01481-RA:three_prime_utr	39	25	21	18	0	1	0	0	1	1
chr1	16696390	16696471	Amillepora01481-RA:three_prime_utr	26	18	20	18	0	1	0	0	0	0
chr1	16696708	16698171	Amillepora01481-RA:three_prime_utr	497	270	473	224	0	10	0	1	5	5
chr1	16769428	16769949	Amillepora01487-RA:three_prime_utr	173	94	142	113	0	17	3	2	5	9
chr1	16718555	16718894	Amillepora01483-RA:three_prime_utr	111	70	119	40	0	6	0	2	3	4
chr1	16719014	16719660	Amillepora01483-RA:three_prime_utr	189	138	211	109	0	17	0	3	12	9
chr1	16698728	16699422	Amillepora01482-RA:three_prime_utr	217	138	229	111	0	10	1	3	6	4
chr1	16847946	16848568	Amillepora01492-RA:three_prime_utr	201	108	227	87	0	12	0	1	5	5
chr1	16905316	16907052	Amillepora01503-RA:three_prime_utr	557	353	526	301	0	47	4	5	26	25
chr1	16879111	16879395	Amillepora01495-RA:three_prime_utr	95	43	104	43	0	1	0	0	1	0
chr1	16966414	16966831	Amillepora01505-RA:three_prime_utr	108	87	132	91	0	18	6	2	5	7
chr1	16967055	16967791	Amillepora01506-RA:three_prime_utr	233	136	206	162	0	30	1	5	13	17
chr1	16880158	16880703	Amillepora01496-RA:three_prime_utr	197	73	193	83	0	2	0	0	1	1
chr1	16988573	16989615	Amillepora01507-RA:three_prime_utr	317	166	394	166	0	14	2	1	7	7
chr1	17076850	17077461	Amillepora01516-RA:three_prime_utr	132	134	200	146	0	5	1	1	1	2
chr1	17059217	17059782	Amillepora01515-RA:three_prime_utr	203	84	167	112	0	14	3	0	7	5
chr1	17035031	17036073	Amillepora01512-RA:three_prime_utr	395	165	318	165	0	13	1	2	7	6
chr1	17172973	17173518	Amillepora01519-RA:three_prime_utr	193	83	197	73	0	2	0	0	1	1
chr1	17145572	17147309	Amillepora01518-RA:three_prime_utr	528	302	557	351	0	47	5	4	25	26
chr1	17174281	17174565	Amillepora01526-RA:three_prime_utr	104	44	95	42	0	2	0	0	0	1
chr1	17560528	17560729	Amillepora01547-RA:three_prime_utr	60	39	68	35	0	9	2	1	4	2
chr1	17510530	17510708	Amillepora01544-RA:three_prime_utr	51	33	53	42	0	5	0	1	4	3
chr1	17509572	17510397	Amillepora01544-RA:three_prime_utr	249	170	215	192	0	36	8	5	14	19
chr1	17586403	17586511	Amillepora01548-RA:three_prime_utr	22	34	23	30	0	7	0	1	5	4
chr1	17642256	17642352	Amillepora01550-RA:three_prime_utr	26	15	41	15	0	1	1	0	0	1
chr1	17758773	17759326	Amillepora01563-RA:three_prime_utr	194	122	155	83	0	10	1	2	7	6
chr1	17779360	17779546	Amillepora01566-RA:three_prime_utr	50	30	57	50	0	9	1	2	5	8
chr1	17872421	17872837	Amillepora01574-RA:three_prime_utr	131	75	140	71	0	11	3	1	4	5
chr1	17863834	17865834	Amillepora01573-RA:three_prime_utr	534	440	665	362	0	81	20	18	32	25
chr1	17956692	17957766	Amillepora01580-RA:three_prime_utr	331	212	326	206	0	23	7	2	14	9
chr1	17945486	17945759	Amillepora01579-RA:three_prime_utr	97	51	82	44	0	8	0	2	4	4
chr1	17923804	17924042	Amillepora01577-RA:three_prime_utr	92	42	64	41	0	7	1	2	4	3
chr1	17903761	17904645	Amillepora01576-RA:three_prime_utr	272	153	291	169	0	15	2	3	5	9
chr1	18049288	18050391	Amillepora01592-RA:three_prime_utr	355	207	372	170	0	8	1	3	3	6
chr1	18023337	18023385	Amillepora01590-RA:three_prime_utr	19	6	14	10	0	1	0	1	0	1
chr1	18084603	18085151	Amillepora01595-RA:three_prime_utr	183	80	179	107	0	18	3	4	9	10
chr1	18069636	18069765	Amillepora01594-RA:three_prime_utr	43	26	32	29	0	2	0	0	1	1
chr1	18098003	18099213	Amillepora01596-RA:three_prime_utr	402	219	336	254	0	51	5	10	27	27
chr1	18162862	18163359	Amillepora01600-RA:three_prime_utr	142	102	144	110	0	25	4	3	10	12
chr1	18120697	18120860	Amillepora01597-RA:three_prime_utr	40	30	57	37	0	3	1	1	2	2
chr1	18211270	18212384	Amillepora01602-RA:three_prime_utr	405	185	319	206	0	31	1	2	17	17
chr1	18366807	18367174	Amillepora01610-RA:three_prime_utr	108	73	125	62	0	7	0	0	4	2
chr1	18367254	18367327	Amillepora01610-RA:three_prime_utr	30	13	14	17	0	3	0	0	2	2
