chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr3	16953473	16953662	SINE_1744	37	49	60	44	0	5	2	1	2	2
chr3	17039785	17039847	SINE_1745	22	12	21	8	0	0	0	0	0	0
chr3	17039785	17039847	SINE_1746	22	12	21	8	0	0	0	0	0	0
chr3	17135900	17136232	SINE_1747	98	80	77	78	0	4	1	1	2	0
chr3	17135900	17136232	SINE_1748	98	80	77	78	0	4	1	1	2	0
chr3	17151263	17151445	SINE_1749	31	48	64	40	0	0	0	0	0	0
chr3	17151263	17151445	SINE_1750	31	48	64	40	0	0	0	0	0	0
chr3	18025801	18025966	SINE_1751	56	36	38	36	0	6	3	3	4	3
chr3	18025801	18025966	SINE_1752	56	36	38	36	0	6	3	3	4	3
chr3	18596867	18596911	SINE_1753	13	6	16	10	0	1	0	0	0	0
chr3	18596867	18596911	SINE_1754	13	6	16	10	0	1	0	0	0	0
chr3	18785024	18785156	SINE_1755	38	31	31	33	0	5	0	1	2	2
chr3	18785024	18785156	SINE_1756	38	31	31	33	0	5	0	1	2	2
chr3	18857664	18857907	SINE_1757	48	67	66	63	0	13	7	4	8	7
chr3	18857664	18857907	SINE_1758	48	67	66	63	0	13	7	4	8	7
chr3	18865082	18865282	SINE_1759	45	47	57	52	0	10	1	3	3	6
chr3	18865082	18865282	SINE_1760	45	47	57	52	0	10	1	3	3	6
chr3	18915414	18915575	SINE_1761	53	37	32	40	0	8	2	3	3	3
chr3	18915414	18915575	SINE_1762	53	37	32	40	0	8	2	3	3	3
chr3	19013523	19013775	SINE_1763	79	55	52	67	0	9	2	3	7	5
chr3	19013523	19013775	SINE_1764	79	55	52	67	0	9	2	3	7	5
chr3	19354831	19354901	SINE_1765	21	13	25	12	0	2	0	0	2	1
chr3	19354831	19354901	SINE_1766	21	13	25	12	0	2	0	0	2	1
chr3	19389935	19390017	SINE_1767	19	21	16	27	0	8	0	3	3	5
chr3	19389935	19390017	SINE_1768	19	21	16	27	0	8	0	3	3	5
chr3	19399094	19399175	SINE_1769	15	27	21	19	0	6	3	0	3	2
chr3	19399094	19399175	SINE_1770	15	27	21	19	0	6	3	0	3	2
chr4	249576	249712	SINE_1771	30	36	42	29	0	5	1	3	3	2
chr4	249576	249712	SINE_1772	30	36	42	29	0	5	1	3	3	2
chr4	346660	346768	SINE_1773	40	22	30	17	0	4	1	0	4	0
chr4	346660	346768	SINE_1774	40	22	30	17	0	4	1	0	4	0
chr4	431756	431937	SINE_1775	69	28	53	32	0	1	1	0	0	0
chr4	431756	431937	SINE_1776	69	28	53	32	0	1	1	0	0	0
chr4	763154	763196	SINE_1777	11	7	13	12	0	0	0	0	0	0
chr4	763154	763196	SINE_1778	11	7	13	12	0	0	0	0	0	0
chr4	789745	789999	SINE_1779	44	68	90	53	0	8	4	2	2	5
chr4	789745	789999	SINE_1780	44	68	90	53	0	8	4	2	2	5
chr4	806825	806922	SINE_1781	16	34	28	20	0	4	3	2	4	2
chr4	806825	806922	SINE_1782	16	34	28	20	0	4	3	2	4	2
chr4	807120	807239	SINE_1783	16	24	43	37	0	8	2	1	1	7
chr4	807120	807239	SINE_1784	16	24	43	37	0	8	2	1	1	7
chr4	810596	810832	SINE_1785	73	52	42	70	0	11	4	4	6	7
chr4	810596	810832	SINE_1786	73	52	42	70	0	11	4	4	6	7
chr4	1111092	1111334	SINE_1787	70	60	45	68	0	11	4	4	7	6
chr4	1111092	1111334	SINE_1788	70	60	45	68	0	11	4	4	7	6
chr4	1124917	1125160	SINE_1789	72	57	50	65	0	10	2	4	7	7
chr4	1124917	1125160	SINE_1790	72	57	50	65	0	10	2	4	7	7
chr4	1546760	1546946	SINE_1791	61	40	43	43	0	0	0	0	0	0
chr4	1546760	1546946	SINE_1792	61	40	43	43	0	0	0	0	0	0
chr4	1911775	1912017	SINE_1793	58	55	76	54	0	2	0	0	0	2
chr4	1911775	1912017	SINE_1794	58	55	76	54	0	2	0	0	0	2
chr4	2054673	2054924	SINE_1795	59	60	74	59	0	3	2	2	1	2
chr4	2054673	2054924	SINE_1796	59	60	74	59	0	3	2	2	1	2
chr4	2105124	2105209	SINE_1797	32	20	19	15	0	2	0	0	2	0
chr4	2105124	2105209	SINE_1798	32	20	19	15	0	2	0	0	2	0
chr4	2398687	2398853	SINE_1799	30	37	47	53	0	4	2	1	1	3
chr4	2398687	2398853	SINE_1800	30	37	47	53	0	4	2	1	1	3
chr4	3345033	3345506	SINE_1801	140	101	116	117	0	15	5	6	5	9
chr4	3345033	3345506	SINE_1802	140	101	116	117	0	15	5	6	5	9
chr4	3625164	3625483	SINE_1803	80	69	96	75	0	8	2	1	4	4
chr4	3625164	3625483	SINE_1804	80	69	96	75	0	8	2	1	4	4
chr4	4370074	4370185	SINE_1805	28	24	34	26	0	1	1	0	1	1
chr4	4370074	4370185	SINE_1806	28	24	34	26	0	1	1	0	1	1
chr4	4404132	4404470	SINE_1807	101	67	89	82	0	4	2	1	1	3
chr4	4404132	4404470	SINE_1808	101	67	89	82	0	4	2	1	1	3
chr4	4761074	4761126	SINE_1809	14	11	15	13	0	0	0	0	0	0
chr4	4761074	4761126	SINE_1810	14	11	15	13	0	0	0	0	0	0
chr4	5484924	5485236	SINE_1811	84	68	84	77	0	6	0	1	4	4
chr4	5484924	5485236	SINE_1812	84	68	84	77	0	6	0	1	4	4
chr4	5805219	5805287	SINE_1813	13	22	23	11	0	1	0	0	1	0
chr4	5805219	5805287	SINE_1814	13	22	23	11	0	1	0	0	1	0
chr4	5901020	5901197	SINE_1815	55	42	42	39	0	1	0	1	1	1
chr4	5901020	5901197	SINE_1816	55	42	42	39	0	1	0	1	1	1
chr4	5906217	5906482	SINE_1817	85	61	68	52	0	1	1	0	1	0
chr4	5906217	5906482	SINE_1818	85	61	68	52	0	1	1	0	1	0
chr4	5914633	5915025	SINE_1819	108	87	117	81	0	3	2	0	1	1
chr4	5914633	5915025	SINE_1820	108	87	117	81	0	3	2	0	1	1
chr4	5983739	5983984	SINE_1821	58	58	73	57	0	2	0	0	0	1
chr4	5983739	5983984	SINE_1822	58	58	73	57	0	2	0	0	0	1
chr4	6100001	6100570	SINE_1823	190	112	158	110	0	16	3	2	10	4
chr4	6100001	6100570	SINE_1824	190	112	158	110	0	16	3	2	10	4
chr4	6199175	6199427	SINE_1825	78	56	58	61	0	4	1	3	3	3
chr4	6199175	6199427	SINE_1826	78	56	58	61	0	4	1	3	3	3
chr4	6221784	6222027	SINE_1827	53	63	67	61	0	7	2	2	4	4
chr4	6221784	6222027	SINE_1828	53	63	67	61	0	7	2	2	4	4
chr4	6750198	6750462	SINE_1829	70	63	61	71	0	9	1	1	4	6
chr4	6750198	6750462	SINE_1830	70	63	61	71	0	9	1	1	4	6
chr4	7219252	7219331	SINE_1831	24	21	19	16	0	3	0	1	1	2
chr4	7219252	7219331	SINE_1832	24	21	19	16	0	3	0	1	1	2
chr4	7306960	7307240	SINE_1833	68	58	83	72	0	4	0	0	2	1
chr4	7306960	7307240	SINE_1834	68	58	83	72	0	4	0	0	2	1
chr4	7485749	7485935	SINE_1835	63	38	40	46	0	4	1	2	1	2
chr4	7485749	7485935	SINE_1836	63	38	40	46	0	4	1	2	1	2
chr4	7559294	7559353	SINE_1837	19	16	14	11	0	1	0	0	1	0
chr4	7559294	7559353	SINE_1838	19	16	14	11	0	1	0	0	1	0
chr4	8923153	8923398	SINE_1839	70	62	50	64	0	10	3	4	5	4
chr4	8923153	8923398	SINE_1840	70	62	50	64	0	10	3	4	5	4
chr4	9447448	9447632	SINE_1841	63	40	53	29	0	5	1	2	3	1
chr4	9447448	9447632	SINE_1842	63	40	53	29	0	5	1	2	3	1
chr4	9558009	9558059	SINE_1843	14	10	15	12	0	2	1	0	0	0
chr4	9558009	9558059	SINE_1844	14	10	15	12	0	2	1	0	0	0
chr4	9573487	9573537	SINE_1845	14	10	15	12	0	2	1	0	0	0
chr4	9573487	9573537	SINE_1846	14	10	15	12	0	2	1	0	0	0
chr4	9744157	9744339	SINE_1847	45	41	56	41	0	8	3	1	2	5
chr4	9744157	9744339	SINE_1848	45	41	56	41	0	8	3	1	2	5
chr4	9754814	9754991	SINE_1849	41	45	47	45	0	7	3	3	5	3
chr4	9754814	9754991	SINE_1850	41	45	47	45	0	7	3	3	5	3
chr4	9873911	9874144	SINE_1851	71	58	61	44	0	9	0	1	5	4
chr4	9873911	9874144	SINE_1852	71	58	61	44	0	9	0	1	5	4
chr4	10043516	10043602	SINE_1853	14	19	29	25	0	3	1	0	2	2
chr4	10043516	10043602	SINE_1854	14	19	29	25	0	3	1	0	2	2
chr4	10958044	10958303	SINE_1855	85	53	72	50	0	1	1	0	0	0
chr4	10958044	10958303	SINE_1856	85	53	72	50	0	1	1	0	0	0
chr4	11119584	11119818	SINE_1857	75	48	53	59	0	2	1	1	1	0
chr4	11119584	11119818	SINE_1858	75	48	53	59	0	2	1	1	1	0
chr4	11195858	11196108	SINE_1859	80	53	58	60	0	3	2	1	1	1
chr4	11195858	11196108	SINE_1860	80	53	58	60	0	3	2	1	1	1
chr4	11246828	11247055	SINE_1861	62	57	43	66	0	11	4	4	4	6
chr4	11246828	11247055	SINE_1862	62	57	43	66	0	11	4	4	4	6
chr4	12129150	12129306	SINE_1863	57	32	30	38	0	2	1	0	1	1
chr4	12129150	12129306	SINE_1864	57	32	30	38	0	2	1	0	1	1
chr4	12221758	12221987	SINE_1865	47	63	72	48	0	6	2	2	4	3
chr4	12221758	12221987	SINE_1866	47	63	72	48	0	6	2	2	4	3
chr4	12259447	12259486	SINE_1867	9	5	14	12	0	0	0	0	0	0
chr4	12259447	12259486	SINE_1868	9	5	14	12	0	0	0	0	0	0
chr4	12259538	12259748	SINE_1869	69	47	42	53	0	7	3	3	3	2
chr4	12259538	12259748	SINE_1870	69	47	42	53	0	7	3	3	3	2
chr4	12378182	12378336	SINE_1871	60	26	38	31	0	0	0	0	0	0
chr4	12378182	12378336	SINE_1872	60	26	38	31	0	0	0	0	0	0
chr4	12764775	12765006	SINE_1873	76	45	57	54	0	10	2	3	6	4
chr4	12764775	12765006	SINE_1874	76	45	57	54	0	10	2	3	6	4
chr4	12790659	12791067	SINE_1875	114	87	106	102	0	29	7	10	12	16
chr4	12790659	12791067	SINE_1876	114	87	106	102	0	29	7	10	12	16
chr4	12998204	12998456	SINE_1877	53	66	72	62	0	14	6	5	6	7
chr4	12998204	12998456	SINE_1878	53	66	72	62	0	14	6	5	6	7
chr4	13077371	13077521	SINE_1879	37	30	51	33	0	0	0	0	0	0
chr4	13077371	13077521	SINE_1880	37	30	51	33	0	0	0	0	0	0
chr4	14152959	14153010	SINE_1881	13	10	14	15	0	0	0	0	0	0
chr4	14152959	14153010	SINE_1882	13	10	14	15	0	0	0	0	0	0
chr4	14378528	14378747	SINE_1883	59	52	52	57	0	6	2	4	3	3
chr4	14378528	14378747	SINE_1884	59	52	52	57	0	6	2	4	3	3
chr4	14427999	14428217	SINE_1885	63	48	54	54	0	6	1	4	4	3
chr4	14427999	14428217	SINE_1886	63	48	54	54	0	6	1	4	4	3
chr4	14451725	14451951	SINE_1887	65	52	53	57	0	6	2	4	4	3
chr4	14451725	14451951	SINE_1888	65	52	53	57	0	6	2	4	4	3
chr4	14539353	14539583	SINE_1889	71	49	52	59	0	5	2	2	2	4
chr4	14539353	14539583	SINE_1890	71	49	52	59	0	5	2	2	2	4
chr4	15237756	15237909	SINE_1891	41	39	35	39	0	1	1	1	1	0
chr4	15237756	15237909	SINE_1892	41	39	35	39	0	1	1	1	1	0
chr4	15695291	15695531	SINE_1893	54	63	74	50	0	6	2	2	4	3
chr4	15695291	15695531	SINE_1894	54	63	74	50	0	6	2	2	4	3
chr4	15908564	15908941	SINE_1895	102	92	89	95	0	15	6	9	9	8
chr4	15908564	15908941	SINE_1896	102	92	89	95	0	15	6	9	9	8
chr4	15934870	15935100	SINE_1897	51	70	63	47	0	6	3	2	4	2
chr4	15934870	15935100	SINE_1898	51	70	63	47	0	6	3	2	4	2
chr4	16249059	16249149	SINE_1899	23	24	26	18	0	0	0	0	0	0
chr4	16249059	16249149	SINE_1900	23	24	26	18	0	0	0	0	0	0
chr4	16644951	16645058	SINE_1901	27	29	29	23	0	1	1	1	0	0
chr4	16644951	16645058	SINE_1902	27	29	29	23	0	1	1	1	0	0
chr4	16764115	16764259	SINE_1903	32	50	34	29	0	10	1	3	4	4
chr4	16764115	16764259	SINE_1904	32	50	34	29	0	10	1	3	4	4
chr4	17196029	17196421	SINE_1905	120	92	87	94	0	15	5	6	10	9
chr4	17196029	17196421	SINE_1906	120	92	87	94	0	15	5	6	10	9
chr4	17281101	17281165	SINE_1907	22	16	17	10	0	0	0	0	0	0
chr4	17281101	17281165	SINE_1908	22	16	17	10	0	0	0	0	0	0
chr4	17284772	17284884	SINE_1909	25	25	38	25	0	3	0	1	0	1
chr4	17284772	17284884	SINE_1910	25	25	38	25	0	3	0	1	0	1
chr4	17334697	17334891	SINE_1911	41	47	63	44	0	9	3	3	4	4
chr4	17334697	17334891	SINE_1912	41	47	63	44	0	9	3	3	4	4
chr4	17680840	17681062	SINE_1913	66	49	50	58	0	10	2	0	6	5
chr4	17680840	17681062	SINE_1914	66	49	50	58	0	10	2	0	6	5
chr4	17899870	17899975	SINE_1915	18	32	28	28	0	5	3	2	3	2
chr4	17899870	17899975	SINE_1916	18	32	28	28	0	5	3	2	3	2
chr4	17962903	17963089	SINE_1917	53	31	63	40	0	5	1	1	2	4
chr4	17962903	17963089	SINE_1918	53	31	63	40	0	5	1	1	2	4
chr4	17988200	17988352	SINE_1919	30	27	60	36	0	4	2	0	1	4
chr4	17988200	17988352	SINE_1920	30	27	60	36	0	4	2	0	1	4
chr4	18009354	18009528	SINE_1921	34	37	65	39	0	4	1	0	2	4
chr4	18009354	18009528	SINE_1922	34	37	65	39	0	4	1	0	2	4
chr4	18031924	18032098	SINE_1923	34	37	64	40	0	5	2	0	3	5
chr4	18031924	18032098	SINE_1924	34	37	64	40	0	5	2	0	3	5
chr4	18286998	18287087	SINE_1925	32	18	15	25	0	2	1	1	1	0
chr4	18286998	18287087	SINE_1926	32	18	15	25	0	2	1	1	1	0
chr4	18585399	18585439	SINE_1927	12	11	8	10	0	0	0	0	0	0
chr4	18585399	18585439	SINE_1928	12	11	8	10	0	0	0	0	0	0
chr4	18745058	18745235	SINE_1929	58	41	40	39	0	6	1	3	2	0
chr4	18745058	18745235	SINE_1930	58	41	40	39	0	6	1	3	2	0
chr4	18787071	18787430	SINE_1931	84	92	109	75	0	15	5	5	6	8
chr4	18787071	18787430	SINE_1932	84	92	109	75	0	15	5	5	6	8
chr4	18880449	18880701	SINE_1933	82	56	57	58	0	9	2	3	5	4
chr4	18880449	18880701	SINE_1934	82	56	57	58	0	9	2	3	5	4
chr4	19028627	19029079	SINE_1935	159	97	110	87	0	16	2	4	11	8
chr4	19028627	19029079	SINE_1936	159	97	110	87	0	16	2	4	11	8
chr4	19327142	19327307	SINE_1937	32	43	50	41	0	8	5	2	4	5
chr4	19327142	19327307	SINE_1938	32	43	50	41	0	8	5	2	4	5
chr4	19380058	19380211	SINE_1939	31	39	48	36	0	8	4	3	2	3
chr4	19380058	19380211	SINE_1940	31	39	48	36	0	8	4	3	2	3
chr4	19385743	19385909	SINE_1941	35	44	49	39	0	8	5	2	3	4
chr4	19385743	19385909	SINE_1942	35	44	49	39	0	8	5	2	3	4
chr4	19847407	19847492	SINE_1943	17	25	23	21	0	1	1	0	1	0
chr4	19847407	19847492	SINE_1944	17	25	23	21	0	1	1	0	1	0
chr4	19855061	19855291	SINE_1945	69	52	51	59	0	4	1	1	3	2
chr4	19855061	19855291	SINE_1946	69	52	51	59	0	4	1	1	3	2
chr4	19858235	19858456	SINE_1947	75	47	50	50	0	2	0	1	0	0
chr4	19858235	19858456	SINE_1948	75	47	50	50	0	2	0	1	0	0
chr4	19878279	19878348	SINE_1949	22	18	13	17	0	3	2	0	2	1
chr4	19878279	19878348	SINE_1950	22	18	13	17	0	3	2	0	2	1
chr4	20115364	20115408	SINE_1951	10	8	14	13	0	3	3	0	0	3
chr4	20115364	20115408	SINE_1952	10	8	14	13	0	3	3	0	0	3
chr4	20565145	20565209	SINE_1953	14	22	14	15	0	6	2	1	4	2
chr4	20565145	20565209	SINE_1954	14	22	14	15	0	6	2	1	4	2
chr4	20609672	20609994	SINE_1955	75	83	99	66	0	9	3	4	7	5
chr4	20609672	20609994	SINE_1956	75	83	99	66	0	9	3	4	7	5
chr4	20927850	20927922	SINE_1957	16	16	18	23	0	1	0	0	0	0
chr4	20927850	20927922	SINE_1958	16	16	18	23	0	1	0	0	0	0
chr4	20934087	20934413	SINE_1959	83	75	96	73	0	4	2	1	4	3
chr4	20934087	20934413	SINE_1960	83	75	96	73	0	4	2	1	4	3
chr4	21256385	21256629	SINE_1961	61	62	78	44	0	8	1	1	4	3
chr4	21256385	21256629	SINE_1962	61	62	78	44	0	8	1	1	4	3
chr4	22137416	22137681	SINE_1963	83	59	62	62	0	3	1	3	1	3
chr4	22137416	22137681	SINE_1964	83	59	62	62	0	3	1	3	1	3
chr4	22226912	22227004	SINE_1965	25	12	34	22	0	2	1	0	0	2
chr4	22226912	22227004	SINE_1966	25	12	34	22	0	2	1	0	0	2
chr4	22446358	22446495	SINE_1967	39	42	26	31	0	8	1	3	3	1
chr4	22446358	22446495	SINE_1968	39	42	26	31	0	8	1	3	3	1
chr4	22525047	22525260	SINE_1969	47	55	64	48	0	5	3	3	4	3
chr4	22525047	22525260	SINE_1970	47	55	64	48	0	5	3	3	4	3
chr4	22814736	22814835	SINE_1971	30	21	25	24	0	1	0	0	1	0
chr4	22814736	22814835	SINE_1972	30	21	25	24	0	1	0	0	1	0
chr4	23225608	23225826	SINE_1973	42	58	65	54	0	4	2	2	3	2
chr4	23225608	23225826	SINE_1974	42	58	65	54	0	4	2	2	3	2
chr4	23263532	23263584	SINE_1975	10	10	13	20	0	4	0	2	0	3
chr4	23263532	23263584	SINE_1976	10	10	13	20	0	4	0	2	0	3
chr4	23271184	23271244	SINE_1977	13	19	18	11	0	4	2	1	3	2
chr4	23271184	23271244	SINE_1978	13	19	18	11	0	4	2	1	3	2
chr4	23364961	23365013	SINE_1979	13	20	10	10	0	4	2	0	3	0
chr4	23364961	23365013	SINE_1980	13	20	10	10	0	4	2	0	3	0
chr4	23402473	23402691	SINE_1981	64	55	44	56	0	4	1	3	3	2
chr4	23402473	23402691	SINE_1982	64	55	44	56	0	4	1	3	3	2
chr4	23993458	23993902	SINE_1983	135	107	89	114	0	19	7	6	12	13
chr4	23993458	23993902	SINE_1984	135	107	89	114	0	19	7	6	12	13
chr4	24443190	24443346	SINE_1985	50	43	31	33	0	2	0	1	2	0
chr4	24443190	24443346	SINE_1986	50	43	31	33	0	2	0	1	2	0
chr4	24763932	24764177	SINE_1987	56	64	73	53	0	3	2	0	1	2
chr4	24763932	24764177	SINE_1988	56	64	73	53	0	3	2	0	1	2
chr4	24803543	24803702	SINE_1989	35	37	54	34	0	0	0	0	0	0
chr4	24803543	24803702	SINE_1990	35	37	54	34	0	0	0	0	0	0
chr4	25035462	25035600	SINE_1991	41	31	33	34	0	3	1	0	1	1
chr4	25035462	25035600	SINE_1992	41	31	33	34	0	3	1	0	1	1
chr4	25226821	25226991	SINE_1993	65	34	37	35	0	7	0	2	4	4
chr4	25226821	25226991	SINE_1994	65	34	37	35	0	7	0	2	4	4
chr4	25263713	25263915	SINE_1995	70	41	53	39	0	5	1	2	4	5
chr4	25263713	25263915	SINE_1996	70	41	53	39	0	5	1	2	4	5
chr4	25608075	25608227	SINE_1997	53	35	38	27	0	5	1	1	2	2
chr4	25608075	25608227	SINE_1998	53	35	38	27	0	5	1	1	2	2
chr4	25983756	25983812	SINE_1999	16	12	17	12	0	3	0	0	1	2
chr4	25983756	25983812	SINE_2000	16	12	17	12	0	3	0	0	1	2
chr4	25999478	25999550	SINE_2001	18	21	18	16	0	4	1	0	3	2
chr4	25999478	25999550	SINE_2002	18	21	18	16	0	4	1	0	3	2
chr4	26141330	26141519	SINE_2003	60	48	34	48	0	8	1	1	4	1
chr4	26141330	26141519	SINE_2004	60	48	34	48	0	8	1	1	4	1
chr4	26357984	26358158	SINE_2005	63	42	37	33	0	2	0	0	1	1
chr4	26357984	26358158	SINE_2006	63	42	37	33	0	2	0	0	1	1
chr4	26554784	26554880	SINE_2007	22	18	33	24	0	2	0	0	1	1
chr4	26554784	26554880	SINE_2008	22	18	33	24	0	2	0	0	1	1
chr4	26560489	26560534	SINE_2009	12	18	10	6	0	2	0	0	1	0
chr4	26560489	26560534	SINE_2010	12	18	10	6	0	2	0	0	1	0
chr4	26560587	26560738	SINE_2011	30	48	37	37	0	8	4	2	5	5
chr4	26560587	26560738	SINE_2012	30	48	37	37	0	8	4	2	5	5
chr4	27109512	27109734	SINE_2013	64	61	40	58	0	9	1	5	4	4
chr4	27109512	27109734	SINE_2014	64	61	40	58	0	9	1	5	4	4
chr4	27211616	27211846	SINE_2015	63	53	47	68	0	9	2	1	4	5
chr4	27211616	27211846	SINE_2016	63	53	47	68	0	9	2	1	4	5
chr4	27718685	27718936	SINE_2017	78	69	65	40	0	2	0	0	2	0
chr4	27718685	27718936	SINE_2018	78	69	65	40	0	2	0	0	2	0
chr4	27722292	27722495	SINE_2019	42	53	71	38	0	3	1	0	1	1
chr4	27722292	27722495	SINE_2020	42	53	71	38	0	3	1	0	1	1
chr4	27759103	27759310	SINE_2021	74	40	41	53	0	3	0	1	1	1
chr4	27759103	27759310	SINE_2022	74	40	41	53	0	3	0	1	1	1
chr4	27762213	27762459	SINE_2023	62	38	80	67	0	3	0	1	0	3
chr4	27762213	27762459	SINE_2024	62	38	80	67	0	3	0	1	0	3
chr4	28223712	28223853	SINE_2025	53	33	26	30	0	3	0	1	3	0
chr4	28223712	28223853	SINE_2026	53	33	26	30	0	3	0	1	3	0
chr4	28333455	28333629	SINE_2027	52	44	36	43	0	2	0	1	1	1
chr4	28333455	28333629	SINE_2028	52	44	36	43	0	2	0	1	1	1
chr4	28899652	28899806	SINE_2029	34	42	40	39	0	9	3	4	4	6
chr4	28899652	28899806	SINE_2030	34	42	40	39	0	9	3	4	4	6
chr4	28957448	28957553	SINE_2031	19	30	32	25	0	3	1	1	1	1
chr4	28957448	28957553	SINE_2032	19	30	32	25	0	3	1	1	1	1
chr4	28981172	28981426	SINE_2033	56	63	78	58	0	12	3	5	4	8
chr4	28981172	28981426	SINE_2034	56	63	78	58	0	12	3	5	4	8
chr4	28987675	28987920	SINE_2035	81	52	46	67	0	7	2	3	5	2
chr4	28987675	28987920	SINE_2036	81	52	46	67	0	7	2	3	5	2
chr4	29065120	29065335	SINE_2037	41	66	56	53	0	18	4	10	9	8
chr4	29065120	29065335	SINE_2038	41	66	56	53	0	18	4	10	9	8
chr4	29075062	29075281	SINE_2039	72	50	36	62	0	7	2	3	5	1
chr4	29075062	29075281	SINE_2040	72	50	36	62	0	7	2	3	5	1
chr4	29167534	29167742	SINE_2041	40	64	54	51	0	17	4	9	9	8
chr4	29167534	29167742	SINE_2042	40	64	54	51	0	17	4	9	9	8
chr4	29319534	29319815	SINE_2043	64	74	89	55	0	11	2	2	4	5
chr4	29319534	29319815	SINE_2044	64	74	89	55	0	11	2	2	4	5
chr5	89332	89583	SINE_2045	62	63	77	50	0	2	1	1	1	1
chr5	89332	89583	SINE_2046	62	63	77	50	0	2	1	1	1	1
chr5	339769	339803	SINE_2047	13	8	8	6	0	0	0	0	0	0
chr5	339769	339803	SINE_2048	13	8	8	6	0	0	0	0	0	0
chr5	488659	488816	SINE_2049	43	41	29	45	0	8	1	2	5	3
chr5	488659	488816	SINE_2050	43	41	29	45	0	8	1	2	5	3
chr5	581187	581378	SINE_2051	34	53	62	43	0	2	1	0	1	1
chr5	581187	581378	SINE_2052	34	53	62	43	0	2	1	0	1	1
chr5	858943	859194	SINE_2053	93	52	54	53	0	1	1	0	0	1
chr5	858943	859194	SINE_2054	93	52	54	53	0	1	1	0	0	1
chr5	1027055	1027125	SINE_2055	28	16	13	14	0	2	0	0	1	1
chr5	1027055	1027125	SINE_2056	28	16	13	14	0	2	0	0	1	1
chr5	1072178	1072338	SINE_2057	36	28	53	44	0	5	0	1	2	4
chr5	1072178	1072338	SINE_2058	36	28	53	44	0	5	0	1	2	4
chr5	1147151	1147297	SINE_2059	36	34	45	32	0	1	0	1	0	1
chr5	1147151	1147297	SINE_2060	36	34	45	32	0	1	0	1	0	1
chr5	1298479	1298569	SINE_2061	21	23	26	21	0	5	4	1	1	3
chr5	1298479	1298569	SINE_2062	21	23	26	21	0	5	4	1	1	3
chr5	1387324	1387418	SINE_2063	17	24	32	22	0	4	0	3	1	3
chr5	1387324	1387418	SINE_2064	17	24	32	22	0	4	0	3	1	3
chr5	1625849	1626348	SINE_2065	138	113	147	102	0	18	3	4	10	8
chr5	1625849	1626348	SINE_2066	138	113	147	102	0	18	3	4	10	8
chr5	1788718	1788844	SINE_2067	47	31	24	25	0	6	1	2	4	1
chr5	1788718	1788844	SINE_2068	47	31	24	25	0	6	1	2	4	1
chr5	1870350	1870536	SINE_2069	35	46	61	45	0	8	3	2	4	2
chr5	1870350	1870536	SINE_2070	35	46	61	45	0	8	3	2	4	2
chr5	1933140	1933404	SINE_2071	54	61	96	54	0	8	4	4	4	7
chr5	1933140	1933404	SINE_2072	54	61	96	54	0	8	4	4	4	7
chr5	2390915	2391123	SINE_2073	39	53	73	44	0	3	0	2	1	2
chr5	2390915	2391123	SINE_2074	39	53	73	44	0	3	0	2	1	2
chr5	3056284	3056526	SINE_2075	54	62	70	57	0	5	4	2	3	3
chr5	3056284	3056526	SINE_2076	54	62	70	57	0	5	4	2	3	3
chr5	3283692	3283938	SINE_2077	74	56	54	63	0	7	2	4	5	4
chr5	3283692	3283938	SINE_2078	74	56	54	63	0	7	2	4	5	4
chr5	3456735	3456961	SINE_2079	64	52	53	58	0	10	3	4	4	6
chr5	3456735	3456961	SINE_2080	64	52	53	58	0	10	3	4	4	6
chr5	3709393	3709512	SINE_2081	38	26	30	26	0	7	0	2	2	2
chr5	3709393	3709512	SINE_2082	38	26	30	26	0	7	0	2	2	2
chr5	3721755	3721980	SINE_2083	62	59	47	58	0	9	3	3	5	5
chr5	3721755	3721980	SINE_2084	62	59	47	58	0	9	3	3	5	5
chr5	3885258	3885309	SINE_2085	19	13	8	12	0	3	1	2	2	2
chr5	3885258	3885309	SINE_2086	19	13	8	12	0	3	1	2	2	2
chr5	3937203	3937444	SINE_2087	75	44	57	66	0	3	0	1	2	3
chr5	3937203	3937444	SINE_2088	75	44	57	66	0	3	0	1	2	3
chr5	3974439	3974661	SINE_2089	71	43	51	58	0	4	3	1	3	3
chr5	3974439	3974661	SINE_2090	71	43	51	58	0	4	3	1	3	3
chr5	4052486	4052725	SINE_2091	76	47	56	61	0	3	1	0	2	3
chr5	4052486	4052725	SINE_2092	76	47	56	61	0	3	1	0	2	3
chr5	4100986	4101044	SINE_2093	18	13	12	16	0	1	1	0	1	1
chr5	4100986	4101044	SINE_2094	18	13	12	16	0	1	1	0	1	1
chr5	4140546	4140745	SINE_2095	68	46	39	47	0	11	2	2	6	6
chr5	4140546	4140745	SINE_2096	68	46	39	47	0	11	2	2	6	6
chr5	4223365	4223915	SINE_2097	150	124	172	105	0	12	6	4	8	8
chr5	4223365	4223915	SINE_2098	150	124	172	105	0	12	6	4	8	8
chr5	4235787	4235893	SINE_2099	33	32	18	24	0	5	2	2	5	1
chr5	4235787	4235893	SINE_2100	33	32	18	24	0	5	2	2	5	1
chr5	4336369	4336570	SINE_2101	41	39	80	42	0	2	1	0	0	1
chr5	4336369	4336570	SINE_2102	41	39	80	42	0	2	1	0	0	1
