chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr3	13436134	13436178	RC_754	18	12	11	4	0	0	0	0	0	0
chr3	13485718	13486854	RC_755	391	203	366	177	0	14	2	4	8	6
chr3	13485718	13486854	RC_756	391	203	366	177	0	14	2	4	8	6
chr3	14045570	14049052	RC_757	1001	592	1226	664	0	34	6	3	14	19
chr3	14045570	14049052	RC_758	1001	592	1226	664	0	34	6	3	14	19
chr3	14049896	14050967	RC_759	359	188	318	207	0	24	4	4	15	12
chr3	14049896	14050967	RC_760	359	188	318	207	0	24	4	4	15	12
chr3	14096147	14100000	RC_761	1262	677	1162	753	0	95	11	18	43	44
chr3	14096147	14100000	RC_762	1262	677	1162	753	0	95	11	18	43	44
chr3	14249732	14249940	RC_763	76	33	59	41	0	0	0	0	0	0
chr3	14249732	14249940	RC_764	76	33	59	41	0	0	0	0	0	0
chr3	14250802	14252073	RC_765	449	264	343	216	0	12	3	1	6	6
chr3	14250802	14252073	RC_766	449	264	343	216	0	12	3	1	6	6
chr3	14287844	14290590	RC_767	972	468	801	506	0	59	3	19	23	32
chr3	14287844	14290590	RC_768	972	468	801	506	0	59	3	19	23	32
chr3	14418970	14420548	RC_769	570	305	448	256	0	12	1	4	6	2
chr3	14418970	14420548	RC_770	570	305	448	256	0	12	1	4	6	2
chr3	14420601	14421467	RC_771	315	172	239	141	0	4	1	0	3	2
chr3	14420601	14421467	RC_772	315	172	239	141	0	4	1	0	3	2
chr3	18243504	18244400	RC_773	334	166	247	150	0	7	2	1	2	5
chr3	18243504	18244400	RC_774	334	166	247	150	0	7	2	1	2	5
chr3	18245065	18245643	RC_775	182	116	181	100	0	5	1	1	1	4
chr3	18245065	18245643	RC_776	182	116	181	100	0	5	1	1	1	4
chr3	18251058	18251245	RC_777	60	43	55	30	0	1	1	0	1	1
chr3	18251058	18251245	RC_778	60	43	55	30	0	1	1	0	1	1
chr4	741228	741787	RC_779	167	138	143	112	0	32	4	4	19	19
chr4	741228	741787	RC_780	167	138	143	112	0	32	4	4	19	19
chr4	742520	745510	RC_781	1093	547	895	456	0	27	1	5	14	18
chr4	742520	745510	RC_782	1093	547	895	456	0	27	1	5	14	18
chr4	4141550	4142740	RC_783	369	220	366	236	0	21	5	7	11	9
chr4	4141550	4142740	RC_784	369	220	366	236	0	21	5	7	11	9
chr4	4143016	4143194	RC_785	50	34	57	38	0	5	0	0	1	3
chr4	4143016	4143194	RC_786	50	34	57	38	0	5	0	0	1	3
chr4	4143667	4144136	RC_787	137	80	168	85	0	9	3	2	4	8
chr4	4143667	4144136	RC_788	137	80	168	85	0	9	3	2	4	8
chr4	4144381	4144642	RC_789	75	61	62	64	0	16	7	4	8	6
chr4	4144381	4144642	RC_790	75	61	62	64	0	16	7	4	8	6
chr4	6556755	6556838	RC_791	21	21	23	19	0	5	1	2	3	3
chr4	6556755	6556838	RC_792	21	21	23	19	0	5	1	2	3	3
chr4	6649257	6649340	RC_793	21	21	23	19	0	5	1	2	3	3
chr4	6649257	6649340	RC_794	21	21	23	19	0	5	1	2	3	3
chr4	8843870	8844062	RC_795	66	33	56	38	0	0	0	0	0	0
chr4	8843870	8844062	RC_796	66	33	56	38	0	0	0	0	0	0
chr4	8844540	8845102	RC_797	204	100	172	87	0	4	0	0	1	3
chr4	8844540	8845102	RC_798	204	100	172	87	0	4	0	0	1	3
chr4	8845230	8845768	RC_799	192	112	143	92	0	4	1	1	2	0
chr4	8845230	8845768	RC_800	192	112	143	92	0	4	1	1	2	0
chr4	9359933	9360135	RC_801	66	27	73	37	0	3	1	1	1	2
chr4	9359933	9360135	RC_802	66	27	73	37	0	3	1	1	1	2
chr4	10332805	10335619	RC_803	853	498	983	481	0	57	15	6	33	22
chr4	10332805	10335619	RC_804	853	498	983	481	0	57	15	6	33	22
chr4	11500163	11500407	RC_805	69	41	82	53	0	9	1	1	2	4
chr4	11500163	11500407	RC_806	69	41	82	53	0	9	1	1	2	4
chr4	11596533	11596614	RC_807	18	15	32	17	0	2	0	0	1	0
chr4	11596533	11596614	RC_808	18	15	32	17	0	2	0	0	1	0
chr4	13716729	13718360	RC_809	452	279	565	336	0	21	6	4	13	11
chr4	13716729	13718360	RC_810	452	279	565	336	0	21	6	4	13	11
chr4	13718505	13718894	RC_811	118	73	125	74	0	2	0	0	1	2
chr4	13718505	13718894	RC_812	118	73	125	74	0	2	0	0	1	2
chr4	15945884	15946023	RC_813	48	20	42	30	0	1	0	0	0	1
chr4	15945884	15946023	RC_814	48	20	42	30	0	1	0	0	0	1
chr4	16653161	16653401	RC_815	73	48	75	45	0	0	0	0	0	0
chr4	16653161	16653401	RC_816	73	48	75	45	0	0	0	0	0	0
chr4	17051273	17051341	RC_817	19	14	19	17	0	4	0	1	3	2
chr4	17051273	17051341	RC_818	19	14	19	17	0	4	0	1	3	2
chr4	17591717	17591780	RC_819	15	16	16	17	0	6	1	2	2	2
chr4	17591717	17591780	RC_820	15	16	16	17	0	6	1	2	2	2
chr4	17911444	17912058	RC_821	217	125	184	89	0	5	0	0	3	3
chr4	17911444	17912058	RC_822	217	125	184	89	0	5	0	0	3	3
chr4	21868023	21868239	RC_823	78	39	62	38	0	0	0	0	0	0
chr4	21868023	21868239	RC_824	78	39	62	38	0	0	0	0	0	0
chr4	21868688	21870027	RC_825	476	263	383	218	0	6	0	1	3	2
chr4	21868688	21870027	RC_826	476	263	383	218	0	6	0	1	3	2
chr4	28957663	28961433	RC_827	1115	608	1329	719	0	61	9	8	35	35
chr4	28957663	28961433	RC_828	1115	608	1329	719	0	61	9	8	35	35
chr5	2455414	2457872	RC_829	811	479	728	441	0	41	8	5	23	22
chr5	2455414	2457872	RC_830	811	479	728	441	0	41	8	5	23	22
chr5	3570001	3571877	RC_831	594	315	661	307	0	45	6	4	23	17
chr5	3570001	3571877	RC_832	594	315	661	307	0	45	6	4	23	17
chr5	3573270	3574746	RC_833	431	289	486	271	0	37	13	4	24	17
chr5	3573270	3574746	RC_834	431	289	486	271	0	37	13	4	24	17
chr5	5176057	5176107	RC_835	10	11	19	11	0	2	0	1	1	1
chr5	5176057	5176107	RC_836	10	11	19	11	0	2	0	1	1	1
chr5	7854025	7855862	RC_837	556	324	640	318	0	35	12	3	19	13
chr5	7854025	7855862	RC_838	556	324	640	318	0	35	12	3	19	13
chr5	7978181	7981028	RC_839	939	464	894	551	0	56	11	8	25	34
chr5	7978181	7981028	RC_840	939	464	894	551	0	56	11	8	25	34
chr5	8772869	8773580	RC_841	227	145	211	129	0	24	6	4	9	11
chr5	8772869	8773580	RC_842	227	145	211	129	0	24	6	4	9	11
chr5	8967803	8967992	RC_843	62	40	61	27	0	1	0	0	1	0
chr5	8967803	8967992	RC_844	62	40	61	27	0	1	0	0	1	0
chr5	9046408	9051068	RC_845	1368	792	1603	898	0	58	12	7	31	30
chr5	9046408	9051068	RC_846	1368	792	1603	898	0	58	12	7	31	30
chr5	9601099	9601488	RC_847	125	74	122	69	0	3	0	0	1	2
chr5	9601099	9601488	RC_848	125	74	122	69	0	3	0	0	1	2
chr5	10851023	10853057	RC_849	622	348	735	330	0	15	2	0	5	6
chr5	10851023	10853057	RC_850	622	348	735	330	0	15	2	0	5	6
chr5	10854468	10856379	RC_851	546	366	581	419	0	80	21	10	41	34
chr5	10854468	10856379	RC_852	546	366	581	419	0	80	21	10	41	34
chr5	11128248	11129789	RC_853	526	287	412	317	0	34	9	8	16	13
chr5	11128248	11129789	RC_854	526	287	412	317	0	34	9	8	16	13
chr5	11144530	11144777	RC_855	90	41	70	47	0	3	0	1	0	2
chr5	11144530	11144777	RC_856	90	41	70	47	0	3	0	1	0	2
chr5	11171800	11172195	RC_857	124	81	125	66	0	7	0	0	3	4
chr5	11171800	11172195	RC_858	124	81	125	66	0	7	0	0	3	4
chr5	11172409	11177696	RC_859	1966	932	1484	906	0	38	9	5	21	13
chr5	11172409	11177696	RC_860	1966	932	1484	906	0	38	9	5	21	13
chr5	11364116	11367646	RC_861	1245	672	1033	581	0	65	7	9	36	40
chr5	11364116	11367646	RC_862	1245	672	1033	581	0	65	7	9	36	40
chr5	12265817	12270319	RC_863	1396	811	1350	946	0	172	29	34	82	88
chr5	12265817	12270319	RC_864	1396	811	1350	946	0	172	29	34	82	88
chr5	12503620	12504839	RC_865	376	229	392	223	0	32	4	4	16	13
chr5	12503620	12504839	RC_866	376	229	392	223	0	32	4	4	16	13
chr5	12508421	12512746	RC_867	1306	740	1469	811	0	64	14	11	32	32
chr5	12508421	12512746	RC_868	1306	740	1469	811	0	64	14	11	32	32
chr5	13542689	13546212	RC_869	1251	673	1029	571	0	63	10	10	35	38
chr5	13542689	13546212	RC_870	1251	673	1029	571	0	63	10	10	35	38
chr5	16073169	16073573	RC_871	128	72	133	72	0	2	1	0	0	1
chr5	16073169	16073573	RC_872	128	72	133	72	0	2	1	0	0	1
chr5	16094603	16094760	RC_873	65	20	50	23	0	0	0	0	0	0
chr5	16094603	16094760	RC_874	65	20	50	23	0	0	0	0	0	0
chr5	16094916	16095216	RC_875	116	53	79	53	0	5	1	1	3	4
chr5	16094916	16095216	RC_876	116	53	79	53	0	5	1	1	3	4
chr5	16095391	16096956	RC_877	584	310	423	249	0	12	1	5	4	6
chr5	16095391	16096956	RC_878	584	310	423	249	0	12	1	5	4	6
chr5	16097771	16098422	RC_879	236	123	182	111	0	6	0	1	1	3
chr5	16097771	16098422	RC_880	236	123	182	111	0	6	0	1	1	3
chr5	16121297	16121474	RC_881	60	30	51	37	0	3	0	0	2	1
chr5	16121297	16121474	RC_882	60	30	51	37	0	3	0	0	2	1
chr5	16123741	16127993	RC_883	1467	807	1274	705	0	93	6	14	50	54
chr5	16123741	16127993	RC_884	1467	807	1274	705	0	93	6	14	50	54
chr5	16250245	16250758	RC_885	201	94	141	78	0	4	1	0	1	2
chr5	16250245	16250758	RC_886	201	94	141	78	0	4	1	0	1	2
chr5	17802854	17804203	RC_887	420	251	419	260	0	61	6	14	26	37
chr5	17802854	17804203	RC_888	420	251	419	260	0	61	6	14	26	37
chr5	17804565	17806597	RC_889	742	311	628	352	0	33	2	3	13	13
chr5	17804565	17806597	RC_890	742	311	628	352	0	33	2	3	13	13
chr5	18614371	18614420	RC_891	18	11	13	8	0	1	0	0	0	1
chr5	18614371	18614420	RC_892	18	11	13	8	0	1	0	0	0	1
chr5	19874713	19874974	RC_893	75	52	88	47	0	4	0	2	4	2
chr5	19874713	19874974	RC_894	75	52	88	47	0	4	0	2	4	2
chr5	19889438	19890055	RC_895	193	94	209	122	0	2	1	0	1	2
chr5	19889438	19890055	RC_896	193	94	209	122	0	2	1	0	1	2
chr5	21207932	21208611	RC_897	243	135	194	108	0	3	0	0	1	2
chr5	21207932	21208611	RC_898	243	135	194	108	0	3	0	0	1	2
chr5	21208791	21210330	RC_899	558	298	417	267	0	15	3	1	8	10
chr5	21208791	21210330	RC_900	558	298	417	267	0	15	3	1	8	10
chr5	21210438	21212107	RC_901	603	336	478	253	0	16	4	5	6	4
chr5	21210438	21212107	RC_902	603	336	478	253	0	16	4	5	6	4
chr5	21212307	21212531	RC_903	83	42	65	35	0	2	0	0	1	0
chr5	21212307	21212531	RC_904	83	42	65	35	0	2	0	0	1	0
chr5	21216357	21217744	RC_905	497	274	390	227	0	19	6	2	11	8
chr5	21216357	21217744	RC_906	497	274	390	227	0	19	6	2	11	8
chr5	21484851	21484996	RC_907	43	40	47	16	0	2	0	0	1	2
chr5	21484851	21484996	RC_908	43	40	47	16	0	2	0	0	1	2
chr5	21921689	21921785	RC_909	24	17	34	22	0	1	0	0	0	1
chr5	21921689	21921785	RC_910	24	17	34	22	0	1	0	0	0	1
chr5	22170816	22170913	RC_911	24	16	36	22	0	1	0	0	0	1
chr5	22170816	22170913	RC_912	24	16	36	22	0	1	0	0	0	1
chr5	22449855	22449969	RC_913	31	18	44	22	0	2	0	0	1	1
chr5	22449855	22449969	RC_914	31	18	44	22	0	2	0	0	1	1
chr5	22909818	22909957	RC_915	33	24	57	26	0	3	1	0	2	2
chr5	22909818	22909957	RC_916	33	24	57	26	0	3	1	0	2	2
chr5	23610618	23610969	RC_917	113	56	104	79	0	2	1	0	1	1
chr5	23610618	23610969	RC_918	113	56	104	79	0	2	1	0	1	1
chr5	23790635	23790745	RC_919	25	12	54	20	0	1	0	0	1	1
chr5	23790635	23790745	RC_920	25	12	54	20	0	1	0	0	1	1
chr5	26299304	26299360	RC_921	16	13	14	14	0	1	0	1	0	0
chr5	26299304	26299360	RC_922	16	13	14	14	0	1	0	1	0	0
chr5	26340307	26340380	RC_923	23	14	24	13	0	1	1	0	0	0
chr5	26340307	26340380	RC_924	23	14	24	13	0	1	1	0	0	0
chr6	915713	915771	RC_925	23	10	10	16	0	5	0	0	3	1
chr6	915713	915771	RC_926	23	10	10	16	0	5	0	0	3	1
chr6	1215164	1216074	RC_927	283	185	297	146	0	11	2	2	6	7
chr6	1215164	1216074	RC_928	283	185	297	146	0	11	2	2	6	7
chr6	1645681	1647659	RC_929	597	348	705	329	0	33	7	5	12	15
chr6	1645681	1647659	RC_930	597	348	705	329	0	33	7	5	12	15
chr6	1648212	1653582	RC_931	1492	846	2058	975	0	39	4	4	15	17
chr6	1648212	1653582	RC_932	1492	846	2058	975	0	39	4	4	15	17
chr6	1653748	1654228	RC_933	153	66	167	95	0	6	2	1	3	3
chr6	1653748	1654228	RC_934	153	66	167	95	0	6	2	1	3	3
chr6	1654501	1655683	RC_935	323	247	382	231	0	44	20	5	31	27
chr6	1654501	1655683	RC_936	323	247	382	231	0	44	20	5	31	27
chr6	1712514	1714676	RC_937	665	513	641	344	0	81	23	8	46	31
chr6	1712514	1714676	RC_938	665	513	641	344	0	81	23	8	46	31
chr6	2789079	2793704	RC_939	1528	885	1385	828	0	108	16	20	49	66
chr6	2789079	2793704	RC_940	1528	885	1385	828	0	108	16	20	49	66
chr6	3577210	3581731	RC_941	1446	800	1421	855	0	135	16	31	59	61
chr6	3577210	3581731	RC_942	1446	800	1421	855	0	135	16	31	59	61
chr6	3605327	3605376	RC_943	16	12	12	10	0	4	0	1	2	1
chr6	3605327	3605376	RC_944	16	12	12	10	0	4	0	1	2	1
chr6	4621761	4622468	RC_945	223	123	228	134	0	2	1	1	1	1
chr6	4621761	4622468	RC_946	223	123	228	134	0	2	1	1	1	1
chr6	4622857	4622931	RC_947	27	14	25	9	0	0	0	0	0	0
chr6	4622857	4622931	RC_948	27	14	25	9	0	0	0	0	0	0
chr6	4623709	4624552	RC_949	317	150	231	146	0	7	3	0	2	6
chr6	4623709	4624552	RC_950	317	150	231	146	0	7	3	0	2	6
chr6	4625225	4627739	RC_951	907	420	671	517	0	18	4	4	10	9
chr6	4625225	4627739	RC_952	907	420	671	517	0	18	4	4	10	9
chr6	5210968	5211118	RC_953	49	33	48	21	0	0	0	0	0	0
chr6	5210968	5211118	RC_954	49	33	48	21	0	0	0	0	0	0
chr6	5550322	5552100	RC_955	533	346	617	283	0	29	7	7	16	14
chr6	5550322	5552100	RC_956	533	346	617	283	0	29	7	7	16	14
chr6	5552174	5553401	RC_957	367	258	368	235	0	38	7	4	17	18
chr6	5552174	5553401	RC_958	367	258	368	235	0	38	7	4	17	18
chr6	5570374	5571902	RC_959	514	278	505	232	0	23	1	1	13	10
chr6	5570374	5571902	RC_960	514	278	505	232	0	23	1	1	13	10
chr6	5576296	5576669	RC_961	162	65	92	55	0	3	1	1	2	1
chr6	5576296	5576669	RC_962	162	65	92	55	0	3	1	1	2	1
chr6	5576743	5577232	RC_963	167	77	172	74	0	4	0	1	3	2
chr6	5576743	5577232	RC_964	167	77	172	74	0	4	0	1	3	2
chr6	5597320	5599271	RC_965	565	362	693	332	0	29	3	6	9	15
chr6	5597320	5599271	RC_966	565	362	693	332	0	29	3	6	9	15
chr6	5599637	5600000	RC_967	119	73	118	54	0	5	0	1	2	1
chr6	5599637	5600000	RC_968	119	73	118	54	0	5	0	1	2	1
chr6	5600001	5600364	RC_969	118	64	134	48	0	2	0	0	1	1
chr6	5600001	5600364	RC_970	118	64	134	48	0	2	0	0	1	1
chr6	5605288	5605770	RC_971	142	81	176	84	0	1	1	0	0	1
chr6	5605288	5605770	RC_972	142	81	176	84	0	1	1	0	0	1
chr6	5690114	5692455	RC_973	706	457	787	392	0	40	5	5	18	15
chr6	5690114	5692455	RC_974	706	457	787	392	0	40	5	5	18	15
chr6	5703872	5704132	RC_975	90	42	87	42	0	2	0	0	1	0
chr6	5703872	5704132	RC_976	90	42	87	42	0	2	0	0	1	0
chr6	5708652	5709399	RC_977	250	124	246	128	0	8	0	2	5	6
chr6	5708652	5709399	RC_978	250	124	246	128	0	8	0	2	5	6
chr6	5713722	5716990	RC_979	973	606	1118	572	0	83	23	6	48	34
chr6	5713722	5716990	RC_980	973	606	1118	572	0	83	23	6	48	34
chr6	5938946	5939013	RC_981	19	15	16	18	0	4	2	1	2	2
chr6	5938946	5939013	RC_982	19	15	16	18	0	4	2	1	2	2
chr6	6171333	6173689	RC_983	664	388	913	392	0	15	4	2	9	9
chr6	6171333	6173689	RC_984	664	388	913	392	0	15	4	2	9	9
chr6	6679397	6679507	RC_985	28	22	38	23	0	3	1	0	0	2
chr6	6679397	6679507	RC_986	28	22	38	23	0	3	1	0	0	2
chr6	6679961	6680016	RC_987	17	15	14	10	0	4	0	1	2	2
chr6	6679961	6680016	RC_988	17	15	14	10	0	4	0	1	2	2
chr6	7211934	7212560	RC_989	292	103	127	105	0	9	0	1	3	4
chr6	7211934	7212560	RC_990	292	103	127	105	0	9	0	1	3	4
chr6	7348939	7349181	RC_991	68	46	89	40	0	3	1	0	2	0
chr6	7348939	7349181	RC_992	68	46	89	40	0	3	1	0	2	0
chr6	9634116	9634895	RC_993	239	126	264	151	0	20	7	3	13	13
chr6	9634116	9634895	RC_994	239	126	264	151	0	20	7	3	13	13
chr6	11239678	11239729	RC_995	12	10	20	10	0	1	0	0	1	1
chr6	11239678	11239729	RC_996	12	10	20	10	0	1	0	0	1	1
chr6	11468458	11468637	RC_997	53	34	61	32	0	1	1	0	1	0
chr6	11468458	11468637	RC_998	53	34	61	32	0	1	1	0	1	0
chr6	11670031	11674501	RC_999	1362	851	1473	785	0	136	35	13	78	61
chr6	11670031	11674501	RC_1000	1362	851	1473	785	0	136	35	13	78	61
chr6	11771220	11771537	RC_1001	108	56	84	70	0	4	3	2	4	3
chr6	11771220	11771537	RC_1002	108	56	84	70	0	4	3	2	4	3
chr6	12035524	12035622	RC_1003	28	23	22	26	0	6	0	2	4	2
chr6	12035524	12035622	RC_1004	28	23	22	26	0	6	0	2	4	2
chr6	13158798	13159102	RC_1005	99	56	98	52	0	2	0	1	1	1
chr6	13158798	13159102	RC_1006	99	56	98	52	0	2	0	1	1	1
chr6	13160627	13160672	RC_1007	10	10	21	5	0	0	0	0	0	0
chr6	13160627	13160672	RC_1008	10	10	21	5	0	0	0	0	0	0
chr6	13168504	13168808	RC_1009	99	56	98	52	0	2	0	1	1	1
chr6	13168504	13168808	RC_1010	99	56	98	52	0	2	0	1	1	1
chr6	13170333	13170378	RC_1011	10	10	21	5	0	0	0	0	0	0
chr6	13170333	13170378	RC_1012	10	10	21	5	0	0	0	0	0	0
chr6	14466672	14466902	RC_1013	90	45	56	40	0	11	2	2	6	3
chr6	14466672	14466902	RC_1014	90	45	56	40	0	11	2	2	6	3
chr6	14494126	14494357	RC_1015	91	45	56	40	0	11	2	2	6	3
chr6	14494126	14494357	RC_1016	91	45	56	40	0	11	2	2	6	3
chr6	18884545	18886730	RC_1017	652	390	759	385	0	54	9	8	31	28
chr6	18884545	18886730	RC_1018	652	390	759	385	0	54	9	8	31	28
chr6	18887062	18887362	RC_1019	102	47	98	54	0	5	1	1	3	3
chr6	18887062	18887362	RC_1020	102	47	98	54	0	5	1	1	3	3
chr7	2123402	2123700	RC_1021	89	58	83	69	0	12	5	5	5	9
chr7	2123402	2123700	RC_1022	89	58	83	69	0	12	5	5	5	9
chr7	2126363	2130669	RC_1023	1203	725	1511	868	0	73	14	7	29	35
chr7	2126363	2130669	RC_1024	1203	725	1511	868	0	73	14	7	29	35
chr7	2149740	2155113	RC_1025	1564	904	1858	1048	0	93	17	12	40	45
chr7	2149740	2155113	RC_1026	1564	904	1858	1048	0	93	17	12	40	45
chr7	2378954	2379228	RC_1027	89	49	96	41	0	1	0	1	0	1
chr7	2378954	2379228	RC_1028	89	49	96	41	0	1	0	1	0	1
chr7	3297424	3300000	RC_1029	855	454	757	511	0	92	10	21	41	44
chr7	3297424	3300000	RC_1030	855	454	757	511	0	92	10	21	41	44
chr7	3300001	3301566	RC_1031	557	234	505	270	0	24	6	2	8	16
chr7	3300001	3301566	RC_1032	557	234	505	270	0	24	6	2	8	16
chr7	4310822	4313432	RC_1033	765	485	840	521	0	89	14	14	44	56
chr7	4310822	4313432	RC_1034	765	485	840	521	0	89	14	14	44	56
chr7	5305631	5305742	RC_1035	32	22	27	31	0	5	3	2	3	3
chr7	5305631	5305742	RC_1036	32	22	27	31	0	5	3	2	3	3
chr7	5634775	5637416	RC_1037	787	473	951	431	0	35	8	2	18	14
chr7	5634775	5637416	RC_1038	787	473	951	431	0	35	8	2	18	14
chr7	5854468	5854523	RC_1039	14	17	15	10	0	4	0	0	2	3
chr7	5854468	5854523	RC_1040	14	17	15	10	0	4	0	0	2	3
chr7	7410474	7411225	RC_1041	201	122	301	128	0	14	2	1	10	7
chr7	7410474	7411225	RC_1042	201	122	301	128	0	14	2	1	10	7
chr7	8751463	8753850	RC_1043	669	464	841	414	0	24	6	1	12	18
chr7	8751463	8753850	RC_1044	669	464	841	414	0	24	6	1	12	18
chr7	8754523	8754602	RC_1045	22	14	27	17	0	0	0	0	0	0
chr7	8754523	8754602	RC_1046	22	14	27	17	0	0	0	0	0	0
chr7	8754698	8755291	RC_1047	175	100	216	103	0	5	1	2	4	2
chr7	8754698	8755291	RC_1048	175	100	216	103	0	5	1	2	4	2
chr7	8755793	8755841	RC_1049	19	8	13	9	0	0	0	0	0	0
chr7	8755793	8755841	RC_1050	19	8	13	9	0	0	0	0	0	0
chr7	8756275	8756457	RC_1051	66	24	58	35	0	1	0	1	1	1
chr7	8756275	8756457	RC_1052	66	24	58	35	0	1	0	1	1	1
chr7	8756555	8756858	RC_1053	94	57	85	68	0	5	0	1	2	4
chr7	8756555	8756858	RC_1054	94	57	85	68	0	5	0	1	2	4
chr7	8846127	8846249	RC_1055	32	22	50	19	0	0	0	0	0	0
chr7	8846127	8846249	RC_1056	32	22	50	19	0	0	0	0	0	0
chr7	8910105	8910274	RC_1057	59	33	46	32	0	1	0	0	0	0
chr7	8910105	8910274	RC_1058	59	33	46	32	0	1	0	0	0	0
chr7	9077104	9077522	RC_1059	109	98	129	83	0	0	0	0	0	0
chr7	9077104	9077522	RC_1060	109	98	129	83	0	0	0	0	0	0
chr7	9343929	9345490	RC_1061	460	299	488	315	0	51	5	6	30	28
chr7	9343929	9345490	RC_1062	460	299	488	315	0	51	5	6	30	28
chr7	11122489	11122929	RC_1063	115	103	126	97	0	18	3	5	9	12
chr7	11122489	11122929	RC_1064	115	103	126	97	0	18	3	5	9	12
chr7	11123030	11124728	RC_1065	557	295	476	371	0	61	14	12	28	30
chr7	11123030	11124728	RC_1066	557	295	476	371	0	61	14	12	28	30
chr7	11238090	11242574	RC_1067	1582	846	1300	757	0	52	7	10	31	24
chr7	11238090	11242574	RC_1068	1582	846	1300	757	0	52	7	10	31	24
chr7	11777909	11778561	RC_1069	202	101	245	105	0	2	0	0	1	1
chr7	11777909	11778561	RC_1070	202	101	245	105	0	2	0	0	1	1
chr7	11833773	11836000	RC_1071	791	391	630	416	0	17	1	1	8	8
chr7	11833773	11836000	RC_1072	791	391	630	416	0	17	1	1	8	8
chr7	11836095	11836320	RC_1073	82	40	58	46	0	4	2	1	2	4
chr7	11836095	11836320	RC_1074	82	40	58	46	0	4	2	1	2	4
chr7	11976633	11979941	RC_1075	1158	659	910	582	0	27	4	9	10	10
chr7	11976633	11979941	RC_1076	1158	659	910	582	0	27	4	9	10	10
chr7	12349641	12350087	RC_1077	157	73	146	71	0	7	2	3	3	4
chr7	12349641	12350087	RC_1078	157	73	146	71	0	7	2	3	3	4
chr7	12398160	12400000	RC_1079	582	363	551	345	0	53	9	5	27	22
chr7	12398160	12400000	RC_1080	582	363	551	345	0	53	9	5	27	22
chr7	12400001	12402193	RC_1081	866	359	590	378	0	41	7	6	22	17
chr7	12400001	12402193	RC_1082	866	359	590	378	0	41	7	6	22	17
chr7	13380241	13381338	RC_1083	246	214	424	214	0	39	8	18	8	14
chr7	13380241	13381338	RC_1084	246	214	424	214	0	39	8	18	8	14
chr7	13381429	13382275	RC_1085	270	147	277	153	0	9	4	1	6	5
chr7	13381429	13382275	RC_1086	270	147	277	153	0	9	4	1	6	5
chr7	13451106	13454723	RC_1087	1183	675	1131	629	0	45	6	9	27	28
chr7	13451106	13454723	RC_1088	1183	675	1131	629	0	45	6	9	27	28
chr7	13600159	13600861	RC_1089	189	124	286	104	0	4	0	1	3	2
chr7	13600159	13600861	RC_1090	189	124	286	104	0	4	0	1	3	2
chr7	13603020	13606080	RC_1091	908	494	1049	610	0	65	8	6	32	34
chr7	13603020	13606080	RC_1092	908	494	1049	610	0	65	8	6	32	34
chr7	15919710	15919936	RC_1093	79	47	70	31	0	2	1	1	0	2
chr7	15919710	15919936	RC_1094	79	47	70	31	0	2	1	1	0	2
chr7	16648175	16648772	RC_1095	206	115	177	100	0	15	4	2	7	8
chr7	16648175	16648772	RC_1096	206	115	177	100	0	15	4	2	7	8
chr7	16649009	16649098	RC_1097	29	12	32	17	0	0	0	0	0	0
chr7	16649009	16649098	RC_1098	29	12	32	17	0	0	0	0	0	0
chr7	16649625	16652153	RC_1099	919	423	710	477	0	28	2	4	14	13
chr7	16649625	16652153	RC_1100	919	423	710	477	0	28	2	4	14	13
chr7	16732797	16733434	RC_1101	249	120	169	100	0	5	1	0	2	0
chr7	16732797	16733434	RC_1102	249	120	169	100	0	5	1	0	2	0
chr7	16752111	16752238	RC_1103	51	22	30	25	0	2	0	0	2	0
chr7	16752111	16752238	RC_1104	51	22	30	25	0	2	0	0	2	0
chr7	17131585	17131904	RC_1105	107	49	106	58	0	6	0	2	3	2
chr7	17131585	17131904	RC_1106	107	49	106	58	0	6	0	2	3	2
chr7	17132850	17133370	RC_1107	154	97	179	91	0	3	0	0	1	1
chr7	17132850	17133370	RC_1108	154	97	179	91	0	3	0	0	1	1
chr7	20440566	20443382	RC_1109	890	540	950	437	0	46	8	9	27	20
chr7	20440566	20443382	RC_1110	890	540	950	437	0	46	8	9	27	20
chr7	21936379	21936477	RC_1111	26	20	26	27	0	4	2	1	1	3
chr7	21936379	21936477	RC_1112	26	20	26	27	0	4	2	1	1	3
chr8	5004659	5008272	RC_1113	1156	653	1105	700	0	53	11	11	25	22
chr8	5004659	5008272	RC_1114	1156	653	1105	700	0	53	11	11	25	22
chr8	5026247	5026327	RC_1115	23	12	28	18	0	1	0	0	1	0
chr8	5026247	5026327	RC_1116	23	12	28	18	0	1	0	0	1	0
chr8	5167854	5178121	RC_1117	3378	1965	3015	1910	0	199	34	47	83	97
chr8	5167854	5178121	RC_1118	3378	1965	3015	1910	0	199	34	47	83	97
chr8	5203635	5203731	RC_1119	27	16	32	22	0	2	0	0	2	2
chr8	5203635	5203731	RC_1120	27	16	32	22	0	2	0	0	2	2
chr8	5386261	5386726	RC_1121	162	73	151	80	0	2	0	0	2	2
chr8	5386261	5386726	RC_1122	162	73	151	80	0	2	0	0	2	2
chr8	5387360	5387972	RC_1123	251	109	149	104	0	8	1	2	3	6
chr8	5387360	5387972	RC_1124	251	109	149	104	0	8	1	2	3	6
