chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr1	12604042	12605042	Amillepora01138	28	21	12	18	12	18	7	7	4	5	1	7	131	120	68	68	76	84	105	62	44	65	52	109
chr1	12630734	12631734	Amillepora01140	45	10	0	4	2	0	2	0	0	4	0	2	5	6	0	3	2	0	10	0	0	1	0	6
chr1	12601436	12602436	Amillepora01137	1	0	0	0	0	2	1	0	0	0	0	2	44	40	14	33	24	22	39	21	8	28	12	30
chr1	12602504	12603504	Amillepora01136	14	1	2	1	5	4	6	1	1	0	5	4	31	12	9	9	10	21	20	3	11	11	2	23
chr1	12589091	12590091	Amillepora01135	8	0	0	1	5	0	0	0	0	0	2	2	7	8	2	10	3	5	6	3	4	7	3	15
chr1	12764466	12765466	Amillepora01153	28	4	1	2	0	0	4	2	0	1	5	2	35	9	16	14	12	8	8	0	9	10	3	10
chr1	12725354	12726354	Amillepora01149	12	4	0	1	0	0	0	0	0	0	1	0	3	3	5	1	2	1	7	2	4	4	2	19
chr1	12751411	12752411	Amillepora01152	13	1	0	0	0	0	3	0	0	0	0	0	20	10	13	6	3	5	13	1	6	5	4	4
chr1	12739655	12740655	Amillepora01150	218	77	47	63	32	61	126	91	42	96	96	126	52	24	20	28	22	35	42	30	32	41	49	68
chr1	12675827	12676827	Amillepora01142	16	14	9	12	11	3	5	44	16	34	8	22	28	15	5	5	7	7	13	7	0	9	4	3
chr1	12770814	12771814	Amillepora01154	20	7	0	2	0	8	8	1	0	0	0	3	21	9	6	5	0	7	3	1	2	10	2	10
chr1	12685212	12686212	Amillepora01144	7	6	2	0	2	0	1	2	0	0	1	1	7	11	2	8	4	5	5	7	3	0	1	6
chr1	12697926	12698926	Amillepora01145	4	0	0	0	0	0	0	0	0	0	0	0	3	2	3	3	0	0	4	1	0	4	2	4
chr1	12704206	12705206	Amillepora01146	6	2	0	0	0	1	2	3	0	0	0	2	9	2	7	7	3	6	2	2	1	0	0	8
chr1	12711312	12712312	Amillepora01147	15	2	0	3	0	2	3	4	5	2	6	2	19	8	7	7	6	13	13	3	2	5	6	12
chr1	12770597	12771597	Amillepora01155	26	10	1	3	0	9	9	2	0	0	1	3	30	14	7	4	2	8	16	3	8	12	5	15
chr1	12809732	12810732	Amillepora01157	12	2	0	0	1	0	4	0	0	0	2	2	3	5	2	4	2	0	8	4	2	0	3	6
chr1	12941814	12942814	Amillepora01168	34	25	17	8	9	14	9	14	10	2	18	8	44	37	22	20	13	22	38	22	22	34	28	59
chr1	12913558	12914558	Amillepora01165	4	2	0	0	1	1	0	0	0	0	0	0	1	1	2	3	2	0	0	0	0	0	2	0
chr1	12966834	12967834	Amillepora01169	1	1	8	4	0	2	0	4	5	2	2	3	5	18	8	8	7	7	2	13	9	1	17	9
chr1	12905027	12906027	Amillepora01164	2	2	0	1	1	2	0	0	0	1	2	1	20	18	8	7	6	16	9	9	4	5	9	3
chr1	12925828	12926828	Amillepora01167	111	48	22	22	11	32	0	0	0	0	2	2	44	27	17	35	18	55	2	4	0	0	0	4
chr1	12844311	12845311	Amillepora01158	35	6	0	0	0	0	2	0	0	0	4	0	12	4	2	6	0	6	5	0	3	0	2	11
chr1	12870034	12871034	Amillepora01162	6	0	0	1	0	1	0	0	0	0	0	0	9	4	0	12	2	2	5	0	0	3	1	5
chr1	12855065	12856065	Amillepora01160	10	4	5	4	2	3	0	2	1	1	0	0	25	14	2	4	2	12	10	9	8	12	9	12
chr1	12885459	12886459	Amillepora01163	131	67	15	44	13	31	6	0	1	1	3	2	91	67	23	42	14	48	18	1	8	4	6	17
chr1	12861832	12862832	Amillepora01161	29	4	1	0	0	0	2	0	0	0	0	0	28	5	9	3	2	4	7	0	0	2	2	9
chr1	13043745	13044745	Amillepora01177	15	5	4	10	8	1	3	0	1	1	0	0	19	14	9	3	10	8	10	3	0	2	7	3
chr1	13024260	13025260	Amillepora01174	1	3	3	5	9	4	3	7	7	5	3	7	184	132	77	107	76	114	104	78	60	90	79	163
chr1	13015244	13016244	Amillepora01173	32	18	4	12	7	10	9	2	2	4	0	1	16	19	6	11	7	14	10	5	11	4	4	9
chr1	12997512	12998512	Amillepora01172	2	35	20	11	10	24	1	0	0	0	0	0	48	45	34	39	16	50	0	0	2	0	1	0
chr1	12985923	12986923	Amillepora01171	9	4	0	2	2	2	0	0	0	0	2	0	10	3	1	2	7	0	0	1	1	0	0	3
chr1	13032085	13033085	Amillepora01175	7	20	23	3	19	34	2	8	3	9	3	1	37	32	13	16	12	23	10	3	3	6	8	14
chr1	13037377	13038377	Amillepora01176	4	0	0	2	0	0	2	0	0	0	2	2	35	10	9	20	7	8	54	18	14	14	8	31
chr1	13105941	13106941	Amillepora01180	15	0	0	0	0	0	0	0	0	0	2	0	9	4	0	3	4	3	6	3	6	5	2	4
chr1	13153080	13154080	Amillepora01182	53	33	6	14	15	22	21	4	5	8	3	10	139	99	82	86	59	122	102	50	73	50	36	124
chr1	13080877	13081877	Amillepora01178	0	0	0	0	0	0	0	1	0	1	1	1	0	0	2	0	0	0	0	2	0	0	0	0
chr1	13137535	13138535	Amillepora01181	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1	2	2	2
chr1	13100611	13101611	Amillepora01179	125	137	31	63	58	79	43	22	13	22	27	20	50	62	21	46	27	56	35	40	38	22	25	40
chr1	13205484	13206484	Amillepora01185	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	2	0	0	0
chr1	13165313	13166313	Amillepora01183	4	4	0	0	0	0	4	1	0	0	0	0	4	2	0	8	1	0	5	3	2	0	2	5
chr1	13371378	13372378	Amillepora01197	41	36	8	11	5	12	4	3	1	0	2	2	14	27	7	7	7	14	15	6	7	8	4	10
chr1	13268735	13269735	Amillepora01188	2	3	0	0	0	0	4	0	1	0	0	0	4	0	0	0	1	4	4	0	0	0	0	3
chr1	13308116	13309116	Amillepora01191	5	0	0	0	0	0	0	0	2	0	0	0	9	0	2	0	0	1	7	1	2	3	1	3
chr1	13365563	13366563	Amillepora01196	8	0	0	0	0	0	1	0	2	0	2	1	9	11	3	8	0	6	11	0	4	5	0	10
chr1	13325585	13326585	Amillepora01192	9	2	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	2
chr1	13343520	13344520	Amillepora01195	4	2	1	0	0	0	0	1	0	0	1	0	15	23	8	10	20	16	13	19	5	8	15	14
chr1	13337308	13338308	Amillepora01194	11	10	0	6	2	2	2	0	1	1	8	2	5	7	8	0	2	13	3	18	5	4	9	16
chr1	13477636	13478636	Amillepora01201	10	2	1	7	0	0	12	32	26	11	16	18	84	61	32	60	28	49	42	24	31	26	21	43
chr1	13461353	13462353	Amillepora01199	7	2	0	0	2	4	5	1	0	1	6	1	28	26	16	14	16	13	14	4	9	10	6	16
chr1	13486924	13487924	Amillepora01202	11	8	0	0	0	0	0	0	0	0	2	0	9	6	5	3	0	2	6	0	0	8	4	6
chr1	13393117	13394117	Amillepora01198	4	1	4	1	2	0	1	0	1	3	1	1	15	16	3	7	7	7	6	4	5	7	1	10
chr1	13476592	13477592	Amillepora01200	8	2	0	0	0	0	0	3	0	0	0	0	17	8	0	9	4	4	17	1	5	4	2	8
chr1	13516970	13517970	Amillepora01206	4	0	0	0	0	0	1	0	0	0	1	0	5	2	2	3	3	2	8	3	0	0	0	3
chr1	13522184	13523184	Amillepora01207	2	0	0	0	0	0	0	0	0	0	0	0	16	6	2	2	0	0	10	0	2	4	1	2
chr1	13535756	13536756	Amillepora01208	13	1	0	0	0	0	0	0	0	0	2	0	9	2	0	0	2	2	5	1	1	0	1	6
chr1	13551040	13552040	Amillepora01210	6	0	1	1	1	0	2	0	0	0	1	0	13	4	5	6	4	7	20	8	8	7	2	6
chr1	13563326	13564326	Amillepora01212	18	10	2	6	0	1	4	1	0	4	4	7	29	10	10	6	13	8	28	3	8	4	5	10
chr1	13505562	13506562	Amillepora01205	9	0	0	0	2	0	0	0	0	1	0	0	11	4	4	4	3	0	2	0	2	2	2	2
chr1	13564297	13565297	Amillepora01211	49	20	2	9	2	10	17	5	8	11	12	10	77	69	56	31	43	56	70	44	52	74	78	113
chr1	13546072	13547072	Amillepora01209	6	3	0	0	0	0	1	0	0	0	0	0	3	8	4	8	4	6	4	2	2	2	1	5
chr1	13493847	13494847	Amillepora01204	12	2	0	0	0	0	2	0	0	0	0	0	12	2	0	2	2	1	3	0	0	1	0	1
chr1	13594552	13595552	Amillepora01213	10	0	0	2	0	0	2	0	0	0	2	0	14	3	4	7	0	1	12	0	2	6	2	7
chr1	13623394	13624394	Amillepora01217	44	49	83	76	49	89	24	47	38	64	8	28	54	49	34	34	34	33	38	24	44	36	37	46
chr1	13609295	13610295	Amillepora01214	19	6	0	1	1	0	2	0	0	1	2	0	2	2	4	2	2	2	4	0	1	0	2	1
chr1	13638504	13639504	Amillepora01216	11	10	3	9	5	1	3	3	3	0	2	3	29	18	11	13	10	12	14	9	10	12	11	19
chr1	13611530	13612530	Amillepora01215	53	5	5	7	6	9	6	0	0	2	4	5	21	2	4	9	6	7	12	0	6	6	1	14
chr1	13687923	13688923	Amillepora01226	8	3	0	0	0	2	0	3	0	0	2	2	8	5	2	2	0	5	4	2	2	5	4	8
chr1	13678335	13679335	Amillepora01224	41	33	60	45	53	48	9	3	2	6	7	2	29	30	14	11	8	10	27	4	7	11	7	10
chr1	13691726	13692726	Amillepora01227	12	1	0	0	0	0	2	0	0	0	2	0	11	12	1	12	1	5	5	0	6	3	3	7
chr1	13763200	13764200	Amillepora01230	7	2	0	1	0	0	0	2	0	0	0	2	10	14	4	7	4	11	14	6	6	1	1	7
chr1	13725372	13726372	Amillepora01228	30	2	0	0	0	0	6	0	0	0	0	0	9	7	6	4	0	2	4	5	2	2	0	5
chr1	13679130	13680130	Amillepora01221	2	5	0	1	2	0	15	2	2	10	9	8	36	25	10	20	13	22	21	0	10	14	0	10
chr1	13787568	13788568	Amillepora01231	1	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0	2	2	2	2	2	0	2	4
chr1	13689044	13690044	Amillepora01225	8	0	0	0	0	0	2	0	0	0	0	0	5	6	2	3	5	7	6	2	2	6	0	5
chr1	13763982	13764982	Amillepora01229	45	38	41	48	53	39	33	57	50	41	65	43	36	36	18	39	30	39	41	29	41	32	21	63
chr1	13661137	13662137	Amillepora01220	2	0	0	0	0	0	0	0	0	0	1	0	11	2	2	1	2	0	0	0	0	1	2	2
chr1	13882375	13883375	Amillepora01244	9	1	0	0	0	2	0	0	0	1	0	0	3	0	1	4	0	0	2	1	2	4	0	3
chr1	13807166	13808166	Amillepora01232	24	5	1	4	0	0	6	0	0	2	7	2	9	10	1	11	4	0	12	0	4	0	2	8
chr1	13821326	13822326	Amillepora01235	0	2	0	0	0	0	0	0	0	3	0	0	14	7	2	6	1	0	8	4	0	2	0	3
chr1	13848927	13849927	Amillepora01241	7	4	6	8	4	4	2	0	2	0	2	1	11	18	10	11	2	10	8	6	5	3	4	10
chr1	13948756	13949756	Amillepora01255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	2	0	3	1	2
chr1	13866112	13867112	Amillepora01243	1	0	0	0	0	0	0	0	0	0	2	0	8	4	0	7	2	5	10	0	2	12	4	2
chr1	13820485	13821485	Amillepora01237	3	3	0	0	0	0	3	0	0	2	0	0	5	7	2	0	2	0	6	2	2	2	0	2
chr1	13834229	13835229	Amillepora01240	15	2	0	1	0	0	0	0	0	0	0	1	2	4	4	3	0	6	11	1	3	9	0	6
chr1	13931085	13932085	Amillepora01253	0	0	0	0	0	0	3	0	0	0	0	0	7	2	4	5	4	2	6	0	2	5	2	6
chr1	13898223	13899223	Amillepora01246	17	14	2	4	6	10	0	0	2	0	0	0	16	17	8	16	1	9	5	0	2	4	2	6
chr1	13854102	13855102	Amillepora01242	5	0	0	0	0	2	0	0	0	0	0	1	5	5	0	3	2	1	11	0	3	3	4	3
chr1	13917062	13918062	Amillepora01249	6	0	1	0	1	0	1	0	0	4	2	0	9	0	3	0	0	0	3	2	0	2	0	0
chr1	13925614	13926614	Amillepora01251	0	3	0	0	0	0	11	6	3	2	12	13	14	10	1	6	6	0	13	9	14	10	11	28
chr1	13893662	13894662	Amillepora01245	12	6	0	2	0	2	0	0	0	0	1	1	13	5	5	6	2	4	1	2	3	2	2	7
chr1	13831036	13832036	Amillepora01239	5	0	0	0	0	0	2	0	0	2	0	0	10	8	1	3	6	2	2	0	2	1	0	8
chr1	13927848	13928848	Amillepora01252	7	6	4	1	2	2	1	2	2	3	2	3	9	7	3	6	4	8	16	6	5	0	8	13
chr1	14017170	14018170	Amillepora01266	6	2	0	0	0	0	0	0	0	0	2	0	12	5	2	10	0	8	11	3	7	8	0	10
chr1	13997396	13998396	Amillepora01261	89	34	5	7	4	12	23	2	0	2	13	10	24	4	5	8	1	8	27	3	2	6	2	9
chr1	13990645	13991645	Amillepora01258	6	2	0	1	0	0	2	0	0	0	2	0	10	5	1	3	0	3	11	7	3	4	4	1
chr1	13984515	13985515	Amillepora01257	1	1	1	0	0	0	1	0	0	0	0	0	15	1	1	2	0	4	7	1	2	6	2	4
chr1	13998240	13999240	Amillepora01260	169	78	22	37	14	49	76	38	17	22	52	45	87	84	33	62	38	83	82	47	52	77	59	82
chr1	13996409	13997409	Amillepora01259	97	56	13	46	17	56	50	14	10	17	35	40	152	108	60	82	57	69	115	63	77	55	68	131
chr1	14017716	14018716	Amillepora01263	5	1	0	0	0	0	0	0	0	0	2	0	11	9	0	15	2	6	14	1	5	7	0	8
chr1	14074801	14075801	Amillepora01269	20	14	10	12	5	12	19	10	3	6	10	11	16	10	8	7	6	7	47	28	23	19	20	44
chr1	14058251	14059251	Amillepora01267	9	3	0	2	1	1	4	0	1	1	0	0	19	14	6	12	7	19	8	4	12	12	5	21
chr1	14075993	14076993	Amillepora01270	35	26	26	20	21	37	32	20	20	26	27	16	181	175	89	134	96	142	116	97	94	76	98	182
chr1	14068704	14069704	Amillepora01268	10	1	0	0	0	0	2	0	0	0	0	2	20	5	6	8	3	5	13	1	4	4	4	12
chr1	14151357	14152357	Amillepora01273	19	2	0	4	0	0	6	2	0	4	2	4	19	5	2	14	1	2	14	0	8	12	6	13
chr1	14144534	14145534	Amillepora01272	3	4	2	0	0	0	0	0	0	0	0	0	15	11	3	5	9	10	23	6	12	13	13	23
chr1	14145497	14146497	Amillepora01271	6	0	0	0	0	1	10	6	6	5	9	6	10	2	3	4	0	9	29	10	14	25	14	27
chr1	14214173	14215173	Amillepora01277	19	8	16	6	11	6	70	79	55	96	42	98	36	23	5	14	7	20	80	11	27	44	31	87
chr1	14179108	14180108	Amillepora01274	8	0	0	0	0	3	0	0	0	2	0	0	2	2	0	3	1	0	2	0	1	3	0	4
chr1	14233820	14234820	Amillepora01279	15	12	21	9	4	19	7	28	10	10	9	5	14	7	5	8	8	13	10	1	4	6	5	3
chr1	14257330	14258330	Amillepora01282	2	2	0	0	0	0	0	0	0	0	0	0	12	1	0	2	0	0	1	0	0	0	2	7
chr1	14250910	14251910	Amillepora01280	0	0	0	0	0	0	0	0	0	0	0	0	2	6	1	4	1	2	5	2	0	2	1	1
chr1	14234783	14235783	Amillepora01278	0	2	0	0	0	1	0	1	0	2	0	0	32	16	8	17	4	8	22	6	14	6	10	26
chr1	14215046	14216046	Amillepora01275	5	2	0	0	0	0	0	0	0	0	0	0	7	3	0	1	2	1	9	0	2	3	1	3
chr1	14307750	14308750	Amillepora01286	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	8	0	0	0	1	1	0	0	1
chr1	14318222	14319222	Amillepora01288	7	6	0	1	0	3	5	0	0	3	2	0	21	8	3	3	6	9	11	4	6	9	3	4
chr1	14383930	14384930	Amillepora01295	13	0	0	2	0	0	0	0	0	0	2	0	8	2	1	7	3	4	2	2	0	6	0	2
chr1	14342427	14343427	Amillepora01290	6	3	14	9	7	9	7	10	18	3	12	5	16	9	7	8	7	9	14	10	2	2	1	6
chr1	14380517	14381517	Amillepora01294	24	5	3	5	3	1	4	0	0	2	2	8	16	7	1	4	5	2	9	4	7	2	4	7
chr1	14340341	14341341	Amillepora01289	33	12	11	17	14	11	14	7	6	8	16	9	29	8	12	9	15	14	28	18	14	10	27	45
chr1	14308651	14309651	Amillepora01283	0	1	0	0	0	0	0	0	0	0	0	0	9	5	1	2	4	11	15	3	5	4	6	9
chr1	14375656	14376656	Amillepora01292	12	4	0	0	1	0	0	0	0	0	4	0	9	6	0	1	0	3	3	1	2	3	1	4
chr1	14319185	14320185	Amillepora01287	55	44	45	45	49	49	61	58	49	50	67	40	47	34	17	25	27	20	21	6	18	11	12	18
chr1	14380079	14381079	Amillepora01293	23	5	3	5	3	1	4	0	0	2	2	8	13	8	1	6	3	4	16	3	7	4	4	8
chr1	14417879	14418879	Amillepora01301	5	2	0	0	0	0	0	0	0	0	0	2	11	2	1	0	4	1	0	0	0	0	4	4
chr1	14395245	14396245	Amillepora01297	18	1	0	0	0	0	5	0	0	0	0	0	17	5	6	3	2	4	12	2	4	2	0	12
chr1	14434365	14435365	Amillepora01302	6	0	0	3	0	0	0	0	2	0	2	0	23	5	6	4	2	5	8	4	1	4	2	11
chr1	14412831	14413831	Amillepora01300	3	0	0	0	0	1	0	0	0	0	0	0	1	0	4	3	0	6	6	0	0	0	0	2
chr1	14411945	14412945	Amillepora01298	4	2	0	0	0	2	0	0	0	0	0	0	2	0	6	6	0	7	7	0	0	2	0	10
chr1	14476853	14477853	Amillepora01306	19	2	0	2	0	0	1	0	0	2	2	2	21	1	1	5	7	5	16	4	6	12	2	10
chr1	14508540	14509540	Amillepora01310	5	5	3	2	0	3	1	0	2	2	3	6	17	10	4	11	6	8	20	8	19	11	24	35
chr1	14514209	14515209	Amillepora01312	11	0	0	0	0	0	0	0	0	0	0	0	5	4	3	5	0	1	5	1	2	2	0	4
chr1	14492291	14493291	Amillepora01309	19	35	30	21	29	40	3	13	14	20	14	15	52	55	28	61	44	77	24	8	18	18	26	36
chr1	14448409	14449409	Amillepora01304	27	11	4	11	7	5	20	0	0	12	9	6	17	7	1	12	2	7	8	0	0	2	6	9
chr1	14572940	14573940	Amillepora01316	4	0	0	0	0	0	0	0	0	0	0	0	10	0	1	2	0	0	6	2	2	6	1	4
chr1	14548874	14549874	Amillepora01314	10	0	0	0	0	0	2	0	0	0	0	0	2	4	4	3	6	2	21	0	4	0	0	4
chr1	14553096	14554096	Amillepora01315	7	5	0	3	0	0	0	0	0	0	0	0	11	2	0	4	0	1	6	0	1	0	4	4
chr1	14545431	14546431	Amillepora01313	21	0	0	4	0	0	4	0	0	2	0	2	6	0	4	5	0	2	5	2	2	0	2	8
chr1	14477637	14478637	Amillepora01305	25	6	3	5	0	4	16	15	5	8	19	12	15	4	0	10	2	5	6	2	12	8	2	11
chr1	14445174	14446174	Amillepora01303	32	21	14	12	10	9	17	12	6	2	10	7	42	45	39	41	37	60	21	10	24	25	29	36
chr1	14499427	14500427	Amillepora01308	64	18	5	27	10	17	19	10	4	6	17	15	14	8	3	15	8	7	15	4	10	12	9	6
chr1	14486529	14487529	Amillepora01307	6	0	0	0	0	0	1	0	0	0	0	0	5	1	1	2	3	0	4	2	0	0	0	1
chr1	14635689	14636689	Amillepora01321	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	2	2
chr1	14621104	14622104	Amillepora01319	68	30	75	64	65	76	39	38	44	37	92	57	32	38	33	43	35	49	27	25	12	22	32	42
chr1	14660762	14661762	Amillepora01323	8	0	0	0	0	0	0	0	0	0	2	0	6	10	3	0	2	7	10	2	0	2	4	4
chr1	14609791	14610791	Amillepora01318	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4	0	0	0	0	0	1	0	1
chr1	14597753	14598753	Amillepora01317	2	0	0	0	0	0	0	0	0	0	1	0	10	6	4	5	0	4	3	2	4	0	0	1
chr1	14675605	14676605	Amillepora01324	5	4	0	1	0	0	4	0	0	0	0	0	9	12	11	4	0	0	11	6	1	1	0	10
chr1	14628863	14629863	Amillepora01320	31	19	32	28	33	18	2	8	17	4	7	1	49	63	31	38	40	49	31	21	34	21	26	42
chr1	14744371	14745371	Amillepora01330	7	2	0	0	0	0	0	0	0	0	2	0	12	5	7	8	2	3	13	0	0	0	2	4
chr1	14667787	14668787	Amillepora01325	7	0	0	3	0	0	2	0	0	2	4	2	4	2	1	7	2	0	4	3	1	3	0	4
chr1	14732138	14733138	Amillepora01329	19	3	0	2	2	0	0	0	0	0	3	2	11	10	1	7	3	6	16	4	4	9	0	9
chr1	14732986	14733986	Amillepora01328	43	12	0	0	2	0	3	0	0	4	11	0	21	6	3	9	11	8	12	6	2	2	2	18
chr1	14804886	14805886	Amillepora01334	17	8	0	4	6	16	6	4	1	0	7	5	11	6	2	14	6	4	10	5	6	5	17	10
chr1	14814812	14815812	Amillepora01336	12	2	0	2	0	0	1	0	0	0	1	1	7	2	2	6	2	0	15	2	3	0	8	12
chr1	14765453	14766453	Amillepora01332	0	0	0	2	0	0	0	0	0	0	0	0	12	2	0	0	1	1	2	1	0	2	0	4
chr1	14839186	14840186	Amillepora01338	6	1	0	2	0	0	4	0	0	4	2	4	13	11	12	15	5	15	17	8	7	4	3	13
chr1	14797568	14798568	Amillepora01333	2	0	0	0	2	1	1	0	0	0	0	0	9	7	6	6	4	6	3	0	1	4	5	9
chr1	14864791	14865791	Amillepora01337	21	8	2	4	2	10	8	5	7	4	7	5	11	1	8	6	1	6	19	11	15	19	10	35
chr1	14868499	14869499	Amillepora01339	13	12	10	19	18	15	0	0	0	0	0	1	27	17	18	37	19	30	2	0	0	0	2	0
chr1	14815278	14816278	Amillepora01335	19	0	0	0	0	0	2	0	0	0	0	2	6	3	4	6	2	2	13	1	0	4	4	12
chr1	14916018	14917018	Amillepora01344	2	1	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	4	0	1	3	2	3
chr1	14913649	14914649	Amillepora01343	10	2	0	0	0	2	0	0	0	0	0	0	4	2	0	5	0	0	2	0	0	0	0	0
chr1	14900041	14901041	Amillepora01340	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0
chr1	14904997	14905997	Amillepora01341	7	1	0	0	0	1	2	0	0	0	0	0	7	4	0	0	1	3	5	5	3	1	0	0
chr1	14946360	14947360	Amillepora01345	3	7	0	0	4	0	0	0	0	0	0	0	4	0	1	2	0	3	5	0	0	3	0	4
chr1	14960751	14961751	Amillepora01346	4	1	0	0	0	0	0	0	0	0	4	0	0	2	2	2	1	0	4	2	0	0	0	0
chr1	14992528	14993528	Amillepora01349	6	0	0	0	0	0	0	0	0	0	1	0	4	0	0	2	0	2	0	2	0	0	2	5
chr1	14977211	14978211	Amillepora01347	6	0	0	1	0	0	0	2	0	0	1	0	5	2	0	0	0	1	12	5	5	2	2	8
chr1	15011589	15012589	Amillepora01352	19	10	21	14	9	11	16	26	24	12	17	28	66	48	32	28	13	35	47	34	42	24	24	52
chr1	15152786	15153786	Amillepora01367	4	0	0	0	0	0	0	0	0	0	0	0	10	3	4	4	7	2	8	0	3	7	1	9
chr1	15136006	15137006	Amillepora01365	17	6	1	4	0	4	12	5	12	14	11	10	8	3	0	1	2	3	9	0	3	3	0	6
chr1	15109077	15110077	Amillepora01363	6	0	0	0	0	0	0	0	0	0	1	0	10	0	1	1	0	4	2	4	0	3	0	2
chr1	15150343	15151343	Amillepora01366	5	2	0	0	0	0	0	0	1	0	0	0	15	24	14	16	16	18	18	14	5	6	6	21
chr1	15188327	15189327	Amillepora01368	14	7	0	0	1	0	4	0	1	0	0	0	2	2	2	1	0	5	6	2	2	0	6	4
chr1	15132324	15133324	Amillepora01364	0	2	0	0	0	0	0	0	0	0	2	0	12	6	4	4	2	3	2	0	2	3	2	6
chr1	15099131	15100131	Amillepora01362	1	0	0	0	0	0	2	0	0	0	0	0	11	5	3	2	0	0	2	0	0	0	4	4
chr1	15059969	15060969	Amillepora01356	6	5	1	1	0	2	2	7	1	3	4	1	11	6	7	7	0	2	8	3	5	3	4	9
chr1	15067615	15068615	Amillepora01359	7	2	0	1	0	0	4	2	0	0	0	0	10	7	9	4	2	3	12	1	4	1	4	7
chr1	15036847	15037847	Amillepora01353	16	1	0	2	0	0	0	1	0	0	0	2	2	0	0	2	1	1	5	0	1	0	1	4
chr1	15050304	15051304	Amillepora01354	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	1	2	2	4	0	0	4	6	0
chr1	15072056	15073056	Amillepora01360	4	7	4	7	4	1	0	0	6	0	2	3	9	8	2	6	1	1	6	1	4	0	4	5
chr1	15052162	15053162	Amillepora01355	6	0	0	0	0	0	5	25	35	16	16	14	5	6	2	2	5	5	13	7	7	5	8	9
chr1	15212417	15213417	Amillepora01370	12	0	0	0	0	0	1	0	0	4	3	0	13	0	4	7	2	0	3	2	0	0	0	10
chr1	15211657	15212657	Amillepora01369	11	0	0	0	0	0	0	0	0	0	4	1	9	0	0	11	2	2	9	1	0	0	0	3
chr1	15226324	15227324	Amillepora01371	12	0	1	1	0	0	2	0	0	0	6	0	19	4	3	1	3	2	15	2	5	0	0	9
chr1	15379372	15380372	Amillepora01381	5	0	0	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	1	0	0
chr1	15327201	15328201	Amillepora01378	19	8	0	0	0	3	1	0	0	0	0	0	17	0	6	11	4	6	19	4	10	6	0	2
chr1	15301221	15302221	Amillepora01375	9	2	0	0	0	0	6	0	0	0	6	0	8	2	0	2	2	0	6	0	0	5	0	4
chr1	15367062	15368062	Amillepora01380	5	0	0	2	0	0	0	0	0	0	0	1	2	6	1	6	0	1	0	0	2	0	0	2
chr1	15300707	15301707	Amillepora01374	24	6	0	4	2	2	8	0	0	2	3	2	11	2	0	0	3	1	7	0	0	4	0	3
chr1	15327833	15328833	Amillepora01376	14	6	0	0	0	2	0	0	0	0	0	0	20	2	8	10	2	9	26	5	4	6	6	9
chr1	15263218	15264218	Amillepora01372	4	0	0	0	4	0	2	0	0	1	2	0	11	2	2	8	3	3	0	0	0	2	2	1
chr1	15290119	15291119	Amillepora01373	12	0	0	4	0	2	3	0	0	0	2	0	11	7	10	10	8	10	7	2	2	7	5	10
chr1	15389877	15390877	Amillepora01382	21	3	0	5	0	0	1	0	0	0	0	1	10	0	2	2	0	3	0	0	2	0	0	1
chr1	15413181	15414181	Amillepora01383	11	0	0	0	0	0	2	0	0	0	0	0	5	6	2	8	0	6	4	0	2	3	0	7
chr1	15461163	15462163	Amillepora01388	4	0	0	0	2	0	1	7	2	6	8	5	5	4	0	4	2	3	20	15	23	13	27	32
chr1	15447445	15448445	Amillepora01387	2	0	0	1	0	0	0	0	0	0	0	0	10	4	5	3	0	0	6	0	2	4	1	14
chr1	15434362	15435362	Amillepora01385	10	4	0	0	0	0	0	1	0	0	0	2	9	4	0	5	2	2	11	0	5	0	2	14
chr1	15435203	15436203	Amillepora01384	16	7	1	1	1	2	14	1	0	1	7	2	26	13	7	19	3	15	52	6	27	14	12	34
chr1	15542157	15543157	Amillepora01393	0	0	0	0	0	0	2	0	0	0	0	2	15	0	0	5	2	0	6	0	0	8	0	6
