chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr14	7693517	7695677	RC_515	92	149	90	66	97	144	58	28	39	75	50	40	287	221	150	223	132	244	226	122	125	171	160	251
chr14	7693517	7695677	RC_516	92	149	90	66	97	144	58	28	39	75	50	40	287	221	150	223	132	244	226	122	125	171	160	251
chr14	7702844	7702911	RC_517	3	1	0	0	0	1	1	0	0	1	0	0	23	12	12	20	11	28	24	9	9	11	8	27
chr14	7702844	7702911	RC_518	3	1	0	0	0	1	1	0	0	1	0	0	23	12	12	20	11	28	24	9	9	11	8	27
chr14	7703550	7704044	RC_519	2	1	0	0	0	0	3	1	1	4	2	4	21	9	5	16	5	13	21	13	9	9	4	17
chr14	7703550	7704044	RC_520	2	1	0	0	0	0	3	1	1	4	2	4	21	9	5	16	5	13	21	13	9	9	4	17
chr14	7704322	7704722	RC_521	0	1	0	0	0	0	0	0	0	0	0	0	8	2	0	3	2	3	3	2	0	0	0	2
chr14	7704322	7704722	RC_522	0	1	0	0	0	0	0	0	0	0	0	0	8	2	0	3	2	3	3	2	0	0	0	2
chr14	7834837	7835991	RC_523	262	168	137	162	110	171	119	96	74	94	166	99	170	210	145	132	109	226	172	132	122	97	125	239
chr14	7834837	7835991	RC_524	262	168	137	162	110	171	119	96	74	94	166	99	170	210	145	132	109	226	172	132	122	97	125	239
chr14	7846836	7847831	RC_525	54	26	28	24	14	43	11	21	11	13	21	23	85	72	64	78	60	76	91	53	56	55	42	120
chr14	7846836	7847831	RC_526	54	26	28	24	14	43	11	21	11	13	21	23	85	72	64	78	60	76	91	53	56	55	42	120
chr14	7865803	7866265	RC_527	8	2	10	8	5	12	18	19	10	21	8	13	50	20	18	25	12	30	66	18	31	35	19	35
chr14	7865803	7866265	RC_528	8	2	10	8	5	12	18	19	10	21	8	13	50	20	18	25	12	30	66	18	31	35	19	35
chr14	9107754	9109882	RC_529	70	32	28	28	24	25	35	34	17	33	46	30	73	52	32	42	32	46	67	42	85	61	65	99
chr14	9107754	9109882	RC_530	70	32	28	28	24	25	35	34	17	33	46	30	73	52	32	42	32	46	67	42	85	61	65	99
chr14	10000001	10002451	RC_531	22	12	8	14	2	15	55	41	36	52	77	70	31	22	23	26	23	30	83	52	73	70	71	118
chr14	10000001	10002451	RC_532	22	12	8	14	2	15	55	41	36	52	77	70	31	22	23	26	23	30	83	52	73	70	71	118
chr14	10608074	10608439	RC_533	1	1	0	0	0	4	0	0	0	0	0	0	7	3	5	2	4	2	0	0	0	3	1	3
chr14	10608074	10608439	RC_534	1	1	0	0	0	4	0	0	0	0	0	0	7	3	5	2	4	2	0	0	0	3	1	3
chr14	11106971	11107661	RC_535	11	66	53	53	45	77	10	74	23	68	3	43	38	18	8	6	9	9	24	2	4	3	0	15
chr14	11106971	11107661	RC_536	11	66	53	53	45	77	10	74	23	68	3	43	38	18	8	6	9	9	24	2	4	3	0	15
chr14	11107721	11109188	RC_537	50	35	4	11	5	11	6	4	0	10	9	10	89	34	14	33	29	37	80	18	21	32	22	42
chr14	11107721	11109188	RC_538	50	35	4	11	5	11	6	4	0	10	9	10	89	34	14	33	29	37	80	18	21	32	22	42
chr14	11526799	11529996	RC_539	333	250	248	250	215	281	147	86	51	79	109	109	665	584	490	483	404	588	440	253	272	281	239	515
chr14	11526799	11529996	RC_540	333	250	248	250	215	281	147	86	51	79	109	109	665	584	490	483	404	588	440	253	272	281	239	515
chr14	11899303	11899794	RC_541	20	5	1	3	3	2	10	4	0	5	2	3	12	5	4	7	4	8	12	3	8	12	3	19
chr14	11899303	11899794	RC_542	20	5	1	3	3	2	10	4	0	5	2	3	12	5	4	7	4	8	12	3	8	12	3	19
chr14	11900354	11901011	RC_543	19	4	4	2	2	2	4	0	0	3	2	6	7	6	0	0	0	5	15	0	0	1	0	6
chr14	11900354	11901011	RC_544	19	4	4	2	2	2	4	0	0	3	2	6	7	6	0	0	0	5	15	0	0	1	0	6
chr14	11901687	11903332	RC_545	23	2	5	17	2	16	30	12	10	19	8	17	26	7	8	15	8	2	26	4	15	19	5	29
chr14	11901687	11903332	RC_546	23	2	5	17	2	16	30	12	10	19	8	17	26	7	8	15	8	2	26	4	15	19	5	29
chr14	11903589	11904123	RC_547	13	8	2	4	1	7	13	1	1	1	0	4	62	21	32	40	11	37	13	6	8	3	7	4
chr14	11903589	11904123	RC_548	13	8	2	4	1	7	13	1	1	1	0	4	62	21	32	40	11	37	13	6	8	3	7	4
chr14	11904701	11904943	RC_549	6	1	0	0	0	0	4	1	0	3	0	2	3	2	1	0	4	2	5	3	4	4	2	4
chr14	11904701	11904943	RC_550	6	1	0	0	0	0	4	1	0	3	0	2	3	2	1	0	4	2	5	3	4	4	2	4
chr14	12116562	12117016	RC_551	7	6	3	6	3	11	1	0	0	0	1	0	32	10	2	7	3	10	10	5	1	11	3	8
chr14	12116562	12117016	RC_552	7	6	3	6	3	11	1	0	0	0	1	0	32	10	2	7	3	10	10	5	1	11	3	8
chr14	12245764	12246178	RC_553	75	55	96	95	65	99	98	105	108	85	88	94	26	22	8	21	21	22	36	13	18	39	32	48
chr14	12245764	12246178	RC_554	75	55	96	95	65	99	98	105	108	85	88	94	26	22	8	21	21	22	36	13	18	39	32	48
chr14	12501035	12501913	RC_555	64	102	76	79	62	133	108	117	84	151	91	126	57	54	29	35	31	56	61	43	42	45	44	79
chr14	12501035	12501913	RC_556	64	102	76	79	62	133	108	117	84	151	91	126	57	54	29	35	31	56	61	43	42	45	44	79
chr14	13079231	13079783	RC_557	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	3	0	2	0	0	3
chr14	13079231	13079783	RC_558	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	3	0	2	0	0	3
chr14	13157124	13158292	RC_559	16	19	9	18	15	25	19	18	3	9	17	22	106	68	50	66	39	91	84	38	51	44	56	81
chr14	13157124	13158292	RC_560	16	19	9	18	15	25	19	18	3	9	17	22	106	68	50	66	39	91	84	38	51	44	56	81
chr14	13654002	13654065	RC_561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14	13654002	13654065	RC_562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14	13654164	13655514	RC_563	10	3	0	0	2	0	0	1	0	0	0	0	30	23	13	16	9	27	25	8	7	5	2	18
chr14	13654164	13655514	RC_564	10	3	0	0	2	0	0	1	0	0	0	0	30	23	13	16	9	27	25	8	7	5	2	18
chr14	15164918	15167625	RC_565	93	57	18	23	11	30	29	43	31	28	43	22	180	124	71	117	71	106	138	54	77	82	80	129
chr14	15164918	15167625	RC_566	93	57	18	23	11	30	29	43	31	28	43	22	180	124	71	117	71	106	138	54	77	82	80	129
chr14	17103091	17103150	RC_567	1	2	0	0	0	0	2	0	0	0	0	1	0	1	3	0	0	0	0	1	1	1	0	0
chr14	17103091	17103150	RC_568	1	2	0	0	0	0	2	0	0	0	0	1	0	1	3	0	0	0	0	1	1	1	0	0
chr2	109494	109543	RC_569	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	2
chr2	109494	109543	RC_570	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	2
chr2	5549165	5550918	RC_571	35	20	38	37	37	31	13	13	15	11	21	8	76	57	39	43	28	62	34	26	21	24	39	55
chr2	5549165	5550918	RC_572	35	20	38	37	37	31	13	13	15	11	21	8	76	57	39	43	28	62	34	26	21	24	39	55
chr2	6525907	6526129	RC_573	3	0	0	0	0	1	1	1	0	0	0	0	13	3	1	6	4	6	12	1	0	3	0	5
chr2	6525907	6526129	RC_574	3	0	0	0	0	1	1	1	0	0	0	0	13	3	1	6	4	6	12	1	0	3	0	5
chr2	8581922	8582251	RC_575	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
chr2	8581922	8582251	RC_576	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
chr2	8582611	8582712	RC_577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr2	8582611	8582712	RC_578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr2	8699844	8700000	RC_579	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	3	1	0	0	0
chr2	8699844	8700000	RC_580	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	3	1	0	0	0
chr2	8700001	8700098	RC_581	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0
chr2	8700001	8700098	RC_582	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0
chr2	8705909	8706000	RC_583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
chr2	8705909	8706000	RC_584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
chr2	8773695	8774024	RC_585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
chr2	8773695	8774024	RC_586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
chr2	8774383	8774522	RC_587	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
chr2	8774383	8774522	RC_588	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
chr2	9893329	9898900	RC_589	149	82	68	73	63	105	68	38	38	41	56	51	175	85	51	119	39	90	131	58	58	81	69	102
chr2	9893329	9898900	RC_590	149	82	68	73	63	105	68	38	38	41	56	51	175	85	51	119	39	90	131	58	58	81	69	102
chr2	10600023	10600620	RC_591	6	1	0	1	0	1	1	0	0	0	0	0	13	1	1	2	0	3	6	2	1	0	2	1
chr2	10600023	10600620	RC_592	6	1	0	1	0	1	1	0	0	0	0	0	13	1	1	2	0	3	6	2	1	0	2	1
chr2	10600686	10601094	RC_593	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	2	4	0	2	2	2	4
chr2	10600686	10601094	RC_594	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	2	4	0	2	2	2	4
chr2	10601185	10601615	RC_595	5	2	3	0	0	2	2	0	0	1	3	1	28	16	10	14	5	12	23	6	10	16	6	15
chr2	10601185	10601615	RC_596	5	2	3	0	0	2	2	0	0	1	3	1	28	16	10	14	5	12	23	6	10	16	6	15
chr2	10602993	10603257	RC_597	0	1	1	1	2	9	9	3	0	0	4	2	17	19	3	11	3	11	11	5	4	7	6	2
chr2	10602993	10603257	RC_598	0	1	1	1	2	9	9	3	0	0	4	2	17	19	3	11	3	11	11	5	4	7	6	2
chr2	10662829	10663440	RC_599	8	1	3	4	0	2	1	2	2	0	1	0	8	3	6	6	8	8	3	9	6	3	4	12
chr2	10662829	10663440	RC_600	8	1	3	4	0	2	1	2	2	0	1	0	8	3	6	6	8	8	3	9	6	3	4	12
chr2	10664405	10664949	RC_601	3	2	0	2	7	6	5	2	16	3	2	1	9	8	6	8	8	8	19	13	4	6	12	15
chr2	10664405	10664949	RC_602	3	2	0	2	7	6	5	2	16	3	2	1	9	8	6	8	8	8	19	13	4	6	12	15
chr2	10665413	10665489	RC_603	0	0	0	0	0	0	0	0	0	0	0	0	12	7	7	9	8	5	0	1	0	0	1	5
chr2	10665413	10665489	RC_604	0	0	0	0	0	0	0	0	0	0	0	0	12	7	7	9	8	5	0	1	0	0	1	5
chr2	13974268	13974319	RC_605	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
chr2	13974268	13974319	RC_606	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
chr2	15696543	15696684	RC_607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	15696543	15696684	RC_608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	15703706	15707541	RC_609	91	60	80	54	49	86	48	75	59	76	83	71	95	84	39	92	38	68	94	50	43	56	44	100
chr2	15703706	15707541	RC_610	91	60	80	54	49	86	48	75	59	76	83	71	95	84	39	92	38	68	94	50	43	56	44	100
chr2	15743914	15746327	RC_611	12	5	5	1	9	5	6	2	3	3	4	5	26	29	10	19	10	17	32	13	33	28	27	46
chr2	15743914	15746327	RC_612	12	5	5	1	9	5	6	2	3	3	4	5	26	29	10	19	10	17	32	13	33	28	27	46
chr2	15785161	15785732	RC_613	1	6	0	1	0	1	6	3	0	2	7	2	31	31	23	24	15	23	12	7	20	6	5	15
chr2	15785161	15785732	RC_614	1	6	0	1	0	1	6	3	0	2	7	2	31	31	23	24	15	23	12	7	20	6	5	15
chr2	15908232	15908484	RC_615	11	8	0	3	0	2	5	0	0	0	0	1	9	9	2	7	5	3	2	2	0	5	4	3
chr2	15908232	15908484	RC_616	11	8	0	3	0	2	5	0	0	0	0	1	9	9	2	7	5	3	2	2	0	5	4	3
chr2	15908771	15909928	RC_617	10	8	2	2	1	1	5	1	0	2	2	0	103	37	26	36	8	26	49	12	18	25	13	29
chr2	15908771	15909928	RC_618	10	8	2	2	1	1	5	1	0	2	2	0	103	37	26	36	8	26	49	12	18	25	13	29
chr2	15926103	15926251	RC_619	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	10	11	20	9	10	14
chr2	15926103	15926251	RC_620	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	10	11	20	9	10	14
chr2	15926299	15929627	RC_621	70	39	2	23	4	15	130	83	41	74	56	62	167	101	71	102	51	112	266	123	138	198	130	299
chr2	15926299	15929627	RC_622	70	39	2	23	4	15	130	83	41	74	56	62	167	101	71	102	51	112	266	123	138	198	130	299
chr2	17404116	17404170	RC_623	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr2	17404116	17404170	RC_624	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr2	17407657	17408198	RC_625	0	0	0	0	0	0	0	1	0	0	0	0	4	3	0	3	2	0	8	0	1	4	0	0
chr2	17407657	17408198	RC_626	0	0	0	0	0	0	0	1	0	0	0	0	4	3	0	3	2	0	8	0	1	4	0	0
chr2	17408389	17408468	RC_627	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0
chr2	17408389	17408468	RC_628	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0
chr2	17436304	17436429	RC_629	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	1	0	1	1
chr2	17436304	17436429	RC_630	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	1	0	1	1
chr2	17436484	17436635	RC_631	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	0	2	0	0	0	0	1
chr2	17436484	17436635	RC_632	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	0	2	0	0	0	0	1
chr2	17440663	17440873	RC_633	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr2	17440663	17440873	RC_634	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr2	18005223	18005675	RC_635	4	1	1	1	0	1	5	1	1	2	1	2	8	6	8	10	10	12	12	5	21	13	16	21
chr2	18005223	18005675	RC_636	4	1	1	1	0	1	5	1	1	2	1	2	8	6	8	10	10	12	12	5	21	13	16	21
chr2	18010959	18017557	RC_637	170	121	77	121	105	121	52	26	31	22	40	33	294	177	144	193	101	158	152	62	81	100	84	173
chr2	18010959	18017557	RC_638	170	121	77	121	105	121	52	26	31	22	40	33	294	177	144	193	101	158	152	62	81	100	84	173
chr2	18087465	18087709	RC_639	4	2	0	1	2	1	1	0	0	1	2	1	9	2	9	4	1	0	4	1	2	4	2	9
chr2	18087465	18087709	RC_640	4	2	0	1	2	1	1	0	0	1	2	1	9	2	9	4	1	0	4	1	2	4	2	9
chr2	18087769	18089977	RC_641	23	5	4	12	8	12	4	0	4	0	5	1	59	13	25	36	21	20	39	7	10	24	7	34
chr2	18087769	18089977	RC_642	23	5	4	12	8	12	4	0	4	0	5	1	59	13	25	36	21	20	39	7	10	24	7	34
chr2	18090654	18093955	RC_643	188	152	142	182	131	169	159	117	130	98	116	117	242	228	188	195	158	275	220	138	165	133	147	256
chr2	18090654	18093955	RC_644	188	152	142	182	131	169	159	117	130	98	116	117	242	228	188	195	158	275	220	138	165	133	147	256
chr2	18200001	18200406	RC_645	0	0	0	0	0	0	0	0	0	1	1	1	5	1	2	0	6	0	11	3	11	16	11	22
chr2	18200001	18200406	RC_646	0	0	0	0	0	0	0	0	0	1	1	1	5	1	2	0	6	0	11	3	11	16	11	22
chr2	18200679	18201159	RC_647	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	3
chr2	18200679	18201159	RC_648	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	3
chr2	18201325	18206695	RC_649	13	4	0	3	1	11	17	13	7	16	7	14	67	42	33	19	21	35	43	7	11	14	8	31
chr2	18201325	18206695	RC_650	13	4	0	3	1	11	17	13	7	16	7	14	67	42	33	19	21	35	43	7	11	14	8	31
chr2	18207248	18210342	RC_651	13	7	3	7	3	6	13	5	1	7	11	6	18	14	12	11	11	15	39	14	14	15	17	46
chr2	18207248	18210342	RC_652	13	7	3	7	3	6	13	5	1	7	11	6	18	14	12	11	11	15	39	14	14	15	17	46
chr2	18969603	18970286	RC_653	7	3	2	2	2	0	2	0	0	2	0	0	5	3	2	0	0	2	1	0	0	0	3	3
chr2	18969603	18970286	RC_654	7	3	2	2	2	0	2	0	0	2	0	0	5	3	2	0	0	2	1	0	0	0	3	3
chr2	19117557	19117749	RC_655	5	1	0	0	0	1	1	0	0	0	1	1	6	3	2	0	2	0	2	1	4	5	4	2
chr2	19117557	19117749	RC_656	5	1	0	0	0	1	1	0	0	0	1	1	6	3	2	0	2	0	2	1	4	5	4	2
chr2	19243534	19243582	RC_657	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
chr2	19243534	19243582	RC_658	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
chr2	20301650	20301718	RC_659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr2	20301650	20301718	RC_660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr2	20319100	20319155	RC_661	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	2	0	0
chr2	20319100	20319155	RC_662	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	2	0	0
chr2	20386631	20386680	RC_663	10	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0
chr2	20386631	20386680	RC_664	10	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0
chr2	23203438	23203628	RC_665	0	0	0	0	0	0	0	1	0	0	0	0	13	11	7	15	8	14	0	0	0	0	0	0
chr2	23203438	23203628	RC_666	0	0	0	0	0	0	0	1	0	0	0	0	13	11	7	15	8	14	0	0	0	0	0	0
chr2	23784400	23784577	RC_667	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0
chr2	23784400	23784577	RC_668	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0
chr2	23979053	23979230	RC_669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
chr2	23979053	23979230	RC_670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
chr2	26090042	26092069	RC_671	64	24	12	13	4	16	10	0	1	9	2	5	181	84	62	99	43	91	106	34	37	52	25	85
chr2	26090042	26092069	RC_672	64	24	12	13	4	16	10	0	1	9	2	5	181	84	62	99	43	91	106	34	37	52	25	85
chr2	26927120	26928879	RC_673	50	13	16	6	2	10	6	1	2	0	2	0	62	47	23	23	7	27	28	10	16	26	11	16
chr2	26927120	26928879	RC_674	50	13	16	6	2	10	6	1	2	0	2	0	62	47	23	23	7	27	28	10	16	26	11	16
chr2	26929452	26931123	RC_675	20	8	5	9	4	9	32	21	21	33	14	15	33	9	8	22	9	9	31	4	18	18	10	33
chr2	26929452	26931123	RC_676	20	8	5	9	4	9	32	21	21	33	14	15	33	9	8	22	9	9	31	4	18	18	10	33
chr2	26931380	26931960	RC_677	24	18	6	18	5	12	8	0	2	8	0	8	24	4	8	8	8	12	41	20	23	35	4	41
chr2	26931380	26931960	RC_678	24	18	6	18	5	12	8	0	2	8	0	8	24	4	8	8	8	12	41	20	23	35	4	41
chr2	26932537	26932779	RC_679	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	4	0	2	1	1	5
chr2	26932537	26932779	RC_680	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	4	0	2	1	1	5
chr2	29602509	29605838	RC_681	19	28	25	35	23	28	11	19	8	24	24	9	52	48	50	65	30	74	66	41	69	47	48	101
chr2	29602509	29605838	RC_682	19	28	25	35	23	28	11	19	8	24	24	9	52	48	50	65	30	74	66	41	69	47	48	101
chr2	29616685	29619457	RC_683	79	50	40	29	24	36	14	9	2	9	18	20	51	61	34	53	36	50	23	20	14	21	15	42
chr2	29616685	29619457	RC_684	79	50	40	29	24	36	14	9	2	9	18	20	51	61	34	53	36	50	23	20	14	21	15	42
chr2	30846239	30846481	RC_685	50	64	33	28	32	36	32	28	16	43	27	28	27	17	10	13	11	26	39	20	26	20	18	36
chr2	30846239	30846481	RC_686	50	64	33	28	32	36	32	28	16	43	27	28	27	17	10	13	11	26	39	20	26	20	18	36
chr2	30849992	30852010	RC_687	76	71	37	45	28	66	126	58	33	83	109	130	108	62	60	65	43	67	168	71	88	120	97	193
chr2	30849992	30852010	RC_688	76	71	37	45	28	66	126	58	33	83	109	130	108	62	60	65	43	67	168	71	88	120	97	193
chr2	30852563	30852642	RC_689	7	2	16	0	0	8	2	0	1	2	1	1	23	15	6	11	5	8	19	7	5	8	7	15
chr2	30852563	30852642	RC_690	7	2	16	0	0	8	2	0	1	2	1	1	23	15	6	11	5	8	19	7	5	8	7	15
chr2	30852737	30853258	RC_691	4	4	0	0	0	0	4	2	0	5	0	2	13	12	8	16	14	11	26	9	19	17	8	24
chr2	30852737	30853258	RC_692	4	4	0	0	0	0	4	2	0	5	0	2	13	12	8	16	14	11	26	9	19	17	8	24
chr2	30875418	30875797	RC_693	2	1	0	1	1	0	3	1	0	1	2	1	43	38	32	31	26	44	63	31	34	49	32	64
chr2	30875418	30875797	RC_694	2	1	0	1	1	0	3	1	0	1	2	1	43	38	32	31	26	44	63	31	34	49	32	64
chr2	30943304	30943548	RC_695	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	1	3	4	2	2	2	0	1
chr2	30943304	30943548	RC_696	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	1	3	4	2	2	2	0	1
chr2	30943608	30945785	RC_697	25	8	6	6	6	5	8	10	4	14	12	2	150	52	44	53	21	59	123	17	38	40	22	79
chr2	30943608	30945785	RC_698	25	8	6	6	6	5	8	10	4	14	12	2	150	52	44	53	21	59	123	17	38	40	22	79
chr2	30946462	30949800	RC_699	231	123	183	139	105	165	115	111	133	105	126	102	310	252	200	154	138	268	287	170	199	175	160	370
chr2	30946462	30949800	RC_700	231	123	183	139	105	165	115	111	133	105	126	102	310	252	200	154	138	268	287	170	199	175	160	370
chr2	31517415	31517492	RC_701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	31517415	31517492	RC_702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	31696105	31697833	RC_703	33	47	31	22	34	43	18	31	45	22	30	35	147	103	99	83	96	102	125	45	44	55	55	104
chr2	31696105	31697833	RC_704	33	47	31	22	34	43	18	31	45	22	30	35	147	103	99	83	96	102	125	45	44	55	55	104
chr2	35301907	35302160	RC_705	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	2	0	0	0	0	0	1
chr2	35301907	35302160	RC_706	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	2	0	0	0	0	0	1
chr2	35805649	35805719	RC_707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	35805649	35805719	RC_708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	36529901	36530183	RC_709	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	1	0	0	0	0	0
chr2	36529901	36530183	RC_710	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	1	0	0	0	0	0
chr2	36603783	36603929	RC_711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr2	36603783	36603929	RC_712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr2	37234192	37234286	RC_713	1	0	0	0	0	0	0	0	0	0	1	0	1	6	1	6	1	3	6	2	5	4	1	6
chr2	37234192	37234286	RC_714	1	0	0	0	0	0	0	0	0	0	1	0	1	6	1	6	1	3	6	2	5	4	1	6
chr2	37276578	37276653	RC_715	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
chr2	37276578	37276653	RC_716	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
chr3	7487541	7487661	RC_717	3	0	0	0	0	0	0	0	0	0	2	0	3	2	0	3	2	2	0	0	1	0	0	0
chr3	7487541	7487661	RC_718	3	0	0	0	0	0	0	0	0	0	2	0	3	2	0	3	2	2	0	0	1	0	0	0
chr3	8316909	8326351	RC_719	187	145	127	134	135	172	127	108	75	91	139	136	260	178	149	162	121	207	217	100	148	129	103	176
chr3	8316909	8326351	RC_720	187	145	127	134	135	172	127	108	75	91	139	136	260	178	149	162	121	207	217	100	148	129	103	176
chr3	9096817	9096969	RC_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr3	9096817	9096969	RC_722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr3	9395025	9396215	RC_723	7	4	0	0	0	0	0	1	0	0	0	0	6	4	2	4	2	3	7	10	9	6	6	16
chr3	9395025	9396215	RC_724	7	4	0	0	0	0	0	1	0	0	0	0	6	4	2	4	2	3	7	10	9	6	6	16
