chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr10	7064182	7066379	LTR_1597	951	598	586	616	626	701	116	138	118	99	122	104	524	670	530	513	439	673	146	124	130	109	100	180
chr10	7064182	7066379	LTR_1598	951	598	586	616	626	701	116	138	118	99	122	104	524	670	530	513	439	673	146	124	130	109	100	180
chr10	7116721	7116958	LTR_1599	15	20	18	14	10	17	5	1	1	3	3	2	57	70	36	52	45	80	8	5	3	3	7	10
chr10	7116721	7116958	LTR_1600	15	20	18	14	10	17	5	1	1	3	3	2	57	70	36	52	45	80	8	5	3	3	7	10
chr10	7120988	7121299	LTR_1601	40	12	18	19	6	20	5	3	1	2	9	6	58	69	70	43	64	91	12	5	10	9	6	18
chr10	7120988	7121299	LTR_1602	40	12	18	19	6	20	5	3	1	2	9	6	58	69	70	43	64	91	12	5	10	9	6	18
chr10	7162599	7163820	LTR_1603	269	209	156	162	155	187	48	42	38	49	35	54	176	171	128	112	70	132	94	58	46	37	42	112
chr10	7162599	7163820	LTR_1604	269	209	156	162	155	187	48	42	38	49	35	54	176	171	128	112	70	132	94	58	46	37	42	112
chr10	7164499	7164650	LTR_1605	105	69	41	42	45	54	53	13	4	27	30	23	66	62	42	48	33	48	13	3	8	6	5	9
chr10	7164499	7164650	LTR_1606	105	69	41	42	45	54	53	13	4	27	30	23	66	62	42	48	33	48	13	3	8	6	5	9
chr10	7234249	7234375	LTR_1607	38	25	19	28	17	28	43	25	14	33	48	44	63	51	32	37	31	52	47	50	51	61	48	93
chr10	7234249	7234375	LTR_1608	38	25	19	28	17	28	43	25	14	33	48	44	63	51	32	37	31	52	47	50	51	61	48	93
chr10	7234614	7235027	LTR_1609	114	66	63	47	56	69	101	62	22	65	107	95	71	47	45	34	40	54	56	41	49	50	51	112
chr10	7234614	7235027	LTR_1610	114	66	63	47	56	69	101	62	22	65	107	95	71	47	45	34	40	54	56	41	49	50	51	112
chr10	7284211	7284344	LTR_1611	28	15	16	19	16	18	26	28	17	23	49	32	36	35	23	27	19	37	59	46	39	38	38	89
chr10	7284211	7284344	LTR_1612	28	15	16	19	16	18	26	28	17	23	49	32	36	35	23	27	19	37	59	46	39	38	38	89
chr10	7284678	7284782	LTR_1613	4	1	3	1	0	2	4	4	3	3	2	3	7	8	3	4	3	4	12	8	9	8	18	15
chr10	7284678	7284782	LTR_1614	4	1	3	1	0	2	4	4	3	3	2	3	7	8	3	4	3	4	12	8	9	8	18	15
chr10	7285375	7285872	LTR_1615	108	80	135	91	106	138	146	181	152	117	182	154	64	74	45	52	67	75	101	67	86	80	93	159
chr10	7285375	7285872	LTR_1616	108	80	135	91	106	138	146	181	152	117	182	154	64	74	45	52	67	75	101	67	86	80	93	159
chr10	7289728	7289889	LTR_1617	3	1	0	0	1	0	7	4	1	8	15	3	10	6	3	9	5	8	15	17	19	8	23	37
chr10	7289728	7289889	LTR_1618	3	1	0	0	1	0	7	4	1	8	15	3	10	6	3	9	5	8	15	17	19	8	23	37
chr10	7290111	7294481	LTR_1619	99	69	66	70	50	76	171	132	135	135	180	125	98	76	46	57	54	87	171	156	175	159	186	325
chr10	7290111	7294481	LTR_1620	99	69	66	70	50	76	171	132	135	135	180	125	98	76	46	57	54	87	171	156	175	159	186	325
chr10	7312493	7312774	LTR_1621	5	1	0	0	0	0	0	0	0	1	0	0	4	2	0	4	2	0	6	0	0	5	4	9
chr10	7312493	7312774	LTR_1622	5	1	0	0	0	0	0	0	0	1	0	0	4	2	0	4	2	0	6	0	0	5	4	9
chr10	7355318	7359486	LTR_1623	708	519	659	605	622	695	597	742	700	582	847	685	762	684	535	608	541	801	627	469	530	517	549	929
chr10	7355318	7359486	LTR_1624	708	519	659	605	622	695	597	742	700	582	847	685	762	684	535	608	541	801	627	469	530	517	549	929
chr10	7394569	7396366	LTR_1625	234	94	50	72	35	77	14	0	0	0	14	8	101	86	68	67	63	87	33	15	13	12	26	28
chr10	7394569	7396366	LTR_1626	234	94	50	72	35	77	14	0	0	0	14	8	101	86	68	67	63	87	33	15	13	12	26	28
chr10	7396513	7396650	LTR_1627	6	2	4	7	2	9	0	0	0	0	0	0	5	13	12	9	7	7	3	2	0	2	5	4
chr10	7396513	7396650	LTR_1628	6	2	4	7	2	9	0	0	0	0	0	0	5	13	12	9	7	7	3	2	0	2	5	4
chr10	7469671	7472375	LTR_1629	7	6	2	0	0	11	1	5	6	0	6	7	19	10	6	17	9	20	29	15	22	28	24	42
chr10	7469671	7472375	LTR_1630	7	6	2	0	0	11	1	5	6	0	6	7	19	10	6	17	9	20	29	15	22	28	24	42
chr10	7472536	7473551	LTR_1631	4	0	3	0	0	0	0	0	1	0	0	0	16	16	4	4	9	7	6	7	5	5	3	13
chr10	7472536	7473551	LTR_1632	4	0	3	0	0	0	0	0	1	0	0	0	16	16	4	4	9	7	6	7	5	5	3	13
chr10	7474236	7474294	LTR_1633	2	2	6	5	5	9	0	6	1	2	10	2	7	2	3	1	4	4	3	1	2	6	2	5
chr10	7474236	7474294	LTR_1634	2	2	6	5	5	9	0	6	1	2	10	2	7	2	3	1	4	4	3	1	2	6	2	5
chr10	7474694	7475170	LTR_1635	7	4	2	0	1	2	0	0	0	0	1	1	4	4	2	9	2	4	5	0	3	3	3	5
chr10	7474694	7475170	LTR_1636	7	4	2	0	1	2	0	0	0	0	1	1	4	4	2	9	2	4	5	0	3	3	3	5
chr10	7477459	7478672	LTR_1637	17	4	1	3	0	0	0	5	1	2	1	0	17	16	9	19	7	13	17	8	9	19	8	27
chr10	7477459	7478672	LTR_1638	17	4	1	3	0	0	0	5	1	2	1	0	17	16	9	19	7	13	17	8	9	19	8	27
chr10	7478940	7479570	LTR_1639	41	10	0	5	0	0	20	2	2	4	12	8	25	11	1	9	5	4	8	9	1	6	1	6
chr10	7478940	7479570	LTR_1640	41	10	0	5	0	0	20	2	2	4	12	8	25	11	1	9	5	4	8	9	1	6	1	6
chr10	7505617	7509897	LTR_1641	36	45	18	15	24	18	4	2	7	2	0	0	40	17	12	7	14	18	34	7	6	21	7	17
chr10	7505617	7509897	LTR_1642	36	45	18	15	24	18	4	2	7	2	0	0	40	17	12	7	14	18	34	7	6	21	7	17
chr10	7514565	7518768	LTR_1643	296	165	198	146	139	176	50	44	41	40	65	54	176	197	128	145	145	239	36	21	23	17	26	61
chr10	7514565	7518768	LTR_1644	296	165	198	146	139	176	50	44	41	40	65	54	176	197	128	145	145	239	36	21	23	17	26	61
chr10	7535511	7536076	LTR_1645	26	19	5	14	11	12	13	10	1	14	12	11	17	14	8	14	11	14	22	5	13	11	8	16
chr10	7535511	7536076	LTR_1646	26	19	5	14	11	12	13	10	1	14	12	11	17	14	8	14	11	14	22	5	13	11	8	16
chr10	7536338	7536942	LTR_1647	64	69	133	75	133	125	37	118	114	117	84	84	60	84	41	41	39	78	46	44	44	43	46	76
chr10	7536338	7536942	LTR_1648	64	69	133	75	133	125	37	118	114	117	84	84	60	84	41	41	39	78	46	44	44	43	46	76
chr10	7574322	7578649	LTR_1649	54	28	43	41	36	56	32	13	10	12	20	21	79	60	43	61	28	46	41	14	25	30	26	46
chr10	7574322	7578649	LTR_1650	54	28	43	41	36	56	32	13	10	12	20	21	79	60	43	61	28	46	41	14	25	30	26	46
chr10	7655296	7655432	LTR_1651	7	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	3	2	0	0	0	2
chr10	7655296	7655432	LTR_1652	7	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	3	2	0	0	0	2
chr10	7655655	7655748	LTR_1653	33	13	34	27	26	37	38	16	27	29	21	28	8	16	23	9	22	12	13	16	20	22	13	25
chr10	7655655	7655748	LTR_1654	33	13	34	27	26	37	38	16	27	29	21	28	8	16	23	9	22	12	13	16	20	22	13	25
chr10	7836646	7839173	LTR_1655	222	82	38	24	37	56	74	21	15	32	56	52	65	55	40	56	47	58	75	21	34	37	49	81
chr10	7836646	7839173	LTR_1656	222	82	38	24	37	56	74	21	15	32	56	52	65	55	40	56	47	58	75	21	34	37	49	81
chr10	7841067	7841153	LTR_1657	4	0	1	1	0	1	3	1	2	4	3	0	1	1	0	3	3	4	2	0	1	0	3	4
chr10	7841067	7841153	LTR_1658	4	0	1	1	0	1	3	1	2	4	3	0	1	1	0	3	3	4	2	0	1	0	3	4
chr10	7841294	7841431	LTR_1659	4	0	0	0	0	0	1	3	3	5	3	3	5	11	4	2	7	1	10	5	4	10	12	11
chr10	7841294	7841431	LTR_1660	4	0	0	0	0	0	1	3	3	5	3	3	5	11	4	2	7	1	10	5	4	10	12	11
chr10	7842314	7844183	LTR_1661	98	22	0	6	0	5	48	2	0	10	24	6	27	6	2	5	5	9	53	5	8	9	12	43
chr10	7842314	7844183	LTR_1662	98	22	0	6	0	5	48	2	0	10	24	6	27	6	2	5	5	9	53	5	8	9	12	43
chr10	7858600	7859061	LTR_1663	8	2	0	0	0	0	5	3	0	0	2	0	8	4	1	3	0	4	8	1	3	2	7	11
chr10	7858600	7859061	LTR_1664	8	2	0	0	0	0	5	3	0	0	2	0	8	4	1	3	0	4	8	1	3	2	7	11
chr10	7860012	7861142	LTR_1665	22	3	2	4	1	1	7	6	0	8	5	4	31	8	9	5	9	9	24	8	14	9	11	12
chr10	7860012	7861142	LTR_1666	22	3	2	4	1	1	7	6	0	8	5	4	31	8	9	5	9	9	24	8	14	9	11	12
chr10	7861852	7862089	LTR_1667	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	1	5	3	0	1	0	0
chr10	7861852	7862089	LTR_1668	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	1	5	3	0	1	0	0
chr10	7862548	7864691	LTR_1669	71	20	0	8	0	2	20	2	5	9	14	2	30	10	8	17	11	10	63	5	4	7	14	35
chr10	7862548	7864691	LTR_1670	71	20	0	8	0	2	20	2	5	9	14	2	30	10	8	17	11	10	63	5	4	7	14	35
chr10	7870844	7873995	LTR_1671	28	3	2	6	7	6	21	11	3	4	6	4	31	19	9	20	15	21	46	10	21	21	18	39
chr10	7870844	7873995	LTR_1672	28	3	2	6	7	6	21	11	3	4	6	4	31	19	9	20	15	21	46	10	21	21	18	39
chr10	7920305	7921447	LTR_1673	2	0	0	0	0	0	0	0	0	0	0	0	5	6	4	3	4	3	7	5	0	5	9	9
chr10	7920305	7921447	LTR_1674	2	0	0	0	0	0	0	0	0	0	0	0	5	6	4	3	4	3	7	5	0	5	9	9
chr10	7929150	7934051	LTR_1675	101	34	64	41	39	68	6	4	0	5	16	5	37	26	18	22	15	25	10	4	11	6	12	22
chr10	7929150	7934051	LTR_1676	101	34	64	41	39	68	6	4	0	5	16	5	37	26	18	22	15	25	10	4	11	6	12	22
chr10	7963963	7964142	LTR_1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	2	2
chr10	7963963	7964142	LTR_1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	2	2
chr10	7969384	7972416	LTR_1679	22	4	2	2	0	2	2	0	0	0	0	1	14	4	0	9	8	6	10	5	0	9	3	2
chr10	7969384	7972416	LTR_1680	22	4	2	2	0	2	2	0	0	0	0	1	14	4	0	9	8	6	10	5	0	9	3	2
chr10	8062958	8068280	LTR_1681	186	130	111	115	102	114	98	111	85	126	81	61	164	167	153	147	108	202	182	103	134	107	89	211
chr10	8062958	8068280	LTR_1682	186	130	111	115	102	114	98	111	85	126	81	61	164	167	153	147	108	202	182	103	134	107	89	211
chr10	8068442	8071618	LTR_1683	133	106	104	113	104	126	130	101	82	113	100	111	121	119	94	82	82	117	89	72	80	91	66	143
chr10	8068442	8071618	LTR_1684	133	106	104	113	104	126	130	101	82	113	100	111	121	119	94	82	82	117	89	72	80	91	66	143
chr10	8089613	8091133	LTR_1685	92	37	11	12	5	10	1	5	1	4	2	3	41	16	18	23	13	21	7	2	4	8	9	16
chr10	8089613	8091133	LTR_1686	92	37	11	12	5	10	1	5	1	4	2	3	41	16	18	23	13	21	7	2	4	8	9	16
chr10	8091778	8092008	LTR_1687	129	66	41	54	44	49	31	22	11	13	40	26	13	13	8	20	9	6	9	7	4	3	4	7
chr10	8091778	8092008	LTR_1688	129	66	41	54	44	49	31	22	11	13	40	26	13	13	8	20	9	6	9	7	4	3	4	7
chr10	8132516	8133578	LTR_1689	79	48	50	70	42	57	109	94	72	88	119	95	50	50	25	40	48	50	114	90	70	94	115	157
chr10	8132516	8133578	LTR_1690	79	48	50	70	42	57	109	94	72	88	119	95	50	50	25	40	48	50	114	90	70	94	115	157
chr10	8133771	8133841	LTR_1691	5	7	4	8	3	2	14	11	2	7	13	12	9	4	7	8	9	7	9	10	22	16	15	17
chr10	8133771	8133841	LTR_1692	5	7	4	8	3	2	14	11	2	7	13	12	9	4	7	8	9	7	9	10	22	16	15	17
chr10	8134799	8135547	LTR_1693	100	39	36	54	36	60	87	61	27	68	95	100	46	26	12	27	18	50	32	20	27	32	59	90
chr10	8134799	8135547	LTR_1694	100	39	36	54	36	60	87	61	27	68	95	100	46	26	12	27	18	50	32	20	27	32	59	90
chr10	8211233	8211332	LTR_1695	2	2	0	2	1	2	1	0	0	0	1	1	28	31	26	7	14	35	33	20	17	26	13	25
chr10	8211233	8211332	LTR_1696	2	2	0	2	1	2	1	0	0	0	1	1	28	31	26	7	14	35	33	20	17	26	13	25
chr10	8215946	8216091	LTR_1697	101	94	125	86	70	112	61	51	45	48	39	31	48	42	26	28	41	59	48	26	21	28	18	45
chr10	8215946	8216091	LTR_1698	101	94	125	86	70	112	61	51	45	48	39	31	48	42	26	28	41	59	48	26	21	28	18	45
chr10	8268923	8269012	LTR_1699	13	2	3	3	3	3	2	4	3	10	10	5	15	17	19	19	12	14	17	5	13	13	10	22
chr10	8268923	8269012	LTR_1700	13	2	3	3	3	3	2	4	3	10	10	5	15	17	19	19	12	14	17	5	13	13	10	22
chr10	8269167	8281027	LTR_1701	2806	2125	2206	2064	2110	2625	2035	2103	1641	1890	2465	2171	2081	2345	1644	1730	1586	2469	1631	1380	1474	1301	1578	2549
chr10	8269167	8281027	LTR_1702	2806	2125	2206	2064	2110	2625	2035	2103	1641	1890	2465	2171	2081	2345	1644	1730	1586	2469	1631	1380	1474	1301	1578	2549
chr10	8323024	8324116	LTR_1703	240	196	238	214	209	224	249	245	242	222	383	261	308	371	254	221	308	370	253	215	286	227	321	429
chr10	8323024	8324116	LTR_1704	240	196	238	214	209	224	249	245	242	222	383	261	308	371	254	221	308	370	253	215	286	227	321	429
chr10	8340202	8340763	LTR_1705	55	29	49	24	26	59	2	6	2	1	4	3	40	61	33	38	24	47	3	2	8	4	11	14
chr10	8340202	8340763	LTR_1706	55	29	49	24	26	59	2	6	2	1	4	3	40	61	33	38	24	47	3	2	8	4	11	14
chr10	8340900	8343535	LTR_1707	157	90	68	68	64	80	34	20	13	19	27	12	145	117	91	109	78	158	81	28	33	47	43	114
chr10	8340900	8343535	LTR_1708	157	90	68	68	64	80	34	20	13	19	27	12	145	117	91	109	78	158	81	28	33	47	43	114
chr10	8369056	8369387	LTR_1709	8	5	11	12	7	21	7	23	5	4	8	9	17	10	7	12	6	17	15	2	9	11	9	25
chr10	8369056	8369387	LTR_1710	8	5	11	12	7	21	7	23	5	4	8	9	17	10	7	12	6	17	15	2	9	11	9	25
chr10	8369842	8370091	LTR_1711	4	2	4	3	1	1	13	11	17	10	12	12	20	15	7	13	12	19	25	11	18	13	11	32
chr10	8369842	8370091	LTR_1712	4	2	4	3	1	1	13	11	17	10	12	12	20	15	7	13	12	19	25	11	18	13	11	32
chr10	8388573	8389192	LTR_1713	2	0	0	2	1	1	2	0	0	2	0	0	6	3	2	4	2	0	11	4	10	2	5	13
chr10	8388573	8389192	LTR_1714	2	0	0	2	1	1	2	0	0	2	0	0	6	3	2	4	2	0	11	4	10	2	5	13
chr10	8525907	8526162	LTR_1715	2	6	5	5	9	6	16	26	10	8	15	19	21	3	6	4	10	10	9	9	14	9	14	21
chr10	8525907	8526162	LTR_1716	2	6	5	5	9	6	16	26	10	8	15	19	21	3	6	4	10	10	9	9	14	9	14	21
chr10	8526213	8526339	LTR_1717	1	0	1	0	3	1	0	0	0	0	1	0	2	1	2	2	8	3	6	0	1	0	1	5
chr10	8526213	8526339	LTR_1718	1	0	1	0	3	1	0	0	0	0	1	0	2	1	2	2	8	3	6	0	1	0	1	5
chr10	8526868	8527015	LTR_1719	7	10	13	9	6	9	16	21	16	22	15	13	23	16	2	11	16	25	38	10	17	16	8	36
chr10	8526868	8527015	LTR_1720	7	10	13	9	6	9	16	21	16	22	15	13	23	16	2	11	16	25	38	10	17	16	8	36
chr10	8638993	8639113	LTR_1721	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	5	0	2	0	0	1
chr10	8638993	8639113	LTR_1722	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	5	0	2	0	0	1
chr10	8639605	8641339	LTR_1723	14	14	7	8	7	3	14	4	3	5	10	7	48	58	39	31	39	50	33	22	25	25	17	43
chr10	8639605	8641339	LTR_1724	14	14	7	8	7	3	14	4	3	5	10	7	48	58	39	31	39	50	33	22	25	25	17	43
chr10	8646875	8657178	LTR_1725	2	5	0	2	2	0	7	7	5	2	14	5	20	7	6	7	6	5	50	21	22	22	13	37
chr10	8646875	8657178	LTR_1726	2	5	0	2	2	0	7	7	5	2	14	5	20	7	6	7	6	5	50	21	22	22	13	37
chr10	8674315	8677849	LTR_1727	2	2	2	4	2	0	2	0	0	3	3	0	6	1	4	4	9	11	12	5	9	4	6	12
chr10	8674315	8677849	LTR_1728	2	2	2	4	2	0	2	0	0	3	3	0	6	1	4	4	9	11	12	5	9	4	6	12
chr10	8742293	8742948	LTR_1729	0	0	0	0	0	0	12	0	0	0	5	5	0	0	0	0	0	2	2	2	0	0	0	1
chr10	8742293	8742948	LTR_1730	0	0	0	0	0	0	12	0	0	0	5	5	0	0	0	0	0	2	2	2	0	0	0	1
chr10	8743552	8743605	LTR_1731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10	8743552	8743605	LTR_1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10	8765120	8767542	LTR_1733	10	6	0	2	0	1	1	0	2	2	0	2	22	30	18	25	19	28	6	7	5	8	1	29
chr10	8765120	8767542	LTR_1734	10	6	0	2	0	1	1	0	2	2	0	2	22	30	18	25	19	28	6	7	5	8	1	29
chr10	8767751	8767949	LTR_1735	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
chr10	8767751	8767949	LTR_1736	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
chr10	8769184	8769451	LTR_1737	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	2
chr10	8769184	8769451	LTR_1738	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	2
chr10	8774067	8775693	LTR_1739	3	0	0	2	0	0	1	0	0	0	0	0	16	11	0	3	2	3	9	0	0	0	2	7
chr10	8774067	8775693	LTR_1740	3	0	0	2	0	0	1	0	0	0	0	0	16	11	0	3	2	3	9	0	0	0	2	7
chr10	8775739	8776719	LTR_1741	3	0	0	0	0	0	2	0	0	0	1	0	4	0	0	0	2	2	1	2	0	0	0	4
chr10	8775739	8776719	LTR_1742	3	0	0	0	0	0	2	0	0	0	1	0	4	0	0	0	2	2	1	2	0	0	0	4
chr10	8776972	8777497	LTR_1743	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	3	5	0	0	2	0	1
chr10	8776972	8777497	LTR_1744	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	3	5	0	0	2	0	1
chr10	8811453	8819881	LTR_1745	614	468	560	597	489	567	381	391	340	375	435	427	464	518	343	409	322	516	372	243	350	306	327	540
chr10	8811453	8819881	LTR_1746	614	468	560	597	489	567	381	391	340	375	435	427	464	518	343	409	322	516	372	243	350	306	327	540
chr10	8864083	8864230	LTR_1747	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	4
chr10	8864083	8864230	LTR_1748	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	4
chr10	8908138	8908329	LTR_1749	3	0	0	0	0	0	0	0	0	0	0	0	5	2	2	1	2	2	1	0	0	1	0	8
chr10	8908138	8908329	LTR_1750	3	0	0	0	0	0	0	0	0	0	0	0	5	2	2	1	2	2	1	0	0	1	0	8
chr10	8908501	8908565	LTR_1751	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	8	2	0	4
chr10	8908501	8908565	LTR_1752	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	8	2	0	4
chr10	8911038	8911127	LTR_1753	4	3	0	0	0	0	0	0	0	0	0	0	2	2	3	1	0	0	0	0	1	0	1	2
chr10	8911038	8911127	LTR_1754	4	3	0	0	0	0	0	0	0	0	0	0	2	2	3	1	0	0	0	0	1	0	1	2
chr10	8940215	8940782	LTR_1755	5	0	0	0	0	0	0	2	2	4	0	2	1	8	6	1	2	2	6	0	3	2	5	3
chr10	8940215	8940782	LTR_1756	5	0	0	0	0	0	0	2	2	4	0	2	1	8	6	1	2	2	6	0	3	2	5	3
chr10	8941185	8941497	LTR_1757	1	0	0	0	0	0	1	0	0	0	0	2	1	7	2	0	0	4	4	6	4	2	7	6
chr10	8941185	8941497	LTR_1758	1	0	0	0	0	0	1	0	0	0	0	2	1	7	2	0	0	4	4	6	4	2	7	6
chr10	8947620	8951137	LTR_1759	97	39	60	45	56	74	120	170	155	146	170	139	86	63	44	59	52	65	187	117	106	131	129	210
chr10	8947620	8951137	LTR_1760	97	39	60	45	56	74	120	170	155	146	170	139	86	63	44	59	52	65	187	117	106	131	129	210
chr10	8963676	8964617	LTR_1761	7	2	0	0	0	1	1	1	0	1	2	1	8	5	0	5	0	1	13	2	2	1	3	12
chr10	8963676	8964617	LTR_1762	7	2	0	0	0	1	1	1	0	1	2	1	8	5	0	5	0	1	13	2	2	1	3	12
chr10	8965912	8966125	LTR_1763	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	4	1
chr10	8965912	8966125	LTR_1764	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	4	1
chr10	9116700	9116842	LTR_1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
chr10	9116700	9116842	LTR_1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
chr10	9116899	9118885	LTR_1767	12	6	0	0	0	1	1	1	2	2	0	3	3	0	3	2	0	4	3	1	0	5	1	5
chr10	9116899	9118885	LTR_1768	12	6	0	0	0	1	1	1	2	2	0	3	3	0	3	2	0	4	3	1	0	5	1	5
chr10	9122218	9123000	LTR_1769	47	33	28	40	20	24	3	11	4	14	10	10	13	9	2	11	1	19	9	2	3	9	4	10
chr10	9122218	9123000	LTR_1770	47	33	28	40	20	24	3	11	4	14	10	10	13	9	2	11	1	19	9	2	3	9	4	10
chr10	9161106	9162473	LTR_1771	17	5	1	3	2	0	2	1	0	1	1	0	13	11	5	12	2	0	9	0	0	0	3	18
chr10	9161106	9162473	LTR_1772	17	5	1	3	2	0	2	1	0	1	1	0	13	11	5	12	2	0	9	0	0	0	3	18
chr10	9166606	9166783	LTR_1773	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr10	9166606	9166783	LTR_1774	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr10	9176024	9178299	LTR_1775	29	17	24	17	13	31	112	100	71	89	135	129	46	35	13	30	26	41	108	55	73	92	65	158
chr10	9176024	9178299	LTR_1776	29	17	24	17	13	31	112	100	71	89	135	129	46	35	13	30	26	41	108	55	73	92	65	158
chr10	9178709	9178881	LTR_1777	1	0	0	0	0	0	1	0	0	0	3	2	1	0	0	1	4	0	0	1	1	1	5	0
chr10	9178709	9178881	LTR_1778	1	0	0	0	0	0	1	0	0	0	3	2	1	0	0	1	4	0	0	1	1	1	5	0
chr10	9225536	9227520	LTR_1779	121	108	225	192	193	232	193	191	140	157	268	184	145	165	120	140	93	173	140	131	110	84	143	243
chr10	9225536	9227520	LTR_1780	121	108	225	192	193	232	193	191	140	157	268	184	145	165	120	140	93	173	140	131	110	84	143	243
chr10	9227865	9228620	LTR_1781	56	52	110	85	116	110	35	67	55	55	50	75	21	26	19	18	9	30	21	25	41	36	27	56
chr10	9227865	9228620	LTR_1782	56	52	110	85	116	110	35	67	55	55	50	75	21	26	19	18	9	30	21	25	41	36	27	56
chr10	9295005	9296608	LTR_1783	39	6	4	0	4	0	6	2	2	0	1	0	9	12	6	8	5	8	9	6	1	5	8	7
chr10	9295005	9296608	LTR_1784	39	6	4	0	4	0	6	2	2	0	1	0	9	12	6	8	5	8	9	6	1	5	8	7
chr10	9376678	9376734	LTR_1785	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
chr10	9376678	9376734	LTR_1786	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
chr10	9583119	9583320	LTR_1787	45	27	40	35	35	38	14	36	25	17	36	31	17	12	7	10	9	15	9	3	1	4	3	11
chr10	9583119	9583320	LTR_1788	45	27	40	35	35	38	14	36	25	17	36	31	17	12	7	10	9	15	9	3	1	4	3	11
chr10	9583982	9584408	LTR_1789	11	4	1	1	0	0	10	2	0	4	15	4	55	45	34	53	46	31	20	17	5	17	15	34
chr10	9583982	9584408	LTR_1790	11	4	1	1	0	0	10	2	0	4	15	4	55	45	34	53	46	31	20	17	5	17	15	34
chr10	9671229	9672258	LTR_1791	11	1	0	2	0	0	1	0	0	0	1	0	8	5	0	2	3	0	8	0	4	3	0	8
chr10	9671229	9672258	LTR_1792	11	1	0	2	0	0	1	0	0	0	1	0	8	5	0	2	3	0	8	0	4	3	0	8
chr10	9673129	9673316	LTR_1793	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0
chr10	9673129	9673316	LTR_1794	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0
chr10	9682047	9682667	LTR_1795	4	3	0	0	0	0	0	0	2	0	0	1	9	10	2	5	2	8	0	0	3	3	0	10
chr10	9682047	9682667	LTR_1796	4	3	0	0	0	0	0	0	2	0	0	1	9	10	2	5	2	8	0	0	3	3	0	10
chr10	9684542	9684830	LTR_1797	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
chr10	9684542	9684830	LTR_1798	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
chr10	9684947	9685433	LTR_1799	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	2	0	1	0	0	0	0
