chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr14	6843488	6843732	Amillepora25488-RA:three_prime_utr	34	22	8	22	4	26	12	12	5	7	15	8	40	47	27	35	39	53	33	36	22	38	25	41
chr14	6842783	6843083	Amillepora25488-RA:three_prime_utr	24	15	9	10	10	17	17	6	8	10	9	17	18	31	15	17	15	17	43	38	41	15	38	56
chr14	6842235	6842402	Amillepora25488-RA:three_prime_utr	26	24	16	21	21	22	7	8	5	15	9	21	45	68	30	38	35	43	64	42	44	55	23	88
chr14	6841440	6841998	Amillepora25488-RA:three_prime_utr	44	31	57	46	54	54	16	16	8	15	17	15	42	44	37	22	26	38	15	15	13	9	14	20
chr14	6841233	6841396	Amillepora25488-RA:three_prime_utr	11	9	13	13	5	12	4	2	2	0	4	2	26	31	25	24	25	33	46	45	34	31	41	61
chr14	6840566	6840632	Amillepora25488-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	0	0	0	5	6	3	3	1	5	4	0	0	2	0	3
chr14	6839845	6839955	Amillepora25488-RA:three_prime_utr	15	11	4	10	6	2	5	3	0	4	2	6	8	9	6	7	2	8	6	3	3	8	4	12
chr14	6839364	6839492	Amillepora25488-RA:three_prime_utr	8	7	4	8	7	5	9	20	14	15	10	8	38	45	19	31	29	18	20	14	7	15	12	30
chr14	6839073	6839186	Amillepora25488-RA:three_prime_utr	4	3	1	1	0	2	1	0	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0
chr14	6838286	6838336	Amillepora25488-RA:three_prime_utr	12	7	14	8	11	21	3	1	0	1	0	3	5	3	0	0	1	0	4	3	1	4	1	4
chr14	6837584	6837646	Amillepora25488-RA:three_prime_utr	0	1	0	4	6	8	2	1	0	2	1	2	2	0	1	2	0	1	1	1	0	1	0	0
chr14	6835551	6835865	Amillepora25488-RA:three_prime_utr	5	9	3	1	6	8	11	0	5	3	0	2	8	8	4	5	2	7	6	4	0	0	0	3
chr14	6835238	6835284	Amillepora25488-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	0	0	1	1	0	2	0	3
chr14	6833394	6833471	Amillepora25488-RA:three_prime_utr	4	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	1	0	0	0	0	0
chr14	6831329	6831410	Amillepora25488-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	0	1
chr14	6830415	6830645	Amillepora25488-RA:three_prime_utr	9	1	0	2	0	0	1	0	0	0	0	0	2	2	0	0	0	2	6	0	0	0	0	2
chr14	6829501	6829605	Amillepora25488-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr14	6829215	6829250	Amillepora25488-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14	6828422	6828502	Amillepora25488-RA:three_prime_utr	8	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	1
chr14	6826915	6827025	Amillepora25488-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr14	6826270	6826374	Amillepora25488-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
chr14	6825506	6825536	Amillepora25488-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0
chr14	6824736	6824814	Amillepora25488-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	0	2
chr14	6824445	6824553	Amillepora25488-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr14	6823783	6823884	Amillepora25488-RA:three_prime_utr	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr14	6823366	6823392	Amillepora25488-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr14	6822658	6822789	Amillepora25488-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14	6820648	6820693	Amillepora25488-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14	6820258	6820274	Amillepora25488-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14	6818807	6818908	Amillepora25488-RA:three_prime_utr	1	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	1
chr14	6817001	6818068	Amillepora25488-RA:three_prime_utr	3	0	0	1	0	0	0	0	0	0	0	0	8	0	0	2	0	0	2	0	2	0	0	2
chr14	6962449	6963407	Amillepora25500-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	6	0	4	5	2	1	4	0	0
chr14	6986335	6986801	Amillepora25501-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	1	0	0	2	0	0	0	0	0
chr14	7005598	7006829	Amillepora25502-RA:three_prime_utr	41	17	10	20	12	17	12	18	17	25	16	30	134	99	73	104	61	91	102	47	66	74	75	117
chr14	7103221	7104007	Amillepora25509-RA:three_prime_utr	1	1	0	0	0	2	1	0	0	0	0	0	96	39	24	37	12	23	79	23	27	43	13	38
chr14	7231970	7232338	Amillepora25522-RA:three_prime_utr	15	5	15	7	10	17	5	4	17	14	4	5	5	2	1	2	1	4	2	2	2	2	3	0
chr14	7589288	7589532	Amillepora25544-RA:three_prime_utr	3	0	0	0	0	0	0	0	0	1	2	0	8	5	3	4	4	10	5	2	4	4	2	10
chr14	7991558	7992089	Amillepora25576-RA:three_prime_utr	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	2	0	3	3	3	0	0	1	2
chr14	8020123	8020446	Amillepora25580-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	1
chr14	8144484	8145105	Amillepora25588-RA:three_prime_utr	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	3	4	4	0	0	2	0	2
chr14	8155322	8155891	Amillepora25590-RA:three_prime_utr	3	1	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	1	2	2	0	0	0	2
chr14	8086948	8087493	Amillepora25586-RA:three_prime_utr	45	31	16	13	15	21	3	0	3	6	3	2	65	42	28	50	34	36	37	13	7	12	16	22
chr14	8085265	8086927	Amillepora25586-RA:three_prime_utr	194	190	105	78	49	161	105	44	46	65	71	66	235	170	119	151	106	186	149	78	109	96	78	167
chr14	8189937	8192083	Amillepora25591-RA:three_prime_utr	83	187	232	86	117	237	17	91	115	143	1	4	281	167	122	165	88	184	185	69	123	140	40	149
chr14	8223086	8223926	Amillepora25594-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	1	8	0	4	1	1	0	6	1	0	2	0	3
chr14	8237078	8238244	Amillepora25596-RA:three_prime_utr	8	2	0	0	0	0	0	0	2	0	0	0	4	1	2	5	0	0	4	0	1	0	2	2
chr14	8190262	8192299	Amillepora25592-RA:three_prime_utr	97	214	263	119	136	267	16	108	128	161	1	15	292	167	119	166	89	188	181	71	121	142	42	151
chr14	8377651	8378112	Amillepora25612-RA:three_prime_utr	16	6	5	6	5	11	2	1	1	2	0	0	10	10	2	8	6	13	8	3	4	3	1	10
chr14	8336953	8336997	Amillepora25606-RA:three_prime_utr	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	16	2	13	9	13	18
chr14	8338103	8338493	Amillepora25606-RA:three_prime_utr	23	14	3	8	9	15	42	52	20	46	65	41	84	88	55	66	44	69	64	45	38	39	42	99
chr14	8292966	8293607	Amillepora25600-RA:three_prime_utr	4	0	0	0	0	0	0	0	0	0	0	0	12	2	3	2	0	0	7	0	4	0	0	3
chr14	8518848	8519099	Amillepora25629-RA:three_prime_utr	10	11	10	27	10	14	0	0	1	0	0	0	13	4	7	11	7	6	6	0	2	6	4	8
chr14	8641676	8641797	Amillepora25634-RA:three_prime_utr	0	2	7	10	5	12	3	6	7	5	1	2	7	3	0	0	0	6	6	3	1	1	2	7
chr14	8953459	8953636	Amillepora25650-RA:three_prime_utr	2	2	0	0	0	1	3	0	0	0	0	1	27	11	2	19	10	11	17	6	11	1	9	11
chr14	8945311	8945421	Amillepora25649-RA:three_prime_utr	0	20	57	1	28	46	3	6	4	9	0	1	21	10	2	11	2	8	22	6	14	14	5	12
chr14	8959756	8959813	Amillepora25653-RA:three_prime_utr	20	3	2	3	1	2	5	7	0	7	3	2	18	26	12	28	13	9	14	10	13	8	6	22
chr14	8959386	8959429	Amillepora25653-RA:three_prime_utr	1	2	0	0	0	0	0	0	0	0	0	0	21	11	10	9	3	4	0	2	1	2	0	1
chr14	8957890	8957940	Amillepora25653-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	2	0	0	1	0	2	0	0	0
chr14	8920417	8921392	Amillepora25647-RA:three_prime_utr	12	2	0	0	2	0	5	0	0	0	0	0	7	4	0	2	1	2	12	2	0	0	2	4
chr14	9095453	9096176	Amillepora25665-RA:three_prime_utr	13	5	4	2	2	5	6	5	5	4	3	8	11	4	1	9	7	4	7	0	4	7	1	2
chr14	9174756	9174982	Amillepora25671-RA:three_prime_utr	29	44	34	34	30	46	21	25	19	35	25	32	31	11	5	13	9	15	40	21	22	30	27	49
chr14	9217728	9217941	Amillepora25674-RA:three_prime_utr	2	10	2	0	0	0	2	0	1	5	0	0	5	3	2	0	0	4	35	10	13	14	10	19
chr14	9253573	9253804	Amillepora25678-RA:three_prime_utr	31	33	24	23	27	36	29	23	13	30	27	40	28	18	15	15	23	38	13	29	24	20	21	34
chr14	9459941	9459996	Amillepora25699-RA:three_prime_utr	4	1	0	1	1	0	10	19	30	9	13	7	4	2	1	3	3	3	37	17	27	23	29	30
chr14	9535052	9536526	Amillepora25704-RA:three_prime_utr	68	23	4	6	2	4	11	2	0	6	4	7	21	13	1	18	2	4	16	3	3	0	7	18
chr14	9676509	9679902	Amillepora25710-RA:three_prime_utr	28	8	0	4	6	6	4	3	0	5	3	0	49	24	1	7	17	4	40	10	18	8	12	34
chr14	9680118	9680249	Amillepora25710-RA:three_prime_utr	2	1	1	0	0	0	0	1	0	0	1	0	3	5	0	2	0	0	5	0	2	1	2	4
chr14	9680459	9680868	Amillepora25710-RA:three_prime_utr	75	44	65	87	54	73	13	20	22	8	26	15	72	70	50	33	36	72	21	17	14	33	29	48
chr14	9884116	9884125	Amillepora25725-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	1	0	0	5	3	4	6	0	2	5	0	2	0	1	2
chr14	9846048	9846461	Amillepora25721-RA:three_prime_utr	1	0	0	0	0	0	3	0	1	0	0	0	2	1	2	3	0	1	7	3	6	9	2	8
chr14	9818147	9819053	Amillepora25718-RA:three_prime_utr	7	4	1	0	0	3	0	0	0	0	0	1	28	11	9	11	0	6	9	1	3	1	2	4
chr14	9764916	9765025	Amillepora25715-RA:three_prime_utr	0	0	0	0	0	0	0	0	1	0	0	0	5	7	2	6	4	1	12	2	5	4	3	9
chr14	9953812	9953867	Amillepora25733-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	8	0	2	3	3	1	7	1	4
chr14	9943115	9943762	Amillepora25731-RA:three_prime_utr	51	27	79	44	54	79	54	70	28	68	57	59	82	55	47	63	46	85	64	64	50	62	67	79
chr14	9937838	9937861	Amillepora25729-RA:three_prime_utr	1	2	0	1	0	0	0	4	2	0	0	0	19	4	3	3	6	3	8	6	3	3	4	16
chr14	9936895	9937796	Amillepora25729-RA:three_prime_utr	28	14	6	9	5	6	16	44	20	35	13	30	97	42	34	45	38	45	135	121	87	123	120	202
chr14	9992047	9992692	Amillepora25735-RA:three_prime_utr	78	37	62	84	74	85	36	18	9	15	32	33	72	81	46	56	47	54	45	16	14	33	22	43
chr14	10042470	10042566	Amillepora25739-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	2	3	3	4	1	2	0	2	4
chr14	10072189	10072214	Amillepora25742-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2
chr14	10072699	10073065	Amillepora25742-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	2	2	1	0	0	4
chr14	10075626	10075967	Amillepora25743-RA:three_prime_utr	10	0	0	1	0	0	1	0	0	0	1	0	1	3	0	4	4	1	1	0	0	2	1	0
chr14	10009611	10010002	Amillepora25737-RA:three_prime_utr	76	80	39	46	28	59	62	30	9	34	37	67	73	69	40	49	48	71	68	36	57	44	60	88
chr14	9952147	9952799	Amillepora25732-RA:three_prime_utr	29	17	24	33	16	18	1	0	1	0	1	1	80	41	22	35	19	27	41	21	9	10	6	22
chr14	9980222	9980640	Amillepora25734-RA:three_prime_utr	0	0	0	0	1	0	0	0	0	1	0	0	6	2	1	4	1	2	5	2	2	1	2	6
chr14	10082113	10082478	Amillepora25744-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	2	0	1	0	0	0	0	1
chr14	10024711	10024908	Amillepora25738-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1
chr14	10049156	10049566	Amillepora25740-RA:three_prime_utr	4	2	14	2	4	0	0	6	11	0	4	3	11	7	4	1	6	8	3	3	3	2	6	9
chr14	10063688	10064140	Amillepora25741-RA:three_prime_utr	2	2	0	2	0	0	0	0	0	0	0	0	5	3	0	1	0	1	6	0	0	0	0	3
chr14	10108405	10109665	Amillepora25746-RA:three_prime_utr	41	4	0	6	2	0	6	0	0	2	10	0	5	5	3	4	1	8	14	2	5	4	3	8
chr14	10146072	10146360	Amillepora25749-RA:three_prime_utr	6	3	0	0	0	0	3	0	0	1	2	0	5	3	0	0	2	0	2	2	1	3	1	4
chr14	10170258	10170309	Amillepora25754-RA:three_prime_utr	1	1	1	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0
chr14	10123050	10123709	Amillepora25747-RA:three_prime_utr	191	132	94	89	114	108	155	115	99	131	193	165	177	167	110	135	109	136	148	100	109	116	128	187
chr14	10124609	10124701	Amillepora25747-RA:three_prime_utr	1	0	0	0	0	2	5	0	0	0	0	1	37	13	8	16	9	14	25	13	8	15	7	31
chr14	10126591	10126667	Amillepora25747-RA:three_prime_utr	0	0	0	2	1	0	1	0	0	0	0	0	21	24	23	17	12	26	4	2	1	0	2	7
chr14	10127791	10127933	Amillepora25747-RA:three_prime_utr	14	10	1	2	1	4	4	1	0	2	4	3	41	49	27	31	23	55	37	18	27	15	20	36
chr14	10128793	10128881	Amillepora25747-RA:three_prime_utr	14	8	1	3	1	2	11	1	0	4	7	10	29	18	10	13	14	14	27	7	3	6	2	22
chr14	10129187	10129291	Amillepora25747-RA:three_prime_utr	1	1	1	1	0	0	1	1	0	1	3	0	6	4	2	8	3	4	1	1	1	6	1	6
chr14	10130151	10130230	Amillepora25747-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0
chr14	10132526	10132565	Amillepora25747-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
chr14	10133318	10136073	Amillepora25747-RA:three_prime_utr	114	20	0	10	3	4	8	2	0	0	5	8	15	11	5	7	7	18	22	3	2	6	2	20
chr14	10184848	10185302	Amillepora25755-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	4	0	0	2	4	0	0	0	0
chr14	10209227	10209546	Amillepora25756-RA:three_prime_utr	5	2	0	0	0	0	0	0	0	0	0	0	5	11	7	12	2	2	2	8	6	2	2	10
chr14	10289342	10289438	Amillepora25762-RA:three_prime_utr	0	1	1	0	0	2	0	0	0	2	0	0	4	2	4	4	3	3	9	1	1	2	0	3
chr14	10377271	10377479	Amillepora25768-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	1	2	0	0	0	5	0
chr14	10290206	10290300	Amillepora25763-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	3	6	4	9	8	9	6	8	15
chr14	10594761	10597163	Amillepora25785-RA:three_prime_utr	703	566	756	742	702	781	374	405	379	297	425	379	612	679	502	443	481	705	329	344	352	303	414	617
chr14	10666317	10666535	Amillepora25789-RA:three_prime_utr	38	24	15	25	13	29	17	8	7	17	11	15	103	87	77	62	56	89	43	23	40	39	39	59
chr14	10675573	10675725	Amillepora25790-RA:three_prime_utr	119	33	8	22	7	24	18	1	2	11	11	7	58	26	18	20	20	24	19	9	7	15	16	27
chr14	10720208	10720303	Amillepora25794-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	1	0	0
chr14	10857462	10857770	Amillepora25807-RA:three_prime_utr	8	4	8	5	5	8	2	3	4	3	0	4	3	4	5	3	8	3	5	2	3	2	4	3
chr14	11254086	11254703	Amillepora25828-RA:three_prime_utr	17	16	3	3	7	6	6	1	0	3	2	1	36	15	16	20	20	25	21	3	6	6	6	15
chr14	11257082	11258137	Amillepora25829-RA:three_prime_utr	19	16	5	9	7	9	6	2	0	3	3	1	138	119	48	87	55	85	82	35	25	71	51	80
chr14	11223340	11223860	Amillepora25827-RA:three_prime_utr	8	0	2	1	0	1	2	0	0	0	0	0	0	2	3	2	2	3	2	1	1	0	2	2
chr14	11222609	11223006	Amillepora25827-RA:three_prime_utr	15	0	0	1	0	0	0	0	0	0	2	0	2	0	1	0	0	4	0	0	0	1	0	0
chr14	11312135	11314227	Amillepora25830-RA:three_prime_utr	6	3	0	0	2	3	2	0	0	0	0	2	12	4	5	12	3	7	16	0	4	0	2	13
chr14	11429764	11430331	Amillepora25840-RA:three_prime_utr	17	2	2	3	3	6	3	0	0	3	2	1	0	4	1	6	2	5	2	1	4	3	5	4
chr14	11592633	11592873	Amillepora25848-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	4	0	0
chr14	11661012	11661199	Amillepora25850-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr14	11662327	11662406	Amillepora25850-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr14	11662866	11662985	Amillepora25850-RA:three_prime_utr	2	1	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
chr14	11663464	11663579	Amillepora25850-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr14	11664268	11664351	Amillepora25850-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
chr14	11665726	11665823	Amillepora25850-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1
chr14	11666240	11666298	Amillepora25850-RA:three_prime_utr	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0
chr14	11666910	11667083	Amillepora25850-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0	0	0	0	3
chr14	11667589	11667947	Amillepora25850-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	1	0	0	5	2	2	5	0	4	3	1	0	2	1	1
chr14	11668077	11668998	Amillepora25850-RA:three_prime_utr	5	0	0	2	0	0	1	0	0	1	0	1	1	0	4	0	0	0	1	0	2	0	2	0
chr14	11717888	11718180	Amillepora25863-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	2	0	0	0	0	0
chr14	12000954	12001032	Amillepora25877-RA:three_prime_utr	44	33	21	34	20	31	33	20	11	27	39	23	85	74	66	87	58	95	29	15	18	20	30	30
chr14	12000587	12000699	Amillepora25877-RA:three_prime_utr	14	9	11	8	7	25	15	17	4	6	15	11	51	65	41	47	29	69	18	21	23	17	12	44
chr14	11999511	11999588	Amillepora25877-RA:three_prime_utr	72	45	37	47	52	60	17	17	3	17	22	17	42	36	17	25	24	33	32	22	19	23	29	50
chr14	11999076	11999103	Amillepora25877-RA:three_prime_utr	9	5	1	2	0	2	7	0	1	3	0	2	11	6	2	3	3	2	4	1	2	1	2	5
chr14	11998003	11998214	Amillepora25877-RA:three_prime_utr	10	4	0	2	0	2	3	1	0	0	0	0	16	4	1	15	2	7	2	4	2	0	1	9
chr14	12125093	12125435	Amillepora25891-RA:three_prime_utr	64	59	137	88	101	115	18	30	27	27	41	25	71	67	39	47	37	63	27	12	11	16	15	45
chr14	12342929	12343145	Amillepora25907-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	1	0	4	0	2	0	1	4	3	0	0	2	0	1
chr14	12287898	12288083	Amillepora25903-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	2	2	0	0	1	0	0
chr14	12380120	12380488	Amillepora25910-RA:three_prime_utr	89	75	121	99	104	104	75	49	36	51	78	76	132	142	111	123	128	176	96	83	108	85	94	146
chr14	12381358	12381633	Amillepora25911-RA:three_prime_utr	53	37	51	67	61	62	6	1	0	2	6	1	69	54	33	51	30	65	25	28	35	31	43	60
chr14	12868012	12868099	Amillepora25936-RA:three_prime_utr	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	6	0	1	3	1	2
chr14	12868332	12869447	Amillepora25936-RA:three_prime_utr	10	0	0	0	0	0	2	0	0	0	0	0	1	5	2	0	2	8	4	5	0	0	0	7
chr14	12826854	12826883	Amillepora25933-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
chr14	12828698	12829669	Amillepora25933-RA:three_prime_utr	4	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	2	0	7	0	2	0	3	2
chr14	12814439	12814673	Amillepora25932-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	4	0	0	0	0	1	2	1
chr14	12796611	12797336	Amillepora25931-RA:three_prime_utr	6	3	0	0	0	0	0	0	0	0	0	0	6	2	0	3	4	2	8	1	0	6	1	4
chr14	12837577	12837690	Amillepora25935-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	2	0	0	0
chr14	12787835	12788492	Amillepora25930-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	1	1	15	5	6	4	2	11	16	2	12	11	6	24
chr14	12938044	12939475	Amillepora25940-RA:three_prime_utr	0	0	0	0	0	0	2	0	0	0	0	2	4	0	0	4	4	0	2	0	0	2	0	5
chr14	12975637	12975907	Amillepora25941-RA:three_prime_utr	2	0	0	0	0	0	0	1	0	0	0	1	2	0	1	1	3	1	5	0	1	2	7	7
chr14	13085109	13085239	Amillepora25952-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1
chr14	13338692	13339660	Amillepora25965-RA:three_prime_utr	64	20	8	6	5	11	22	7	6	5	20	14	36	34	20	24	20	41	50	25	37	25	44	71
chr14	14161935	14163003	Amillepora25999-RA:three_prime_utr	72	27	20	31	12	30	64	47	13	61	68	50	133	131	63	100	85	93	122	63	80	76	102	133
chr14	14123396	14125050	Amillepora25996-RA:three_prime_utr	9	1	0	0	0	0	3	0	0	0	2	0	16	5	2	3	4	6	10	0	6	1	4	10
chr14	14090816	14091462	Amillepora25998-RA:three_prime_utr	14	14	2	4	3	5	10	11	3	8	14	13	142	97	43	85	45	79	139	68	60	82	59	136
chr14	14085942	14085992	Amillepora25997-RA:three_prime_utr	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	1	3	1	5
chr14	14215969	14216883	Amillepora26005-RA:three_prime_utr	7	1	0	0	0	0	0	0	0	0	0	0	5	1	0	2	0	1	5	0	2	0	3	6
chr14	14216960	14217606	Amillepora26005-RA:three_prime_utr	1	0	0	0	0	0	0	0	0	0	0	0	6	6	2	7	0	2	3	0	0	0	0	6
chr14	14176866	14176921	Amillepora26002-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	1	0	0	0	0	2	1
chr14	14176956	14177599	Amillepora26002-RA:three_prime_utr	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	5	0	6	1	4	3	1	0	3
chr14	14177634	14178328	Amillepora26002-RA:three_prime_utr	8	4	0	1	2	2	2	0	0	0	0	0	21	1	3	8	0	9	4	0	5	3	6	7
chr14	14179587	14180932	Amillepora26003-RA:three_prime_utr	37	41	53	41	37	63	26	23	18	23	30	19	264	177	144	177	141	211	164	74	100	80	61	152
chr14	14386242	14387652	Amillepora26018-RA:three_prime_utr	15	2	0	0	0	2	1	0	0	0	4	0	13	3	3	7	4	4	10	0	0	1	3	8
chr14	14347301	14347624	Amillepora26016-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	1	0	0	0	2	0
chr14	14350294	14350824	Amillepora26017-RA:three_prime_utr	4	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	1	2	0	0	2	0	4
chr14	14334152	14334194	Amillepora26015-RA:three_prime_utr	1	0	1	0	1	0	1	0	0	0	0	0	2	2	0	0	3	0	0	0	0	1	0	1
chr14	14395184	14395504	Amillepora26020-RA:three_prime_utr	1	1	0	0	0	0	0	0	0	0	0	0	6	1	0	2	0	0	1	2	0	3	1	2
chr14	14393492	14394483	Amillepora26020-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	2	0	4	3	6	4	4	4	12	2	2	5	5	4
chr14	14447859	14448286	Amillepora26026-RA:three_prime_utr	1	1	0	0	0	2	0	0	0	1	1	0	6	0	1	7	2	1	3	1	3	0	0	9
chr14	14390189	14390767	Amillepora26019-RA:three_prime_utr	37	30	10	22	8	26	30	17	11	17	24	21	179	198	105	142	102	172	168	90	89	123	123	205
chr14	14405813	14405837	Amillepora26021-RA:three_prime_utr	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
chr14	14404255	14405225	Amillepora26021-RA:three_prime_utr	4	0	0	0	0	0	0	0	0	0	2	0	19	12	0	5	2	10	5	2	4	8	3	12
chr14	14541937	14542124	Amillepora26034-RA:three_prime_utr	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	1	0	0	0	0
chr14	14662251	14662902	Amillepora26041-RA:three_prime_utr	144	67	43	99	37	90	77	40	27	48	55	47	87	81	40	61	39	59	98	37	29	51	44	88
chr14	14607828	14609063	Amillepora26038-RA:three_prime_utr	391	371	320	324	306	385	242	203	109	162	318	226	394	401	250	257	272	428	336	243	295	249	304	549
