chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr12	21128776	21128923	SINE_845	1	0	0	0	0	0	2	2	0	1	1	1	5	5	0	7	2	2	61	32	44	34	17	52
chr12	21128776	21128923	SINE_846	1	0	0	0	0	0	2	2	0	1	1	1	5	5	0	7	2	2	61	32	44	34	17	52
chr12	21211111	21211355	SINE_847	26	18	12	21	6	19	9	11	12	13	9	16	44	31	24	21	22	26	36	19	17	26	18	41
chr12	21211111	21211355	SINE_848	26	18	12	21	6	19	9	11	12	13	9	16	44	31	24	21	22	26	36	19	17	26	18	41
chr12	21286342	21286460	SINE_849	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr12	21286342	21286460	SINE_850	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr12	21644995	21645115	SINE_851	1	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	2	1	3	0	2	1	0	5
chr12	21644995	21645115	SINE_852	1	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	2	1	3	0	2	1	0	5
chr12	21645295	21645391	SINE_853	6	0	0	2	1	1	1	0	2	3	2	0	3	2	0	0	1	0	1	0	3	1	0	9
chr12	21645295	21645391	SINE_854	6	0	0	2	1	1	1	0	2	3	2	0	3	2	0	0	1	0	1	0	3	1	0	9
chr12	21671880	21671998	SINE_855	15	2	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	3	2
chr12	21671880	21671998	SINE_856	15	2	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	3	2
chr12	21739503	21739755	SINE_857	18	17	38	24	23	21	8	13	13	22	18	15	34	12	14	31	10	29	40	13	13	15	19	50
chr12	21739503	21739755	SINE_858	18	17	38	24	23	21	8	13	13	22	18	15	34	12	14	31	10	29	40	13	13	15	19	50
chr12	21835544	21835639	SINE_859	6	1	0	1	1	1	1	0	0	1	1	0	11	8	7	10	6	9	7	4	2	2	3	8
chr12	21835544	21835639	SINE_860	6	1	0	1	1	1	1	0	0	1	1	0	11	8	7	10	6	9	7	4	2	2	3	8
chr12	21836697	21836815	SINE_861	11	5	1	1	1	0	3	0	0	1	0	5	1	4	1	2	2	5	19	4	2	9	1	11
chr12	21836697	21836815	SINE_862	11	5	1	1	1	0	3	0	0	1	0	5	1	4	1	2	2	5	19	4	2	9	1	11
chr12	22136034	22136496	SINE_863	9	0	0	0	0	1	0	0	0	0	2	2	2	3	0	1	0	4	7	2	4	2	0	3
chr12	22136034	22136496	SINE_864	9	0	0	0	0	1	0	0	0	0	2	2	2	3	0	1	0	4	7	2	4	2	0	3
chr12	22387598	22387813	SINE_865	7	4	0	0	0	0	2	0	0	0	0	0	6	2	1	4	3	1	3	2	0	0	5	6
chr12	22387598	22387813	SINE_866	7	4	0	0	0	0	2	0	0	0	0	0	6	2	1	4	3	1	3	2	0	0	5	6
chr12	22590865	22591112	SINE_867	82	50	30	34	47	49	96	56	20	75	71	62	62	39	35	31	29	46	45	29	35	43	54	77
chr12	22590865	22591112	SINE_868	82	50	30	34	47	49	96	56	20	75	71	62	62	39	35	31	29	46	45	29	35	43	54	77
chr12	22757581	22757753	SINE_869	40	5	0	1	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1
chr12	22757581	22757753	SINE_870	40	5	0	1	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1
chr12	22763004	22763100	SINE_871	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	1	0	0
chr12	22763004	22763100	SINE_872	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	1	0	0
chr12	22775199	22775384	SINE_873	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2
chr12	22775199	22775384	SINE_874	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2
chr12	22961492	22961546	SINE_875	2	0	1	0	0	0	1	0	1	0	2	2	6	7	3	6	0	11	11	3	5	10	5	14
chr12	22961492	22961546	SINE_876	2	0	1	0	0	0	1	0	1	0	2	2	6	7	3	6	0	11	11	3	5	10	5	14
chr12	22965418	22965664	SINE_877	9	24	33	12	9	25	8	16	42	25	14	15	37	36	34	30	31	19	44	32	22	28	32	69
chr12	22965418	22965664	SINE_878	9	24	33	12	9	25	8	16	42	25	14	15	37	36	34	30	31	19	44	32	22	28	32	69
chr12	23053316	23053403	SINE_879	1	1	0	0	0	0	0	0	0	0	2	0	2	0	1	3	2	4	2	1	1	0	1	0
chr12	23053316	23053403	SINE_880	1	1	0	0	0	0	0	0	0	0	2	0	2	0	1	3	2	4	2	1	1	0	1	0
chr13	344097	344249	SINE_881	8	1	5	5	2	6	6	5	0	3	2	3	0	3	0	1	1	0	3	6	1	2	2	6
chr13	344097	344249	SINE_882	8	1	5	5	2	6	6	5	0	3	2	3	0	3	0	1	1	0	3	6	1	2	2	6
chr13	1255663	1255935	SINE_883	3	1	2	0	1	0	0	0	0	0	0	0	3	1	0	0	2	0	1	0	0	0	2	1
chr13	1255663	1255935	SINE_884	3	1	2	0	1	0	0	0	0	0	0	0	3	1	0	0	2	0	1	0	0	0	2	1
chr13	1261067	1262028	SINE_885	80	62	66	89	60	55	70	42	39	38	85	57	74	63	34	61	34	42	52	32	31	33	23	58
chr13	1261067	1262028	SINE_886	80	62	66	89	60	55	70	42	39	38	85	57	74	63	34	61	34	42	52	32	31	33	23	58
chr13	1617091	1617455	SINE_887	35	10	16	14	4	19	20	7	8	9	10	12	49	40	27	30	28	54	32	24	36	38	15	44
chr13	1617091	1617455	SINE_888	35	10	16	14	4	19	20	7	8	9	10	12	49	40	27	30	28	54	32	24	36	38	15	44
chr13	1693378	1693682	SINE_889	14	31	16	16	17	16	20	23	11	26	25	25	9	3	1	4	3	4	13	7	11	11	8	9
chr13	1693378	1693682	SINE_890	14	31	16	16	17	16	20	23	11	26	25	25	9	3	1	4	3	4	13	7	11	11	8	9
chr13	1942582	1942663	SINE_891	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
chr13	1942582	1942663	SINE_892	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
chr13	2557846	2557948	SINE_893	1	2	0	6	1	1	4	1	1	3	0	1	0	0	0	0	0	0	0	0	2	1	0	3
chr13	2557846	2557948	SINE_894	1	2	0	6	1	1	4	1	1	3	0	1	0	0	0	0	0	0	0	0	2	1	0	3
chr13	2744730	2744819	SINE_895	3	3	0	4	2	5	3	2	2	1	1	1	3	1	2	1	0	4	0	3	2	1	1	6
chr13	2744730	2744819	SINE_896	3	3	0	4	2	5	3	2	2	1	1	1	3	1	2	1	0	4	0	3	2	1	1	6
chr13	2813773	2813932	SINE_897	1	0	0	0	0	0	0	0	0	0	0	0	5	0	1	2	0	0	0	3	0	0	0	1
chr13	2813773	2813932	SINE_898	1	0	0	0	0	0	0	0	0	0	0	0	5	0	1	2	0	0	0	3	0	0	0	1
chr13	3016782	3016873	SINE_899	7	0	0	1	0	0	1	0	0	0	1	2	12	10	7	4	1	6	12	0	2	5	3	6
chr13	3016782	3016873	SINE_900	7	0	0	1	0	0	1	0	0	0	1	2	12	10	7	4	1	6	12	0	2	5	3	6
chr13	3174067	3174273	SINE_901	60	35	25	35	28	27	60	39	34	39	50	43	41	41	27	34	36	52	22	14	20	19	13	41
chr13	3174067	3174273	SINE_902	60	35	25	35	28	27	60	39	34	39	50	43	41	41	27	34	36	52	22	14	20	19	13	41
chr13	3342483	3343117	SINE_903	64	36	17	41	29	38	51	30	20	38	67	44	143	133	96	149	79	141	139	98	93	92	90	168
chr13	3342483	3343117	SINE_904	64	36	17	41	29	38	51	30	20	38	67	44	143	133	96	149	79	141	139	98	93	92	90	168
chr13	3411731	3411820	SINE_905	82	62	31	48	40	41	70	16	14	34	24	31	66	51	21	45	30	68	18	8	18	20	5	18
chr13	3411731	3411820	SINE_906	82	62	31	48	40	41	70	16	14	34	24	31	66	51	21	45	30	68	18	8	18	20	5	18
chr13	3471381	3471466	SINE_907	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	1	0	0	2	0	0	0
chr13	3471381	3471466	SINE_908	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	1	0	0	2	0	0	0
chr13	3598592	3598751	SINE_909	3	1	0	0	0	0	0	0	0	0	1	2	1	0	4	3	0	0	4	0	3	2	2	2
chr13	3598592	3598751	SINE_910	3	1	0	0	0	0	0	0	0	0	1	2	1	0	4	3	0	0	4	0	3	2	2	2
chr13	3655277	3655475	SINE_911	2	3	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	0	1	1	0	1	0	0
chr13	3655277	3655475	SINE_912	2	3	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	0	1	1	0	1	0	0
chr13	3780294	3780745	SINE_913	4	0	1	0	2	0	3	0	0	1	0	1	47	32	25	16	10	20	37	18	20	20	30	39
chr13	3780294	3780745	SINE_914	4	0	1	0	2	0	3	0	0	1	0	1	47	32	25	16	10	20	37	18	20	20	30	39
chr13	4179439	4179561	SINE_915	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	2	0	2	1	2	3	1
chr13	4179439	4179561	SINE_916	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	2	0	2	1	2	3	1
chr13	4205998	4206234	SINE_917	151	100	102	129	95	146	118	140	94	112	166	135	30	32	25	27	35	38	31	22	21	25	26	37
chr13	4205998	4206234	SINE_918	151	100	102	129	95	146	118	140	94	112	166	135	30	32	25	27	35	38	31	22	21	25	26	37
chr13	4250191	4250241	SINE_919	24	16	32	23	22	34	28	34	30	27	36	32	22	20	21	14	16	41	26	11	25	28	28	39
chr13	4250191	4250241	SINE_920	24	16	32	23	22	34	28	34	30	27	36	32	22	20	21	14	16	41	26	11	25	28	28	39
chr13	4264326	4264651	SINE_921	29	57	80	57	62	78	35	63	42	42	45	48	94	70	50	54	43	79	73	43	41	56	45	97
chr13	4264326	4264651	SINE_922	29	57	80	57	62	78	35	63	42	42	45	48	94	70	50	54	43	79	73	43	41	56	45	97
chr13	4341725	4342071	SINE_923	14	3	3	0	0	0	0	0	2	0	2	1	17	10	10	10	12	14	15	7	16	5	15	4
chr13	4341725	4342071	SINE_924	14	3	3	0	0	0	0	0	2	0	2	1	17	10	10	10	12	14	15	7	16	5	15	4
chr13	4720380	4720807	SINE_925	30	13	12	15	1	16	5	3	2	1	5	2	12	9	8	12	4	18	8	1	2	3	1	2
chr13	4720380	4720807	SINE_926	30	13	12	15	1	16	5	3	2	1	5	2	12	9	8	12	4	18	8	1	2	3	1	2
chr13	4786160	4786239	SINE_927	6	5	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1
chr13	4786160	4786239	SINE_928	6	5	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1
chr13	5007298	5007537	SINE_929	10	1	0	2	0	1	5	3	0	2	0	2	33	21	10	19	9	23	31	8	11	8	4	16
chr13	5007298	5007537	SINE_930	10	1	0	2	0	1	5	3	0	2	0	2	33	21	10	19	9	23	31	8	11	8	4	16
chr13	5140655	5140836	SINE_931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1
chr13	5140655	5140836	SINE_932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1
chr13	5244540	5244587	SINE_933	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
chr13	5244540	5244587	SINE_934	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
chr13	5258020	5258291	SINE_935	5	14	20	5	12	32	10	4	6	5	7	2	30	24	11	21	17	20	42	20	13	25	27	39
chr13	5258020	5258291	SINE_936	5	14	20	5	12	32	10	4	6	5	7	2	30	24	11	21	17	20	42	20	13	25	27	39
chr13	5510660	5510732	SINE_937	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	0	0	2	0	0
chr13	5510660	5510732	SINE_938	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	0	0	2	0	0
chr13	6050987	6051056	SINE_939	4	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
chr13	6050987	6051056	SINE_940	4	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
chr13	6145759	6145897	SINE_941	2	1	9	6	6	6	6	10	3	7	8	5	22	15	5	8	9	9	37	33	27	28	20	76
chr13	6145759	6145897	SINE_942	2	1	9	6	6	6	6	10	3	7	8	5	22	15	5	8	9	9	37	33	27	28	20	76
chr13	6238973	6239114	SINE_943	3	9	12	5	9	15	1	6	6	7	2	2	1	0	0	1	0	1	5	2	1	0	0	3
chr13	6238973	6239114	SINE_944	3	9	12	5	9	15	1	6	6	7	2	2	1	0	0	1	0	1	5	2	1	0	0	3
chr13	6548149	6548346	SINE_945	1	4	2	0	0	0	15	23	9	7	15	13	1	5	0	4	1	10	22	17	16	17	18	38
chr13	6548149	6548346	SINE_946	1	4	2	0	0	0	15	23	9	7	15	13	1	5	0	4	1	10	22	17	16	17	18	38
chr13	6583062	6583176	SINE_947	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	2	2	0	0	0	1	2
chr13	6583062	6583176	SINE_948	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	2	2	0	0	0	1	2
chr13	6725590	6725821	SINE_949	1	1	0	0	0	2	0	0	0	0	0	0	2	8	2	4	2	4	3	0	2	0	2	7
chr13	6725590	6725821	SINE_950	1	1	0	0	0	2	0	0	0	0	0	0	2	8	2	4	2	4	3	0	2	0	2	7
chr13	6827055	6827462	SINE_951	5	4	0	1	0	0	1	0	0	0	0	0	7	0	0	5	0	0	5	2	2	1	0	2
chr13	6827055	6827462	SINE_952	5	4	0	1	0	0	1	0	0	0	0	0	7	0	0	5	0	0	5	2	2	1	0	2
chr13	6830166	6830274	SINE_953	2	0	0	1	0	0	1	0	0	0	0	0	18	4	4	3	2	8	3	0	0	2	1	0
chr13	6830166	6830274	SINE_954	2	0	0	1	0	0	1	0	0	0	0	0	18	4	4	3	2	8	3	0	0	2	1	0
chr13	6859867	6859974	SINE_955	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	2	2
chr13	6859867	6859974	SINE_956	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	2	2
chr13	6908247	6908462	SINE_957	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	1
chr13	6908247	6908462	SINE_958	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	1
chr13	7588991	7589136	SINE_959	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	0	0	3	0
chr13	7588991	7589136	SINE_960	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	0	0	3	0
chr13	7589192	7589515	SINE_961	4	0	0	0	0	1	0	0	0	1	0	0	2	2	3	8	0	2	6	0	1	2	2	1
chr13	7589192	7589515	SINE_962	4	0	0	0	0	1	0	0	0	1	0	0	2	2	3	8	0	2	6	0	1	2	2	1
chr13	7597049	7597295	SINE_963	60	81	106	111	120	123	57	87	68	90	55	76	109	119	58	94	75	111	82	67	67	62	85	109
chr13	7597049	7597295	SINE_964	60	81	106	111	120	123	57	87	68	90	55	76	109	119	58	94	75	111	82	67	67	62	85	109
chr13	7714929	7715008	SINE_965	29	72	85	79	74	88	5	3	1	2	3	1	27	37	23	30	22	35	13	1	5	7	10	18
chr13	7714929	7715008	SINE_966	29	72	85	79	74	88	5	3	1	2	3	1	27	37	23	30	22	35	13	1	5	7	10	18
chr13	7877254	7877400	SINE_967	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1
chr13	7877254	7877400	SINE_968	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1
chr13	7899134	7899280	SINE_969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	7899134	7899280	SINE_970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	8007362	8007619	SINE_971	1	0	0	0	0	0	0	0	1	0	2	2	4	2	0	2	1	1	8	5	9	4	1	12
chr13	8007362	8007619	SINE_972	1	0	0	0	0	0	0	0	1	0	2	2	4	2	0	2	1	1	8	5	9	4	1	12
chr13	8238971	8239159	SINE_973	14	13	3	8	8	16	9	4	5	3	10	2	52	24	16	25	13	19	49	26	33	26	50	64
chr13	8238971	8239159	SINE_974	14	13	3	8	8	16	9	4	5	3	10	2	52	24	16	25	13	19	49	26	33	26	50	64
chr13	8250093	8250178	SINE_975	17	7	8	6	11	15	52	74	83	77	56	66	7	11	8	6	3	6	7	5	3	3	6	8
chr13	8250093	8250178	SINE_976	17	7	8	6	11	15	52	74	83	77	56	66	7	11	8	6	3	6	7	5	3	3	6	8
chr13	8461400	8461552	SINE_977	3	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	4	0	2	0	0	0	2	0
chr13	8461400	8461552	SINE_978	3	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	4	0	2	0	0	0	2	0
chr13	8508854	8509039	SINE_979	2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0
chr13	8508854	8509039	SINE_980	2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0
chr13	8512993	8513178	SINE_981	5	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0
chr13	8512993	8513178	SINE_982	5	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0
chr13	8727409	8727583	SINE_983	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	8727409	8727583	SINE_984	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	8859887	8860065	SINE_985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
chr13	8859887	8860065	SINE_986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
chr13	9358236	9358345	SINE_987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	9358236	9358345	SINE_988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	10377557	10377731	SINE_989	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
chr13	10377557	10377731	SINE_990	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
chr13	10679352	10679752	SINE_991	41	25	41	54	32	48	9	6	8	4	4	3	23	21	18	15	18	14	8	1	4	1	4	13
chr13	10679352	10679752	SINE_992	41	25	41	54	32	48	9	6	8	4	4	3	23	21	18	15	18	14	8	1	4	1	4	13
chr13	12061882	12061946	SINE_993	3	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0
chr13	12061882	12061946	SINE_994	3	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0
chr13	12590544	12590671	SINE_995	51	12	56	26	33	26	9	22	35	20	9	13	24	18	21	22	14	31	19	22	19	9	22	25
chr13	12590544	12590671	SINE_996	51	12	56	26	33	26	9	22	35	20	9	13	24	18	21	22	14	31	19	22	19	9	22	25
chr13	12594645	12594772	SINE_997	36	22	28	20	18	27	16	31	23	10	25	12	18	26	15	14	10	20	25	11	20	10	14	24
chr13	12594645	12594772	SINE_998	36	22	28	20	18	27	16	31	23	10	25	12	18	26	15	14	10	20	25	11	20	10	14	24
chr13	12694913	12695171	SINE_999	84	66	68	67	53	82	30	27	15	24	40	35	119	100	68	69	54	105	68	52	57	48	46	102
chr13	12694913	12695171	SINE_1000	84	66	68	67	53	82	30	27	15	24	40	35	119	100	68	69	54	105	68	52	57	48	46	102
chr13	13336504	13336724	SINE_1001	16	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	2	1	0	0	2	0	0	0
chr13	13336504	13336724	SINE_1002	16	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	2	1	0	0	2	0	0	0
chr13	13554293	13554339	SINE_1003	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2	1	0	0	0	0	2	1	0
chr13	13554293	13554339	SINE_1004	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2	1	0	0	0	0	2	1	0
chr13	13554603	13554739	SINE_1005	8	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	3	4
chr13	13554603	13554739	SINE_1006	8	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	3	4
chr13	13829074	13829308	SINE_1007	3	4	1	0	1	0	0	0	0	2	1	0	3	2	3	1	2	2	5	0	1	0	0	2
chr13	13829074	13829308	SINE_1008	3	4	1	0	1	0	0	0	0	2	1	0	3	2	3	1	2	2	5	0	1	0	0	2
chr13	13899274	13899505	SINE_1009	0	0	0	1	1	0	3	2	2	12	12	6	3	8	4	2	8	5	13	8	7	4	4	11
chr13	13899274	13899505	SINE_1010	0	0	0	1	1	0	3	2	2	12	12	6	3	8	4	2	8	5	13	8	7	4	4	11
chr13	13980456	13980670	SINE_1011	86	53	28	38	34	35	90	52	38	55	67	61	15	10	4	7	6	10	21	1	8	13	0	25
chr13	13980456	13980670	SINE_1012	86	53	28	38	34	35	90	52	38	55	67	61	15	10	4	7	6	10	21	1	8	13	0	25
chr13	14013991	14014216	SINE_1013	13	0	0	0	0	0	3	0	0	0	0	2	4	2	0	0	0	4	3	0	0	0	0	1
chr13	14013991	14014216	SINE_1014	13	0	0	0	0	0	3	0	0	0	0	2	4	2	0	0	0	4	3	0	0	0	0	1
chr13	14426599	14426765	SINE_1015	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1
chr13	14426599	14426765	SINE_1016	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1
chr13	14915947	14916172	SINE_1017	42	33	96	104	116	97	57	75	35	48	61	51	88	89	67	71	59	95	62	41	27	62	40	85
chr13	14915947	14916172	SINE_1018	42	33	96	104	116	97	57	75	35	48	61	51	88	89	67	71	59	95	62	41	27	62	40	85
chr13	15544750	15545005	SINE_1019	8	9	33	5	14	42	9	6	7	4	8	5	67	59	41	50	38	43	39	33	32	37	56	50
chr13	15544750	15545005	SINE_1020	8	9	33	5	14	42	9	6	7	4	8	5	67	59	41	50	38	43	39	33	32	37	56	50
chr13	15715017	15715144	SINE_1021	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	3	0	0	0	0	1
chr13	15715017	15715144	SINE_1022	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	3	0	0	0	0	1
chr13	15849058	15849303	SINE_1023	20	15	9	8	6	7	2	1	1	4	9	3	29	21	10	24	8	13	26	7	8	11	4	13
chr13	15849058	15849303	SINE_1024	20	15	9	8	6	7	2	1	1	4	9	3	29	21	10	24	8	13	26	7	8	11	4	13
chr13	15917183	15917606	SINE_1025	7	1	4	1	0	3	0	0	0	0	0	0	5	7	5	6	4	8	4	7	1	5	6	13
chr13	15917183	15917606	SINE_1026	7	1	4	1	0	3	0	0	0	0	0	0	5	7	5	6	4	8	4	7	1	5	6	13
chr13	16518447	16518594	SINE_1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr13	16518447	16518594	SINE_1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr13	16546011	16546191	SINE_1029	6	0	1	0	0	1	17	17	18	19	13	16	55	42	23	42	33	37	52	34	29	24	28	48
chr13	16546011	16546191	SINE_1030	6	0	1	0	0	1	17	17	18	19	13	16	55	42	23	42	33	37	52	34	29	24	28	48
chr13	16987322	16987432	SINE_1031	3	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	1	2
chr13	16987322	16987432	SINE_1032	3	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	1	2
chr13	17037213	17037673	SINE_1033	3	0	0	0	0	1	2	1	0	0	0	0	6	5	1	3	2	0	4	0	1	0	1	4
chr13	17037213	17037673	SINE_1034	3	0	0	0	0	1	2	1	0	0	0	0	6	5	1	3	2	0	4	0	1	0	1	4
chr13	17669688	17669904	SINE_1035	64	55	49	60	59	53	58	45	34	57	80	52	52	36	36	32	23	46	30	19	28	32	17	48
chr13	17669688	17669904	SINE_1036	64	55	49	60	59	53	58	45	34	57	80	52	52	36	36	32	23	46	30	19	28	32	17	48
chr13	17826693	17826850	SINE_1037	2	0	0	0	2	0	0	0	0	0	2	0	7	0	0	0	0	0	3	0	0	2	2	1
chr13	17826693	17826850	SINE_1038	2	0	0	0	2	0	0	0	0	0	2	0	7	0	0	0	0	0	3	0	0	2	2	1
chr13	18416436	18416684	SINE_1039	75	37	16	22	20	42	42	25	10	23	25	26	102	114	70	85	65	101	76	67	65	69	43	107
chr13	18416436	18416684	SINE_1040	75	37	16	22	20	42	42	25	10	23	25	26	102	114	70	85	65	101	76	67	65	69	43	107
chr13	18643947	18644200	SINE_1041	9	2	2	2	0	1	2	0	0	0	2	0	8	1	3	3	2	7	1	0	0	0	0	2
chr13	18643947	18644200	SINE_1042	9	2	2	2	0	1	2	0	0	0	2	0	8	1	3	3	2	7	1	0	0	0	0	2
chr13	18813298	18813464	SINE_1043	8	1	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
chr13	18813298	18813464	SINE_1044	8	1	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
chr13	18861464	18861769	SINE_1045	7	4	9	3	5	4	0	1	0	1	1	2	8	12	14	10	3	11	6	11	4	8	9	10
chr13	18861464	18861769	SINE_1046	7	4	9	3	5	4	0	1	0	1	1	2	8	12	14	10	3	11	6	11	4	8	9	10
chr13	18924746	18924836	SINE_1047	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
chr13	18924746	18924836	SINE_1048	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
chr13	18938571	18938797	SINE_1049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
chr13	18938571	18938797	SINE_1050	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
