"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
174 0.715430502189637 2 11 "GO:0005545" "1-phosphatidylinositol binding" 0.88713382271515
-799 0.0327467239100671 6 18 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.182143077015926
-312 0.446755518032304 2 15 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.687379354031321
-161 0.72565748583045 2 12 "GO:0005548" "phospholipid transporter activity" 0.892479653711979
373 0.230446279404741 3 26 "GO:0008013" "beta-catenin binding" 0.508750812389588
134 0.348769823811335 3 126 "GO:0008017;GO:0015631" "tubulin binding" 0.615865701540269
-583 0.0380735334637058 2 32 "GO:0008022" "protein C-terminus binding" 0.18856536987646
473 0.0374081134861719 4 49 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.18856536987646
147 0.758672828675817 2 11 "GO:0008035" "high-density lipoprotein particle binding" 0.908835942040636
1121 0.00359218182869059 3 17 "GO:0008046" "axon guidance receptor activity" 0.048494454687323
-31 0.811898301350896 3 157 "GO:0008047" "enzyme activator activity" 0.928883784750243
1163 0.00450366831716161 4 15 "GO:0008066" "glutamate receptor activity" 0.0562622444994667
-102 0.739663326222308 3 27 "GO:0008080;GO:0016410" "N-acyltransferase activity" 0.901161869065607
547 0.0338646490453541 2 38 "GO:0008081" "phosphoric diester hydrolase activity" 0.182869104844912
392 0.246385635553595 3 22 "GO:0008083" "growth factor activity" 0.532880560615915
-43 0.623073056847403 3 346 "GO:0008092" "cytoskeletal protein binding" 0.838443968780187
-711 0.316088958510569 2 5 "GO:0008093" "cytoskeletal adaptor activity" 0.587128061723746
338 0.115526981371574 2 55 "GO:0008094" "DNA-dependent ATPase activity" 0.342663733551748
-1748 0.0136793088772046 2 5 "GO:0008121;GO:0016681" "ubiquinol-cytochrome-c reductase activity" 0.111160985730294
-243 0.0291535975776771 3 211 "GO:0008134" "transcription factor binding" 0.169732508647662
-515 0.0121981015955175 2 60 "GO:0008135" "translation factor activity, RNA binding" 0.106352198285918
-435 0.244282374965598 2 18 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.529943742519324
1204 0.0628787776583076 2 6 "GO:0008139" "nuclear localization sequence binding" 0.255483188834968
-429 0.545279179082425 5 5 "GO:0008142" "oxysterol binding" 0.778837325754249
-299 0.465996828542814 5 15 "GO:0008143;GO:0070717" "poly-purine tract binding" 0.705315272134422
46 0.594389473267688 2 362 "GO:0008144" "drug binding" 0.820632310105618
-281 0.523150016512603 2 13 "GO:0008146" "sulfotransferase activity" 0.762847665644653
712 0.155510766438726 2 10 "GO:0008157" "protein phosphatase 1 binding" 0.40744214649168
249 0.15332574395009 2 84 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.406119138247548
219 0.436360396746072 3 32 "GO:0008170" "N-methyltransferase activity" 0.681406067306833
536 0.310320861591307 3 9 "GO:0008171" "O-methyltransferase activity" 0.583637453941515
299 0.387701956069781 2 21 "GO:0008173" "RNA methyltransferase activity" 0.649336168906203
741 0.25220431577172 4 6 "GO:0008175" "tRNA methyltransferase activity" 0.537976127408667
-285 0.421553221385845 3 20 "GO:0008187;GO:0008266" "poly-pyrimidine tract binding" 0.668696203111196
299 0.127900597409422 4 66 "GO:0008194" "UDP-glycosyltransferase activity" 0.362890847565038
172 0.791049882208577 2 6 "GO:0008195" "phosphatidate phosphatase activity" 0.925785369158463
-1109 0.0642851718879215 5 7 "GO:0008198" "ferrous iron binding" 0.259935695025074
201 0.720236038745272 2 8 "GO:0008199;GO:0015091;GO:0072510" "ferric iron binding" 0.88914095048642
-859 0.104013435246771 2 9 "GO:0008200;GO:0016248" "ion channel inhibitor activity" 0.327844205968905
283 0.172199244643947 2 59 "GO:0008201" "heparin binding" 0.428960618354118
-335 0.0545250536651021 2 84 "GO:0008234" "cysteine-type peptidase activity" 0.237424088752582
-269 0.338238669237344 3 32 "GO:0008235" "metalloexopeptidase activity" 0.604926850751404
220 0.124716146342613 2 125 "GO:0008237" "metallopeptidase activity" 0.358530505420054
-267 0.139077887135558 2 78 "GO:0008238" "exopeptidase activity" 0.382921682672573
-82 0.846824676673302 2 14 "GO:0008239" "dipeptidyl-peptidase activity" 0.942114031025718
-1726 0.00208004548700014 3 8 "GO:0008242" "omega peptidase activity" 0.0322407050485022
1143 0.0564253729377332 3 7 "GO:0008252;GO:0008253" "nucleotidase activity" 0.239736229182146
-28 0.840592470948647 3 137 "GO:0008270" "zinc ion binding" 0.940616583683022
630 0.330542657612971 5 6 "GO:0008271;GO:0015116" "sulfate transmembrane transporter activity" 0.596259061254433
367 0.198396791384271 2 31 "GO:0008276" "protein methyltransferase activity" 0.466356933205413
-41 0.701932706899724 2 233 "GO:0008289" "lipid binding" 0.880836095464871
40 0.955290258589355 4 5 "GO:0008296" "3'-5'-exodeoxyribonuclease activity" 0.983048982600671
585 0.40928423517194 6 5 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 0.661791893455986
-14 0.970200511430786 2 19 "GO:0008301" "DNA binding, bending" 0.988392773508418
-957 0.00143022827568389 2 28 "GO:0008307" "structural constituent of muscle" 0.0255716897038361
251 0.723308258798513 3 5 "GO:0008308" "voltage-gated anion channel activity" 0.891618575278874
-1034 0.0844249498322397 2 7 "GO:0008312" "7S RNA binding" 0.296125155204037
47 0.894416772919609 3 20 "GO:0008320;GO:0022884" "macromolecule transmembrane transporter activity" 0.956100688293375
1532 0.0179207554883511 2 6 "GO:0008331" "high voltage-gated calcium channel activity" 0.131146109460012
376 0.596110447484129 2 5 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.820632310105618
568 0.0500888683117577 2 30 "GO:0008374" "O-acyltransferase activity" 0.230353751521655
586 0.0369144224495833 5 32 "GO:0008375" "acetylglucosaminyltransferase activity" 0.18856536987646
-283 0.519506309474656 2 13 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.761518005306983
1070 0.000285606916700671 6 29 "GO:0008381" "mechanosensitive ion channel activity" 0.0072440299781352
410 0.35137045692973 3 13 "GO:0008395" "steroid hydroxylase activity" 0.619151731474072
-63 0.825286216031433 2 31 "GO:0008408;GO:0016796" "exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.935995342572235
169 0.763440809372684 4 8 "GO:0008409" "5'-3' exonuclease activity" 0.911617629958991
-77 0.905479041463423 5 6 "GO:0008417" "fucosyltransferase activity" 0.961226193161994
-1047 0.139743405444316 7 5 "GO:0008426;GO:0016483" "protein kinase C inhibitor activity" 0.383492558547189
883 0.212767244193954 4 5 "GO:0008429" "phosphatidylethanolamine binding" 0.485248456104467
-1245 0.02638863608098 2 8 "GO:0008430" "selenium binding" 0.162406532351325
-96 0.892047924477965 3 5 "GO:0008432" "JUN kinase binding" 0.956100688293375
-183 0.625218434421322 4 18 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.839980464864601
-986 0.164174684657496 3 5 "GO:0008494" "translation activator activity" 0.420707695308221
-395 0.577447795650042 4 5 "GO:0008507" "sodium:iodide symporter activity" 0.802863463387185
381 0.00185139898448456 2 173 "GO:0008509" "anion transmembrane transporter activity" 0.0296985249145067
580 0.0940833660181038 5 21 "GO:0008513;GO:0015199;GO:0015651;GO:0015226" "amino-acid betaine transmembrane transporter activity" 0.313736164769533
452 0.00111493817474993 2 134 "GO:0008514;GO:0005342;GO:0046943" "organic anion transmembrane transporter activity" 0.022219125053945
253 0.632536669693144 5 9 "GO:0008523" "sodium-dependent multivitamin transmembrane transporter activity" 0.844391056671709
821 0.0240622688312083 7 19 "GO:0008536" "Ran GTPase binding" 0.15374136650169
-900 0.0193817797922827 2 17 "GO:0008553;GO:0036442" "proton-exporting ATPase activity" 0.136323946942358
806 0.0230672266208471 5 20 "GO:0008559;GO:0042910" "xenobiotic transmembrane transporter activity" 0.150838036575383
53 0.80179578774917 2 56 "GO:0008565" "protein transporter activity" 0.926877081272668
-1108 0.117945169464845 2 5 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.345175198748515
489 0.306292562794803 2 11 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.582979988236375
25 0.9616195571402 3 9 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 0.985159815576925
-1010 0.118478445987255 3 6 "GO:0008656;GO:0016505" "peptidase activator activity involved in apoptotic process" 0.345527732722413
186 0.365567465253314 2 60 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.632190017390545
-423 0.0364291675571657 2 62 "GO:0009055" "electron transfer activity" 0.18856536987646
927 0.00421391284130822 2 24 "GO:0009975;GO:0016849" "cyclase activity" 0.0542622315103843
-545 0.399915324229564 4 6 "GO:0010181" "FMN binding" 0.66021523940857
-792 0.220886736003255 5 6 "GO:0010314" "phosphatidylinositol-5-phosphate binding" 0.491707973496608
710 0.316361715456881 4 5 "GO:0010485" "H4 histone acetyltransferase activity" 0.587128061723746
-638 0.132216166217915 2 14 "GO:0015020" "glucuronosyltransferase activity" 0.370116826502993
-108 0.8680086095168 3 6 "GO:0015026" "coreceptor activity" 0.947400944249413
-451 0.30510859698108 2 13 "GO:0015035" "protein disulfide oxidoreductase activity" 0.582979988236375
-676 0.0300053440758063 2 26 "GO:0015036" "disulfide oxidoreductase activity" 0.170846755043877
450 0.525935179681915 2 5 "GO:0015037" "peptide disulfide oxidoreductase activity" 0.762847665644653
484 1.17882356122404e-10 3 487 "GO:0015075;GO:0015318" "ion transmembrane transporter activity" 1.09630591193836e-08
343 0.00507197408952357 2 173 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.0606463187561604
-474 0.025761334008181 2 56 "GO:0015078" "proton transmembrane transporter activity" 0.160912213170504
784 0.000202025888826768 4 57 "GO:0015079" "potassium ion transmembrane transporter activity" 0.00563652229826683
759 1.84749330851908e-06 6 101 "GO:0015081" "sodium ion transmembrane transporter activity" 9.09618764253218e-05
106 0.640614239839091 3 49 "GO:0015101;GO:0008519" "organic cation transmembrane transporter activity" 0.84975296156152
401 0.0691600820813366 2 52 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.274345918019331
1038 0.000430397935421031 2 29 "GO:0015108" "chloride transmembrane transporter activity" 0.010006751998539
400 0.504194556608213 5 7 "GO:0015111" "iodide transmembrane transporter activity" 0.749575211156437
177 0.784303917902311 3 6 "GO:0015114" "phosphate ion transmembrane transporter activity" 0.923294485631835
883 0.00545145257563685 3 25 "GO:0015144;GO:0051119" "carbohydrate transmembrane transporter activity" 0.0641275396814491
1262 0.00103490575016398 5 17 "GO:0015145" "monosaccharide transmembrane transporter activity" 0.0211272222655427
-595 0.401314464779567 2 5 "GO:0015166" "polyol transmembrane transporter activity" 0.661220879961609
472 0.00937411014283766 4 77 "GO:0015171" "amino acid transmembrane transporter activity" 0.0923074139947661
1400 0.0482069510733666 2 5 "GO:0015173" "aromatic amino acid transmembrane transporter activity" 0.226681000271954
-47 0.885048211821049 5 24 "GO:0015175" "neutral amino acid transmembrane transporter activity" 0.953391703081362
292 0.218746113865779 5 45 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.490859242106319
193 0.68620422231163 3 11 "GO:0015205" "nucleobase transmembrane transporter activity" 0.871487946805687
191 0.65250642093394 4 14 "GO:0015215;GO:0015605" "organophosphate ester transmembrane transporter activity" 0.857262317482294
303 0.0958810133886049 3 77 "GO:0015238" "drug transmembrane transporter activity" 0.315954363016781
-336 0.635846680302742 2 5 "GO:0015248" "sterol transporter activity" 0.846110765363108
775 0.196109810292839 2 7 "GO:0015252" "proton channel activity" 0.466356933205413
58 0.935281282695177 4 5 "GO:0015269" "calcium-activated potassium channel activity" 0.975875830635432
1318 0.027877112249989 2 7 "GO:0015271" "outward rectifier potassium channel activity" 0.166665306808863
1123 9.40064676009091e-12 6 94 "GO:0015276;GO:0022834" "ligand-gated channel activity" 1.31139022303268e-09
416 0.407046684185197 2 10 "GO:0015278;GO:0099604" "calcium-release channel activity" 0.661791893455986
1698 0.00131467906796404 2 9 "GO:0015279;GO:0070679" "store-operated calcium channel activity" 0.0244530306641311
1595 0.00147255076530552 3 10 "GO:0015280" "ligand-gated sodium channel activity" 0.025677603970015
-870 0.219902961322822 4 5 "GO:0015288;GO:0022829" "porin activity" 0.491707973496608
582 5.19633162516063e-05 2 124 "GO:0015291" "secondary active transmembrane transporter activity" 0.00173973182810378
526 0.00929878197525843 3 62 "GO:0015294;GO:0015293;GO:0015370" "solute:cation symporter activity" 0.0923074139947661
410 0.526793250588542 4 6 "GO:0015295" "solute:proton symporter activity" 0.762847665644653
846 0.0146212674348975 5 21 "GO:0015296" "anion:cation symporter activity" 0.11655238898104
730 0.0133852545676462 5 29 "GO:0015297;GO:0099516" "antiporter activity" 0.109837824246273
713 0.155162210370626 5 10 "GO:0015301" "anion:anion antiporter activity" 0.40744214649168
1062 0.0761758180638227 2 7 "GO:0015368" "calcium:cation antiporter activity" 0.283817451384634
562 0.201697004600761 3 13 "GO:0015373" "anion:sodium symporter activity" 0.467646517592346
1502 0.00735509660612689 2 8 "GO:0015377;GO:0015379;GO:0008511;GO:0009674;GO:0015378" "cation:chloride symporter activity" 0.0820828781243761
-152 0.371161266570238 2 88 "GO:0015399;GO:0015405;GO:0042626;GO:0043492" "primary active transmembrane transporter activity" 0.63790961010121
-412 0.561156806969721 5 5 "GO:0015421;GO:0015440;GO:0033220" "peptide-transporting ATPase activity" 0.790646409135997
-790 0.114937614779638 3 10 "GO:0015450" "P-P-bond-hydrolysis-driven protein transmembrane transporter activity" 0.342663733551748
-762 0.0724172124400908 2 14 "GO:0015459" "potassium channel regulator activity" 0.280925666006751
1068 0.131891143508398 6 5 "GO:0015464;GO:0022848;GO:1904315;GO:0099529;GO:0098960" "acetylcholine-gated cation-selective channel activity" 0.370116826502993
856 0.0367139886727786 3 15 "GO:0015491;GO:0015298" "cation:cation antiporter activity" 0.18856536987646
333 0.360464611858929 5 19 "GO:0015556;GO:0005313;GO:0015172;GO:0015183" "acidic amino acid transmembrane transporter activity" 0.627253389035184
1096 0.0505182113397506 3 8 "GO:0015562" "efflux transmembrane transporter activity" 0.231058704324433
1366 0.0148149537771986 2 8 "GO:0015643" "toxic substance binding" 0.116982229353917
-572 0.0332462182940534 3 35 "GO:0015662;GO:0042625;GO:0022853;GO:0019829" "ATPase coupled ion transmembrane transporter activity" 0.182869104844912
-579 0.333872771031694 2 7 "GO:0015665" "alcohol transmembrane transporter activity" 0.600271394137267
-119 0.804304799115851 2 11 "GO:0015929" "hexosaminidase activity" 0.927277020468275
355 0.263159154010963 2 25 "GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.552040631346306
0 0.99971425701077 3 7 "GO:0016004;GO:0060229" "phospholipase activator activity" 0.99971425701077
458 0.279817325999336 2 14 "GO:0016015" "morphogen activity" 0.565717637346484
392 0.484287281225856 2 8 "GO:0016174;GO:0050664" "oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor" 0.727735106617669
-600 0.397049803491438 2 5 "GO:0016208" "AMP binding" 0.659813991242704
-466 0.0743321994629906 1 37 "GO:0016209" "antioxidant activity" 0.280925666006751
99 0.878571799530804 2 6 "GO:0016262" "protein N-acetylglucosaminyltransferase activity" 0.948857543493268
408 0.28901095135147 6 17 "GO:0016278;GO:0016279;GO:0018024" "lysine N-methyltransferase activity" 0.568741959330033
-488 0.384265498752181 3 8 "GO:0016289" "CoA hydrolase activity" 0.648222736389864
-810 0.253079712706042 3 5 "GO:0016290;GO:0047617" "palmitoyl-CoA hydrolase activity" 0.537976127408667
375 3.72058978133624e-06 4 414 "GO:0016301;GO:0004672;GO:0016773" "kinase activity" 0.000173007424832135
1251 0.0776385026493541 2 5 "GO:0016303;GO:0035004" "1-phosphatidylinositol-3-kinase activity" 0.28501502946276
-154 0.758992023281248 2 10 "GO:0016307;GO:0016308" "phosphatidylinositol phosphate kinase activity" 0.908835942040636
854 0.0886314825117537 2 10 "GO:0016404" "15-hydroxyprostaglandin dehydrogenase (NAD+) activity" 0.300342311183554
-82 0.837025220187206 2 16 "GO:0016405;GO:0016878" "acid-thiol ligase activity" 0.940616583683022
-18 0.946491655207701 2 37 "GO:0016407" "acetyltransferase activity" 0.979250328070267
368 0.384906451595893 2 14 "GO:0016408" "C-acyltransferase activity" 0.648222736389864
124 0.741030516139678 2 18 "GO:0016409" "palmitoyltransferase activity" 0.901444641678067
480 0.294227614262193 3 12 "GO:0016411" "acylglycerol O-acyltransferase activity" 0.572717472412687
435 0.539103119685432 2 5 "GO:0016413" "O-acetyltransferase activity" 0.772400571794931
-453 0.32254709274341 2 12 "GO:0016417" "S-acyltransferase activity" 0.59074817642502
-224 0.00773593680900337 2 381 "GO:0016491" "oxidoreductase activity" 0.0837429319221985
1618 4.52926820512939e-05 2 16 "GO:0016500" "protein-hormone receptor activity" 0.00172318067622423
-654 0.171347955366361 2 11 "GO:0016504" "peptidase activator activity" 0.428750356408564
1393 0.012967217792586 3 8 "GO:0016524" "latrotoxin receptor activity" 0.109631932246409
10 0.988845241653366 2 5 "GO:0016530" "metallochaperone activity" 0.995984918488408
87 0.815399520558462 2 18 "GO:0016538" "cyclin-dependent protein serine/threonine kinase regulator activity" 0.929822069083696
-380 0.526235387776202 2 7 "GO:0016594" "glycine binding" 0.762847665644653
455 0.250844340594178 2 16 "GO:0016595" "glutamate binding" 0.537976127408667
-180 0.324041409225521 4 76 "GO:0016597" "amino acid binding" 0.592189212929609
-260 0.153241630423355 2 77 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.406119138247548
46 0.898929994873671 2 19 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.958762172702559
-217 0.562232025885716 2 18 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.790646409135997
-982 0.166066646023621 3 5 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.4224856617683
761 0.204072792185879 2 7 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.470548008428597
-585 0.108198630620108 2 19 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.337918857571009
-888 0.0524818156445854 3 12 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.234242769453713
-729 0.00120360134733665 2 50 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.0234282401795529
-387 0.549602447518705 3 6 "GO:0016653;GO:0003958" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.781014004368686
-472 0.0791362730227049 2 35 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.288318837266155
-282 0.555980477627264 2 11 "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.787585474685782
890 0.168965525248336 2 6 "GO:0016670" "oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor" 0.427263276836427
-891 0.112053442147194 2 8 "GO:0016679" "oxidoreductase activity, acting on diphenols and related substances as donors" 0.341072942391754
259 0.464666874664497 2 20 "GO:0016701;GO:0016702" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.704576402344536
-144 0.406943508786354 2 84 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.661791893455986
-65 0.813229943122695 2 33 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.928883784750243
-378 0.356650144647474 4 15 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.622696209601544
-26 0.95157396711248 3 14 "GO:0016715;GO:0004500" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.983048982600671
581 0.272044512915195 2 9 "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.562067670176318
-259 0.714647917538294 2 5 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.88713382271515
157 0.307161499178305 4 109 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.582979988236375
143 0.798930229332732 2 8 "GO:0016755" "transferase activity, transferring amino-acyl groups" 0.926877081272668
148 0.310776481567972 3 120 "GO:0016758;GO:0016757" "transferase activity, transferring glycosyl groups" 0.583637453941515
610 0.0854664721912239 4 20 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.296125155204037
-575 0.0825030873833837 3 23 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.293851421871882
278 0.000147565034694687 3 518 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.004259032208257
-40 0.916648017573505 2 17 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.966223890908234
-158 0.340929726952207 4 93 "GO:0016779" "nucleotidyltransferase activity" 0.608439619315559
313 0.533087337186067 4 10 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.765381069748119
268 0.439618375288634 3 21 "GO:0016782" "transferase activity, transferring sulfur-containing groups" 0.681470544519067
1009 0.0921765311374193 4 7 "GO:0016783" "sulfurtransferase activity" 0.309846411895662
-17 0.841753710701207 3 356 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.940651342933125
-513 0.0365609577448471 2 42 "GO:0016790" "thiolester hydrolase activity" 0.18856536987646
-40 0.743796551313816 2 173 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.901444641678067
-190 0.348083784810185 3 62 "GO:0016798;GO:0004553" "hydrolase activity, acting on glycosyl bonds" 0.615865701540269
-467 0.253883596566814 2 15 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.537976127408667
362 0.393090744850398 2 14 "GO:0016801;GO:0016803" "hydrolase activity, acting on ether bonds" 0.656720465947671
-1303 0.0200853840851981 3 8 "GO:0016805" "dipeptidase activity" 0.137798905568121
346 0.065825353403137 2 72 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.263616367456582
587 0.0123685610991089 2 46 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.106726656082002
1382 0.0511618439382543 2 5 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 0.231777486068291
-553 0.435080115383823 4 5 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 0.681406067306833
-243 0.566580312940051 4 14 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.794351293016453
-100 0.502899880260664 2 116 "GO:0016829" "lyase activity" 0.748980782523444
-382 0.18738069907506 3 30 "GO:0016830" "carbon-carbon lyase activity" 0.44939153331182
-710 0.0649106907063814 2 17 "GO:0016831" "carboxy-lyase activity" 0.261203115967506
-625 0.334401720652548 2 6 "GO:0016832" "aldehyde-lyase activity" 0.600271394137267
-403 0.0892254618018559 3 45 "GO:0016835;GO:0016836" "carbon-oxygen lyase activity" 0.301135933581264
-225 0.688236001001863 2 8 "GO:0016840" "carbon-nitrogen lyase activity" 0.871487946805687
96 0.848434668229662 2 10 "GO:0016846" "carbon-sulfur lyase activity" 0.942114031025718
-526 0.0025403111232112 2 84 "GO:0016853" "isomerase activity" 0.0386589165477777
243 0.646388827608981 3 9 "GO:0016854" "racemase and epimerase activity" 0.853407719178034
486 0.452803646959509 2 6 "GO:0016857" "racemase and epimerase activity, acting on carbohydrates and derivatives" 0.69413306319617
-537 0.0487837287711953 3 34 "GO:0016860" "intramolecular oxidoreductase activity" 0.228111625594919
-1246 0.0540970125260313 2 6 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.237063871645488
-92 0.878273331285597 3 7 "GO:0016866" "intramolecular transferase activity" 0.948857543493268
13 0.893940837314025 2 285 "GO:0016874" "ligase activity" 0.956100688293375
151 0.62033636863089 3 27 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.838443968780187
51 0.642015800531141 4 217 "GO:0016881;GO:0016879;GO:0004842;GO:0019787" "ligase activity, forming carbon-nitrogen bonds" 0.850264596589502
692 0.328795593140413 4 5 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.595110047141465
-158 0.778300890151329 2 8 "GO:0016885;GO:0016421" "ligase activity, forming carbon-carbon bonds" 0.920109950645003
1058 0.0591628759204375 3 8 "GO:0016886" "ligase activity, forming phosphoric ester bonds" 0.245145183888149
-28 0.766524753582623 4 295 "GO:0016887;GO:0042623" "ATPase activity" 0.911617629958991
-46 0.938625905146485 3 7 "GO:0016888;GO:0017108" "endodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.975875830635432
332 0.306070192555185 5 24 "GO:0016891;GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.582979988236375
262 0.711488588953006 4 5 "GO:0016894" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 0.887109505955291
1222 0.0105938378638304 4 11 "GO:0016917" "GABA receptor activity" 0.0974400251870994
-655 0.0101083828204168 2 39 "GO:0016922;GO:0035258" "nuclear receptor binding" 0.0950642294459423
-632 0.328623977092031 4 6 "GO:0017017;GO:0033549" "MAP kinase phosphatase activity" 0.595110047141465
-324 0.171602591872006 4 45 "GO:0017022" "myosin binding" 0.428750356408564
342 0.629614535069825 2 5 "GO:0017025" "TBP-class protein binding" 0.842949706811353
414 0.460611638148317 3 8 "GO:0017046" "peptide hormone binding" 0.70135279161069
896 4.91129061958385e-05 3 52 "GO:0017048" "Rho GTPase binding" 0.00173973182810378
913 0.0685844840326371 2 10 "GO:0017056" "structural constituent of nuclear pore" 0.273358157787225
-791 0.0619113498204242 2 14 "GO:0017069" "snRNA binding" 0.252779511218025
-929 0.0973532178370098 2 8 "GO:0017091" "AU-rich element binding" 0.318299388006161
-59 0.933709110206702 3 5 "GO:0017110" "nucleoside-diphosphatase activity" 0.975673564598015
-13 0.857617891803605 3 488 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.943546202483863
524 0.200420557882066 2 15 "GO:0017112" "Rab guanyl-nucleotide exchange factor activity" 0.467275785368494
558 0.106993330910846 3 21 "GO:0017124" "SH3 domain binding" 0.335406059821641
-208 0.710731114420293 2 8 "GO:0017134" "fibroblast growth factor binding" 0.887109505955291
512 0.0369309717575406 3 42 "GO:0017137" "Rab GTPase binding" 0.18856536987646
-412 0.270698215914566 3 18 "GO:0017147" "Wnt-protein binding" 0.561080105863908
380 0.387534746135843 4 13 "GO:0017151" "DEAD/H-box RNA helicase binding" 0.649336168906203
497 0.277269583374819 2 12 "GO:0017153;GO:0005314;GO:0015501" "sodium:dicarboxylate symporter activity" 0.564075145927824
643 0.0574929536823169 4 22 "GO:0017154" "semaphorin receptor activity" 0.243038395111612
703 0.321573437476499 7 5 "GO:0017160" "Ral GTPase binding" 0.590256506946995
373 0.53311489087593 2 7 "GO:0017169" "CDP-alcohol phosphatidyltransferase activity" 0.765381069748119
-440 0.079916332432196 2 40 "GO:0019003" "GDP binding" 0.288318837266155
-640 0.180594976655873 2 11 "GO:0019104" "DNA N-glycosylase activity" 0.438139117278162
10 0.985466056995345 2 9 "GO:0019200" "carbohydrate kinase activity" 0.994891189233399
143 0.666562382765819 2 23 "GO:0019205" "nucleobase-containing compound kinase activity" 0.866324090644395
304 0.668210332298024 3 5 "GO:0019206" "nucleoside kinase activity" 0.866689329969361
-350 0.205528491504872 3 33 "GO:0019208;GO:0019888" "phosphatase regulator activity" 0.47260260271862
