"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-525 0.930142092027389 7 17 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.997113254839194
-416 0.871706710941897 2 16 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.997113254839194
327 0.219989071650809 2 12 "GO:0005548" "phospholipid transporter activity" 0.997113254839194
243 0.194679714612758 3 27 "GO:0008013" "beta-catenin binding" 0.997113254839194
120 0.20356995035269 2 105 "GO:0008017;GO:0015631" "tubulin binding" 0.997113254839194
-193 0.760252253686858 2 29 "GO:0008022" "protein C-terminus binding" 0.997113254839194
-198 0.824260287955981 3 48 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.997113254839194
-38 0.534085721811947 3 11 "GO:0008035" "high-density lipoprotein particle binding" 0.997113254839194
395 0.157018240781369 2 14 "GO:0008046" "axon guidance receptor activity" 0.997113254839194
59 0.315208794720894 2 146 "GO:0008047" "enzyme activator activity" 0.997113254839194
-212 0.735724761438061 2 19 "GO:0008066" "glutamate receptor activity" 0.997113254839194
169 0.267525313401072 2 29 "GO:0008080;GO:0016410" "N-acyltransferase activity" 0.997113254839194
-174 0.766618796832801 3 38 "GO:0008081" "phosphoric diester hydrolase activity" 0.997113254839194
200 0.256708888502839 4 23 "GO:0008083" "growth factor activity" 0.997113254839194
64 0.225874333942101 3 319 "GO:0008092" "cytoskeletal protein binding" 0.997113254839194
134 0.258263364115102 3 51 "GO:0008094" "DNA-dependent ATPase activity" 0.997113254839194
154 0.0711911202197308 2 203 "GO:0008134" "transcription factor binding" 0.997113254839194
157 0.216975951091563 2 54 "GO:0008135" "translation factor activity, RNA binding" 0.997113254839194
468 0.124673310572829 2 13 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.997113254839194
343 0.30055158999318 4 5 "GO:0008142" "oxysterol binding" 0.997113254839194
279 0.230964547200635 7 15 "GO:0008143;GO:0070717" "poly-purine tract binding" 0.997113254839194
-173 0.981089373545858 2 330 "GO:0008144" "drug binding" 0.997113254839194
-595 0.942086637707787 2 15 "GO:0008146" "sulfotransferase activity" 0.997113254839194
-662 0.9411028478067 2 12 "GO:0008157" "protein phosphatase 1 binding" 0.997113254839194
172 0.159967186726286 2 73 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.997113254839194
201 0.226624640496566 2 30 "GO:0008170" "N-methyltransferase activity" 0.997113254839194
625 0.129499901418775 5 7 "GO:0008171" "O-methyltransferase activity" 0.997113254839194
849 0.0976657727793409 2 5 "GO:0008172" "S-methyltransferase activity" 0.997113254839194
511 0.0755786674069907 3 17 "GO:0008173" "RNA methyltransferase activity" 0.997113254839194
591 0.161450677783973 2 6 "GO:0008175" "tRNA methyltransferase activity" 0.997113254839194
286 0.331294669454216 2 5 "GO:0008179" "adenylate cyclase binding" 0.997113254839194
3 0.496822980053441 2 17 "GO:0008187" "poly-pyrimidine tract binding" 0.997113254839194
108 0.277353256048922 4 65 "GO:0008194" "UDP-glycosyltransferase activity" 0.997113254839194
-270 0.687106397781609 2 7 "GO:0008198" "ferrous iron binding" 0.997113254839194
-27 0.517745061993245 7 6 "GO:0008199;GO:0015091;GO:0072510" "ferric iron binding" 0.997113254839194
-17 0.512569486867554 3 7 "GO:0008200;GO:0016248" "channel inhibitor activity" 0.997113254839194
68 0.366446588613955 2 55 "GO:0008201" "heparin binding" 0.997113254839194
-550 0.839870851283142 3 7 "GO:0008227" "G protein-coupled amine receptor activity" 0.997113254839194
-121 0.751965866073401 3 69 "GO:0008234" "cysteine-type peptidase activity" 0.997113254839194
287 0.146102910444649 2 29 "GO:0008235" "metalloexopeptidase activity" 0.997113254839194
-68 0.653885655006298 3 73 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.997113254839194
243 0.0342617156454512 5 124 "GO:0008237" "metallopeptidase activity" 0.997113254839194
62 0.365669766660618 5 67 "GO:0008238" "exopeptidase activity" 0.997113254839194
21 0.482369722748312 2 10 "GO:0008239" "dipeptidyl-peptidase activity" 0.997113254839194
-1003 0.953201417035266 4 6 "GO:0008252;GO:0008253" "nucleotidase activity" 0.997113254839194
-163 0.649581427681742 6 12 "GO:0008266" "poly(U) RNA binding" 0.997113254839194
186 0.0811137613499991 2 124 "GO:0008270" "zinc ion binding" 0.997113254839194
161 0.385585877882863 4 7 "GO:0008271;GO:0015116" "sulfate transmembrane transporter activity" 0.997113254839194
-687 0.907578855101758 3 8 "GO:0008273" "calcium, potassium:sodium antiporter activity" 0.997113254839194
49 0.432428523917114 2 26 "GO:0008276" "protein methyltransferase activity" 0.997113254839194
-109 0.862721746298131 2 224 "GO:0008289" "lipid binding" 0.997113254839194
-564 0.805400443149461 3 5 "GO:0008296" "3'-5'-exodeoxyribonuclease activity" 0.997113254839194
-474 0.930789422698408 3 21 "GO:0008301" "DNA binding, bending" 0.997113254839194
-34 0.544263443598114 2 23 "GO:0008307" "structural constituent of muscle" 0.997113254839194
-265 0.764708941608422 2 16 "GO:0008320;GO:0022884" "protein transmembrane transporter activity" 0.997113254839194
-265 0.671468997500985 3 6 "GO:0008329;GO:0038187" "pattern recognition receptor activity" 0.997113254839194
1275 0.0258570297750751 2 5 "GO:0008331" "high voltage-gated calcium channel activity" 0.997113254839194
-24 0.51486849915346 2 5 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.997113254839194
68 0.40692867919393 2 26 "GO:0008374" "O-acyltransferase activity" 0.997113254839194
434 0.0500798017637594 2 31 "GO:0008375" "acetylglucosaminyltransferase activity" 0.997113254839194
-444 0.862418473438818 2 13 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.997113254839194
210 0.205571005245424 6 33 "GO:0008381" "mechanosensitive ion channel activity" 0.997113254839194
-139 0.642778110025763 4 15 "GO:0008395" "steroid hydroxylase activity" 0.997113254839194
-276 0.831389245434684 4 26 "GO:0008408;GO:0016796" "exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.997113254839194
176 0.375060310170369 4 7 "GO:0008409" "5'-3' exonuclease activity" 0.997113254839194
803 0.0896233555652874 5 6 "GO:0008417" "fucosyltransferase activity" 0.997113254839194
516 0.215336179605761 4 5 "GO:0008426;GO:0016483" "tryptophan hydroxylase activator activity" 0.997113254839194
437 0.185769360659942 2 9 "GO:0008429" "phosphatidylethanolamine binding" 0.997113254839194
18 0.488371735589505 2 6 "GO:0008430" "selenium binding" 0.997113254839194
-842 0.900743629409419 2 5 "GO:0008432" "JUN kinase binding" 0.997113254839194
524 0.2117789104539 3 5 "GO:0008457;GO:0008917" "beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity" 0.997113254839194
930 0.00359075274243173 2 18 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.997113254839194
-292 0.672078788392136 2 5 "GO:0008494" "translation activator activity" 0.997113254839194
-490 0.7728660272766 4 5 "GO:0008507" "sodium:iodide symporter activity" 0.997113254839194
-174 0.938423822523781 2 174 "GO:0008509" "anion transmembrane transporter activity" 0.997113254839194
-443 0.911746467607673 5 20 "GO:0008513;GO:0015199;GO:0015651;GO:0015226" "amino-acid betaine transmembrane transporter activity" 0.997113254839194
-372 0.777144797922828 3 9 "GO:0008523" "sodium-dependent multivitamin transmembrane transporter activity" 0.997113254839194
112 0.383426176570085 4 15 "GO:0008536" "Ran GTPase binding" 0.997113254839194
-261 0.739799024222407 2 13 "GO:0008553;GO:0036442" "proton-exporting ATPase activity" 0.997113254839194
-345 0.853810803714722 2 20 "GO:0008559;GO:0042910" "xenobiotic transmembrane transporter activity" 0.997113254839194
-100 0.678699254076513 2 47 "GO:0008565" "protein transporter activity" 0.997113254839194
-210 0.625949567572843 2 5 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.997113254839194
247 0.296877785401682 2 10 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.997113254839194
245 0.35442707286711 4 5 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 0.997113254839194
183 0.180039639826517 3 54 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.997113254839194
-123 0.743687414103854 3 61 "GO:0009055" "electron transfer activity" 0.997113254839194
-921 0.920075598257002 3 5 "GO:0009881" "photoreceptor activity" 0.997113254839194
242 0.214731664699928 2 23 "GO:0009975;GO:0016849" "cyclase activity" 0.997113254839194
168 0.380951601206715 4 7 "GO:0010181" "FMN binding" 0.997113254839194
-174 0.614512656803318 2 6 "GO:0010314" "phosphatidylinositol-5-phosphate binding" 0.997113254839194
56 0.466212917130819 10 5 "GO:0010485" "H4 histone acetyltransferase activity" 0.997113254839194
-598 0.929370641350531 2 13 "GO:0015020" "glucuronosyltransferase activity" 0.997113254839194
-108 0.591963936430743 5 10 "GO:0015035" "protein disulfide oxidoreductase activity" 0.997113254839194
-604 0.982103400064366 3 26 "GO:0015036;GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.997113254839194
-59 0.805398074649683 2 504 "GO:0015075;GO:0015318;GO:0022890;GO:0008324" "ion transmembrane transporter activity" 0.997113254839194
-78 0.756891489104976 5 178 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.997113254839194
-263 0.894159905207445 6 49 "GO:0015078" "proton transmembrane transporter activity" 0.997113254839194
1 0.498391692993211 6 67 "GO:0015079" "potassium ion transmembrane transporter activity" 0.997113254839194
-16 0.545742814135498 2 112 "GO:0015081" "sodium ion transmembrane transporter activity" 0.997113254839194
-130 0.734527161129579 5 50 "GO:0015101;GO:0008519" "organic cation transmembrane transporter activity" 0.997113254839194
-91 0.672245335113216 3 52 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.997113254839194
42 0.438899805708156 5 29 "GO:0015108" "chloride transmembrane transporter activity" 0.997113254839194
-57 0.54104253926168 2 7 "GO:0015111" "iodide transmembrane transporter activity" 0.997113254839194
-328 0.708546349203353 5 6 "GO:0015114" "phosphate ion transmembrane transporter activity" 0.997113254839194
-104 0.640799950397161 2 26 "GO:0015144;GO:0051119" "carbohydrate transmembrane transporter activity" 0.997113254839194
-145 0.667004900038927 2 19 "GO:0015145" "monosaccharide transmembrane transporter activity" 0.997113254839194
1333 0.0209390140970261 4 5 "GO:0015166" "polyol transmembrane transporter activity" 0.997113254839194
-198 0.876333546548207 2 74 "GO:0015171" "amino acid transmembrane transporter activity" 0.997113254839194
-143 0.687414838323217 4 25 "GO:0015175" "neutral amino acid transmembrane transporter activity" 0.997113254839194
-136 0.728639696946747 4 43 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.997113254839194
-292 0.755003341055942 2 12 "GO:0015205" "nucleobase transmembrane transporter activity" 0.997113254839194
196 0.308581243253603 2 14 "GO:0015215;GO:0015605" "organophosphate ester transmembrane transporter activity" 0.997113254839194
-86 0.690658963793138 3 73 "GO:0015238" "drug transmembrane transporter activity" 0.997113254839194
780 0.116931768310195 2 5 "GO:0015248" "sterol transporter activity" 0.997113254839194
373 0.266344758030333 2 6 "GO:0015252" "proton channel activity" 0.997113254839194
186 0.388490693859546 5 5 "GO:0015269" "calcium-activated potassium channel activity" 0.997113254839194
-299 0.717919026576734 8 8 "GO:0015271" "outward rectifier potassium channel activity" 0.997113254839194
-124 0.80674392925011 2 107 "GO:0015276;GO:0022834" "ligand-gated ion channel activity" 0.997113254839194
2 0.498404569700584 3 10 "GO:0015278;GO:0099604" "calcium-release channel activity" 0.997113254839194
563 0.17340107051616 2 6 "GO:0015279;GO:0070679" "store-operated calcium channel activity" 0.997113254839194
-333 0.818017601218688 7 16 "GO:0015280" "ligand-gated sodium channel activity" 0.997113254839194
-302 0.677414250375917 5 5 "GO:0015288;GO:0022829" "porin activity" 0.997113254839194
-138 0.854545488698032 3 129 "GO:0015291" "secondary active transmembrane transporter activity" 0.997113254839194
54 0.388329125664337 5 60 "GO:0015294;GO:0015293;GO:0015370" "solute:cation symporter activity" 0.997113254839194
-1159 0.973644066254948 2 6 "GO:0015295" "solute:proton symporter activity" 0.997113254839194
214 0.252456905489601 2 21 "GO:0015296" "anion:cation symporter activity" 0.997113254839194
-340 0.914471814937169 4 35 "GO:0015297;GO:0099516" "antiporter activity" 0.997113254839194
-219 0.689963033027813 3 11 "GO:0015301" "anion:anion antiporter activity" 0.997113254839194
-958 0.928228014211623 2 5 "GO:0015355" "secondary active monocarboxylate transmembrane transporter activity" 0.997113254839194
-370 0.798847334660473 5 11 "GO:0015368" "calcium:cation antiporter activity" 0.997113254839194
582 0.0762002721668475 3 13 "GO:0015373" "anion:sodium symporter activity" 0.997113254839194
906 0.0401994220311645 3 8 "GO:0015377;GO:0015379;GO:0008511;GO:0009674;GO:0015378" "cation:chloride symporter activity" 0.997113254839194
339 0.302255031749416 6 5 "GO:0015381" "high-affinity sulfate transmembrane transporter activity" 0.997113254839194
889 0.0874397854847586 2 5 "GO:0015386" "potassium:proton antiporter activity" 0.997113254839194
-156 0.834199703004388 4 85 "GO:0015399;GO:0015405;GO:0042626;GO:0043492" "primary active transmembrane transporter activity" 0.997113254839194
-324 0.757923006088317 2 10 "GO:0015450" "P-P-bond-hydrolysis-driven protein transmembrane transporter activity" 0.997113254839194
178 0.330590729904509 4 13 "GO:0015459" "potassium channel regulator activity" 0.997113254839194
-49 0.539655868122126 4 9 "GO:0015464;GO:0022848;GO:1904315;GO:0099529;GO:0098960;GO:0042166" "acetylcholine binding" 0.997113254839194
110 0.341366077156078 4 30 "GO:0015485;GO:0032934" "sterol binding" 0.997113254839194
-242 0.745089817633437 3 16 "GO:0015556;GO:0005313;GO:0015172;GO:0015183" "acidic amino acid transmembrane transporter activity" 0.997113254839194
278 0.295535875885468 2 8 "GO:0015562" "efflux transmembrane transporter activity" 0.997113254839194
50 0.464239666485227 2 7 "GO:0015643" "toxic substance binding" 0.997113254839194
-189 0.762981120215657 2 31 "GO:0015662;GO:0042625;GO:0019829;GO:0022853" "ATPase coupled ion transmembrane transporter activity" 0.997113254839194
649 0.105099705991987 5 8 "GO:0015665" "alcohol transmembrane transporter activity" 0.997113254839194
-489 0.772220588730794 2 5 "GO:0015925" "galactosidase activity" 0.997113254839194
337 0.271240825620938 5 7 "GO:0015926" "glucosidase activity" 0.997113254839194
70 0.437187960132073 5 11 "GO:0015929" "hexosaminidase activity" 0.997113254839194
-104 0.635581418041919 2 24 "GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.997113254839194
1356 0.00717979473917936 5 7 "GO:0016004;GO:0060229" "phospholipase activator activity" 0.997113254839194
94 0.412484389116478 2 12 "GO:0016015" "morphogen activity" 0.997113254839194
165 0.400604707614308 3 5 "GO:0016174" "NAD(P)H oxidase activity" 0.997113254839194
-695 0.855634036417963 2 5 "GO:0016175" "superoxide-generating NADPH oxidase activity" 0.997113254839194
758 0.123790982467019 2 5 "GO:0016208" "AMP binding" 0.997113254839194
-91 0.62793533533691 1 28 "GO:0016209" "antioxidant activity" 0.997113254839194
-387 0.722519878303438 3 5 "GO:0016262" "protein N-acetylglucosaminyltransferase activity" 0.997113254839194
189 0.282774774869312 4 20 "GO:0016278;GO:0016279;GO:0018024;GO:0042054" "histone methyltransferase activity" 0.997113254839194
-625 0.886257798146407 3 8 "GO:0016289" "CoA hydrolase activity" 0.997113254839194
-529 0.790338843455273 4 5 "GO:0016290;GO:0047617" "acyl-CoA hydrolase activity" 0.997113254839194
41 0.301954990450098 4 375 "GO:0016301;GO:0004672;GO:0016773" "kinase activity" 0.997113254839194
-699 0.878742729342713 3 6 "GO:0016303;GO:0035004" "1-phosphatidylinositol-3-kinase activity" 0.997113254839194
-126 0.626392904469574 2 14 "GO:0016307;GO:0016308" "phosphatidylinositol phosphate kinase activity" 0.997113254839194
-375 0.790748044918563 3 10 "GO:0016404" "15-hydroxyprostaglandin dehydrogenase (NAD+) activity" 0.997113254839194
729 0.0233516915318747 4 16 "GO:0016405;GO:0016878" "acid-thiol ligase activity" 0.997113254839194
120 0.314804477466668 5 35 "GO:0016407" "acetyltransferase activity" 0.997113254839194
-314 0.788484007275828 2 14 "GO:0016408" "C-acyltransferase activity" 0.997113254839194
-142 0.646461097940109 2 15 "GO:0016409" "palmitoyltransferase activity" 0.997113254839194
-18 0.517471789828726 3 13 "GO:0016411" "acylglycerol O-acyltransferase activity" 0.997113254839194
-50 0.540741073684888 2 9 "GO:0016417" "S-acyltransferase activity" 0.997113254839194
-111 0.917087533953748 2 362 "GO:0016491" "oxidoreductase activity" 0.997113254839194
178 0.313278364578659 2 16 "GO:0016500" "protein-hormone receptor activity" 0.997113254839194
-388 0.798798674974131 3 10 "GO:0016504" "peptidase activator activity" 0.997113254839194
-980 0.93263677636059 2 5 "GO:0016505" "peptidase activator activity involved in apoptotic process" 0.997113254839194
308 0.289066582450576 2 7 "GO:0016524" "latrotoxin receptor activity" 0.997113254839194
452 0.245110750526674 2 5 "GO:0016530" "metallochaperone activity" 0.997113254839194
759 0.0140341922084106 2 18 "GO:0016538" "cyclin-dependent protein serine/threonine kinase regulator activity" 0.997113254839194
-1134 0.971000673927026 2 6 "GO:0016594" "glycine binding" 0.997113254839194
31 0.467348099377574 6 15 "GO:0016595" "glutamate binding" 0.997113254839194
-17 0.538873582296203 2 72 "GO:0016597" "amino acid binding" 0.997113254839194
-341 0.979268803676947 2 78 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.997113254839194
-763 0.981328945842691 2 16 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.997113254839194
-776 0.9910061780212 2 20 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.997113254839194
-1529 0.997113654754931 4 7 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.998197322866155
-10 0.507998281621943 3 9 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.997113254839194
-572 0.830573047549559 2 6 "GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor" 0.997113254839194
-596 0.95769179365422 3 18 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.997113254839194
-449 0.855518165429305 4 12 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.997113254839194
-43 0.577986264261409 3 45 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.997113254839194
1371 0.0109735896109813 2 6 "GO:0016653;GO:0003958" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.997113254839194
68 0.422052092879038 2 18 "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.997113254839194
-907 0.960030023586522 2 8 "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.997113254839194
-294 0.726550447520205 3 9 "GO:0016679" "oxidoreductase activity, acting on diphenols and related substances as donors" 0.997113254839194
301 0.191832715479409 3 18 "GO:0016701;GO:0016702" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.997113254839194
30 0.424544336237351 2 87 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.997113254839194
-178 0.762942530210132 2 35 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.997113254839194
331 0.191122459453712 4 15 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.997113254839194
170 0.326627457689283 4 15 "GO:0016715;GO:0004500" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.997113254839194
25 0.484766057643369 2 5 "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.997113254839194
-270 0.659792219808967 2 5 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.997113254839194
55 0.353493311281303 4 102 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.997113254839194
-20 0.514423245066522 2 7 "GO:0016755" "transferase activity, transferring amino-acyl groups" 0.997113254839194
43 0.378510757352005 4 115 "GO:0016758;GO:0016757" "transferase activity, transferring glycosyl groups" 0.997113254839194
-216 0.74443815954436 4 20 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.997113254839194
-207 0.735930139865641 3 20 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.997113254839194
85 0.11639036210731 3 464 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.997113254839194
-223 0.751372780745402 2 20 "GO:0016776;GO:0019205" "nucleobase-containing compound kinase activity" 0.997113254839194
263 0.0580004384728192 2 78 "GO:0016779" "nucleotidyltransferase activity" 0.997113254839194
-102 0.624958654608603 3 21 "GO:0016782" "transferase activity, transferring sulfur-containing groups" 0.997113254839194
1293 0.0241952170407724 2 5 "GO:0016783" "sulfurtransferase activity" 0.997113254839194
-74 0.814431424194939 3 336 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.997113254839194
-357 0.935437477946577 2 39 "GO:0016790" "thiolester hydrolase activity" 0.997113254839194
-127 0.858653761131174 2 159 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.997113254839194
-147 0.78514467867325 3 63 "GO:0016798;GO:0004553" "hydrolase activity, acting on glycosyl bonds" 0.997113254839194
33 0.46631708423707 2 14 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.997113254839194
481 0.109872031411121 2 14 "GO:0016801;GO:0016803" "hydrolase activity, acting on ether bonds" 0.997113254839194
66 0.449190807224378 2 8 "GO:0016805" "dipeptidase activity" 0.997113254839194
-71 0.641314293572154 2 56 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.997113254839194
76 0.379127720397604 4 35 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.997113254839194
677 0.150778204185372 4 5 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 0.997113254839194
-506 0.884035068335645 4 12 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.997113254839194
30 0.41635489099269 2 106 "GO:0016829" "lyase activity" 0.997113254839194
233 0.205022157120015 2 27 "GO:0016830" "carbon-carbon lyase activity" 0.997113254839194
356 0.190464507161206 3 13 "GO:0016831" "carboxy-lyase activity" 0.997113254839194
532 0.187097301638859 3 6 "GO:0016832" "aldehyde-lyase activity" 0.997113254839194
-18 0.511152504238084 2 5 "GO:0016833" "oxo-acid-lyase activity" 0.997113254839194
-237 0.854951977951944 2 43 "GO:0016835;GO:0016836" "carbon-oxygen lyase activity" 0.997113254839194
-369 0.747176704211455 2 7 "GO:0016840" "carbon-nitrogen lyase activity" 0.997113254839194
357 0.245629505288487 2 8 "GO:0016846" "carbon-sulfur lyase activity" 0.997113254839194
-175 0.850549990156497 2 77 "GO:0016853" "isomerase activity" 0.997113254839194
-204 0.670271994583 3 10 "GO:0016854" "racemase and epimerase activity" 0.997113254839194
-615 0.866813167465303 4 7 "GO:0016857" "racemase and epimerase activity, acting on carbohydrates and derivatives" 0.997113254839194
-98 0.643155910161907 3 30 "GO:0016860" "intramolecular oxidoreductase activity" 0.997113254839194
-1382 0.982540094510154 2 5 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.997113254839194
72 0.448109147367176 3 7 "GO:0016866" "intramolecular transferase activity" 0.997113254839194
80 0.196024246314604 2 261 "GO:0016874" "ligase activity" 0.997113254839194
545 0.0291641353826491 2 26 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.997113254839194
49 0.323340727730871 2 196 "GO:0016881;GO:0016879;GO:0004842;GO:0019787" "ligase activity, forming carbon-nitrogen bonds" 0.997113254839194
402 0.269649991109518 2 5 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.997113254839194
-158 0.619567047891599 2 8 "GO:0016885;GO:0016421" "ligase activity, forming carbon-carbon bonds" 0.997113254839194
286 0.290217837391031 2 8 "GO:0016886" "ligase activity, forming phosphoric ester bonds" 0.997113254839194
688 0.124950057734215 2 6 "GO:0016888;GO:0017108" "endodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.997113254839194
176 0.287159714768335 2 22 "GO:0016891;GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.997113254839194
-629 0.945832889316862 2 14 "GO:0016917" "GABA receptor activity" 0.997113254839194
266 0.132362347535156 3 38 "GO:0016922;GO:0035258" "nuclear receptor binding" 0.997113254839194
83 0.27541992385466 2 113 "GO:0017016;GO:0031267" "small GTPase binding" 0.997113254839194
526 0.189808842617178 3 6 "GO:0017017;GO:0033549" "MAP kinase phosphatase activity" 0.997113254839194
-211 0.826803499437963 4 43 "GO:0017022" "myosin binding" 0.997113254839194
110 0.433388820147542 2 5 "GO:0017025" "TBP-class protein binding" 0.997113254839194
-169 0.627639558849583 3 8 "GO:0017046" "peptide hormone binding" 0.997113254839194
132 0.271672373352136 3 46 "GO:0017048" "Rho GTPase binding" 0.997113254839194
692 0.0783825350245795 2 9 "GO:0017056" "structural constituent of nuclear pore" 0.997113254839194
523 0.0993503350485483 5 13 "GO:0017069" "snRNA binding" 0.997113254839194
818 0.0571694213249092 3 8 "GO:0017091" "AU-rich element binding" 0.997113254839194
-796 0.887858101356111 2 5 "GO:0017110" "nucleoside-diphosphatase activity" 0.997113254839194
-70 0.835483670353677 4 457 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.997113254839194
-74 0.57223398119864 4 13 "GO:0017112" "Rab guanyl-nucleotide exchange factor activity" 0.997113254839194
-194 0.722633892148343 2 20 "GO:0017124" "SH3 domain binding" 0.997113254839194
-219 0.664024450927806 4 8 "GO:0017134" "fibroblast growth factor binding" 0.997113254839194
2 0.497167925735742 2 37 "GO:0017137" "Rab GTPase binding" 0.997113254839194
-238 0.753962738156581 3 18 "GO:0017147" "Wnt-protein binding" 0.997113254839194
574 0.0790104418637965 2 13 "GO:0017151" "DEAD/H-box RNA helicase binding" 0.997113254839194
256 0.300047620216003 3 9 "GO:0017153;GO:0005314;GO:0015501" "sodium:dicarboxylate symporter activity" 0.997113254839194
9 0.488503459084856 2 21 "GO:0017154" "semaphorin receptor activity" 0.997113254839194
-272 0.661246854673142 3 5 "GO:0017160" "Ral GTPase binding" 0.997113254839194
-74 0.563801667004422 5 10 "GO:0017169;GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.997113254839194
524 0.0174522860015385 4 35 "GO:0019003" "GDP binding" 0.997113254839194
109 0.407154947137627 3 10 "GO:0019104" "DNA N-glycosylase activity" 0.997113254839194
828 0.0550935889113979 2 8 "GO:0019200" "carbohydrate kinase activity" 0.997113254839194
424 0.258659503044917 2 5 "GO:0019202" "amino acid kinase activity" 0.997113254839194
-149 0.713825412423035 2 31 "GO:0019208" "phosphatase regulator activity" 0.997113254839194
-439 0.940041554586643 2 27 "GO:0019209;GO:0030295" "kinase activator activity" 0.997113254839194
-251 0.766289286126884 3 18 "GO:0019213" "deacetylase activity" 0.997113254839194
72 0.438370212519293 3 10 "GO:0019239" "deaminase activity" 0.997113254839194
-1155 0.987084868938905 2 8 "GO:0019534" "toxin transmembrane transporter activity" 0.997113254839194
-366 0.712083611724292 3 5 "GO:0019706;GO:0019707" "protein-cysteine S-acyltransferase activity" 0.997113254839194
-238 0.654664222226464 2 6 "GO:0019789" "SUMO transferase activity" 0.997113254839194
